Band,Song,Url
The Dubliners,I Wish (Till Apples Grow on an Ivy Tree) [#][*],/lyric/6653304/The+Dubliners/I+Wish+%28Till+Apples+Grow+on+an+Ivy+Tree%29+%5B%23%5D%5B%2A%5D
The Dubliners,Luke Kelly,artist/Luke-Kelly/432707
The Dubliners,Instrumental [#][*],/lyric/6653307/The+Dubliners/Instrumental+%5B%23%5D%5B%2A%5D
The Dubliners,Luke Kelly,artist/Luke-Kelly/432707
The Dubliners,The Wild Rover [#][*],/lyric/6653308/The+Dubliners/The+Wild+Rover+%5B%23%5D%5B%2A%5D
The Dubliners,Luke Kelly,artist/Luke-Kelly/432707
The Dubliners,Finnegan Wakes,/lyric/6654503/The+Dubliners/Finnegan+Wakes
The Dubliners,The Holy Ground,/lyric/1037896/The+Dubliners/The+Holy+Ground
The Dubliners,The Foggy Dew,/lyric/1037893/The+Dubliners/The+Foggy+Dew
The Dubliners,I'll Tell My Ma,/lyric/1037891/The+Dubliners/I%27ll+Tell+My+Ma
The Dubliners,The Old Orange Flute,/lyric/1037894/The+Dubliners/The+Old+Orange+Flute
The Dubliners,Will You Come to the Bower?,/lyric/1037887/The+Dubliners/Will+You+Come+to+the+Bower%3F
The Dubliners,Humpty Dumpty,/lyric/2055429/The+Dubliners/Humpty+Dumpty
The Dubliners,Mountain Dew,/lyric/3272119/The+Pogues/Mountain+Dew
The Dubliners,The Pogues,artist/The-Pogues/5157
The Dubliners,Leaving Nancy,/lyric/364957/The+Dubliners/Leaving+Nancy
The Dubliners,Galway Bay,/lyric/13895850/The+Clancy+Brothers/Galway+Bay
The Dubliners,The Clancy Brothers,artist/The-Clancy-Brothers/776
The Dubliners,Tommy Makem,artist/Tommy-Makem/29821
The Dubliners,A Jug of Punch,/lyric/13895851/The+Clancy+Brothers/A+Jug+of+Punch
The Dubliners,The Clancy Brothers,artist/The-Clancy-Brothers/776
The Dubliners,Tommy Makem,artist/Tommy-Makem/29821
The Dubliners,The Moonshiner,/lyric/13895853/The+Clancy+Brothers/The+Moonshiner
The Dubliners,The Clancy Brothers,artist/The-Clancy-Brothers/776
The Dubliners,Tommy Makem,artist/Tommy-Makem/29821
The Dubliners,The Parting Glass,/lyric/13895856/The+Clancy+Brothers/The+Parting+Glass
The Dubliners,The Clancy Brothers,artist/The-Clancy-Brothers/776
The Dubliners,Tommy Makem,artist/Tommy-Makem/29821
The Dubliners,"Whiskey, You're the Devil",/lyric/19439179/The+Clancy+Brothers/Whiskey%2C+You%27re+the+Devil
The Dubliners,The Clancy Brothers,artist/The-Clancy-Brothers/776
The Dubliners,The Galway Races,/lyric/3666908/The+Dubliners/The+Galway+Races
The Dubliners,I'm a Rover,/lyric/3666913/The+Dubliners/I%27m+a+Rover
The Dubliners,Maid of the Sweet Brown Knowe,/lyric/3666938/The+Dubliners/Maid+of+the+Sweet+Brown+Knowe
The Dubliners,McCafferty,/lyric/3666912/The+Dubliners/McCafferty
The Dubliners,Molly Bawn,/lyric/3666926/The+Dubliners/Molly+Bawn
The Dubliners,The Partin' Glass,/lyric/3666949/The+Dubliners/The+Partin%27+Glass
The Dubliners,Peggy Gordon,/lyric/3666937/The+Dubliners/Peggy+Gordon
The Dubliners,The Rising of the Moon,/lyric/3666911/The+Dubliners/The+Rising+of+the+Moon
The Dubliners,Sam Hall,/lyric/1768900/The+Dubliners/Sam+Hall
The Dubliners,Molly Maguires,/lyric/1772574/The+Dubliners/Molly+Maguires
The Dubliners,Molly Malone,/lyric/2627079/The+Dubliners/Molly+Malone
The Dubliners,Avondale,/lyric/3451897/The+Dubliners/Avondale
The Dubliners,7 Drunken Nights,/lyric/5841288/The+Dubliners/7+Drunken+Nights
The Dubliners,Easy and Slow,/lyric/1764812/The+Dubliners/Easy+and+Slow
The Dubliners,Home Boys Home,/lyric/1764806/The+Dubliners/Home+Boys+Home
The Dubliners,Finnegan's Wake,/lyric/1505237/The+Dubliners/Finnegan%27s+Wake
The Dubliners,Monto,/lyric/1505227/The+Dubliners/Monto
The Dubliners,Raglan Road,/lyric/1505229/The+Dubliners/Raglan+Road
The Dubliners,Whiskey in the Jar,/lyric/1505233/The+Dubliners/Whiskey+in+the+Jar
The Dubliners,"The Glendalough Saint [Live at the Gate Theatre, Dublin 4/26/1966]",/lyric/23017604/The+Dubliners/The+Glendalough+Saint+%5BLive+at+the+Gate+Theatre%2C+Dublin+4-26-1966%5D
The Dubliners,All for Me Grog,/lyric/2108774/The+Dubliners/All+for+Me+Grog
The Dubliners,The Dublin Fusiliers,/lyric/1954944/The+Dubliners/The+Dublin+Fusiliers
The Dubliners,Hot Asphalt,/lyric/1954926/The+Dubliners/Hot+Asphalt
The Dubliners,Jar of Porter,/lyric/1954923/The+Dubliners/Jar+of+Porter
The Dubliners,Master McGrath,/lyric/1954934/The+Dubliners/Master+McGrath
The Dubliners,Tramps and Hawkers,/lyric/1954942/The+Dubliners/Tramps+and+Hawkers
The Dubliners,The Rocky Road to Dublin,/lyric/2430865/The+Dubliners/The+Rocky+Road+to+Dublin
The Dubliners,Banks of the Roses,/lyric/1924698/The+Dubliners/Banks+of+the+Roses
The Dubliners,Barley and Grape Rag,/lyric/1924701/Rory+Gallagher/Barley+and+Grape+Rag
The Dubliners,Rory Gallagher,artist/Rory-Gallagher/4333
The Dubliners,The Glendalough Saint,/lyric/1924688/The+Dubliners/The+Glendalough+Saint
The Dubliners,The Holy Ground [Live],/lyric/1924679/The+Dubliners/The+Holy+Ground+%5BLive%5D
The Dubliners,The Leaving of Liverpool,/lyric/1924692/The+Dubliners/The+Leaving+of+Liverpool
The Dubliners,Love Is Pleasing,/lyric/1924697/The+Dubliners/Love+Is+Pleasing
The Dubliners,The Nightingale,/lyric/1924693/The+Dubliners/The+Nightingale
The Dubliners,Rare Old Mountain Dew,/lyric/1924687/The+Dubliners/Rare+Old+Mountain+Dew
The Dubliners,Working Man,/lyric/1924712/The+Dubliners/Working+Man
The Dubliners,Down by the Glenside,/lyric/3245031/The+Dubliners/Down+by+the+Glenside
The Dubliners,Gentleman Soldier,/lyric/3245039/The+Dubliners/Gentleman+Soldier
The Dubliners,The Spanish Lady,/lyric/2520026/The+Dubliners/The+Spanish+Lady
The Dubliners,The Foggy Dew [Live],/lyric/10131925/The+Dubliners/The+Foggy+Dew+%5BLive%5D
The Dubliners,Donegal Danny,/lyric/2206870/The+Dubliners/Donegal+Danny
The Dubliners,Joe Hill,/lyric/2206860/The+Dubliners/Joe+Hill
The Dubliners,Lord of the Dance,/lyric/2206876/The+Dubliners/Lord+of+the+Dance
The Dubliners,The Mero,/lyric/2206856/The+Dubliners/The+Mero
The Dubliners,Jar of Porter [Live],/lyric/22114340/The+Dubliners/Jar+of+Porter+%5BLive%5D
The Dubliners,Back in Durham Gaol,/lyric/3709664/The+Dubliners/Back+in+Durham+Gaol
The Dubliners,The Irish Rover,/lyric/3668507/The+Dubliners/The+Irish+Rover
The Dubliners,Dirty Old Town,/lyric/3937931/The+Dubliners/Dirty+Old+Town
The Dubliners,Gartan Mother's Lullaby,/lyric/19022429/The+Dubliners/Gartan+Mother%27s+Lullaby
The Dubliners,Luke Kelly,artist/Luke-Kelly/432707
The Dubliners,Lark in the Morning,/lyric/2626833/The+Dubliners/Lark+in+the+Morning
The Dubliners,Schooldays Over,/lyric/2626843/The+Dubliners/Schooldays+Over
The Dubliners,The Pub with No Beer,/lyric/2523990/The+Dubliners/The+Pub+with+No+Beer
The Dubliners,Black Velvet Band,/lyric/3440070/The+Dubliners/Black+Velvet+Band
The Dubliners,Seven Drunken Nights,/lyric/3440072/The+Dubliners/Seven+Drunken+Nights
The Dubliners,I'm a Free Born Man,/lyric/5352950/The+Dubliners/I%27m+a+Free+Born+Man
The Dubliners,The Ould Orange Flute,/lyric/5348117/The+Dubliners/The+Ould+Orange+Flute
The Dubliners,The Wild Rover,/lyric/5348101/The+Dubliners/The+Wild+Rover
The Dubliners,Black Velvet Band [Live],/lyric/6733523/The+Dubliners/Black+Velvet+Band+%5BLive%5D
The Dubliners,The Bonny Boy,/lyric/6733507/The+Dubliners/The+Bonny+Boy
The Dubliners,Carrickfergus,/lyric/6330732/The+Dubliners/Carrickfergus
The Dubliners,The Rock Road to Dublin,/lyric/6330720/The+Dubliners/The+Rock+Road+to+Dublin
The Dubliners,South Australia,/lyric/10005610/The+Dubliners/South+Australia
The Dubliners,The Irish Rover [Live],/lyric/10168458/The+Dubliners/The+Irish+Rover+%5BLive%5D
The Dubliners,Ronnie Drew,artist/Ronnie-Drew/331702
The Dubliners,I'll Tell Me Ma,/lyric/29506116/The+Dubliners/I%27ll+Tell+Me+Ma
The Dubliners,Springhill Mining Disaster,/lyric/28513532/The+Dubliners/Springhill+Mining+Disaster
The Dubliners,The Rocky Road to Poland,/lyric/28360157/The+Dubliners/The+Rocky+Road+to+Poland
The Dubliners,Damien Dempsey,artist/Damien-Dempsey/676334
The Dubliners,Danny O'Reilly,artist/Danny-O'Reilly/1021661
The Dubliners,Bressie,artist/Bressie/2478543
The Dubs,Don't Ask Me to Be Lonely,/lyric/872577/The+Dubs/Don%27t+Ask+Me+to+Be+Lonely
The Dubs,Could This Be Magic,/lyric/2094/The+Dubs/Could+This+Be+Magic
The Dubs,I Only Have Eyes for You,/lyric/1395453/The+Dubs/I+Only+Have+Eyes+for+You
The Dubs,Blue Velvet,/lyric/7113583/The+Dubs/Blue+Velvet
The Duck,Goin Up the Country,/lyric/33578897/The+Duck+%26+The+Bear/Goin+Up+the+Country
The Dudley Moore Trio,Here’s That Rainy Day,/lyric/26876874/The+Dudley+Moore+Trio/Here%E2%80%99s+That+Rainy+Day
The Dudley Moore Trio,Love Walked In,/lyric/26670033/The+Dudley+Moore+Trio/Love+Walked+In
The Duhks,Camptown Races,/lyric/7155697/The+Duhks/Camptown+Races
The Duhks,Everybody Knows,/lyric/7494012/The+Duhks/Everybody+Knows
The Duhks,Four Blue Walls,/lyric/7494007/The+Duhks/Four+Blue+Walls
The Duhks,Love Is the Seventh Wave/The Arch of Abundant Love,/lyric/7494017/The+Duhks/Love+Is+the+Seventh+Wave-The+Arch+of+Abundant+Love
The Duhks,True Religion,/lyric/7494009/The+Duhks/True+Religion
The Duhks,You and I,/lyric/7494011/The+Duhks/You+and+I
The Duhks,Mountains O' Things,/lyric/9030616/The+Duhks/Mountains+O%27+Things
The Duhks,Political Science,/lyric/8775335/The+Duhks/Political+Science
The Dukays,Duke of Earl,/lyric/29370770/Gene+Chandler/Duke+of+Earl
The Dukays,Gene Chandler,artist/Gene-Chandler/3869
The Duke,At This Moment,/lyric/7687806/The+Duke/At+This+Moment
The Duke,Breathe,/lyric/7687804/The+Duke/Breathe
The Duke & the King,If You Ever Get Famous,/lyric/17319309/The+Duke+%26+the+King/If+You+Ever+Get+Famous
The Duke & the King,The Morning I Get to Hell,/lyric/17319310/The+Duke+%26+the+King/The+Morning+I+Get+to+Hell
The Duke & the King,One More American Song,/lyric/17319318/The+Duke+%26+the+King/One+More+American+Song
The Duke & the King,Union Street,/lyric/17319312/The+Duke+%26+the+King/Union+Street
The Duke & the King,Don't Take that Plane Tonight,/lyric/21944663/The+Duke+%26+the+King/Don%27t+Take+that+Plane+Tonight
The Duke & the King,Have You Seen It?,/lyric/21944664/The+Duke+%26+the+King/Have+You+Seen+It%3F
The Duke & the King,Hudson River,/lyric/21944670/The+Duke+%26+the+King/Hudson+River
The Duke & the King,No Easy Way Out,/lyric/21944667/The+Duke+%26+the+King/No+Easy+Way+Out
The Duke & the King,Shaky,/lyric/21944672/The+Duke+%26+the+King/Shaky
The Duke & the King,Shine on You,/lyric/21944668/The+Duke+%26+the+King/Shine+on+You
The Duke & the King,You and I,/lyric/21944666/The+Duke+%26+the+King/You+and+I
The Duke & the King,O'Gloria,/lyric/23995486/The+Duke+%26+the+King/O%27Gloria
The Duke Ellington Legacy,Come Sunday,/lyric/13842838/The+Duke+Ellington+Legacy/Come+Sunday
The Duke Spirit,Cuts Across the Land [Single],/lyric/27921949/The+Duke+Spirit/Cuts+Across+the+Land+%5BSingle%5D
The Duke Spirit,Bottom of the Sea,/lyric/8683424/The+Duke+Spirit/Bottom+of+the+Sea
The Duke Spirit,"Darling, You're Mean",/lyric/8683421/The+Duke+Spirit/Darling%2C+You%27re+Mean
The Duke Spirit,Fades the Sun,/lyric/8683425/The+Duke+Spirit/Fades+the+Sun
The Duke Spirit,Hello to the Floor,/lyric/8683423/The+Duke+Spirit/Hello+to+the+Floor
The Duke Spirit,Lion Rip,/lyric/8683427/The+Duke+Spirit/Lion+Rip
The Duke Spirit,Lovetones,/lyric/8683428/The+Duke+Spirit/Lovetones
The Duke Spirit,Red Weather,/lyric/8683430/The+Duke+Spirit/Red+Weather
The Duke Spirit,Stubborn Stitches,/lyric/8683429/The+Duke+Spirit/Stubborn+Stitches
The Duke Spirit,Take a Look Around [*],/lyric/8683431/The+Duke+Spirit/Take+a+Look+Around+%5B%2A%5D
The Duke Spirit,Win Your Love,/lyric/8683422/The+Duke+Spirit/Win+Your+Love
The Duke Spirit,You Were Born Inside My Heart,/lyric/8683426/The+Duke+Spirit/You+Were+Born+Inside+My+Heart
The Duke Spirit,Big Bird,/lyric/8640156/The+Duke+Spirit/Big+Bird
The Duke Spirit,Dark Is Light Enough,/lyric/7553019/The+Duke+Spirit/Dark+Is+Light+Enough
