Band,Song,Url
Texas Dixon,Stop That Train,/lyric/33116253/Keith+Rowe/Stop+That+Train
Texas Dixon,Keith Rowe,artist/Keith-Rowe/120668
Texas Dixon,Keith & Tex,artist/Keith-&-Tex/636699
Texas Dixon,Tonight,/lyric/33216228/Keith+%26+Tex/Tonight
Texas Dixon,Keith & Tex,artist/Keith-&-Tex/636699
Texas Dixon,Keith Rowe,artist/Keith-Rowe/2209802
Texas Eastside Kings,Fraulein,/lyric/6090386/Texas+Eastside+Kings/Fraulein
Texas Hard Hitters,Freestyle,/lyric/7298426/Texas+Hard+Hitters/Freestyle
Texas Hard Hitters,My Life [Freestyle],/lyric/7298424/2-Ro/My+Life+%5BFreestyle%5D
Texas Hard Hitters,2-Ro,artist/2-Ro/0
Texas Hard Hitters,DJ Screw,artist/DJ-Screw/174708
Texas in July,Dreamer,/lyric/23115610/Texas+in+July/Dreamer
Texas in July,Magnolia,/lyric/23115612/Texas+in+July/Magnolia
Texas in July,Paranoia,/lyric/27744231/Texas+in+July/Paranoia
Texas in July,Illuminate,/lyric/31057237/Texas+in+July/Illuminate
Texas Lightning,Blue Bayou,/lyric/9034796/Texas+Lightning/Blue+Bayou
Texas Lightning,Dancing Queen,/lyric/9034789/Texas+Lightning/Dancing+Queen
Texas Lightning,Highway to Hell,/lyric/9034788/Texas+Lightning/Highway+to+Hell
Texas Lightning,Kiss,/lyric/9034785/Texas+Lightning/Kiss
Texas Lightning,Man in the Mirror,/lyric/9034790/Texas+Lightning/Man+in+the+Mirror
Texas Lightning,Norwegian Wood,/lyric/9034791/Texas+Lightning/Norwegian+Wood
Texas Slim,Don't You Remember Me,/lyric/9816956/Texas+Slim/Don%27t+You+Remember+Me
Texas Tornados,(Hey Baby) Que Paso,/lyric/994859/Texas+Tornados/%28Hey+Baby%29+Que+Paso
Texas Tornados,Adios Mexico,/lyric/994863/Texas+Tornados/Adios+Mexico
Texas Tornados,Soy de San Luis,/lyric/994862/Texas+Tornados/Soy+de+San+Luis
