"Band","Lyrics","Song","Year"
"Nicolas Fromageau","i was someone elses girl every time you look in my eyes all that i felt somehow dies no no no no cant you see what youre doing to me no no no no dont look at me with that smile dont act like everythings fine stop putting dreams in my head when i shouldve thought of him instead when you say the things you do it makes me want to be with you and every time that he kisses me you are always what i see no no no no you make me forget about him no no no no dont look at me with that smile dont act like everythings fine stop putting dreams in my head when i shouldve thought of him instead no no no no cant you see what youre doing to me no no no no dont look at me with that smile dont act like everythings fine stop putting dreams in my head when i shouldve thought of him instead dont look at me with that smile dont act like everythings fine stop putting dreams in my head when i shouldve thought of him instead","0078h","2003"
"Nicolas Fromageau","children yelling in italian john christine is still with us christine is dead laura of course of course i know but you know the two ladies in the restaurant well they were watching us while we were eating they kept staring at us they told me this because they could see sitting between us they could see christine sitting between us this is two people who we dont even know listen listen now theres one whos blind shes the one that can see shes the one who had the second sight and she shes blind and she described to me christines red plastic mac laura john laura listen im perfectly all right in fact i havent felt as good as this in months and months i feel really fine i dont need pills im not going crazy i feel really great when did the doctor say you can leave any time i only fainted john christine is still with us christine is dead laura of course of course i know but you know the two ladies in the restaurant well they were watching us while we were eating they kept staring at us they told me this because they could see sitting between us they could see christine sitting between us this is two people who we dont even know listen listen now theres one whos blind shes the one that can see","America","2003"
"Nicolas Fromageau","give me peace and chemicals i want to run into","Run into Flowers","2003"
"Nicolas Haelg","i wanna try something good i wanna try for you i wanna give wanna give something good for you to do hold my hold my hold my hold my hold my hold my hold my hold my i wanna try something good i wanna try for you i wanna give wanna give something good for you to do hold my hold my hold my hold my","Something Good","2016"
"Nicolas Hodges","embrace me my sweet embraceable you embrace me you irreplaceable you just one look at you my heart grew tipsy in me you and you alone bring out the gypsy in me i love all the many charms about you above all i want my arms about you dont be a naughty baby come to papa come to papa do my sweet embraceable you","Embraceable you","2004"
"Nicolas Hodges","i was a stranger in the city out of town were the people i knew i had that feeling of self pity what to do what to do what to do the outlook was decidedly blue but as i walked through the foggy streets alone it turned out to be the luckiest day ive known a foggy day in london town had me low had me down i viewed the morning with much alarm british museum had lost its charm how long i wondered could this thing last but the age of miracles hadnt past for suddenly i saw you there and through foggy london town the sun was shining everywhere for suddenly i saw you there and through foggy london town the sun was shining everywhere everywhere everywhere everywhere","A  foggy day in London town","2004"
"Nicolas Hodges","as a tot when i trotted in little velvet panties i was kissed by my sisters my cousins and my aunties sad to tell it was hell an inferno worse than dantes so my dear i swore never never more on my list i insisted that kissing must be crossed out now i find i was blind and oh my how i lost out i could cry salty tears where have i been all these years little wow tell me now how long has this been going on there were chills up my spine and some thrills i cant define listen sweet i repeat how long has this been going on oh i feel that i could melt into heaven im hurled i know how columbus felt finding another world kiss me once then once more what a dunce i was before what a break for heavens sake how long has this been going on dear when in your arms i creep that divine rendezvous dont wake me if im asleep let me dream that its true kiss me twice then once more that makes thrice lets make it four what a break for heavens sake how long has this been going on how long has this been going on","How long has this been going on?","2004"
"Nicolas Hodges","its very clear our love is here to stay not for a year but ever and a day the radio and the telephone and the movies that we know may just be passing fancies and in time may go but oh my dear our love is here to stay together were going a long long way in time the rockies may crumble gibraltar may tumble theyre only made of clay but our love is here to stay in time the rockies may crumble gibraltar may tumble theyre only made of clay but our love is here to stay","Love is here to stay","2004"
"Nicolas Jaar","dime si tu sabes si has visto a mi mujer has visto mi mujer por la calle y alla donde esta mi mujer en la calle por aca por alla por alla y por alla has visto mi mujer en la calle en el club en la disco has visto a mi mujer oye dime si tu sabes si me has visto mi mujer pelo corto en la orilla un clavodil oye tu me hablas me hablas de sexo de amor que ninguno no sabe comprender","Mi Mujer","2010"
"Nicolas Jaar","esperez plus desperance trois jours leur dit colomb en montrant le ciel immense hochette le fond de lhorizon trois jours et je vous donne un monde a vous qui navez plus despoir ses yeux souvraient pour le voir hochette","Colomb","2011"
"Nicolas Jaar","he he he jamais pense a ca faut qutu finis du reste manque a vie de pas pas loin de la ou il a fini tu finis dans le lac look its a body floating into the land no its a body swimming out into the water no its the land itself here that is a body a body of land its the water itself thats a body of water on va faire le mineur ou le majeur passer sous leau revenir et que donc il faut quils decident demblee sils vont etre dans lexpression ou dans le bras de fer avec ce quil resterait de systeme mais il ny a plus de systeme et en meme temps est ce quon peut est ce quon peut decrire bien un paysage si on ne le parcourt pas disons de haut en bas de la terre jusquau ciel et puis du ciel jusqua la terre aller retour mmm hmm","Être","2011"
"Nicolas King","i have often walked down the street before but the pavement always stayed beneath my feet before all at once am i several stories high knowing i m on the street where you live are there lilac trees in the heart of town can you hear a lark in any other part of town does enchantment pour out of every door no it s just on the street where you live and oh the towering feeling just to know somehow you are near the overpowering feeling that any second you may suddenly appear people stop and stare they don t bother me for there s no where else on earth that i would rather be let the time go by i won t care if i can be here on the street where you live people stop and stare they don t bother me for there s no where else on earth that i would rather be let the time go by i won t care if i can be here on the street where you live let me be on the street where you live","On the Street Where You Live","2008"
"Nicolas Margaritakis","oh you can kiss me on a monday a monday a monday is very very good or you can kiss me on a tuesday a tuesday a tuesday in fact i wish you would or you can kiss me on a wednesday a thursday a friday and saturday is best but never never on a sunday a sunday a sunday cause thats my day of rest most any day you can be my guest any day you say but my day of rest just name the day that you like the best only stay away on my day of rest oh you can kiss me on a cool day a hot day a wet day which everyone you choose or try to kiss me on a gray day a may day a pay day and see if i refuse and if you make it on a bleak day a freak day a week day why you can be my guest but never never on a sunday","Never on Sunday","1999"
"Nicolas Mayorca","es que tu me vuelves loco cada vez que pasas estas ganas son tan fuertes que no se disfrazan yeah estoy buscandote ay como aquella vez dime que vamos a hacer pa encontrarnos otra vez estoy buscandote ay como aquella vez dime que vamos a hacer pa encontrarnos otra vez oye nena colorcito piel canela ya no aguanto mas la espera que quiero todo de ti oye nena si tu estas bien buena ya no aguanto mas la espera que quiero todo de ti tu eres la pronta mami tu eres mi novela y yo soy el unico que la ha visto en escena contigo yo pagaria mi condena nena tengamos una noche pasajera siguen pasando las horas y yo sigo esperando a que me des tu calor quiero sentirte a cada instante mi amor y que seamos solos tu y yo siguen pasando las horas y yo sigo esperando a que me des tu calor quiero sentirte a cada instante mi amor y que seamos solos tu y yo oye nena colorcito piel canela ya no aguanto mas la espera que quiero todo de ti oye nena si tu estas bien buena ya no aguanto mas la espera que quiero todo de ti entiende que quiero todo de ti besarte esa boquita que me trae a mi un poco loco un poco loco yeah siguen pasando las horas y yo sigo esperando a que me des tu calor quiero sentirte a cada instante mi amor y que seamos solos tu y yo siguen pasando las horas y yo sigo esperando a que me des tu calor quiero sentirte a cada instante mi amor y que seamos solos tu y yo oye nena colorcito piel canela ya no aguanto mas la espera que quiero todo de ti oye nena si tu estas bien buena ya no aguanto mas la espera que quiero todo de ti estas escuchando a nicolas mayorca on the beat dale onza records hmm estas escuchando a nicolas mayorca","Canela","2018"
"Nicolas Mayorca","eh je eh yao linda ay te veo tan sola nicolas por que no bailas conmigo colombia no te pido mucho nos tomamos una copa y empezamos como amigos puerto rico aha tranquila nada malo va a pasarte es mi baby jaja solo quiero mami un besito robarte j alvarez eres todo lo que estoy buscando tu boquita a mi me esta llamando poco a poco nos vamo acercando suave y lento ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo y no parar ya vimos que a los dos nos gusta tal vez un poco un a ti te asusta dale sueltate lo malo muestrame que yo se que tu quieres mamacita yo ya me entere que eres peligrosa asi como una rosa que tiene mucha espina pero eres hermosa ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo bailando nos vamos pegando el deseo nos va ganando y las ganas me estan matando bailando nos vamos pegando el deseo nos va ganando y las ganas me estan matando eres todo lo que estoy buscando tu boquita a mi me esta llamando poco a poco nos vamo acercando suave y lento ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo ay ay ay bailemo en la arena muevete sirena la noche esta buena pa que te escapes conmigo","Sirena","2018"
"Nicolas Montier","just friends lovers no more just friends but not like before to think of what weve been and not to kiss again seems like pretending it isnt the ending two friends drifting apart two friends but one broken heart we loved we laughed we cried and suddenly love died","Just Friends","2004"
"Nicolas Montier","lately i find myself out gazing at stars hearing guitars like someone in love sometimes the things i do astound me mostly whenever youre around me lately i seem to walk as though i had wings bump into things like someone in love each time i look at you im limp as a glove and feeling like someone in love","Like Someone in Love","2004"
"Nicolas Payton","walked with no one and talked with no one and i had nothing but shadows then one morning you passed and i brightened at last now i greet the day and complete the day with the sun in my heart all my worry blew away when you taught me how to say grab your coat and get your hat leave your worry on the doorstep just direct your feet to the sunny side of the street cant you hear a pitter pat and that happy tune is your step life can be so sweet on the sunny side of the street i used to walk in the shade with those blues on parade but im not afraid this rover crossed over if i never have a cent id be rich as rockefeller gold dust at my feet on the sunny side of the street grab your street","On the Sunny Side of the Street",""
"Nicolas Peyrac","il y aurait du soleil il yaurait du so leil des abeilles et du miel sur nos ma tins gris blancs de temps en temps il yaurait tant da mour que nous serions la mour viens don ne moi la main il fe ra jour de main de main il fe ra gris chez eux triste au fond de leurs yeux leurs sourires se ront morts dis pa rus a tout ja mais ils nauront ja mais su quon peut se dire je taime simplement parce quon aime dun par fum la cou leur il yau rait du so leil des abeilles et du miel sur nos ma tins gris blancs de temps en temps il yaurait tant da mour que nous serions la mour viens don ne moi la main il fe ra jour de main de main il fe ra beau chez nous beau comme nimporte ou quand le bonheur sen vient au de tour dun presque rien nous nous en dor mis rons sans nous di re je taime parce que se dire je taime se fait du bout des yeux il yau rait du so leil des abeilles et du miel sur nos ma tins gris blancs de temps en temps il yaurait tant da mour que nous serions la mour viens don ne moi la main il fe ra jour de main de main","Il  Y Aurait Du Soleil",""
