"Band","Lyrics","Song","Year"
"Jesús Adrián Romero","abro el corazon y las ventanas cuando empieza la manana por si quieres hoy venir eres como el viento que no avisa cuando sopla y trae la brisa ven y sopla sobre mi y mi corazon vuelve a latir y se renueva si estas aqui y mi corazon vela por ti porque te espera vuelve a venir espiritu de dios ven a mi vida como lluvia que tardo y al desierto vida dio desciende sobre mi como la brisa que destile sobre mi tu poder en mi haz fluir abro el corazon y las ventanas cuando empieza la manana por si quieres hoy venir eres como el viento que no avisa cuando sopla y trae la brisa ven y sopla sobre mi y mi corazon vuelve a latir y se renueva si estas aqui y mi corazon vela por ti porque te espera vuelve a venir espiritu de dios ven a mi vida como lluvia que tardo y al desierto vida dio desciende sobre mi como la brisa que destile sobre mi tu poder en mi haz fluir espiritu de dios ven a mi vida como lluvia que tardo y al desierto vida dio desciende sobre mi como la brisa que destile sobre mi tu poder en mi haz fluir espiritu de dios ven a mi vida desciende sobre mi como la brisa desciende sobre mi como la brisa que destile sobre mi tu poder en mi haz fluir","Como la Brisa","2007"
"Jesús Adrián Romero","me has dado tanto que no se como expresar mi gratitud por lo que has hecho tu por mi me diste amor me diste paz tomaste de tu plenitud para llenarme de tu luz mi corazon se ha acostumbrado a asi vivir rodeado de tu bendicion en mi existir tengo razones pa vivir tengo canciones pa escribir tengo una voz y un corazon tengo un camino pa seguir tengo un amor pa compartir tengo una voz y un corazon me has inundado de tu amor de tu ternura y comprension de tu cuidado y tu calor cada manana puedo ver cuando respiro y miro el sol que permaneces siempre fiel mi corazon se ha acostumbrado a asi vivir rodeado de tu bendicion en mi existir tengo razones pa vivir tengo canciones pa escribir tengo una voz y un corazon y no me falta nada no tengo un camino pa seguir tengo un amor pa compartir tengo una voz y un corazon tengo la vida y tengo el sol tengo razones pa vivir tengo canciones pa escribir tengo una voz y un corazon y no me falta nada y no tengo un camino pa seguir tengo un amor pa compartir tengo una voz y un corazon tengo razones pa vivir tengo canciones pa escribir tengo una voz y un corazon y no me falta nada no tengo un camino pa seguir tengo un amor pa compartir tengo una voz y un corazon tengo la vida y tengo el sol tengo razones pa vivir tengo canciones pa escribir tengo una voz y un corazon y no me falta nada y no tengo un camino pa seguir tengo un amor pa compartir tengo una voz y un corazon tengo razones pa vivir","Razones Pa' Vivir","2007"
"Jesús Adrián Romero","tu ojos revelan que yo nada puedo esconder que no soy nada sin ti oh fiel senor todo lo sabes de mi cuando miras el corazon todo lo puedes ver muy dentro de mi lleva mi vida a una sola verdad que cuando me miras nada puedo ocultar se que es tu fidelidad que lleva mi vida mas alla de lo que puedo imaginar se que no puedo negar que tu mirada puesta em mi me llena de tu paz","Tu Mirada","2011"
"Jesús Castañeda","si tienes un hondo penar piensa en mi si tienes ganas de llorar piensa en mi ya ves que venero tu imagen divina tu parvula boca que siendo tan nina me enseno a besar piensa en mi cuando beses cuando llores tambien piensa en mi cuando quieras quitarme la vida no la quiero para nada para nada me sirve sin ti","Piensa en Mi","2000"
"Jesus Christ Superstar Choir","try not to get worried try not to turn on to problems that upset you oh dont you know everythings alright yes everythings fine and we want you to sleep well tonight let the world turn without you tonight if we try well get by so forget all about us tonight apostles women everythings all right yes everythings all right yes mary magdalene sleep and i shall soothe you calm you and anoint you myrrh for your hot forehead oh then youll feel everythings all right yes everythings fine and its cool and the ointments sweet for the fire in your head and feet close your eyes close your eyes and relax think of nothing tonight apostles women everythings all right yes everythings all right yes judas woman your fine ointment brand new and expensive should have been saved for the poor why has it been wasted we could have raised maybe three hundred silver pieces or more people who are hungry people who are starving matter more than your feet and hair mary magdalene try not to get worried try not to turn on to problems that upset you oh dont you know and we want you to sleep well tonight let the world turn without you tonight if we try well get by so forget all about us tonight women everythings all right yes everythings all right yes jesus surely youre not saying we have the resources to save the poor from their lot there will be poor always pathetically struggling look at the good things youve got think while you still have me move while you still see me youll be lost youll be so sorry when im gone mary magdalene sleep and i shall soothe you calm you and anoint you myrrh for your hot forehead oh then youll feel everythings alright yes everythings fine and its cool and the ointments sweet for the fire in your head and feet close your eyes close your eyes and relax think of nothing tonight apostles women close your eyes alose your eyes and relax think of nothing everythings all right yes everythings all right yes","Everything's Alright","2001"
"Jesus Christ Superstar Choir","judas my mind is clearer now at last all too well i can see where we all soon will be if you strip away the myth from the man you will see where we all soon will be jesus youve started to believe the things they say of you you really do believe this talk of god is true and all the good youve donewill soon get swept away youve begun to matter more than the things you say listen jesus i dont like what i see all i ask is that you listen to me and remember ive been your right hand man all along you have set them all on fire they think theyve found the new messiah and theyll hurt you when they find theyre wrong i remember when this whole thing began no talk of god then we called you a man and believe me my admiration for you hasnt died but every word you say today gets twisted round some other way and theyll hurt you if they think youve lied nazareth your famous son should have stayed a great unknown like his father carving wood hed have made good tables chairs and oaken chests would have suited jesus best hed have caused nobody harm no one alarm listen jesus do you care for your race dont you see we must keep in our place we are occupied have you forgotten how put down we are i am frightened by the crowd for we are getting much too loud and theyll crush us if we go too far if we go too far listen jesus to the warning i give please remember that i want us to live but its sad to see our chances weakening with evry hour all your followers are blind too much heaven on their minds it was beautiful but now its sour yes its all gone sour ah ah ah ah ah god jesus its all gone sour listen jesus to the warning i give please remember that i want us to live so come on come on listen to me ah ah come on listen listen to me come on and listen to me ah ah","Heaven on Their Minds","2001"
"Jesus Christ Superstar Choir","i dont know how to love him what to do how to move him ive been changed yes really changed in these past few days when ive seen myself i seem like someone else i dont know how to take this i dont see why he moves me hes a man hes just a man and ive had so many men before in very many ways hes just one more should i bring him down should i scream and shout should i speak of love let my feelings out i never thought id come to this whats it all about dont you think its rather funny i should be in this position im the one whos always been so calm so cool no lovers fool running every show he scares me so i never thought id come to this whats it all about yet if he said he loved me id be lost id be frightened i couldnt cope just couldnt cope id turn my head id back away i wouldnt want to know he scares me so i want him so i love him so","I Don't Know How to Love Him","2001"
"Jesus Christ Superstar Choir","apostles look at all my trials and tribulations sinking in a gentle pool of wine dont disturb me now i can see the answers till this evening is this morning life is fine always hoped that id be an apostle knew that i would make it if i tried then when we retire we can write the gospels so theyll still talk about us when weve died jesus the end is just a little harder when brought about by friends for all you care this wine could be my blood for all you care this bread could be my body the end this is my blood you drink this is my body you eat if you would remember me when you eat and drink i must be mad thinking ill be remembered yes i must be out of my head look at your blank faces my name will mean nothing ten minutes after im dead one of you denies me one of you betrays me apostles not i who would impossible jesus peter will deny me in just a few hours three times will deny me and thats not all i see one of you here dining one of my twelve chosen will leave to betray me judas cut out the dramatics you know very well who jesus why dont you go do it judas you want me to do it jesus hurry they are waiting judas if you knew why i do it jesus i dont care why you do it judas to think i admired you for now i despise you jesus you liar you judas judas you wanted me to do it what if i just stayed here and ruined your ambition christ you deserve it jesus hurry you fool hurry and go save me your speeches i dont want to know go go apostles look at all my trials and tribulations sinking in a gentle pool of wine whats that in the bread its gone to my head till this morning is this evening life is fine always hoped that id be an apostle knew that i would make it if i tried then when we retire we can write the gospels so theyll all talk about us when weve died judas you sad pathetic man see where youve brought us to our ideals die around us and all because of you but the saddest cut of all someone has to turn you in like a common criminal like a wounded animal a jaded mandarin a jaded mandarin like a jaded faded faded jaded jaded mandarin jesus get out theyre waiting get out theyre waiting oh theyre waiting for you judas everytime i look at you i dont understand why you let the things you did get so out of hand youd have managed better if youd had it planned ah ah apostles look at all my trials and tribulations sinking in a gentle pool of wine whats that in the bread its gone to my head till this evening is this morning life is fine always hoped that id be an apostle knew that i would make it if i tried if i tried then when we retire we can write the gospels so theyll still talk about us when weve died jesus will no one stay awake with me peter john james will none of you wait with me peter john james","The Last Supper","2001"
"Jesus Christ Superstar Choir","jesus i only want to say if there is a way take this cup away from me for i dont want to taste its poison feel it burn me i have changed im not as sure as when we started then i was inspired now im sad and tired listen surely ive exceeded expectations tried for three years seems like thirty could you ask as much from any other man but if i die see the saga through and do the things you ask of me let them hate me hit me hurt me nail me to their tree id want to know id want to know my god id want to know id want to know my god want to see id want to see my god want to see id want to see my god why i should die would i be more noticed than i ever was before would the things ive said and done matter any more id have to know id have to know my lord have to know id have to know my lord have to see id have to see my lord have to see id have to see my lord if i die what will be my reward if i die what will be my reward have to know id have to know my lord id have to know id have to know my lord why should i die oh why should i die can you show me now that i would not be killed in vain show me just a little of your omnipresent brain show me theres a reason for your wanting me to die youre far to keen and where and how but not so hot on why alright ill die just watch me die see how i die then i was inspired now im sad and tired after all ive tried for three years seems like ninety why then am i scared to finish what i started what you started i didnt start it god thy will is hard but you hold every card i will drink your cup of poison nail me to your cross and break me bleed me beat me kill me take me now before i change my mind","Gethsemane [I Only Want To Say]","2005"
"Jesus Christ Superstar Choir","crowd hosanna hey sanna sanna sanna hosanna hey sanna hosanna hey jc jc wont you smile at me sanna hosanna hey superstar caiaphas tell the rabble to be quiet we anticipate a riot this common crowd is much too loud tell the mob who sing your song that they are fools and they are wrong they are a curse they should disperse crowd hosanna hey sanna sanna sanna hosanna hey sanna hosanna hey jc jc youre alright by me sanna hosanna hey superstar jesus why waste your breath moaning at the crowd nothing can be done to stop the shouting if every tongue were stilled the noise would still continue the rocks and stone themselves would start to sing crowd and jesus hosanna hey sanna sanna sanna hosanna hey sanna hosanna crowd alone hey jc jc wont you fight for me sanna hosanna hey superstar jesus sing me your songs but not for me alone sing out for yourselves for you are bless ed there is not one of you who can not win the kingdom the slow the suffering the quick the dead crowd and jesus hosanna hey sanna sanna sanna hosanna hey sanna hosanna crowd alone hey jc jc wont you die for me sanna hosanna hey superstar","Hosanna","2005"
