"Band","Lyrics","Song","Year"
"Skull Dugrey","check this out playas all yall gangster niggas yall motherfucking gangsta bitches out there the dope game im a let yall know something welcome to the dope game something thatll never end this shit is going on like fucking numbers black on black crime nigga it go like this here we live an eye for an eye you kill me i kill you my partners kill your partners and you dead aint no love on my spot me and my partners pushing rocks got them 17 round glocks at your ass spitting like loogies we packing heat 32 round clips my automatic uzi but i look into the eyes and i stare i see death goddamn thinking the fuck it could be me my little homie on the ground crying im thinking im gone oh my lord my little homie tonys dying ripped his heart out he never had a chance to see his life glow and he never had a chance to see his wife bro and his little kid is only 8 it aint about me or you motherfucker you gone peep defeat off the tree cause you die and you murder how could you live on the streets and you never hurt another nigga with a glock g im thinking about tic toc boom there goes another one send him to the moon aint no rocket ship bitch its the temple of doom i mean the ghetto cause its wicked most niggas out there in the hood trying to get a chicken but never even seen a bird they die for that cain and that weed and they water and they to fucking high to see the enemy niggas that pretend to be fools dont come close to me your best friend will kill you im from that 3rd ward caliope projects where they peel your caps like bananas police trying to stand on them buildings with them radars and scanners but they cant stop the murders thats happening in my hood motherfuckers cause everybody study capping in this everyday all day niggas dying mothers crying but yall niggas aint realizing that the hood is murder find your ass in a 6 inch gurder cause niggas banging like charlie chan youd better pack a piece nigga and welcome to the never ending game the never ending game the dope game the never ending game will i die up in my sleep or die on these streets cause the ghetto aint no joke niggas in my hood everyday getting smoked welcome to the never ending game will i die up in my sleep or die on these streets and the ghetto aint no joke cause every motherfucking day another nigga gets smoked and momma pray it aint me but im addicted to this dope game addicted to this green cheese i be making mail like the mailman this is for my partners in the hood pushing massive cain ice cream through the hood of the projects its fiends walking up for bubble ups you think im bout to reject when a nigga get some money i got them gats cocked nigga i aint living like no dummy if i die i aint scared to die but dont ask me why will i retire and give it up realize thats this my only mission of money but yall niggas look at a nigga hustling like its funny but i got to feed the family even though if that take me getting fucking scandalous g and i have to hurt shit put a nigga in the dirt mean putting in work lay him down and punch in your time card cause you never know when your ass bout to go meet the lord so i live ruthless reckless and rangeless dangerous dont give a fuck my clique is ready to hang shit off the rack aint no trap just a bunch of motherfuckers walking with gats through the projects and walky talkies jacking shit motherfucker ungh thats why they bark like dogs watch a nigga hard and i be slanging dope like im getting paid like lou rollins and the white folks cant stop this and the taz cant stop this nigga cause im in the hood slanging rocks getting paid cause im major and if i die fucking retire my shoes and hang up my pager and give 4 gs to my sons and kill my enemies yall cant stop a nigga please even if im dead g and when i go out im going out with a bang so fuck what you heard and welcome to the never ending game","Never Ending Game","2013"
"Skull Dugrey","this goes out to my best friend my partner the only person i can trust in this world this for you mom momma this is one thing i still cant realize how you been so strong when my brother died you done kept the family together tight thinkin about how we gone get through this sorrow night this is crazy i cant sleep nope even though i got revenge written across my throat five kids and you done lost one never had a daddy but put it on your oldest son aint that a be leave me to watch the family to make the bills get paid you got to live scandalous g cause the ghetto got me pressured will i die sellin dope or would i sell a million records oh momma wont you feel me even though ms said somebody tried to kill p and you know your boys sellin dope but all you say is watch yo back cause you dont want to see me go chorus repeat 2x momma i dont want to see you cry no more tears cause im deep in the game sellin much cocaine momma how you be so strong even tough the atf done kicked down your home and ran right through and got me but you still came to see me and said that you love me and i know that you real though cause when i got out yous the first one at the door knowing that your boy turned into a man but you done tripped cause i still understand that im trying to make some money and if i die in this game i guess that wont be funny but you still on my side cause you a soldier you the only friend i got and ma i told ya one day ima change g even though the ghettos crazy think about your baby if i make it out this dope game i know that life wont be the same momma i gone make a change chorus","No More Tears","2013"
"Skull Dugrey","just another day selling ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money just another day selling ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money im in the southside with ghetto cheese or should i say ice cream 72 ozs players i mean 2 kis for all you niggas that smokes i got my homies with the gats posted by the liquor store cause we aint takin no shorts in the 9 scrilla say what you want fool i guess im a drug dealer from the southside of richmond california where niggas run through with gats all up on ya you better break north or south before we take you out aint no love in this motherfuckin crackhouse lay down on the floor bitch break me off before you meet my little partner mr sawed off im goin crazy indonesia blowin up the brown sticky nigga bout to please you with this ketchup watch ill wet ya aint no gettin up cause your in a mess bro chorus just another day sellin ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money just another day sellin ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money drop the top on the regal shot a desert eagle candy cane switches thats how us gs roll hoo ridin to the lizzay seen tina from the town laid her thats a dizzay the side show was jumpin bumpin oozin bikershorts and daisy dukes outside pumpin and niggas from richmond rollin hella deep my little homies from oakland got chased by the police and these hoes want to kick it i met a bitch from frisco gave me her number on a traffic ticket and tonight ima page her my niggas talkin shit bout these hoes fade ya when your ballin they jealous they hatin i guess they mad cause a nigga own gold daytons and they bitches started lookin at me niggas im trigger happy fuck it and my ass nappy get more hoes than freak show ask your bitch nigga she know but yall cant fade us cause no limit niggas come harder than the raiders ill break you off a little left and feel it chump what you see motherfucker is what you saw cause aint no stoppin no limit tru and master p its only the beginning and we in it to win it like a roitweiler i wont stop fool i already made a million dollars and im up and outtie on a comeback tryin to get a fuckin million in big stacks chorus just another day sellin ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money just another day sellin ice cream in the bay and fools trying to get him for his pay but master p dont play its all about money just another day sellin ice cream in the bay it aint no limit it aint no limit just another day sellin ice cream in the bay it aint no limit it aint no limit say wassup to all yall players out there ice cream is trickin us in case yall wondering what ice cream is its anything that you can make profit off of i mean get paid scrilla scratch paper thats ice cream anything you can make some dizzolars off of ya heard me remember that players","Sellin' Ice Cream","2013"
"Skull Dugrey","things aint what they used to be things aint what they used to be i remember back in the days it wasnt like that everybody knew everybody now days it aint like that we used to stand on the corners and drink brew now days you gotta duck when they drive through cause they blastin life is like plastic but who would be the next egg took out the easter basket is it you me or her or she or he who would live to see the long age of 23 cause once you dead and gone who gives a damn on your tombstone would read rest in peace sam but in the ghetto you cooked till you dead aint no love when you dead and gone cause you red like roaches for the gutter peanut butter your life in the gutter fool cause you fluttered with this game that i spit shoot out dont quit now you a victim of society another statistic i heard the gunshots rain from the middle of the street the gun smoke cleared three people on the concrete i mean its crazy slippin on daisies time to call it quits they done put a bullet in a baby times done changed things aint what they used to be times done changed things aint what they used to be times done changed things aint what they used to be times done changed things aint what they used to be times done changed things aint what they used to be times done changed things aint what they used to be watch you back in the ghetto black open the box moms aint nothing to eat back in the day i thought we was a family my little brother on the street corner selling crack only 15 used to be a quarterback i wish the law would rehabilitate my auntie i came home try to visit that girl tried to do me started tweakin said that she needed crack stole my grandmas rent money out her purse black i stay tru 2 da game you devils cant see me i put that on my mom i put that on my gold teeth my homies bangin no respect for the american flag but they kill over that blue and red rag i remember back in the day smoking weed was the everyday drug now days they shoot heroin and sell blood back in the day catchin the clamps was gettin us shot now days catch the aids and your time will stop my lil homies doin time 25 with a l a victim of the system id rather die and go to hell i try to be legit and start my own company till these sucker want to bump into p they point the finger at me for tellin another what to do how could another person tell you what to do i could tell you to rob or steal or kill thats like pointin the finger at jack or jill for being the first person on this little earth is like askin mary why she had to give birth and who would be the next victim to lose his life and who would be the next one to make a life but when you make a life you gotta learn to teach your kid so one day they can grow up and make it big but all this gangbangin and turf wars gotta cease cause yall know we livin in the last days g","Things Ain't What They Used To Be","2013"
"Skull Dugrey","time to check my crackhouse my crackhouse my crackhouse time to check my crackhouse my crackhouse my crackhouse time to check my crackhouse my crackhouse my crackhouse time to check my crackhouse my crackhouse my crackhouse the p rat a tat its time to start checkin shit im the wrong nigga in the projects to be fuckin with man get that mack 11 its time for some drama any nigga come up short with the cheese gonna see his momma gone off that posit and slippin that 4 im bout ta lay it down with this muthafuckin toy you bitches better break me off my money cause im crazy girl you aint got my cash you wont see your baby put my dope in the baggies i mean the bundle up dollar bills in my fuckin pocket tightly crumbled up 50s in my mouth got my goddamn tongue remember when i walk on the set bitch im gonna leave you dumb break me off my cash i aint takin no shorts im aimin that tek 9 right at your heart aint no fuckin return from the dead im ready to kill bitch im the wrong nigga in the game to be fuckin with im kickin doors down tryna get my money leavin fiends on the ground face down like dummies you better have the cash or your ass in the body bag killa murda muthafucka i aint runnin from the tads rat a tat tat is the sound from my gat i told you muthafuckas that you wont be coming back you came up short with the muthafuckin grits thats why yo ass got caught up in some gangsta shit call me the black rambo cause i dont give a fuck and just like my boy said yo ass got plucked you shoulda came right with my money you started smokin thats why i had to break you off some tokens so jump on the bus ride to hell bitch im gonna let your know who the fuck you be fuckin with tha m a ster to the muthafuckin p and i aint takin no shorts with yall niggas with my d went into the crackhouse and opened up the safe one nigga at the door lookin at me hellah fake i played it all like it was fuckin good g thats when i told my man hit em with the oozi thats it 1 2 times rat a tatta one nigga on the ground lookin like a eggo plater but i aint even trippin gotta show them i aint fakin cause if these other niggas get me for some bacon i started counting my dope everything was cool black headed to the front got them fiends walkin in the back i aint even trippin aint no time to serve these fiends i got 40 gs and two fuckin keys headed to the bienz to put the fuckin cash up jumped on the freeway nigga fuckin dashed bro think i see the rollers behind me through the rear view but i aint even trippin cause i ran through clear view stopped at egg zone tried to get some gas thats when i see two robbers on my ass played it all cold told be to get that pistol jumped back in the bienz shoulda seen they head whistle i went back to the house and my homie want some flour i aint scarface but got the money and the power they call me nino brown or fuckin frank nitty but if you come up short theres gonna be some shit up in my city am i my brothers keep am i my brothers keep am i my brothers keep am i my brothers keep am i my brothers keep am i my brothers keep","Time To Check My Crackhouse","2013"
"Skull Gang","jealousy yeah im sorry oh jealousy yeah i mean it too ooh jealousy yeah let me talk to you oh jealousy yeah know what im sayin jealousy yeah tell you what it was all about maybe ooh jealousy yeah we was in love it had to be the jealousy yeah oh that had me buggin all for nohtin jealousy yeah ooh now im alone because of jealousy yeah ooh im sorry man oh baby all i wanted was a chance with you yeah little love little dance romance with you shit i had big plans for you ooh swear to god i never meant to put my hands on you thats not somethin that a man would do oh thats not somethin i had plans to do i had plans to move take you with me give the coupe yeah give you the shoes instead i was hearin the news you was out there buggin fuckin yeah doin your dirt when i was in the studio workin shit shit shit im tryna make music thats perfect ooh instead i gotta hear you out there foolin and flirtin you and your friends got a bad reputation already if im not mistaken already uh but i gotta pologize to your mother and father yeah shoulda never put my hands on your daughter but i aint askin you to drop no charges shit i did what i did deserve the consequence i cant see myself copping a plea ooh to one of these niggas who bleed the same as me im a g i will cock and squeeze the same as he take it to the same degree please so lets leave it alone yeah we dont need this at home especially all over some fuckin jealousy yeah yeah thats what its about right oh jealousy yeah i never meant to touch you ooh jealousy yeah uh it was the jealousy yeah ooh i was buggin high jealousy yeah oh whoa jealousy yeah ooh god forgive me my jealousy yeah oh if i could take it back jealousy yeah you know i would yes i would yes i would ooh shit now i dont know what made me lift my hand up yeah swing it at you i musta been crazy musta been high twisted off hazy fuck am i doing this is my baby and now im feeling like kane from menace ii society oh know your brothers wanna come back and find me now im riding with my riders beside of me cant get caught slippin so they riding beside of me and cam told me not to fuck with you yeah he told me you known the blocks corrupted you i told him nah i had it locked threw cuffs on you plus i had lots of love for you huh so im stickin with my heart oh thats my nigga to the heart but im stickin with my heart now look im sittin in the dark yeah facin a charge gotta go sit up in a court all because i was stupid and dumb shoulda never went through it with hun shit but to this day i never knew this would come ooh i never thought that i would go through this with hun no the one i wanted to marry wanted to carry my baby through life maybe this life we cant be together cant see together yeah cant see each other dont need each other wont be together cause jealousy yeah oh jealousy yeah ooh jealousy yeah oh damn why did we have to go through this jealousy yeah oh and its all because of this jealousy yeah ooh i admit i was jealousy yeah oh jealousy yeah ooh uh you was playin them games too sayin them names too yeah ooh","Problems","2009"
"Skull Gang","rock star rock star rock on rock star rock on its rock n roll rock on i got ladies that love my ladies haters that hate my haters im a chamillionaire but got billionaires for my neighbors rock on i been havin paper i been havin stacks the crowd screamin loud in every city on the map got the groupies goin crazy they dont know how to act i bring em backstage and tell em baby just relax rock on they see the jewels is so sick l like flu spit and flu cough take it off and you lost the tough talk get tooled off keep the four iron near keep on thinkin that its for golf nickel plate on your head silverwares food for thought grammy winner the haters is like how could this happen  how on the red carpet so much they mistake me for aladdin wow how im a rapper with revenue like a rock star if im near you can believe the black card is not far teen spirit aint what they smellin they yellin where that nirvana  the crowd is rockin n rollin them swishers full of marijuana they judgin me like your honor your daughters here with her mama they tell me that im a charmer more freakier than madonna famous look right at me and said know why i got my lighter up  cause like the throwback p diddy alias im a puff see how we rippin up tickets that police be writin us do like michael jacksons complexion mr and lighten up ladies love it when your livin like a rock star i got em screamin loud as they be screamin comin out broads daily ladies love it when your livin like a rock star shes sayin shes in love with me and she is probably your lady like a rockstar lady like a rockstar lady ladies love it when your livin like a rock star baby catch me gettin into trouble like its my job baby when they listen to the cops come then ima rock on i been havin paper i been havin stacks the crowd screamin loud in every city on the map got the groupies goin crazy they dont know how to act i bring em backstage and tell em baby just relax rock n roll fly bitch behold i i am the shit hear the commode cry hear the guitar scream that double r lean and if its for me then its foreign i mean my cars i mean my clothes i mean my hos i mean my flows you dress different round then me im a clean your nose step into the line of fire hide the penal code compared to big foot you just twinkle toes i get ya girlfriend wet like wrinkled clothes rock star like money drugs freaky hos world tours walkthroughs and t v shows my hairs out hey no shirt hey i stage dive rock rock i crowd surf hey im a hot boy im on my hot shit reportin to you live from the mosh pit im so cool im so smooth im that dude im so fly groupies tellin me like a spy the ground be tellin me that im fly the cloud see me and they cry just to get a glimpse of i got mother nature so jealous she knockin pigeons out the sky cant help it i got em rockin they pelvic bones and losin clothes the higher my album sales get they love me thats right you nailed it they treatin me like im elvis naked pictures she mailed she licked on a stamp and melted so save your rap for the rookies cause there aint no rappers here a show you do in a club is a show we do in the ampitheatre we packin stadiums ladies come in ill introduce ya its too packed to maneuver crowd look like lalapalooza we outshinin the losers know i ride with the ruger you know ima producer weapon upside ya medulla got no time to seduce a super head type of seducer groupies tyrin to snake me but koopa denyin medusas rock rock rock on rock rock rock on we gonna keep on rockin n rollin till the wheels fall off know what im talkin bout chamillitary mayne young money we the new red hot chili peppers we on fire sold out arenas tearin up tour busses you know how we get down haha rock on hol up hol up hol up tryna get the ozzy osborne paper mayne ima throw a pool party me and the playboy bunnies gonna be swimmin in a pool of a paper like scrooge mcduck haha youre invited if you can swim rock on","Rock Star","2009"
"Skull Valley","i love my man when hes good or mean i love my man when hes good or mean i love my man when hes good or mean i love my man with each new kiss more and more sleep my child and peace attend thee","Secret","2002"
"Skullduggrey","uh huh thats them there thats them there im akn bad akn bad yes i am yes i am im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad like the bitch i appear dead in your shit make you run from the thoughts nigga thatll conflict i maintain in murder hood shit murder hood shit cause im a third ward stunter uptown roamer from second and clara nigga i get ya i wet ya i told ya niggas still can get hit and run from that shit trying to get to a save havan where he can die at where he can cry at where that lance fill the soul he cold as i make it round the block round the block squeezing hard squeezing hard forty five nigga in my right palm in my right palm as i get to your spot nigga you cold you cold so i left three shots off in you low every shot in you low cause i told you im from the crescent crescent where you testin testin big easy nigga get dirty down and greasy nigga nigga feed my mind with the evil thoughts i dont give a fuck i dont give a fuck cause i told ya nigga im akn bad im akn bad we akn bad akn bad yes i am yes i am im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad bring it where the dirt lies cause i was seeking it to destroy under twenty five and i caused a killer to die and im unemployed i takes no joy up in another mans pain but in my mind somehow i hate to find the word called strain obtain machan before you place me in the game im a survivor watch they holler when i let loose this thang and im swamp and gumbo living so if yall niggas coming with em fore i rid em yall better talk some senses in em cause new orleans niggas dont yap where im from bust backs with a gun up in the club get to clapping and swung and my bullets dont hum they burn and it aint no aftermath if you catch a nigga akn bad i make this loud shit sound good knock on wood who am i little nigga up to no good out the hood watch me show you what i could i got with a spatch and a half look at my lyrical habit for cabbage bitch you see me akn bad we akn bad akn bad yes i am yes i am im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad how many niggas yall know will come in this bitch take out an album and drum on the track how many niggas yall know even gonna try to come close to doin what i done on the track im the one on the track smoking like im blowing a blunt on the track im out in front of the track bustin like a forty five gun on the track yall know what i know yall better step aside and let the best come in and yall niggas that talkin that shit yall really better catch some wind you fuckin with fiend you fuckin with skull you fuckin with me ill fuck you up the same time i fuck up the beat you cant stop akn bad akn bad i gets way up in your ass in your ass i gets paid a lotta cash lotta cash oh ah ah yeah yeah yeah yeah yeah yeah bitch im hard and i will roll im still cold twenty eight years old got plenty more got plenty more bitch im the man cars hanging out the garage lights on top of flashing pads like my little brother reece ill take a licking and keep on we akn bad akn bad yes i am yes i am im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad im akn bad akn bad we akn bad","Ak'n Bad","1999"
"Skunk Anansie","unconventionally a believer in the power of your fellow kind but when your pockets fill to overflowing you can use it better than they can theres something that you do believe in theres nothing anyone should need and your philosophy is ever changing its the backbone of your greed aesthetic anarchist your people await aesthetic anarchist you cant be late so park your conscience where your ego lies aesthetic anarchist with your gold tooth smile ana hey ana ho ana hey ana ho anarchist you tell them what they want to hear now using language from the street appealing to the lowest emotion making promises you wont keep ana hey ana ho ana hey ana ho anarchist aesthetic anarchist your people await aesthetic anarchist you cant be late so park your conscience where your ego lies aesthetic anarchist with your gold tooth smile ana hey ana ho ana hey ana ho anarchist","Aesthetic Anarchist",""
