"Band","Lyrics","Song","Year"
"Sin Bandera","a varios cientos de kilometros puede tu voz darme calor igual que un sol y siento como un cambio armonico va componiendo una cancion en mi interior se que seguir no suena logico pero no olvido tu perfume magico y este encuentro telefonico me ha recordado que estoy loco por ti que todo el mundo cabe en el telefono que no hay distancias grandes para nuestro amor que todo es perfecto cuando te siento tan cerca aunque estes tan lejos a varios cientos de kilometros tiene un secreto que decirte mi dolor en cuanto cuelgues el telefono se quedara pensando mi corazon que todo el mundo cabe en el telefono que no hay distancias grandes para nuestro amor que todo es perfecto cuando te siento tan cerca aunque estes tan lejos","Kilometros","2002"
"Sin Bandera","cuando despierto yo puedo sentir que ya no hay nada que me aleje de ti siento que vienes a mi dime que quieres el cielo el mar lo que me pidas yo te lo voy a dar nada nos va a separar deja que mi alma se empape de ti y sentiras fuego cuando te fundas en mi no neguemos el amor que sentimos tu y yo no neguemos el amor somos un rio que no vuelve atras somos las olas que se miran y van juntas buscando el mar somos la vida somos el sol somos el tiempo el tiempo que nos unio y que abrazo nuestro amor deja que mi alma no neguemos que en ti encontre el amor que no busque y nada es cierto cuando no estas aqui","No Neguemos el Amor","2002"
"Sin Bandera","para alcanzarte yo voy a cruzar el mar entero y si hay montanas me voy a volar cruzando el cielo tras de tus pasos voy a descubrir el universo y gritare por todo el mundo que te quiero ahora que se donde estas y que se como hacer para ser tan feliz voy a luchar por ti ahora que ya probe tu amor y que descubri quien soy voy a acabarme los caminos alcanzandote voy a hacerte sentir lo que eres para mi voy a vivir por ti para alcanzarte yo voy a cruzar el mar entero y si hay montanas me voy a volar cruzando el cielo tras de tus pasos voy a descubrir el universo y gritare por todo el mundo que te quiero se que te voy a extranar y que voy a llorar alguna tarde que tal vez yo pierda el rumbo pero yo se que al final nuestro amor va a ganar porque no hay nada en este mundo tan profundo voy a hacerte sentir lo que eres para mi voy a morir por ti para alcanzarte yo voy a cruzar el mar entero y si hay montanas me voy a volar cruzando el cielo tras de tus pasos voy a descubrir el universo y gritare por todo el mundo que te quiero voy a hacerte sentir lo que eres para mi voy a vivir por ti para alcanzarte yo voy a cruzar el mar entero y si hay montanas me voy a volar cruzando el cielo tras de tus pasos voy a descubrir el universo y gritare por todo el mundo que te quiero y gritare por todo el mundo que te quiero y gritare por todo el mundo que te quiero","Para Alcanzarte","2002"
"Sin Bandera","te miro me muero te observo te quiero no hay que hablar te siento y busco tus suenos si te vas se acaba se borra mi tiempo tus manos se mueven y yo me someto tu voz va yo vuelo y no encuentro el suelo tus ojos me llegan y todo da vueltas tienes mil razones para darte todo y hare una hora que yo te conozco a primera vista te siento mia a primera vista que fantasia a primera vista te entrego todo a primera vista me siento solo sin ti el bar se hizo nuevo y el techo de cielo desde que llegaste mi vida cambiaste tu voz va yo vuelo y no encuentro el suelo tus ojos me llegan y todo da vueltas tienes mil razones para darte todo y hare una hora que yo te conozco a primera vista te siento mia a primera vista que fantasia a primera vista te entrego todo a primera vista me siento solo sin ti","A Primera Vista","2002"
"Sin Bandera","se bien que ya no puedes dormir suenas que yo sueno junto a ti se bien que no quieres despertar sin mi yo se que no hay nada que perder que tu puedes ser esa mujer la piel de la noche y del amanecer mirame no lo pienses mas dejate llevar si me besas una vez pongo el mundo a tus pies por tus labios pierdo la razon si me besas dos o tres mil estrellas bajare no hay medidas para el corazon si me besas una vez yo vuelvo a nacer lo se tienes miedo yo tambien lo se es dificil de entender hablar se que puede hacernos tanto bien es nuestra oportunidad basta de esperar si me besas una vez pongo el mundo a tus pies por tus labios pierdo la razon si me besas dos o tres mil estrellas bajare no hay medidas para el corazon si me besas una vez pongo el mundo a tus pies por tus labios pierdo la razon si me besas dos o tres mil estrellas bajare no hay medidas para el corazon es nuestra oportunidad basta de esperar si me besas una vez pongo el mundo a tus pies por tus labios pierdo la razon si me besas dos o tres mil estrellas bajare no hay medidas para el corazon si me besas una vez pongo el mundo a tus pies por tus labios pierdo la razon si me besas dos o tres mil estrellas bajare no hay medidas para el corazon","Si Me Besas","2002"
"Sin Bandera","me duele en el fondo de mi corazon la herida no ha cerrado todavia no hay forma en que pueda olvidarte lo siento te has llevado mi vida siempre intento olvidarte y te vuelvo a encontrar siempre en cada rincon y debajo del mar si me voy del planeta eres la estrella fugaz si en las noches yo duermo en mis suenos estas eres sirena oigo tu canto y me ahogo en tu cadera porque tu vuelvas yo daria lo que fuera por que me quites con tu piel esta condena que me mata y me envenena mira morena baila conmigo y me sacas esta pena porque no hay cosa para mi que sea tan buena como tus labios en mis labios vuelve a casa te lo ruego ves nena eres el mar eres el mar","Sirena","2002"
"Sin Bandera","aun ni siquiera te tengo y ya tengo miedo de perderte amor que rapido se me ha clavado que dentro todo este dolor es poco lo que te conozco y ya pongo todo el juego a tu favor no tengo miedo de apostarte perderte si me da pavor no me queda mas refugio que la fantasia no me queda mas que hacer que hacerte una poesia por que te vi venir y no dude te vi llegar y te abrase y puse toda mi pasion para que te quedaras y luego te bese y me arriesgue con la verdad te acaricie y al fin abri mi corazon para que tu pasaras mi amor te di sin condicion para que te quedaras ahora esperare algunos dias para ver si lo que te di fue suficiente no sabes que terror se siente la espera cada madrugada si tu ya no quisieras volver se perderia el sentido del amor por siempre no entenderia ya este mundo me alejaria de la gente no me queda mas refugio que la fantasia no me queda mas que hacer que hacerte una poesia por que te vi venir y no dude te vi llegar y te abrase y puse toda mi pasion para que te quedaras y luego te bese y me arriesgue con la verdad te acaricie y al fin abri mi corazon para que tu pasaras mi amor te di sin condicion para que te quedaras mi amor te di sin condicion para que te quedaras mi amor te di sin condicion para que te quedaras","Te Vi Venir","2002"
"Sin Bandera","ves que aun te puedo tocar con un dedo de amor puedo hacerte temblar cuando escuchas mi voz no esta todo perdido si quema mi fuego en tu piel cuando digo tu nombre se que no todo acabo el amor sigue aqui esto no termino tu me miras asi como ayer tiene tanto poder lo que siento ves que lo nuestro es eterno yo te puedo amar dejate llevar ves que mi amor es tu amor que tu ausencia es dolor que es amargo el sabor si no estas si te vas y no regresas nunca mas que aun te puedo llenar con mi piel en tu piel de pasion que aun se puede salvar la ilusion para volver a respirar en tu corazon ves que me acuerdo de cada detalle de ti que es mi unico sueno el hacerte feliz que no importa lo que haya pasado no importa el dolor si hoy estas a mi lado yo te puedo amar dejate llevar ves que mi amor es tu amor que tu ausencia es dolor que es amargo el sabor si no estas si te vas y no regresas nunca mas que aun te puedo llenar con mi piel en tu piel de pasion que aun se puede salvar la ilusion para volver a respirar en tu corazon en tu corazon","Ves","2002"
"Sin Bandera","nacen mis mejores madrugadas de tu m de mujer maravillosa y magica nacen mis amores y alegrias de tu a de angel divino que me vino a visitar nacen tambien de tu l de locura las mas bellas lunas llenas que eh podido yo mirar y de tu c nace un cielo de cometas y de estrellas que completan mi constelacion de amar te nace un mar con m de milagro y un sol que sale por sorpresa desde el sur y puede escribir lo que soy tu abecedario darme toda la poesia y corregir la ortografia de mi amor nace siempre simple y suavemente de tu s de silencio esta adoracion por ti es por ti nace de tu c de ese sonido que aun escucho en mis oidos desde el beso que te di y de tu v nacen mis ganas de verte el valor que me hace fuerte y una vida que vivir te nace un mar con m de milagro y un sol que sale por sorpresa desde el sur y puede escribir lo que soy tu abecedario darme toda la poesia y corregir la ortografia y ayudarme en la lectura en las clases de tu piel y ausentarme en la ternura y el placer poner el punto y aparte al dolor que ya paso y escribir la introduccion para este amor te nace un mar con m de milagro y un sol que sale por sorpresa desde el sur y puede escribir lo que soy tu abecedario darme toda la poesia y corregir la ortografia de mi amor","A, B, C","2003"
"Sin Bandera","un dia mas se llena de color y tu vendras llenandolo de amor ya no me preocupo al caminar porque tu estas aqui porque tu estas aqui y pierdo todo el miedo que me da porque tu crees en mi tu me ensenaste a disfrutar mi vida mucho mas dejando el sufrimiento atras dandome un amor real siempre tan natural lleno de libertad lleno de dar eres tu quien sabe bien lo que es amar un dia mas de mi pasion por ti y tu vendras para hacerme sentir que el limite de la felicidad no llegara jamas que cada nuevo amanecer traera una sorpresa mas tu me ensenaste a disfrutar mi vida mucho mas dejando el sufrimiento atras dandome un amor real siempre tan natural lleno de libertad lleno de dar eres tu quien sabe bien lo que es amar vivir disfrutar reir cantar y dar sin preguntar un amor real siempre tan natural lleno de libertad lleno de dar eres tu quien sabe bien lo que es un amor real siempre tan natural lleno de libertad lleno de dar eres tu quien sabe bien lo que es amar","Amor Real","2003"
