"Band","Lyrics","Song","Year"
"Connie Francis","chorus bye bye love bye bye happiness hello loneliness i think im gonna cry bye bye love bye bye sweet caress hello emptiness i feel like i could die bye bye my love goodbye there goes my baby with someone new she sure looks happy i sure am blue she was my baby till he stepped in goodbye to romance that might have been chorus im through with romance im through with love im through with counting the stars above and heres the reason that im so free my loving baby is through with me chorus","Bye Bye Love","1998"
"Connie Francis","if you loved me half as much as i love you you wouldnt worry me half as much as you do youre nice to me when theres no one else around you only build me up to let me down if you missed me half as much as i miss you you wouldnt stay away half as much as you do i know that i would never be this blue if you only loved me half as much as i love you youre nice to me when theres no one else around you only build me up to let me down if you missed me half as much as i miss you you wouldnt stay away half as much as you do i know that i would never be this blue if you only loved me half as much as i love you","Half as Much","1998"
"Connie Francis","oh let me go let me go let me go lover let me be set me free from your spell you made me weep cut me deep i cant sleep lover i was cursed from the first day i fell you dont want me but you want me to go on wanting you now i pray that you will say that were through please turn me loose whats the use let me go lover let me go let me go let me go you made me weep cut me deep i cant sleep lover i was cursed from the first day i fell you dont want me but you want me to go on wanting you now i pray that you will say that were through please turn me loose whats the use let me go lover let me go let me go let me go","Let Me Go Lover","1998"
"Connie Francis","you are my special angel sent from up above the lord smiled down on me and sent an angel to love you are my special angel right from paradise i know youre an angel heaven is in your eyes the smile from your lips brings the summer sunshine tears from your eyes bring the rain i feel your touch your warm embrace and im in heaven again you are my special angel through eternity ill have my special angel here to watch over me a smile from your lips brings the summer sunshine the tears from your eyes bring the rain i feel your touch your warm embrace and im in heaven again you are my special angel through eternity ill have my special angel here to watch over me here to watch over me","My Special Angel","1998"
"Connie Francis","they say for every boy and girl theres just one love in this whole world and i know ive found mine the heavenly touch of your embrace tells me no one could take your place ever in my heart young love first love filled with true devotion young love our love we share with deep emotion just one kiss from your sweet lips will tell me that you love is real and i can feel that its true we will vow to one another there will never be another love for you or for me young love first love filled with true devotion young love our love we share with deep emotion","Young Love","1998"
"Connie Francis","your cheatin heart will make you weep youll cry and cry and try to sleep but sleep wont come the whole night through your cheatin heart will tell on you when tears come down like fallin rain youll toss around and call my name youll walk that floor the way i do your cheatin heart will tell on you when tears come down like fallin rain youll toss around and call my name youre gonna walk that floor the way i do your cheatin heart will tell on you your cheatin heart will tell on you","Your Cheatin' Heart","1998"
"Connie Francis","if my friends should ask for me here at home is where ill be theres no one i care to see im breaking in a brand new broken heart now the heartaches have begun theres a job that must be done i have no time for havin fun im breaking in a brand new broken heart leave me alone and let me cry cry cry there are tears that must be cried till theres no more tears inside let me take the count of ten then ill bounce right back again let me be alone till then im breaking in a brand new broken heart im breaking in a brand new broken heart","Breaking in a Brand New Broken Heart","1998"
"Connie Francis","they tell me that theres someone else you really truly love and even when we kiss that shes the one youre thinking of i guess its true cause once or twice you called me by her name i need you so but now i know that you dont feel the same its all over town youve put me down a second hand love a second hand love though late at night i sit alone and count the tears that fall id rather have this kind of love than not see you at all my friends all say im better off if we should drift apart but every day i hope and pray ill be first in your heart its all over town youve put me down im a second hand love a second hand love just a second hand love a second hand love","Second Hand Love [*]","1998"
"Connie Francis","stupid cupid youre a real mean guy id like to clip your wings so you cant fly im in love and its a crying shame and i know that youre the one to blame hey hey set me free stupid cupid stop picking on me i cant do my homework and i cant think straight i meet her every morning bout half past eight im acting like a lovesick fool youve even got me carrying your books to school hey hey set me free stupid cupid stop picking on me you mixed me up for good right from the very start hey now go play robin hood with somebody elses heart you got me jumping like a crazy clown and i dont feature what youre putting down well since i kissed her loving lips of wine the thing that bothers me is that i like it fine hey hey set me free stupid cupid stop picking on me you got me jumping like a crazy clown and i dont feature what youre putting down since i kissed his loving lips of wine the thing that bothers me is that i like it fine hey hey set me free stupid cupid stop picking on me hey hey set me free stupid cupid stop picking on me","Stupid Cupid [*]","1998"
"Connie Francis","three coins in the fountain each one seeking happiness thrown by three hopeful lovers which one will the fountain bless three hearts in the fountain each heart longing for its home there they lie in the fountain somewhere in the heart of rome which one will the fountain bless which one will the fountain bless three coins in a fountain through the ripples how they shine just one wish will be granted one heart will wear a valentine make it mine make it mine make it mine three coins in a fountain through the ripples how they shine just one wish will be granted one heart will wear a valentine make it mine make it mine make it mine","Three Coins in the Fountain","1998"
"Connie Francis","when the evening shadows fall and the lovely day is through then with longing i recall the years i spent with you mamma solo per te la mia canzone vola mamma sarai con me tu non sarai piu sola quanto ti voglio bene queste parole damore che ti sospira il mio cuore forse non si usano piu ah mamma ma la canzone mia piu bella sei tu sei tu la vita e per la vita non ti lascio mai piu safe in the glow of your love sent from the heavens above nothing can ever replace the warmth of your tender embrace oh mamma until the day tthat were together once more ill live in these memories until the day that were together once more","Mama","1999"
"Connie Francis","heartache number one was when you left me i never knew that i could hurt this way heartache number two was when you came back again you came back and never meant to stay now ive got heartaches by the number troubles by the score everyday you love me less each day i love you more now ive got heartaches by the number a love that i cant win but the day that i stop counting thats the day my world will end heartache number three was when you called me and told me you was coming to stay with hoping heart i waited for your knock on the door i waited but you must have lost your way now ive got heartaches by the number troubles by the score everyday you love me less each day i love you more now ive got heartaches by the number a love that i cant win but the day that i stop counting thats the day my world will end ah the day that i stop counting thats the day my world will end","Heartaches by the Number","1999"
"Connie Francis","ive had nothing but sorrow since you said we were through theres no hope for tomorrow hows the world treating you every sweet thing that mattered has been broken in two all my dreams have been shattered hows the world treating you got no plans for next sunday got no plans for today every day is blue monday every day youre away though our pathways have parted to your memory im true guess ill stay broken hearted hows the world treating you are you turning and yearning do you ever get through do you think of returning hows the world treating you every sweet thing that mattered hows the world treating you and iac m asking you darling hows the world treating you","How's the World Treating You?","1999"
"Connie Francis","i cant stop loving you so ive made up my mind to live in memory of such an old lonesome time i cant stop wanting you its useless to say so ill just live my life in dreams of yesterday those happy hours that we once knew though long ago they still make me blue they say that time heals a broken heart but time has stood still since weve been apart","I Can't Stop Loving You","1999"
"Connie Francis","i fall to pieces each time i see you again i fall to pieces how can i be just your friend you want me to act like weve never kissed you want me to forget to forget pretend we never met never met and ive tried and ive tried but i havent yet you walk by and i fall to pieces i fall to pieces each time someone speaks your name i fall to pieces time only adds to the flame you tell me to find someone else to love someone wholl love me too love me too the way you used to do used to do but each time i go out with someone new you walk by and i fall to pieces you walk by and i fall to pieces","I Fall to Pieces","1999"
