"Band","Lyrics","Song","Year"
"Hillsong Live","god is able he will never fail he is almighty god greater than all we seek greater than all we ask he has done great things lifted up he defeated the grave raised to life our god is able in his name we overcome for the lord our god is able god is with us god is on our side he will make a way far above all we know far above all we hope he has done great things lifted up he defeated the grave raised to life our god is able in his name we overcome for the lord our god is able god is with us he will go before he will never leave us he will never leave us god is for us he has open arms he will never fail us he will never fail us lifted up he defeated the grave raised to life our god is able in his name we overcome for the lord our god is able lifted up he defeated the grave raised to life our god is able in his name we overcome for the lord our god is able for the lord our god is able for the lord our god is able","God is Able","2011"
"Hillsong Live","hold me in your arms never let me go i wanna spend the eternity with you i stand before you lord and give you all my praise your love is all i need jesus youre all i need my life belongs to you you gave your life for me your grace is all i need jesus youre all i need hold me in your arms never let me go i wanna spend the eternity with you and now that youre near everything is different everythings so different lord and i know im not the same my life youve changed and i wanna be with you i wanna be with you i stand before you lord and give you all my praise your love is all i need jesus youre all i need my life belongs to you you gave your life for me your grace is all i need jesus youre all i need hold me in your arms never let me go i wanna spend the eternity with you and now that youre near everything is different everythings so different lord and i know im not the same my life youve changed and i wanna be with you i wanna be with you now youre near everything is different everythings so different lord and i know im not the same my life youve changed and i wanna be with you i wanna be with you and i will sing for you always yeah cause in your presence god is where i wanna stay hold me in your arms never let me go i wanna spend the eternity with you and now that youre near everything is different everythings so different lord and i know im not the same my life youve changed and i wanna be with you i wanna be with you and now that youre near everything is different everythings so different lord and i know im not the same my life youve changed and i wanna be with you i wanna be with you","Now That You're Near","2011"
"Hillsong Live","you gave it all for me my soul desire my everything all i am is devoted to you how could i fail to see you are the love that rescued me all i am is devoted to you and oh how could i not be moved lord here with you so have your way in me cause lord there is just one thing and that i will seek this is my cry my one desire just to be where you are lord now and forever its more than a song my one desire is to be with you is to be with you jesus how could i fail to see you are the love that rescued me all i am is devoted to you and oh how could i not be moved lord here with you so have your way in me cause lord there is just one thing and that i will seek this is my cry my one desire just to be where you are lord now and forever its more than a song my one desire is to be with you is to be with you this is my cry my one desire just to be where you are lord now and forever its more than a song my one desire is to be with you is to be with you jesus the one thing the one thing that i ask is to be with you the one thing the one thing that i ask is to be with you the one thing the one thing the one thing that i ask is to be with you the one thing the one thing the one thing that i ask is to be with you is to be with you this is my cry my one desire just to be where you are lord now and forever its more than a song its my one desire is to be with you is to be with you this is my cry my one desire just to be where you are lord now and forever its more than a song my one desire is to be with you is to be with you jesus jesus","One Desire","2011"
"Hillsong Live","proclaim your awesome power tell of mighty deeds declare your future kingdom of everlasting peace and my eyes they look unto you always and i am captured by your majesty all of my days i will sing of your greatness all of my days i will speak of your grace all of my days i will tell of your wondrous love your love in my life your love all your works will praise you your children bless your name we speak of all your goodness we walk in fields of grace and my eyes they look unto you always and i am captured by your majesty all of my days i will sing of your greatness all of my days i will speak of your grace all of my days i will tell of your wondrous love your love in my life your love all of my days i will sing of your greatness all of my days i will speak of your grace all of my days i will tell of your wondrous love your love in my life your love we will sing of your goodness my father we exalt you jesus jesus and my eyes they look unto you always and i am captured by your majesty and my eyes they look unto you always and i am captured by your majesty all of my days i will sing of your greatness all of my days i will speak of your grace all of my days i will tell of your wondrous love your love in my life your love all of my days i will sing of your greatness all of my days i will speak of your grace all of my days i will tell of your wondrous love your love in my life your love your love in my life your love your love in my life your love your love in my life your love hallelujah yeah my days yes","All of My Days","2011"
"Hillsong Live","you surrounded me with songs of praise you have brought me to this place where your love and grace move within my life now your message is my light your love is beautiful your love is beautiful its the reason why i sing all around the world let the praise begin all around the world let the praise begin i am planted here by the waters and im living for the king i have found my peace in the house of god this is where im meant to be your love is beautiful your love is beautiful its the reason why i sing all around the world let the praise begin all around the world let the praise begin all around the world let the praise begin all around the world let the praise begin your love your love is beautiful your love is beautiful its the reason why i sing all around the world let the praise begin all around the world let the praise begin all around the world let the praise begin all around the world let the praise begin","Your Love is Beautiful","2011"
"Hillsong Live","light in my darkness peace for my soul you are my rescue you never let go light in my darkness peace for my soul you are my rescue you never let go all my hope is in you all my strength is in you with every breath my soul will rest in you here in my weakness always the same your love is my shelter your life is my way all my hope is in you all my strength is in you with every breath my soul will rest in you constant savior friend forever lord you have my heart sure foundation never failing lord you have my heart all my hope is in you all my strength is in you with every breath my soul will rest in you all the earth beneath you all my life before you with every breath my soul will rest in you with every breath my soul will rest in you","All My Hope","2012"
"Hillsong Live","this is my revelation christ jesus crucified salvation through repentance at the cross on which he died now hear my absolution forgiveness for my sin and i sink beanth the waters that christ was buried in i will rise i will rise as christ was raied to life now in him now in him i live i stand a new creation baptised in blood and fire no fear of condemnation by faith im justified i will rise i will rise as christ was raied to life now in him now in him i live i will rise i will rise as christ was raied to life now in him now in him i live i rise as you are risen declare your rule and reign my life confess your lordship and glorify your name your word it stands eternal your kingdom knows no end your praise goes on forever and on and on again no power can stand against you no curse assault your throne no one can steal your glory for it is yours alone i stand to sing your praises i stand to testify for i was dead in my sin but now i rise i will rise as christ was raised to life now in him now in him i live i will rise i will rise as christ was raied to life now in him now in him i live i will rise i will rise as christ was raied to life now in him now in him i live","Beneath The Waters (I Will Rise)","2012"
"Hillsong Live","children in the wilderness following the love you poured out for us covered by the name that we confess jesus saviour forever roaming through the dark of night clinging to the word that burns deep inside eyes fixed on your name and endless light jesus saviour forever set a light to follow in the shadow of your name the world is yours and i know everything will find its place under your name walking on through the fire knowing i will not be burned but refined fearless in your name ever by my side jesus saviour forever taking on the raging storm anchored to your kingdom unshakeable holding to the name that outshines all jesus saviour forever children of the light blazing through the night taking back what the devil had stolen calling on the name breaking every chain jesus everlasting freedom running through the wild dancing in the fire taking back what the devil had stolen calling on the name breaking every chain jesus everlasting freedom all the power all the glory all the praise be to your name forever all the power all the glory all the praise be to your name foreve","Children Of The Light","2012"
"Hillsong Live","my hope is built on nothing less than jesus blood and righteousness i dare not trust the sweetest frame but holly trust is jesus name my hope is built on nothing less than jesus blood and righteousness i dare not trust the sweetest frame but holly trust is jesus name christ alone cornerstone weak made strong in the saviors love through the storm he is lord lord of all when darkness seems to hide his face i rest on his unchanging grace in every high and stormy gale my anchor holds within the veil my anchor holds within the veil christ alone cornerstone weak made strong in the saviors love through the storm he is lord lord of all he is lord lord of all christ alone christ alone cornerstone weak made strong in the saviors love through the storm he is lord lord of all christ alone cornerstone weak made strong in the saviors love through the storm he is lord lord of all when he shall come with trumpet sound oh may i then in him be found dressed in his righteousness alone faultless stand before the throne cornerstone oh yeah in the saviors love he is lord lord of all christ alone cornerstone weak made strong in the saviors love through the storm he is lord lord of all","Cornerstone","2012"
"Hillsong Live","from the highest throne to the earth below you laid down your life for the likes of us great is the love of the saviour from a wounded heart to a life made whole every human heart will declare as one great is the love of the saviour lord of endless light let your glory shine forever all the earth all the earth will sing your praise from the mountain heights to the valleys low all created things given life to show jesus we live for your glory from the rising sun to the still of night every waking moment for your delight jesus we live for your glory lord of endless light let your glory shine forever all the earth all the earth will sing your praise hope of every heart let your name be lifted higher all our hearts all our hearts will sing your praise god be exalted god be exalted in everything we live for your glory live for your glory lord of endless light let your glory shine forever all the earth all the earth will sing your praise hope of every heart let your name be lifted higher all our hearts all our hearts will sing your praise god be exalted god be exalted in everything we live for your glory live for your glory","Endless Light","2012"
