"Band","Lyrics","Song","Year"
"The Manhattan Transfer","have yourself a merry little christmas let your heart be light from now on our troubles will be out of sight have yourself a merry little christmas make the yuletide gay from now on our troubles will be miles away here we are as in olden days happy golden days of yore faithful friends who are dear to us gather near to us once more through the years we all will be together if the fates allow so hang a shining star upon the highest bough and have yourself a merry little christmas now have yourself a merry little christmas let your heart be light from now on our troubles will be out of sight have yourself a merry little christmas make the yuletide gay from now on our troubles will be miles away here we are as in olden days happy golden days of yore faithful friends who are dear to us gather near to us once more through the years we all will be together if the fates allow so hang a shining star upon the highest bough and have yourself a merry little christmas now","Have Yourself a Merry Little Christmas","1992"
"The Manhattan Transfer","it came upon the midnight clear that glorious song of old from angels playing near the earth to touch their harps of gold peace on the earth could will two men from heavens all gracious king the world in solemn stillness lay to hear the angels sing and i hear them singing sing i do hear them singing the first noel the angel did say was to certain poor shepherds in fields as they lay in fields where they lay they keeping their sheep on a cold winters night that was so deep","It Came Upon a Midnight Clear","1992"
"The Manhattan Transfer","i just came back from a lovely trip along the milky way stopped off at the north pole to spend a holiday i called on dear old santa claus to see what i could see he took me to his workshop and told his plans to me so you better watch out you better not cry better not pout im telling you why santa claus is comin to town hes making a list and checking it twice gonna find out whos naughty and nice santa claus is comin to town he sees you when youre sleepin he knows when youre a wake he knows if youve been bad or good so be good for goodness sake oh you better watch out you better not cry better not pout im telling you why santa claus is comin to town with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town now santa is a busy man he has no time to play hes got millions of stockings to fill on christmas day youd better write your letter now and mail it right away because hes getting ready his reindeers and his sleigh so with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town","Santa Clause Is Coming to Town/Santa Man (Medley) [Medley]","1992"
"The Manhattan Transfer","silent night holy night all is calm all is bright round yon virgin mother and child holy infant so tender and mild sleep in heavenly peace sleep in heavenly peace silent night holy night shepherds quake at the sight glory streams from heaven afar heavenly host sing alleluia christ the savior is born christ the savior is born silent night holy night son of god loves pure light radiant beams from thy holy face with the dawn of redeeming grace jesus lord at thy birth jesus lord at thy birth","Silent Night, Holy Night","1992"
"The Manhattan Transfer","tubby tim hauser alone am i me and i together if i went away from me how unhappy i would be me and i oh my bullfrog alan paul bug gup bug gup lovely evening bug gup bug gup i said lovely evening clunk clunk clunk i said bee oo tiful evening hello bug gup hello bug gup hello","Tubby the Tuba","1994"
"The Manhattan Transfer","now smackwater jack he bought a shotgun cause he was in the mood for a little confrontation he just a let it all hang loose he didnt think about the noose he couldnt take no more abuse so he shot down the congregation you cant talk to a man with a shotgun in his hand now big jim the chief stood for law and order he called for the guard to come and surround the border now from his bulldog mouth as he led the posse south came the cry we got to ride to clean up the streets for our wives and our daughters you cant talk to a man when he dont wanna understand no no no no no the account of the capture wasnt in the papers but you know they hanged ol smack right then instead of later you know the people were quite pleased cause the outlaw had been seized and on the whole it was a very good year for the undertaker you know you know you cant talk to a man with a shotgun in his hand a shotgun in his hand smackwater jack bought a shotgun yeah smackwater jack bought a shotgun oh smackwater jack yeah talkin bout smackwater jack yeah talkin bout a smackwater jack now talkin bout smack","Smackwater Jack","1995"
"The Manhattan Transfer","every time i think that im the only one whos lonely someone calls on me and every now and then i spend my time at rhyme and verse and curse those faults in me but then along comes mary and does she wanna give me kicks and be my steady chick and give me pick of memories or maybe rather gather tales from all the fails and tribulations no one ever sees when we met i was sure out to lunch now my empty cup tastes as sweet as the punch when vague desire is the fire in the eyes of chicks whose sickness is in the games they play and when the masquerade is played and neighbor folks make jokes about who is most to blame today and the along comes mary and does she wanna set them free and make them see realities from which she got her name and will they struggle much when told that such a tender touch of hers will make them not the same when we met i was sure out to lunch now my empty cup tastes as sweet as the punch oh here she comes along along she comes oh mary comes along oh here she comes ba ba ba ba ba ba sweet as the punch then when the morning of the warnings passed the gassed and flaccid kids are flung across the stars the psychodramas and the traumas gone the songs are left unsung and hung upon the scars and the along comes mary and does she wanna see the stains the dead remains of all the pains she sent the night before or will their waking eyes reflect the lies and make them realize their urgent cries for sight no more when we met i was sure out to lunch now my empty cup tastes as sweet as the punch sweet as the punch sweet as the punch sweet as the punch sweet as the punch sweet as the punch sweet as the punch sweet as the punch sweet as the punch","Along Comes Mary","1995"
"The Manhattan Transfer","dream dream lover dream dream lover every night i hope and pray a dream lover will come my way a girl to hold in my arms and know the magic of her charms because i want a girl to call my own i want a dream lover so i dont have to dream alone dream lover where are you with a love oh so true and a hand that i can hold to feel you near when i grow old because i want a girl to call my own i want a dream lover so i dont have to dream alone someday i dont know how i hoe youll hear my plea someway i dont know how shell bring her love to me dream lover until then ill go to sleep and dream again thats the only thing to do until my lovers dream comes true because i want a girl to call my own i want a dream lover so i dont have to dream alone oh i got to hold on someway but i dont know how shell bring her love to me her love to me dream lover until then ill go to sleep and dream again thats the only thing to do until my lovers dream comes true because i want a girl to call my own i want a dream lover so i dont have to dream alone i want a dream lover so i dont have to dream alone i want a dream lover so i dont have to dream alone dream dream lover dream dream lover dream dream lover dream dream lover","Dream Lover","1995"
"The Manhattan Transfer","i may not always love you but as long as there are stars above you you never need to doubt it ill make you so sure about it god only knows what id be without you if you should ever leave me though life would still go on believe me the world could show nothing to me what good would living do me god only knows what id be without you without you the world could show nothing to me so what good would living do me god only knows god only god only knows just what id be without you god only knows","God Only Knows","1995"
"The Manhattan Transfer","groovin on a sunday afternoon really couldnt get away too soon i cant imagine anything thats better the world is ours whenever were together there aint a place id like to be instead of groovin down a crowded avenue doin anything we like to do theres always lots of things that we can see we can be anyone we want to be and all those happy people we could meet just groovin on a sunday afternoon really couldnt get away too soon ah ha ha ah ha ha ah ha ha well keep on spending sunny days this way were gonna talk and laugh our time away i feel it comin closer day by day life would be ecstasy you and me endlessly groovin on a sunday afternoon really couldnt get away too soon ah ha ha ah ha ha ah ha ha","Groovin'","1995"
"The Manhattan Transfer","hot fun in the summertime hot fun in the summertime hot fun in the summertime hot fun in the summertime end of the spring and here she comes back hi hi hi hi there well summer days those summer days id lie down when i want to out of school county fair in the country sun and everything is cool hot fun in the summertime hot fun in the summertime hot fun in the summertime hot fun in the summertime thats when i had most of my fun back hi hi hi hi there well summer days those summer days thats when i had most of my fun back hi hi hi hi there well summer days those summer days hot fun in the summertime hot fun in the summertime hot fun in the summertime hot fun in the summertime","Hot Fun in the Summertime","1995"
"The Manhattan Transfer","maybe youll wanna give me kisses sweet but only for one night with no repeat and maybe youll go away and never call and a taste of honey is worse that none at all oh little girl in that case i dont want nobody i do believe that that would only break my heart oh but if you feel like lovin me if you got the notion i second that emotion so if you feel like giving me a lifetime of devotion i second that emotion maybe youll think that love will tie you down and you dont have the time to hang around or maybe youll think that love will make us fools and so it makes you wise to break the rules oh little girl in that case i dont want nobody i do believe that that would only break my heart oh but if you feel like lovin me if you got the notion i second that emotion so if you feel like giving me a lifetime of devotion i second that emotion in that case i dont want nobody i do believe that that would only break my heart oh but if you feel like lovin me if you got the notion i second that emotion so if you feel like giving me a lifetime of devotion i second that emotion","I Second That Emotion","1995"
"The Manhattan Transfer","loving you so i was too blind to see you letting me go but now that youve set me free its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you didnt you know it wouldnt be so easy letting me go you can be sure that now its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you tho i know i cant forget about you im gonna try to show you how much youre turning me around destroying me ill never be the same anymore you must realize you took your love and left me quite by surprise you can be sure that now its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you oh its gonna take a miracle","It's Gonna Take a Miracle","1995"
"The Manhattan Transfer","many loves have come to you with a line that wasnt true and then you passed them by passed them by while youre in the center ring and their lines dont mean a thing why dont you let me try let me try i dont have a diamond ring i dont even know what song to sing all i know is la la la la la la la la la means i love you all i know is la la la la la la la la la means i love you if there ever was a love that i needed in this world you are the one for me one for me let me hold you in my arms thrill you with my charms darling then youll see you will see the things that im saying are true and the way ill explain them to you listen to me la la la la la la la la la means i love you la la la la la la la la la means i love you things i am saying are true and the way i explain it to you yes to you listen to me la la la la la la la la la means i love you la la la la la la la la la means i love you","La-La (Means I Love You)","1995"
