"Band","Lyrics","Song","Year"
"Big Bazar","fais comme loiseau ca vit dair pur et deau fraiche un oiseau dun peu de chasse et de peche un oiseau mais jamais rien ne lempeche loiseau daller plus haut mais je suis seul dans lunivers jai peur du ciel et de lhiver jai peur des fous et de la guerre jai peur du temps qui passe dis comment peut on vivre aujourdhui dans la fureur et dans le bruit je ne sais pas je ne sais plus je suis perdu fais comme loiseau ca vit dair pur et deau fraiche un oiseau dun peu de chasse et de peche un oiseau mais jamais rien ne lempeche loiseau daller plus haut mais lamour dont on ma parle cet amour que lon ma chante ce sauveur de lhumanite je nen vois pas la trace dis comment peut on vivre sans lui sous quelle etoile dans quel pays je ny crois pas je ny crois plus je suis perdu fais comme loiseau ca vit dair pur et deau fraiche un oiseau dun peu de chasse et de peche un oiseau mais jamais rien ne lempeche loiseau daller plus haut mais jen ai marre detre roule par des marchands de liberte et decouter se lamenter ma gueule dans la glace dis est ce que je dois montrer les dents est ce que je dois baisser les bras je ne sais plus je ne sais pas je suis perdu fais comme loiseau ca vit dair pur et deau fraiche un oiseau dun peu de chasse et de peche un oiseau mais jamais rien ne lempeche loiseau daller plus haut oh","Fais Comme L'Oiseau","2012"
"Big Bill","lord i know a little girl bout sixteen years old she says bill stop drinkin i will satisfy your soul but i just keep on a drinkin yeah i keep on drinkin yeah i just keep on drinkin till good liquor carry me down now my woman told me about fifteen years ago bill you gonna drink one of these mornings and youll never drink no more but i just keep on a drinkin yeah i keep on drinkin yeah i just keep on drinkin till good liquor carry me down yes i went to the doctor with my head in my hands the doctor said big bill i think ill have to give you monkey glands but i just keep on a drinkin yeah i keep on drinkin yeah i just keep on drinkin till good liquor carry me down lord my woman told me to stop drinkin and come on home say if you dont big bill some other man gonna carry your business home but i just keep on a drinkin yeah i keep on drinkin yeah i just keep on drinkin till good liquor carry me down","Good Liquor Gonna Carry Me Down","2004"
"Big Bill","why dont you tell me lovin mama how you want youre rollin done why dont you tell me lovin mama how you want youre rollin done lord i give you satisfaction now if its all night long lord i got up this morning just about the break of day lord i got up this morning just about the break of day lord im thinkin bout my baby lord the one that went away i got me a little brownskin just as sweet as she can be i got me a little brownskin just as sweet as she can be lord she low and she squatty but shes alright with me now you can put me in the alley my gals name is sally you wake me up in the mornin mama i still got that old habit why dont you tell me how you want it done now i give you satisfaction now if its all night long lord some of these old mornings mama lord it wont be long lord some of these old mornings mama lord it wont be long lord i know you gonna call me mama lord and ill be there","How You Want It Done","2004"
"Big Bill","ive got a gal here in this town dont want nobody to bother but me ive got a gal here in this town dont want nobody to bother but me cause shes strickly tailor made boy she aint no hand me down catch you messin with her boy ill sho shoot ya down now keep yo hands off her dont ya dare to touch her you know she dont belong to you you know she dont belong to you oh keep yo hands off her now dont ya dare to touch her know she dont belong to you keep yo hands off her told ya dont ya dare to touch her know she dont belong to you she got some little bitty hands an them great big legs she sho look good cause everybody says it but keep yo hands off her dont ya dare to touch her you know she dont belong to you told you last night you know she dont belong to you oh keep yo hands off her now dont ya dare to touch her know she dont belong to you keep yo hand off her now dont ya dare to touch her know she dont belong to you she got some real dark eyes an that real curly hair big bill is gonna follow that woman everywhere keep yo hands off her told ya dont ya dare to touch her you know she dont belong to you told you last night you know she dont belong to you keep yo hands off her dont ya dare to touch her know she dont belong to you keep yo hands off her dont ya dare to touch her know she dont belong to you now you can look her up an you can look her down she got a heaven boy aint never been found but keep your hands off her dont ya dare to touch her you know she dont belong to you you know she dont belong to you oh keep your hands off her dont ya dare to touch her know she dont belong to you keep yo hands off her told ya dare to touch her know she dont belong to you oh watch her boy right as she pass by because the day ill catch you wit her boy thats the day you gon die keep yo hands off her told ya dare to touch her you know she dont belong to you know she dont belong to you","Keep Your Hands Off Her","2004"
"Big Bill","got a long tall mama she stands about seven feet nine and when she get to loving holler papa wont you take your time oh when she start to loving she sure can do her stuff and she squeezing so tight holler mama lordy thats enough got a brand new movement one that she calls her own and when she start to kissing make a poor man leave his home and she do a little of this and mama and she do a little of that and when she put on full steam make a freight train jump a track said shes long and tall and half as sweet as she can be to satisfy that woman takes more than a bumblebee","Long Tall Mama","2004"
"Big Bill","mississ ippi river is so long deep and wide i can see my good girl standin on that other side i cried an i called i could not make my baby hear lord im on get me a boat woman paddle on away from here aint it hard to love someone when they are so far from you lord im on get me a boat and paddle this old river blue i went down to the landing to see if any boats were there and the fareman told me could not find the boats nowhere the big boat ease up the river are turnin round an round lord im on get me a good girl or jump overboard an drown","Mississippi River Blues","2004"
"Big Bill","early early one morning water was comin in my door early one morning water was comin in my door it was the old high river tellin us to get ready and go it was dark and it was rainin you could hear that howlin wind it was dark and it was rainin baby you could hear that howlin wind if i get away this time i will never come here again hey my baby was cryin i didnt have a thing to eat hey hey hey i didnt have a thing to eat hey the water had come in wash everything i had down the street i was hollerin for mercy and it werent no boats around hey i was hollerin for mercy and it werent no boats around hey that looks like people ive gotta stay right here and drown hey my house started shakin started floatin on down the stream hey my house started shakin went on floatin on down the stream it was dark as midnight people began to holler and scream","Southern Flood Blues","2004"
"Big Bill Bissonnette","theres a time each year that we always hold dear good old summertime with the birds and the treeses and sweet scented breezes good old summertime when your days work is over then you are in clover and life is one beautiful rhyme no trouble annoying each one is enjoying the good old summertime in the good old summertime in the good old summertime strolling through a shady lane with your baby mine you hold her hand and she holds yours and thats a very good sign that shes your tootsey wootsey in the good old summertime oh to swim in the pool youd play hooky from school good old summertime youd play ring a rosie with jim kate and josie good old summertime those days full of pleasure we now fondly treasure when we never thought it a crime to go stealing cherries with faces brown as berries in good old summertime in the good old summertime in the good old summertime strolling through a shady lane with your baby mine you hold her hand and she holds yours and thats a very good sign that shes your tootsey wootsey in the good old summertime","In the Good Old Summertime","1995"
"Big Bill Bissonnette","youre bound to fall for the bugle call youre gonna brag bout the bugle call rag thin or fat young or old shake their shoulders bold youre bound to fall for the bugle call youre gonna brag bout the bugle call rag hold me baby lets syncopate to that blue melody just hesitate while a break they take shh while were dancing please hold me tight step lively dont lag","Bugle Call Rag","1998"
"Big Bill Bissonnette","i hate to see that evening sun go down i hate to see that evening sun go down cause my baby hes gone left this town feelin tomorrow like i feel today if im feelin tomorrow like i feel today ill pack my truck and make my give a way st louis woman with her diamond ring pulls that man around by her if it wasnt for her and her that man i love would have gone nowhere nowhere i got the st louis blues blues as i can be that mans got a heart like a rock cast in the sea or else he wouldnt have gone so far from me i love my baby like a school boy loves his pie like a kentucky colonel loves his mint n rye i love my man till the day i die","St. Louis Blues","2004"
