"Band","Lyrics","Song","Year"
"The Ten Tenors","is this the real life is this just fantasy caught in a landslide no escape from reality open your eyes look up to the kies and see i m just a poor boy i need no sympathy because i m easy come easy go a little high a little low anyway the wind blows doesn t really matter to me to me mama just killed a man put a gun against his head pulled my trigger now he s dead mama life had just begun but now i ve gone and thrown it all away mama ooo didn t mean to make you cry if i m not back again this time tomorrow carry on carry on as if nothing really matters too late my time has come sends shivers down my spine body s aching all the time goodbye everybody i ve got to go gotta leave you all behind and face the truth mama ooo anyway the wind blows i don t want to die i sometimes wish i d never been born at all i see a little silhouette of a man scaramouch scaramouch will you do the fandango thunderbolt and lightning very very frightening me gallileo gallileo gallileo gallileo gallileo figaro magnifico but i m just a poor boy and nobody loves me he s just a poor boy from a poor family spare him his life from this monostosity easy come easy go will you let me go bismillah no we will not let you go let him go bismillah we will not let you go let him go bismillah we will not let you go let me go will not let you go let me go never let me go ooo no no no no no no no oh mama mia mama mia mama mia let me go beezlebub has a devil put aside for me for me for me so you think you can stone me and spit in my eye so you think you can love me and leave me to die oh baby can t do this to me baby just gotta get out just gotta get right outta here ooh yeah ooh yeah nothing really matters anyone can see nothing really matters nothing really matters to me anyway the wind blows","Bohemian Rhapsody","2002"
"The Ten Tenors","digging the dancing queen you can dance you can jive having the time of your life see that girl watch that scene digging the dancing queen friday night and the lights are low looking out for a place to go where they play the right music getting in the swing you ve come to look for a king anybody could be that guy night is young and the music s high with a bit of rock music everything is fine you re in the mood for a dance and when you get the chance you are the dancing queen young and sweet only seventeen dancing queen feel the beat from the tambourine you can dance you can jive having the time of your life see that girl watch that scene digging the dancing queen","Dancing Queen","2002"
"The Ten Tenors","angel i hope you underdstand this angel my heart is breaking and i dont know what to say mamas gone she left this morning now were all alone she left a note and this is what it had to say what it had to say chorus just close your eyes and dream away to think of me now and every day and in your heart there i will always remain remain with you now and everyday i will be the light in darkness when you couldnt see her life was fading heavens where shes gone to say where shes gone to stay chorus i wish that i could have another day another day so i could hear you say just close your eyes and dream away to think of me now and every day my angel with you i will always remain your mamas gone but i am here to stay here to stay","Angel","2004"
"The Ten Tenors","bicycle bicycle bicycle i want to ride my bicycle bicycle bicycle i want to ride my bicycle i want to ride my bike i want to ride my bicycle i want to ride it where i like you say black i say white you say bark i say bite you say shark i say hey man jaws was never my scene and i dont like star wars you say rolls i say royce you say god give me a choice you say lord i say christ i dont believe in peter pan frankenstein or superman all i wanna do is bicycle bicycle bicycle i want to ride my bicycle bicycle bicycle i want to ride my bicycle i want to ride my bike i want to ride my bicycle i want to ride my bicycle races are coming your way so forget all your duties oh yeah fat bottomed girls theyll be riding today so look out for those beauties oh yeah on your marks get set go bicycle race bicycle race bicycle race bicycle bicycle bicycle i want to ride my bicycle bicycle bicycle bicycle bicycle i want a bicycle race hey you say coke i say caine you say john i say wayne hot dog i say cool it man i dont wanna be the president of america you say smile i say cheese cartier i say please income tax i say jesus i dont want to be a candidate for vietnam or watergate cause all i wanna do is bicycle yeah bicycle eh bicycle i want to ride my bicycle bicycle cmon bicycle i want to ride my bicycle i want to ride my bike i want to ride my bicycle i want to ride it where i like","Bicycle Race","2004"
"The Ten Tenors","i used to believe that fate did not apply to me i used to believe that i had rules all of my own but my perfect world it came crashing down on the night you went and left me all alone and now youve gone and left me here to face the world with heavy tears though the earth revolves im cast in stone same old questions of why it had to be guess theyll never be resolved now youve gone and how do i carry on wth shattered hopes and dreams and how do i carry on living a life of lies see you took away all my reasoning on the night you went and left me and closed your eyes and now youve gone and left me here to face the world with heavy tears though the earth revolves im cast in stone same old questions of why it had to be guess theyll never be resolved now youve gone il piu duro della pietra what i wouldnt do to see your beautiful eyes a tempo si sbriciolera what i wouldnt do to bid you one last goodbye and now youve gone and left me here to face the world with heavy tears though the earth revolves im cast in stone same old questions of why it had to be guess theyll never be resolved now youve gone","Cast in Stone","2004"
"The Ten Tenors","mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mm in noreni per ipe in noreni cora tira mine per ito ne domina in noreni per ipe in noreni cora tira mine per ito ne domina in noreni per ipe in noreni cora tira mine per ito ne domina in romine tirmeno ne romine to fa imaginas per meno per imentira mm mm mm mm mm mm mm mm mm mm mm mm mm mmmmm mm mm mm mm mm mm mm mm mm mm mm mm mm mm mmmmm mm mm mm mm mm mmmmm","Conquest of Paradise","2004"
"The Ten Tenors","you can dance you can jive having the time of your life see that girl watch that scene dig in the dancing queen friday night and the lights are low looking out for a place to go where they play the right music getting in the swing you come to look for a king anybody could be that guy night is young and the musics high with a bit of rock music everything is fine youre in the mood for a dance and when you get the chance you are the dancing queen young and sweet only seventeen dancing queen feel the beat from the tambourine you can dance you can jive having the time of your life see that girl watch that scene dig in the dancing queen youre a teaser you turn em on leave em burning and then youre gone looking out for another anyone will do youre in the mood for a dance and when you get the chance you are the dancing queen young and sweet only seventeen dancing queen feel the beat from the tambourine you can dance you can jive having the time of your life see that girl watch that scene dig in the dancing queen","Dancing Queen [DVD][Live][*]","2004"
"The Ten Tenors","come ride old painted horses tell me stories of strangers when thought lives in a silence fear breathes in the unknown flee from the shadows hide from the seasons chorus carry me along the way and call my take my hand before you fly ever living is the question is this where i will stay call my name before you fly ever longing for the answers fearing for failing to know where my destiny lies climb down from all your highs so you stand there among them bless all the candles that see you by chorus","Destiny Lies","2004"
"The Ten Tenors","por una cabeza de un noble potrillo que gusto en la raya afloja al llegar y que al regresar parece decir no olvideis hermano vos sabes no hay que jugar por una cabeza mete conde un dia de aquella coqueta y risuena mujer que al jugar sonriendo el amor que esta mintiendo quema en una cuerda todo mi interes por una cabeza todas las locuras su boca que besa borra la tristeza cama la amargura por una cabeza si ella me olvida me importa perderme mil veces la vida para que vivir cuantos deseganos por una cabeza yo jure mil veces no vuelvo a insistir pero si un mirar me lleve al pasar su boca de fuego otra vez quiero besar basta de gerberas se acabo la timba un final renido ya no vuelvo a amar pero si domingo yo me juego entero que le voy a hacer por una cabeza todas las locuras su boca que besa borra la tristeza cama la amargura por una cabeza si ella me olvida me importa perderme mil veces la vida para que vivir por una cabeza si ella me olvida me importa perderme mil veces la vida para que vivir","Por Una Cabeza","2004"
"The Ten Tenors","colours streaming through my eyes im half asleep i dont know where i am scattered voices come from nowhere in the deep i listen and i sometimes understand here inside myself i search to find the key im lost until im found now im pushing at the walls ill soon be free theyll all come tumbling down chorus oooo the sundance beneath the sun we are as one welcome day bring a new way celebration as the daylight touches me and everything is new turning eastwards blinds my eyes but i cant see the sun is breaking through chorus ooo the sundance","Sundance","2004"
