"Band","Lyrics","Song","Year"
"The Band","now theres a certain thing that i learned from jim that hed always make sure id understand and that is that theres a certain way that all must swim if we expect to live off of the fat of the land open the door rachel ive heard it said before open the door rachel ive heard it said before but i aint gonna hear it said no more now theres a certain thing that i learned from my friend mouse that fella who never blushes and that is that one must always flush out his house if he dont expect to be housing flushes open the door rachel ive heard it said before open the door rachel ive heard it said before but i aint gonna hear it said no more take care of all of your memories said mick for you cannot relive them and remember when youre out there tryin to heal the sick that you must always first forgive them open the door rachel ive heard it said before open the door rachel ive heard it said before but i aint gonna hear it said no more","Open the Door, Homer [Restored Version] [Version]","2014"
"The Band","well ive already had two beers im ready for the broom please missus henry wont you take me to my room im a good ol boy but ive been sniffin too many eggs talkin to too many people drinkin too many kegs please missus henry missus henry please please missus henry missus henry please im down on my knees an i aint got a dime well im groanin in a hallway pretty soon ill be mad please missus henry wont you take me to your dad i can drink like a fish i can crawl like a snake i can bite like a turkey i can slam like a drake please missus henry missus henry please please missus henry missus henry please im down on my knees an i aint got a dime now dont crowd me lady or ill fill up your shoe im a sweet bourbon daddy an tonight i am blue im a thousand years old and im a generous bomb im t boned and punctured but im known to be calm please missus henry missus henry please please missus henry missus henry please im down on my knees an i aint got a dime now im startin to drain my stools gonna squeak if i walk too much farther my cranes gonna leak look missus henry theres only so much i can do why dont you look my way an pump me a few please missus henry missus henry please please missus henry missus henry please im down on my knees an i aint got a dime","Please, Mrs. Henry [Restored Version] [Version]","2014"
"The Band","santa fe dear dear dear dear dear santa fe my woman needs it evryday she promised this a lad shed stay shes rollin up a lotta bread to toss away shes in santa fe dear dear dear dear dear santa fe now shes opened up an old maids home shes proud but she needs to roam shes gonna write herself a roadside poem about santa fe santa fe dear dear dear dear santa fe since im never gonna cease to roam im never ever far from home but ill build a geodesic dome and sail away dont feel bad no no no no dont feel bad its the best food ive ever had makes me feel so glad that shes cooking in a home made pad she never caught a cold so bad when im away santa fe dear dear dear dear dear dear santa fe my shrimp boats in the bay i wont have my nature this way and im leanin on the wheel each day to drift away from santa fe dear dear dear dear dear santa fe my sister looks good at home shes lickin on an ice cream cone shes packin her big white comb what does it weigh","Santa-Fe [Previously Released]","2014"
"The Band","now i try oh for so awfly long and i just try to be and now oh its a gold mine but its so fine yes but i know in my head that were all so misled and its that ol sign on the cross that worries me now when i was just a bawlin child i saw what i wanted to be and its all for the sake of that picture i should see but i was lost on the moon as i heard that front door slam and that old sign on the cross still worries me well its that old sign on the cross well its that old key to the kingdom well its that old sign on the cross like you used to be but when i hold my head so high as i see my ol friends go by and its still that sign on the cross that worries me well it seems to be the sign on the cross evry day evry night see the sign on the cross just layin up on top of the hill yes we thought it might have disappeared long ago but im here to tell you friends that im afraid its lyin there still yes just a little time is all you need you might say but i dont know bout that any more because the bird is here and you might want to enter it but of course the door might be closed but i just would like to tell you one time if i dont see you again that the thing is that the sign on the cross is the thing you might need the most yes the sign on the cross is just a sign on the cross well there is some on every chisel and there is some in the championship too oh when your when your days are numbered and your nights are long you might think youre weak but i mean to say youre strong yes you are if that sign on the cross if it begins to worry you well thats all right because sing a song and all your troubles will pass right on through","Sign On the Cross [Unreleased] [#]","2014"
"The Band","silent weekend my baby she gave it to me silent weekend my baby she gave it to me shes actin tough and hardy she says it aint my party and shes leavin me in misery silent weekend my baby she took me by surprise silent weekend my baby she took me by surprise shes rockin and a reelin head up to ceiling an swinging with some other guys silent weekend oh lord i wish monday would come silent weekend oh lord i sure wish monday would come shes uppity shes rollin shes in the groove shes strolling over to the jukebox playin deaf and dumb well i done a whole lotta thinkin bout a whole lot of cheatin and i maybe i did some just to please but i just walloped a lotta pizza after makin our peace puts ya down on bended knees silent weekend man alive im burnin up on my brain silent weekend man alive im burnin up on my brain she knows when im just teasin but its not likely in the season to open up a passenger train","Silent Weekend [Unreleased] [#]","2014"
"The Band","we carried you in our arms on independence day and now youd throw us all aside and put us on our way oh what dear daughter neath the sun would treat a father so to wait upon him hand and foot and always tell him no tears of rage tears of grief why am i the one who must be the thief come to me now you know were so alone and life is brief we pointed out the way to go and scratched your name in sand though you just thought that it was nothing more than a place for you to stand now i want you to know that while you watched you discover there was no one true must everybody really thought it was a childish thing to do tears of rage tears of grief why am i the one who must be the thief come to me now you know were so alone and life is brief it was all very painless when you went out to receive all that false instruction which we never could believe and now the heart is filled with gold as if it was a purse but oh what kind of love is this which goes from bad to worse tears of rage tears of grief why am i the one who must be the thief come to me now you know were so alone and life is brief","Tears of Rage [Without Overdubs] [Version]","2014"
"The Band","well you can tell everybody down in ol frisco tell em tiny montgomery says hello now every boy and girls gonna get their bang cause tiny montgomerys gonna shake that thing tell everybody down in ol frisco that tiny montgomerys comin down to say hello skinny moo and frank theyre all gonna taken down by the one bird book and a buzzard and a crow tell em all that tinys gonna say hello scratch your dad do that bird suck that pig and bring it on home think that dream and nose that dope tell em all that tiny says hello now hes king of the drunks an he squeezes too watch out lester take it lou join the monks the c i o tell em all that tiny montgomery says hello now grease that gig and play it blank gonna go on out and gas that dog trick on in flower that small take it on down begin to grow now play it at low and pick it up take it on in in a bowl cup three legged man and a hot lipped hoe tell em all montgomery says hello ladies and gentlemen we have a party down in ol frisco tell em all montgomery says hello","Tiny Montgomery [Without Overdubs] [Version]","2014"
"The Band","too much of nothing can make a man ill at ease one mans temper might rise while another mans temper might freeze in the day of confession we cannot mock a soul oh when theres too much of nothing no one has control say hello to valerie say hello to vivian give them all my salary on the waters of oblivion when theres too much of nothing it can cause a man to weep he can walk the streets and boast like of what hed like to keep but its all been done before its all been written in the book and where theres too much of nothing nobody should look say hello to valerie say hello to vivian give them all my salary on the waters of oblivion and too much of nothing can make a man a liar it can cause one man to sleep on nails it can cause others to eat fire everybodys doin somethin i heard it in a dream but when theres too much of nothing it just makes a fella mean say hello to valerie say hello to vivian give them all my salary on the waters of oblivion","Too Much of Nothing [Alternate Version] [Version]","2014"
"The Band","well the comic book and me just us we caught the bus the poor litlle chauffeur though she was back in bed on the very next day with a nose full of pus yea heavy and a bottle of bread yea heavy and a bottle of bread yea heavy and a bottle of bread its a one track town just brown and a breeze too pack up the meat sweet were headin out for wichita in a pile of fruit get the loot dont be slow were gonna catch a trout get the loot dont be slow were gonna catch a trout get the loot dont be slow were gonna catch a trout now pull that drummer out from behind that bottle bring my pipe were gonna shake it slap that drummer with a pie that smells take me down to california baby take me down to california baby take me down to california baby yes the comic book and me just us we caught the bus the poor litlle chauffeur though she was back in bed on the very next day with a nose full of pus yea heavy and a bottle of bread yea heavy and a bottle of bread yea heavy and a bottle of bread","Yea! Heavy and a Bottle of Bread [Restored Version] [Version]","2014"
"The Band","clouds so swift rain wont lift gate wont close railings froze get your mind off wintertime you aint goin nowhere whoo ee ride me high tomorrows the day my brides gonna come oh oh are we gonna fly down in the easy chair i dont care how many letters they sent morning came and morning went pick up your money and pack up your tent you aint goin nowhere whoo ee ride me high tomorrows the day my brides gonna come oh oh are we gonna fly down in the easy chair buy me a flute and a gun that shoots tailgates and substitutes strap yourself to the tree with roots you aint goin nowhere whoo ee ride me high tomorrows the day my brides gonna come oh oh are we gonna fly down in the easy chair genghis khan he could not keep all his kings supplied with sleep well climb that hill no matter how steep when we get up to it whoo ee ride me high tomorrows the day my brides gonna come oh oh are we gonna fly down in the easy chair","You Ain't Goin' Nowhere [Alternate Version] [Version]","2014"
