"Band","Lyrics","Song","Year"
"Yelawolf","with a full of trash straight to the ocean all black benz is slowly rolling head lights off dont be the chosen thinks its a game then drop the token up shits creek without a paddle thats just life im in the saddle no rest no bitch we dont tattle snakes dont always shake the rattle yeah yeah yeah all these cops they want the qouta too much hypo coca cola lucy smoke oh yeah you know her shes that bitch who rest in nova took that bite to bit the apple you know me im hard to tackle break me down homie you wish you couldnt catch that fish with golden tackle yeah yeah yeah give me give me till its empty too much money isnt plenty its not enough its not any come come on just choose the jimmy they all want to bust a nut in drop the bomb push the button be the king be the sultan some of this shit is so insulting break the broken make the chosen choose the loose then roll the tie get down and soak with gas the gap and light the match and leave you smoking choking on the fuse the latest news lifes a wicked lifes a mystery and please dont be the witness to the sickness theyll just end it with it something death and warm from the step of country fresh yeah yeah country fresh yeah yeah yeah country fresh","Whistle Dixie","2012"
"Yelawolf","this here was all in a dream everythings getting complicated as it would have seemed niggas was stressed out the whips do a couple of check bounce i was looking for something to test out criminal i dont usually want the style but now circumstances have got me on prowl up in the late night you can check the shit out and when i see the bait bite voices were saying to me lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal heres the plan learned about this daisy go for my man tonight is the night strategizing and apprehend well never get the chance to do this again know what im saying you get up in the alley round 3 oclock of tops cut the surveillance then we in the spot scan the cops so can stand out know the room but not exactly wheres whereabouts hope youre ready lay back and watch for the signal brought the proper tools so i can go through the window first i see a way through the ceiling it could be a west wing of the building boom we in and were fucking the shit here up looking through and covers up i got it lets go hope that this dream is a hope they got me mafiatized i think ive gotten too close im living on their lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal now this was a tight fit out in this comfort for the biggest heist shit hear the beat the last hit before retiring in and out the loot sirens go to time the street 43 the plan had go leaves and we we was sitting quietly silently leave it do it probably she gone we all way over to the stairs straight up the control room with the cameras everywhere grab a making them all disappear the room with the safe sitting right there yeah this time im up the wall this safe is a beast but i brought my biggest saw a couple hours the deep got home a and seven g lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal lets go rob the dollar general get the benjamins and the penny rolls grab the panty hose im a criminal guess im a criminal now","Dollar General","2012"
"Yelawolf","faces change but this placell stay the same and ill know when ill go yeah and im pickin up another bag and i pack another knapsack the airports like a stop light to me sittin on red green light go cant see my family my family grew into a global trance or fans some may call em and its on the stage i stand to jam roxy no wakin up to stop the dream i lived the life signed a picture cause no dam could stop the stream or flood gates im in the fuck trades and a pocket fulla culture condoms they put you on the podium for first place but on the block they judge you on em so who got the south in a six pack and a shotgun just for show ill put the white boys back in gold teeth put the hood in mossy oak im the child of a deadbeat so i gotta give the beat some life beat me down with criticism but at least the critics write with a broken pen there they go again im a token man im a rollin jam like a rollin stone im closin in im goin home im home again bring it back up in the uk with a dixie flag and a sixteen pack catfish billy hell you say im just bein blunt homie keep the grass you changed me into what i am now you made me it was something i was always gonna be it seems these broken dreams dont lie and so now my broken wings will fly yeah take one look better yet take two but if i take that break theres a move you made this dude you shape will come take you back back to the roots ive been without a fuckin pot to pee in or a spot to sleep in hot or cold outside its not the season cause i am not the reason that the image youre used to seein is usually being fake so to me the hate is meaningless meaning yes im different differently made and me screamin the a is not the difference in grades its the place i stayed cause the schools were underpaid the teachers taught but to me they fought a star that was underway it was under wayne it was in my name michael m w a atha and in trouble i stayed breakin out of this bubble they made played with the dice but i rolled that seven and ill go back to heaven in a chevrolet fuck the world with a tattooed hand committed to the words i say a blood lines not a family tree its a needle in my skin for all to see i aint never got a spring break tattoo drunk but i drink and take the ink you changed me into what i am now you made me it was something i was always gonna be it seems these broken dreams dont lie and so now my broken wings will fly","Faces","2012"
"Yelawolf","there wasnt much left except for the last twenty sack and the last twenty of my last check i took a pill and went to sleep on the last step woke up and took it in with a half breath then a deep sigh i struck a matchstick i lit my cigarette feeling half dead whiskey on my mind then came the dead sheriff in the yard here comes the rest i sat like a ghost they all passed by my girl cried baby thisll be my last bye baby in her arms she took a cab home she told me i was only good for a sad song a crooked smile i gave nonchalant about it maybe shell come back this time i doubt it act like i care but i really dont wanted to change but somehow i knew i really wont see im the type of man who cant stay out the bottle if the sun is out id rather be in the shadow sadness is like a wound that i cant heal maybe ill love blood i just let it spill and i never turned to church for a pray in hand gods not going to land another saving hand if the time came like it has time again then i would watch the clock and be late again one gun and a harley in the driveway one way out dirt road pathway put another dead butt in the ash tray i stand up still drunk half baked cover my eyes from the bright morning sun blaring and through the fence i can see this little boy staring paid him no attention in fact i barely seen him until he walked away and he started singing london bridge is falling down falling down and if it dont stop falling then all of us will drown then well crash crash right down again oh well crash crash right down again i didnt see it coming i didnt see the wall and i went from running to a slow crawl i feel like im a child but im afraid to cry would say im okay but im afraid to lie i speak no evil but hear no angels a family is callin but all i see is strangers take the bible from the hotel drawer hell froze over ice cold hells door knock knock im on the salt road non stop the exit i will pass cause the sign did rot and the gust of a dry summer dirty water in the tap i think i found my number in the sand right next to an empty can old number seven jack is back again and the voice goes round and round and i would take the bridge but i cant forget the sound london bridge is falling down falling down and if it dont stop falling then all of us will drown then well crash crash right down again oh well crash crash right down again ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down and well crash crash right down again oh well crash crash right down again ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down ill be coming up when the sun goes down rolling like a rock til i hit the ground running from the law but i cant be found only my god can track me down ill be coming up when the sun goes down","London Bridge","2012"
"Yelawolf","yeah slumdon bridge mr red catfish back me up lets go im out to bark again ball cracked on the target demolish it dont jump i just see nah took a swattin then think while i jump back on the beat like i need audiences to speak too like a leech needs to retrieve blood should i creep into these ambient sounds with the speech obvious witness the retardedness with cerebral palsy thats several pauses you might need a coffin with holes on the top of these tubes to receive oxygen you buried alive like a freak six feet clawing and snatching and clawin like a cat and a dog and a rat and a hog in a pen with a frog and all there is to eat is frog and they beat each to a pulp with nails teeth and jaws and then they fight to the death for at least a piece off of them see that you back to bars again hes all asleep in coffin man im all they all thats been ever was at the start of it you mention the squad and then you mention the god of pens not of it but im harder then flesh im harder than titanium brass plates that are polished in sticking emcees off like a fly trap or a bobby pin when i rap im astonishing i attack tracks like a train track strapped to a bomb and send shockwaves thats what i made got this bastard popping then i spit on my pops grave without apologin take shits on shih tzus pisses on igloos throw it up to the whole fucking world its sick too vomitin stomach fluid like you just ate shit stew did i say shit again do i give a shit dude neither does or they swimming in this ocean no he just moves what im trying to say is its my motherfucking ocean and i crossed it built a bridge the slumdon bridge holla","Outro","2012"
"Yelawolf","for fucks sake living the life of a student yeah i begin on a high losing my mind and they say that ive been winning for time never been to a gun fight never needed a knife but then i make the cut whenever delivering the lines sit on the side with a rhyme pad with a tin in my sights sipping a lemon and lime corona only with my best friends cause i paid in my pride giving the time to write rhymes but i find truth at a quarter to five eh its kinda like i took a train to the left side of my brain oh mayne toddle some mud under my door you know im stepping in my own lane all of these speakers sitting behind me but what psychology psychologically insane part of me wanna get down down down making you go low inside you dont know if you dont know by now you better tell him bout it what you gonna tell him bout it yeah yeah ten toes to the dirt pencil to the paper god has a favor for your thirst drink drink ya pint bye bye to this bullshit praise allah to the wheels im a ridah steering your prada only closed in my ada di das im a fetus in my boom sake nana daddys home on the mic hey papa back with my bang yo straight loop on my pedal no band though but every single one of my fans know that every damn show im taking their ears on a journey like im flying overseas with van gogh livin so sweet without gretel and hansel critics hate the lyrics cause they think ive been tangoed find me wearing old clothes rocking a kangol im riding round with yelawolf in your daddys lambo hello me how ya been you got a mullet again like when you was 10 youre probably sipping sweet tees you still huh and your piggy bank is full of change fact what you used to steal from you been playing fools like a steel drum pulling out early and they still come eating from the game when you know the meals done yelawolf is kicking back at these pilgrims hold up baby sit still son whoa this old rock it heals been rolled still shocking when i see em go bananas and they hammer the living the life of a student yeah i begin on a high losing my mind and they say that ive been winning for time never been to a gun fight never needed a knife but then i make the cut whenever delivering the lines sit on the side with a rhyme pad with a tin in my sights sipping a lemon and lime corona only with my best friends cause i paid in my pride giving the time to write rhymes but i find truth at a quarter to five eh im not the average half wit after this hour gets out of this 60 seconds im going in any directions and chasing this jack with a shot of budweiser and water its probably the better idea you move the direction in fact its a part of me to be the looser of cannons blowing his fucking mics like the winds i caught this cardigan hooligans hooligans hooligans but really whos a friend jump in this little fire jump right back in the pool again know i be new again a student of you my friend marshall mathers im tossing rappers up at my crew of 10 minus 4 minus war you dont want it shady records im already better fuck it doggonnit dog dont gotta lead dogs already home jack dog im a beast im a wolf bring your dogs back a melody man in a melancholic mellow yellow can sh tell him how we gonna sell em man been working hard all week so if you wonder if we earned it well its not a probably so wont you bring that back to me and holla when you hear it like all the screams of a halloween i got blisters on my feet to walk in night with you is not the shoes to be borrowing so wont you bring that back to me cause all the sole of my pin is what all the sorrow brings if you dont know if you dont know no no no if you dont know if you dont know no no no if you dont know if you dont know no no no if you dont know if you dont know no no no","You Don't Know (For Fucks Sake)","2012"
"Yelawolf","feeling like a vigilante or a missionary tell my a ap killers get they pistols ready send em to the cemetary with obituaries dont be scared nigga is you ready ive been thinking bout all the os in my bank account what x the hoes in my bed is round the same amount what ever since this new star fame came about or ever since me and drizzy started hangin out young boy let his gun bang let his nuts hang transition to a lamborghini from a mustang drugs slang in the drug game with the hustling i know one thing anything is better than that 1 train bag made of goyard cheffin like im boyar dee probably selling d in your local courtyard braids like im o dog my la familia go hard down to my in laws they outlaws with no laws we outlawed then i bogart any pros that got proached at with a toe tag get broke off in the projects with a skateboard i roll past and i blaze yall like doo doo i hate yall when the beef cooked i ate yall like mmm mmm lets play ball in a ballpark with all sharks and a blindfold i rhyme cold my k hot your 9 cold that bark like k9s on that banana clip straight from the rip ill make that shirt say rip im on some shit if im not the hottest then hell mustve froze over you thought it was safe then forgot what the code was i carry traits of a traumatized soldier dont look in my face i might snap i might choke ya spine right out of place give me dap like you posed ta darts at your posters dark nights like this i metamorph like im posed ta i might slice my wrist or pretend like a vulture and drop off this cliff barely even conscious talking to my conscience gettin deeper in these flows like conches im on my convict dont drop bars i drop prisons dont sell rocks seen the spectrum through the prisms somehow bypassed the bias and the isms the violence and the killin so given they seen my pigment and thought that was the ignance unfortunately i am not that type of niglet but pass the pot let me skillet just got back to the block from a 6 oclock with jigga and im thinkin bout signin to the roc but my niggas on the block still assigned to the rocks and i swear it hurt me soul i try to prevail but when i preach it only hurt their sales like youre only gon end up either dead or in jail but you my nigga wish you the best for real when you mention my name amongst other white rappers or for that matter any fuckin rapper fuck it painter skater musician trailer park dirt ditch diggin burger flippin eat sleep shittin human bein you would be in trouble to body double or couple me to these others cause comparatively speakin my reach is beyond the bubble that they put me in my visions beyond the hubbles i huddle with nubians new beginning again you in school at 10 late radioactives goin gold and so great do i give a flying duck if im applyin love to my rhymin plus alignin us alabamas climbin up wait no i dont give a flying duck nothing but a buckshot ch pow motherfuck your life pussy blood clot aint never been no rapper this cold since 2pac was froze and thawed out for a spot date at a coachella show yelawolf weed a different color like a hoodrat bra and panties and my flow be overhead like pots and pans in pantries antsy cause im high like michael jackson penny loafers moonwalkin on the sun barefoot with shades on bitch pussy smell like a penguin wouldnt hit that shit with my worst enemys penis bitch when i say this i mean this ho im the meanest dick so big stretch from earth to venus that molly got me nauseous aw shit no off switch lawless obnoxious on that suck my cock shit that is my synopsis ostrich posh shit hoes on some goth shit stop it you not this novice regardless heartless and awkward cryin tears of vodka prima donna at the concert adonis smokin chronic bout to vomit gin and tonic just bein honest tell me isnt that ironic swiftly i shift the bimmer 860 a heavy smoker so you know i brought the blake with me the moons reflection off the lake hit me you shouldve stayed with me now many asian bitches lay with me the face is silky like a tablecloth my shorty gallop in the morning on the beach like a chilean horse red roses dropped from boxes very often confetti torchin drinking henny like im kenny lofton outstandin i fixed the game between georgia southern and gramblin you see us scrambling selling susan sarandon the cloud of smoke like the phantom damn this shit tastes like fantastic you see me comin through in each state just so the lord could put the fork inside the cheesecake cuffed to my wrist ive got the briefcase the gavel slam im a free man try not to eat ham big krit shawty spit like my last breath casket rap six deep eyes closed the black is back out come the lac with flats after that bottles i cant pronounce like how you ask for that why you ask for crack and all you had was scratch all i had was rap when all they had was wack all i wanted was love all they had was dap fuck them haters and fuck them hoes a championship win is the aftermath ask lebron open palm slap a bitch walk the plank or break a bank ive been in the business of sinkin ships chokin niggas out with the anchors that they anchor with resuscitations cost the label im taxing if you want a hit clear fuck your career bitch i was born here been a killer 86er nigga thats my born year get the fuck from round here thats just my country ways suckin on your mommas titty bitchin while i was choppin blade grippin grain fuckin hoes candy paint like everglades miss me with that rapper chatter take that shit up with my bass i put that on my sub how could you ever doubt me most rappers hoping the world end so they wont have to drop another album b b king saw the king in me so why cant you in order to come up close youll have to dig up cash and elvis too that wasnt no sample nigga muddy water flow dixie rebel past fuck your louis flag popping benji tags on your wifeys ass thats out of line but in living color im more like miya bailey on you rap motherfuckers a true artist","1 Train","2013"
"Yelawolf","feeling like a vigilante or a missionary tell my a ap killers get they pistols ready send em to the cemetery with obituaries dont be scared nigga is you ready ive been thinking bout all the os in my bank account what x the hoes in my bed is round the same amount what ever since this new star fame came about or ever since me and drizzy started hangin out young boy let his gun bang let his nuts hang transition to a lamborghini from a mustang drugs slang in the drug game with the hustling i know one thing anything is better than that 1 train bag made of goyard cheffin like im boyar dee probably selling d in your local courtyard braids like im o dog my la familia go hard down to my inlaws they outlaws with no laws we outlawed then i bogart any pros that got proached at with a toe tag get broke off in the projects with a skateboard i roll past and i blaze yall like doo doo i hate yall when the beef cooked i ate yall like mmm mmm lets play ball in a ballpark with all sharks and a blindfold i rhyme cold my k hot your 9 cold that bark like k9 drone that banana clip straight from the rip ill make that shirt say rip im on some shit if im not the hottest then hell mustve froze over you thought it was safe then forgot what the code was i carry traits of a traumatized soldier dont look in my face i might snap i might choke ya spine right out of place give me dap like you posed ta darts at your posters dark nights like this i metamorph like im posed ta i might slice my wrist or pretend like a vulture and drop off this cliff barely even conscious talking to my conscience gettin deeper in these flows like conches im on my convict dont drop bars i drop prisons dont sell rocks seen the spectrum through the prisms somehow bypassed the bias and the isms the violence and the killin so given they seen my pigment and thought that was the ignance unfortunately i am not that type of niglet but pass the pot let me skillet just got back to the block from a 6 oclock with jigga and im thinkin bout signin to the roc but my niggas on the block still assigned to the rocks and i swear it hurt me soul i try to prevail but when i preach it only hurt their sales like youre only gon end up either dead or in jail but you my nigga wish you the best for real when you mention my name amongst other white rappers or for that matter any fuckin rapper fuck it painter skater musician trailer park dirt ditch diggin burger flippin eat sleep shittin human bein you would be in trouble to body double or couple me to these others cause comparatively speakin my reach is beyond the bubble that they put me in my visions beyond the hubbles i huddle with nubians new beginning again you in school at 10 late radioactives goin gold and so great do i give a flying duck if im applyin love to my rhymin plus alignin us alabamas climbin up wait no i dont give a flying duck nothing but a buckshot chck pow motherfuck your life pussy blood clot aint never been no rapper this cold since 2pac was froze and thawed out for spot date at a coachella show yelawolf weed a different color like a hoodrat bra and panties and my flow be overhead like pots and pans in pantries antsy cause im high like michael jackson penny loafers moonwalkin on the sun barefoot with shades on bitch pussy smell like a penguin wouldnt hit that shit with my worst enemys penis bitch when i say this i mean this ho im the meanest dick so big stretch from earth to venus that molly got me nauseous on shit no off switch lawless obnoxious on that suck my cock shit that is my synopsis ostrich pot shit hoes on some god shit stop it you not this novice regardless heartless and awkward cryin tears of vodka prima donna at the concert adonis smokin chronic bout to vomit gin and tonic just bein honest tell me isnt that ironic swiftly i shift the beamer 860 a heavy smoker so you know i brought the blake with me the moons reflection off the lake hit me you shouldve stayed with me now many asian bitches lay with me the face is silky like a tablecloth uh my shorty gallop in the morning on the beach like a chilean horse uh red roses drop on boxes very often uh confetti torture drinking henny like im kenny lofton uh outstandin i fixed the game between georgia southern and grambling you see us scrambling selling susan sarandon sarandon the cloud of smoke like the phantom uh damn this shit tastes like fantastic you see me comin through in each state just so the lord could put the fork inside the cheesecake cuffed to my wrist ive got the briefcase the gavel slam im a free man try not to eat ham big krit shawty spit like my last breath casket rap six deep eyes closed the black is back out come the lac with flats after that bottles i cant pronounce like how you ask for that why you ask for crack and all you had was scratch all i had was rap when all they had was wack all i wanted was love all they had was dap fuck them haters and fuck them hoes and cherish your wins the aftermath ask lebron open palm slap a bitch walk the plank or break a bank ive been in the business of sinkin ships chokin niggas out with the anchors that they anchor with resuscitations cost the label im taxing if you want a hit clear fuck your career bitch i was born here been a killer 86er nigga thats my born year get the fuck from round here thats just my country ways suckin on your mommas titty bitchin while i was choppin blade grippin grain fuckin hoes candy paint like everglades miss me with that rapper chatter take that shit up with my bass i put that on my sub how could you ever doubt me most rappers hoping the world end so they wont have to drop another album b b king saw the king in me so why cant you in order to come up close youll have to dig up cash and elvis too muddy water flow dixie rebel past fuck your louis flag popping benji tags on your wifeys ass thats out of line but in living color im more like miya bailey on you rap motherfuckers a true artist","1Train","2013"
"Yelawolf","a gun plus a mask you do the math all my goons know that equals cash that equals cash that equals cash a gun plus a mask that equals cash so if you fucked up down to your last a gun and a mask gon get ya cash a gun plus a mask you do the math all my goons know that equals cash what you know about it nigga this that goon shit ak sweep a nigga house without a broomstick so nigga come up off that bag or them pistols blast with the choppa at yo house lyin in the grass theyll rob a nigga blind if they doin bad duct tape around the handle they dont use a mag so tell em where its at dont tell em no more lies line yo family up against the wall and open fire all you trap niggas are victims jackers gon catch you slippin feeling yourself flashin and stuntin niggas gon come up missin you trappers gon drop off that cash you see em out here they hurtin they got you back its a robbery nigga now dont make it a murder too late to talk when the shit hit the fan got choppas on deck more drums than a band gun a nigga down leave em where he stands highway to hell nigga better start praying a gun plus a mask you do the math all my goons know that equals cash that equals cash that equals cash a gun plus a mask that equals cash so if you fucked up down to your last a gun and a mask gon get ya cash a gun plus a mask you do the math all my goons know that equals cash walk up to your house knock on your door and blow your ass off drop it off drop it off bitch i got a sawed off bitch i got a sawed off walk up to your house knock on your door and blow your ass off drop it off drop it off bitch i got a sawed off bitch i got a sawed off they telling me yela dont swing look buddy dont worry bout me if you in my lane you in a drainage ditch with the snakes and the leeches gotta take a mothafucka out i get wanted cause i never did shit but me its about time that i said it hey would i regret it well see fuck that yelawolf im a loose cannon ask david banner how deep i was born and raised in this shit momma i got manners bout me but ill get dirty if i gotta get dirtier then a mothafuckin piranha up in a alabama creek im hotter than you in the middle of the summer sitting in a sauna under the sun in a alabama street shit rockin rollin i got noted im going up yeah im going but with my dreams and my people i got that poetry loaded my soul is sold and they sold it street told and quoted i leave the potato smoking look bitch dont think that im jokin click pow","Gun Plus a Mask","2013"
"Yelawolf","have you ever been to outer space tour bus living like a balisaur over no counter space evaluate the life but the futures hard to calculate cant stop but you gotta look at everybody putting on a smiley face have you seen a sunshine in the cloudy day you light the over cash you really hope with that could you light the darkness that comforts you like a compass do buzzer em like you just flew up the zoo higher than a middle school kid up on glue sucking really on mouth from dark alone fix faith the rub sticks we start the fight knowing that the real shit is coming soon you could wind a song or two i heard it backwards wishing close my eyes and saw the blackbirds eating on a dead raccoon starting to think im bad when i was scared to say bad words and for the internet making up facebook passwords i see casper slow in my room when i pray i guess she come down and bring f words people kill deal for the ant lords i didnt really wanna pet one i didnt really wanna let one live or some futuristic shit like the jetsons yes man floating on my home boy step on fitting to my pops all that cause a lecture take a step and i drip in the death of my headphone singing on the floor in the restroom get some looking at the world with my eye lids shut we give it all to live but when we die then what my eyes electrifying like the lightning struck i look up in the sky and hope that i get up in heaven heaven looking at the world with my eye lids shut we give it all to live but when we die then what my eyes electrifying like the lightning struck i look up in the sky and hope that i get up in heaven heaven hey pass me the squigy somebody do up im sick in new port doing coke in my bus in new port doing coke but you are so far you done brought 2 hoes backstage that shit aint goal you told me 3 hoes was deal cause they were headbanging or you could be certain that the meat curve was hanging hey let me get another shot of jack fuck yeah what oh you drank it all fuck yeah fuck it wheres the canadian mist now im on some plastic bottle drinking shit and my tour managers looking for somewhere to sink his dick brooklyn represent represent sent trap call myth represent represent sent the bottle aint girl for queen queen somebody ways to swim badadduuu duduuu and i mean that from the bottom of my nuts 3 more shots i moonshine i do fine looking at the world with my eye lids shut we give it all to live but when we die then what my eyes electrifying like the lightning struck i look up in the sky and hope that i get up in heaven heaven looking at the world with my eye lids shut we give it all to live but when we die then what my eyes electrifying like the lightning struck i look up in the sky and hope that i get up in heaven heaven","Heaven","2013"
