"Band","Lyrics","Song","Year"
"Great 8","i saw a blind man he was a kind man helping a fellow along one could not see one could not walk but they both were humming this song when youre smiling when youre smiling the whole world smiles with you when youre laughing when youre laughing the sun comes shining through but when youre crying you bring on the rain so stop your sighing be happy again keep on smiling cause when youre smiling the whole world smiles with you i used to worry i used to hurry each time it started to rain now i see light learned wrong from right and youll never hear me complain when youre smiling when youre smiling the whole world smiles with you when youre laughing when youre laughing the sun comes shining through but when youre crying you bring on the rain so stop your sighing be happy again keep on smiling cause when youre smiling","When You're Smiling","1983"
"Great American String Band","im in love im in love im in love with a girl thats whats the matter with me im in love im in love with a beautiful girl but she dont give a darn about me to make her love me i tried how i sighed and i cried but she just refused and ever since shes gone away ive got those lovesick blues got the feeling called the blue hoos since my sweetie said good bye seems i dont know what to do hoo all day long i sit and cry that last long day we spent alone im yearning for it yet she thrilled me filled me with a kind of lovin i never will forget the way she called me sweet daddy twas just a beautiful dream i hate to think that its all over i lost my heart it seems i got so used to her somehow but im no bodys baby now gee its awful when youre lonesome and get those lovesick blue oo oo oo oos got the feeling called the blue hoos since my sweetie said good bye seems i dont know what to do hoo all day long i sit and cry that last long day we spent alone im yearning for it yet she thrilled me filled me with a kind of lovin i never will forget the way she called me sweet daddy twas just a beautiful dream i hate to think that its all over i lost my heart it seems i got so used to her somehow but im no bodys baby now gee its awful when youre lonesome and get those lovesick blue oo oo oo oos","Lovesick Blues","1991"
"Great American String Band","deep within my heart lies a melody a song of old san antone where in dreams i live with a memory beneath the stars all alone it was there i found beside the alamo enchantment strange as the blue up above a moonlit pass that only she would know still hears my broken song of love moon in all your splendor know only my heart call back my rose rose of san antone lips so sweet and tender like petals falling apart speak once again of my love my own broken song empty words i know still live in my heart all alone for that moonlit pass by the alamo and rose my rose of san antone deep within my heart lies a melody a song of old san antone where in dreams i live with a memory beneath the stars all alone it was there i found beside the alamo enchantment strange as the blue up above a moonlit pass that only she would know still hears my broken song of love moon in all your splendor know only my heart call back my rose rose of san antone lips so sweet and tender like petals falling apart speak once again of my love my own broken song empty words i know still live in my heart all alone for that moonlit pass by the alamo and rose my rose of san antone","San Antonio Rose","1991"
"Great Big Sea","way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey was you ever in quebec launching timber on the deck where ya break a bleeding neck riding on a donkey way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey was you ever round cape horn where the weathers never warm wish to god youd never been born riding on a donkey way hey and away we go donkey riding donkey riding way hey and away we go riding on a donkey was you ever in miramichi where they you tie up to a tree have a girl sit on your knee riding on a donkey way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey was you ever in fortune bay hear the girls all shout hurray here comes dad with dead months pay riding on a donkey way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey was you ever in fredericton seeing the king he does come down see the king in his golden crown riding on a donkey way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey way hey and a way we go donkey riding donkey riding way hey and away we go riding on a donkey","Donkey Riding","1997"
"Great Big Sea","from the first hello you gave to me ive done nothing else but smile and i know youre in a hurry but its gonna take a while so forgive me if we go slow but theres something i think you should know im going fast as i can please dont make me rush this feelings coming on way too fast ill tell you all of the things that youll never forget but im not ready say i love you yet im not ready to say i love you yet dont push me in too deep ive always been the fool who rushes in youve got to take the pieces one by one before youve got everything so forgive me if we go slow but theres something i think you should know therell be times when im mistaken therell be times when were gonna fight but you neednt doubt we can work it out and in time well get it right so forgive me if we go slow but theres something i think you should know from the first hello","Fast as I Can","1998"
"Great Big Sea","well general taylor gained the day walk him along john carry him along well general taylor he gained the day carry him to his buryn ground tell me where youre stormy walk him along john carry him along tell me where youre stormy carry him to his buryn ground well dig his grave with a silver spade walk him along john carry him along his shroud of the finest silk will be made carry him to his buryn ground well lower him down on a golden chain walk him along john carry him along on every inch well carve his name carry him to his buryn ground general taylor hes all the go walk him along john carry him along hes gone where the stormy winds wont blow carry him to his buryn ground general taylor hes dead and hes gone walk him along john carry him along well general taylor hes long dead and gone carry him to his buryn ground","General Taylor","1998"
"Great Big Sea","its the end of the world as know i feel fine thats great it starts with an earthquake birds snakes and aeroplanes lenny bruce is not afraid eye of a hurricane listen to yourself churn world serves its own needs dummy serve your own needs feed it off an aux speak grunt no strength ladder start to clatter with fear fight down height wire in a fire representing seven games a government for hire and a combat site left of west and coming in a hurry with the furies breathing down your neck team by team reporters baffled trumped tethered cropped look at that low playing fine then uh oh overflow population common food but itll do save yourself serve yourself world serves its own needs listen to your heart bleed dummy with the rapture and the revered and the right right you vitriolic patriotic slam fight bright light feeling pretty psyched its the end of the world as we know it its the end of the world as we know it its the end of the world as we know it and i feel fine six oclock tv hour dont get caught in foreign towers slash and burn return listen to yourself churn locking in uniforming book burning blood letting every motive escalate automotive incinerate light a candle light a votive step down step down watch your heel crush crushed uh oh this means no fear cavalier renegade steer clear a tournament tournament a tournament of lies offer me solutions offer me alternatives and i decline its the end of the world as we know it its the end of the world as we know it its the end of the world as we know it and i feel fine its the end of the world as we know it its the end of the world as we know it its the end of the world as we know it and i feel fine the other night i dreamt of knives continental drift divide mountains sit in a line leonard bernstein leonid brezhnev lenny bruce and lester bangs birthday party cheesecake jelly bean boom you symbiotic patriotic slam book neck right right its the end of the world as we know it its the end of the world as we know it its the end of the world as we know it and i feel fine its the end of the world as we know it its the end of the world as we know it its the end of the world as we know it and i feel fine","It's the End of the World As We Know It (And I Feel Fine)","1998"
"Great Big Sea","well oh lukeys boat is painted green ha me boys lukeys boat is painted green the prettiest boat that youve ever seen a ha me boys a riddle i day a ha me boys a riddle i day well oh lukeys boats got a fine fore cuddy ha me boys lukeys boats got a fine fore cuddy and every seam is chinked with putty a ha me boys a riddle i day a ha me boys a riddle i day well i says lukey the blinds are down ha me boys i says lukey the blinds are down me wife is dead and shes underground a ha me boys a riddle i day a ha me boys a riddle i day well i says lukey i dont care ha me boys i says lukey i dont care ill get me another in the spring of the year a ha me boys a riddle i day a ha me boys a riddle i day oh lukeys rolling out his grub ha me boys lukeys rolling out his grub one split pea and a ten pound tub a ha me boys a riddle i day a ha me boys a riddle i day well lukeys boats got high topped sails ha me boys lukeys boats got high topped sails the sheet was planted with copper nails a ha me boys a riddle i day a ha me boys a riddle i day lukeys boat is painted green ha me boys lukeys boat is painted green its the prettiest boat that youve ever seen a ha me boys a riddle i day a ha me boys a riddle i day a ha me boys a riddle i day","Lukey","1998"
"Great Big Sea","theres a neat little lass and her name is mari mac and make no mistake shes the girl im gonna track lots of other fellas try to get her on the back but im thinkin theyll have to get up early mari macs mothers makin mari mac marry me my mothers makin me marry mari mac well im gonna marry mari cause maris takin care o me well all be feelin marry when i marry mari mac now mari and her mother are an awful lot together in fact you hardly see the one without the other and people often wonder if its mari or her mother or both of them together im courting well up among the heather in the hills of benafee well i had a bonnie lass sittin on my knee a bumble bee stung me right above the knee up among the heather in the hills of benafee well i said to bonnie lass how we gonna pass the day she said among the heather in the hills of benafee where all the boys and girls are making out so free up among the heather in the hills of benafee weddings on a wednesday everythings arranged soon youll never change your mind unless you minus change of making the arrangements and feelings lots of rage marriage is an awful undertaking sure to be a grand for grand of that a fair gonna be a fork and plate for every man thats there and ill be a bugger if i dont get my share all though i may be very much mistaken theres a neat little lass and her name is mari mac make no mistake shes the girl im gonna track lots of other fellas try to get her on her back but i think theyre gonna have to get up early","Mari-Mac","1998"
"Great Big Sea","oh the night that paddy murphy died is a night ill never forget some of the boys got loaded drunk and they aint got sober yet as long as a bottle was passed around every man was feelin gay oleary came with the bagpipes some music for to play thats how they showed their respect for paddy murphy thats how they showed their honour and their pride they said it was a sin and shame and they winked at one another and every drink in the place was full the night pat murphy died as mrs murphy sat in the corner pouring out her grief kelly and his gang came tearing down the street they went into an empty room and a bottle of whiskey stole they put the bottle with the corpse to keep that whiskey cold about two oclock in the morning after emptying the jug doyle rolls up the ice box lid to see poor paddys mug we stopped the clock so mrs murphy couldnt tell the time and at a quarter after two we argued it was nine they stopped the hearse on george street outside sundance saloon they all went in at half past eight and staggered out at noon they went up to the graveyard so holy and sublime found out when they got there theyd left the corpse behind oh the night that paddy murphy died is a night ill never forget some of the boys got loaded drunk and they aint been sober yet as long as a bottle was passed around every man was feelin gay oleary came with the bagpipes some music for to play","The Night Pat Murphy Died","1998"
