"Band","Lyrics","Song","Year"
"Quintet of the Hot Club of France","way down upon the swanee river far far away thats where my heart is yearning ever home where the old folks stay way down upon the swanee river far far away hey whoa thats where my heart is yearning ever home where the old folks stay all up and down the whole creation sadly i roam im a still a longin for the old plantation oh for the old folks at home ah oh oh oh my my well way down upon the swanee river far far away hey whoa thats where my heart is yearning ever home where the old folks stay all up and down the whole creation sadly i roam im still a longin for the old plantation and for the old folks at home all the world is sad and dreary evrywhere i roam oh darkies how my heart grows weary far from the old folks at home far from the old folks at home far from the old folks at home far from the old folks at home","Swanee River","1992"
"Quintet of the Hot Club of France","wheres that tiger wheres that tiger wheres that tiger wheres that tiger hold that tiger hold that tiger hold that tiger choke him poke him kick him and soak him wheres that tiger wheres that tiger where oh where can he be low or highbrow they all cry now please play that tiger rag for me wheres that tiger wheres that tiger wheres that tiger wheres that tiger hold that tiger hold that tiger hold that tiger choke him poke him kick him and soak him wheres that tiger wheres that tiger where oh where can he be low or highbrow they all cry now please play that tiger rag for me","Tiger Rag","1992"
"Quintet of the Hot Club of France","i dont care what the weatherman says when the weatherman says its raining youll never hear me complaining im certain the sun will shine i dont care how the weather vane points when the weather vane points to gloomy its gotta be sunny to me when your eyes look into mine jeepers creepers whered ya get those peepers jeepers creepers whered ya get those eyes gosh all git up howd they get so lit up gosh all git up howd they get that size golly gee when you turn those heaters on woe is me got to put my cheaters on jeepers creepers whered ya get those peepers oh those weepers how they hypnotize whered ya get those eyes","Jeepers Creepers","1995"
"Quintet of the Hot Club of France","i was just minding my business life was a beautiful song didnt have a care nor worry then you had to come along i fell in love with you first time i looked into them there eyes youve got a certain lil cute way of flirtin with them there eyes they make me feel happy they make me blue no stallin im fallin going in a big way for sweet little you my heart is jumpin you sure started somethin with them there eyes youd better watch them if youre wise they sparkle they bubble theyre gonna get you in a whole lot of trouble youre overworkin em theres danger lurkin in them there eyes maybe you think im just flirtin maybe you think im all lies just because i get romantic when i gaze in them there eyes i fell in love with you first time i looked into them there eyes youve got a certain lil cute way of flirtin with them there eyes they make me feel happy they make me blue no stallin im fallin going in a big way for sweet little you my heart is jumpin you sure started somethin with them there eyes youd better watch them if youre wise they sparkle they bubble theyre gonna get you in a whole lot of trouble youre overworkin em theres danger lurkin in them there eyes","Them There Eyes","1995"
"Quintet of the Hot Club of France","when the day fades away into twilight the moon is my light of love in the night i am quite a romancer i find an answer above to being me consolation youre my inspiration this is my imagination time on my hands you in my arms nothing but love in view then you fall once and for all ill see my dreams come true moments to spare for someone you care for our love affair for two with time on my hands and you in my arms and love in my heart all for you","Time on My Hands","1995"
"Quintet of the Hot Club of France","my heart is sad and lonely for you i sigh for you dear only why havent you seen it im all for you body and soul i spend my days in longing and wondering why its me youre wronging i tell you i mean it im all for you body and soul i cant believe it its hard to conceive it that youd turn away romance are you pretending it looks like the ending unless i could have just one more chance to prove dear my life a wreck youre making you know im yours for just the taking id gladly surrender myself to you body and soul my life a wreck youre making you know im yours for the very taking id gladly surrender myself to you body and soul","Body and Soul","1995"
"Quintet of the Hot Club of France","you went away i let you we broke the ties that bind i wanted to forget you and leave the past behind still the magic of the night i met you seems to stay forever in my mind the sky was blue and high above the moon was new and so was love this eager heart of mine was singing lover where can you be you came at last love had its day that day is past youve gone away this aching heart of mine is singing lover come back to me when i remember every little thing you used to do im so lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me when i remember every little thing you used to do i grow lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me","Lover, Come Back to Me","1995"
"Quintet of the Hot Club of France","dont worry bout me ill get along forget about me just be happy my love lets say that our little show is over and so the story ends why not call it a day the sensible way and still be friends look out for yourself that should be the rule give your heart and your love to whomever you love darlin dont be a fool why do we cling to this old faded thing that used to be so if you can forget then dont worry bout me why should we cling to some old faded thing that used to be so if you can forget then you dont worry bout me","Don't Worry 'Bout Me","1996"
"Quintet of the Hot Club of France","you are the promised kiss of springtime that makes the lonely winter seem long you are the breathless hush of evening that trembles on the brink of a lovely song you are the angel glow that lights a star the dearest things i know are what you are some day my happy arms will hold you and some day ill know that moment divine when all the things you are are mine you are the angel glow that lights a star the dearest things i know are what you are some day my happy arms will hold you and some day ill know that moment divine when all the things you are are mine","All the Things You Are","1996"
"Quintet of the Hot Club of France","well this is my first affair please be kind handle my heart with care please be kind this is all so grand my dreams are on parade if youll just understand theyll never never fade so tell me your loves sincere please be kind tell me i neednt fear please be kind cause if you leave me dear i know my heart will lose its mind if you love me please be kind this is my first affair so a please be kind handle my heart with care oh a please be kind so tell me your loves sincere yes please be kind tell me i neednt fear please be kind cause if you leave me dear i know my heart will lose its mind if you love me baby please be kind","Please Be Kind","1996"
"Quintet of the Hot Club of France","somewhere theres music how faint the tune somewhere theres heaven how high the moon there is no moon above when love is far away too till it comes true that you love me as i love you somewhere theres music how near how far somewhere theres heaven its where you are the darkest night would shine if you would come to me soon until you will how still my heart how high the moon somewhere theres music how faint the tune somewhere theres heaven how high the moon the darkest night would shine if you would come to me soon until you will how still my heart how high the moon","How High the Moon","1998"
"Quintet of the Hot Club of France","my gal and i we had a fight and im all by myself i guess she thinks now that shes gone ill lay right on the shelf im gonna show her shes all wrong no lonesome stuff for mine i wont sit home all alone shell soon find that im runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild when i first met that gal of mine it seemed just like a dream but when she thot she had me right she started actin mean like mary led her little lamb she led me all the time until the worm had to turn thats the reason im runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild no gal will ever make a fool of me no gal i mean just what i say i aint the simpleton i used to be wonder how i got that way once i was full of sentiment its true but now i got a cruel heart with all that other foolishness im through gonna play the villain part runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild","Runnin' Wild","2000"
"Quintet of the Hot Club of France","ill never be the same stars have lost their meaning for me ill never be the same nothings what it once use to be and when the songbirds that sing tell me its spring i cant believe their song once love was king but kings can be wrong ill never be the same there is such an ache in my heart never be the same since were apart though theres a lot that a smile may hide i know down deep inside ill never be the same never be the same again ill never be the same stars have lost their meaning for me ill never be the same nothings what it once use to be and when the songbirds that sing tell me its spring i cant believe their song once love was king but kings can be wrong ill never be the same there is such an ache in my heart never be the same since were apart though theres a lot that a smile may hide i know down deep inside","I'll Never Be the Same","2001"
"Quintet of the Hot Club of France","three little words oh what id give for that wonderful phrase to hear those three little words thats all id live for the rest of my days and what i feel in my heart they tell sincerely no other words can tell it half so clearly three little words eight little letters which simply mean i love you","Three Little Words","2001"
"Quintet of the Hot Club of France","why shouldnt i take a chance when romance passes by why shouldnt i know of love why wait around when each age has a sage who has sung that upon this earth love is all that is really worth thinking of it must be fun lots of fun to be sure when day is done that the hour is coming when youll be kissed and then youll be kissed again all debutantes say its good and every star out in far hollywood seems to give it a try so why shouldnt i all debutantes say its good and every star out in far hollywood seems to give it a try so why shouldnt i","Why Shouldn't I?","2001"
"Quintet of the Hot Club of France","listen to my tale of woe its terribly sad but true all dressed up no place to go each evening im awfully blue i must win some handsome guy cant go on like this i could blossom out i know with somebody just like you so oh sweet and lovely lady be good oh lady be good to me i am so awfully misunderstood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh lady be good to me","Lady Be Good","2002"
"Quintet of the Hot Club of France","hear me why you keep fooling little coquette making fun of the one who loves you breaking hearts you are ruling little coquette true hearts tenderly dreaming of you someday youll fall in love as i fell in love with you maybe the one you love will just be fooling too and when you are alone with all your regrets you know my little coquette i love you someday youll fall in love as i fell in love with you now maybe the one you love will just be fooling too and when you are alone with all your regrets now you know my little coquette i love you","Coquette","2004"
"Quintet of the Hot Club of France","embrace me my sweet embraceable you embrace me you irreplaceable you just one look at you my heart grew tipsy in me you and you alone bring out the gypsy in me i love all the many charms about you above all i want my arms about you dont be a naughty baby come to papa come to papa do my sweet embraceable you","Embraceable You","2004"
"Quintet of the Hot Club of France","walked with no one and talked with no one and i had nothing but shadows then one morning you passed and i brightened at last now i greet the day and complete the day with the sun in my heart all my worry blew away when you taught me how to say grab your coat and get your hat leave your worry on the doorstep just direct your feet to the sunny side of the street cant you hear a pitter pat and that happy tune is your step life can be so sweet on the sunny side of the street i used to walk in the shade with those blues on parade but im not afraid this rover crossed over if i never have a cent id be rich as rockefeller gold dust at my feet on the sunny side of the street grab your street","On the Sunny Side of the Street","2004"
"Quintet of the Hot Club of France","it was down by old joes barroom on the corner of the square they were serving drinks as usual and the usual crowd was there on my left stood big joe mckennedy and his eyes were bloodshot red and he turned his face to the people these were the very words he said i was down to st james infirmary i saw my baby there she was stretched out on a long white table so sweet cool and so fair let her go let her go god bless her wherever she may be she may search this whole wide world over never find a sweeter man as me when i die please bury me in my high top stetson hat put a twenty dollar gold piece on my watch chain the gangll know i died standing pat let her go let her go god bless her wherever she may be she may search this wide world over never find a sweeter man as me i want six crapshooters to be my pallbearers three pretty women to sing a song stick a jazz band on my hearse wagon raise hell as i stroll along let her go let her go god bless her wherever she may be she may search this whole wide world over shell never find a sweeter man as me","St. James Infirmary","2004"
"Quintet of the Hot Club of France","life without a romance is a life thats sad ive never had a love of my own every day is just another day to me why must i be alone chasing shadows chasing love dreams in vain while my heart keeps on singing just a lonely refrain chasing shadows all is cloudy above like a shadow im drifting hoping ill find my love find my love who knows some day someone may come along and change my lonely song to happiness unitl the darkness fades into the dawn ill just go on i guess chasing shadows just a dreamer am i hoping ill find a rainbow when the shadows roll by walking round in circles dont know where i am or who i am my minds in a daze nothing happens just another day is gone must i go on always","Chasing Shadows","2007"
"Quintet of the Hot Club of France","listen to my tale of woe its terribly sad but true all dressed up no place to go each evening im awfully blue i must win some handsome guy cant go on like this i could blossom out i know with somebody just like you so oh sweet and lovely lady be good oh lady be good to me i am so awfully misunderstood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh lady be good to me","Oh, Lady, Be Good!","2007"
"Quintet of the Hot Club of France","my gal and i we had a fight and im all by myself i guess she thinks now that shes gone ill lay right on the shelf im gonna show her shes all wrong no lonesome stuff for mine i wont sit home all alone shell soon find that im runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild when i first met that gal of mine it seemed just like a dream but when she thot she had me right she started actin mean like mary led her little lamb she led me all the time until the worm had to turn thats the reason im runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild no gal will ever make a fool of me no gal i mean just what i say i aint the simpleton i used to be wonder how i got that way once i was full of sentiment its true but now i got a cruel heart with all that other foolishness im through gonna play the villain part runnin wild lost control runnin wild mighty bold feelin gay reckless too care free mind all the time never blue always goin dont know where always showin i dont care dont love nobody its not worth while all alone runnin wild runnin wild","Runnin' Wild!","2007"
"Quintet of the Hot Club of San Francisco","i give her all my love thats all i do and if you saw my love youd love her to i love her she gives my everything and tenderly the kiss my lover brings she brings to me and i love her a love like ours could never die as long as i have you near me bright are the stars that shine dark is the sky i know this love of mine will never die and i love her bright are the stars that shine dark is the sky i know this love of mine will never die and i love her ooh","And I Love Her","1995"
"Quintet of the Hot Club of San Francisco","take away my high hats take away my favorite tie take away my white spats ill still get by but my walking stick you simply must let that be i mean you cant take that away from me without my walking stick id go insane cant look my best id feel undressed without my cane must have my walking stick cause it may rain and when it pours cant be outdoors without my cane if i ever left my house without my walking stick it would just be something i could never explain the thing that makes me click on lovers lane would go for naught if i were caught without my cane","My Walking Stick","1995"
"Quintet of the Hot Club of San Francisco","night and stars above that shine so bright the mystry of their fading light that shines upon our caravan sleep upon my shoulder as we creep across the sand so i may keep the memry of our caravan this is so exciting you are so inviting resting in my arms as i thrill to the magic charms of you beside me here beneath the blue my dream of love is coming true within our desert caravan","Caravan","2000"
"Quinteto Villa-Lobos","the falling leaves drift by the window the autumn leaves of red and gold i see your lips the summer kisses the sun burned hands i used to hold since you went away the days grow long and soon ill hear old winters song but i miss you most of all my darling when autumn leaves start to fall cest une chanson qui nous ressemble toi tu maimais et je taimais nous vivions tous deux ensemble toi qui maimais moi qui taimais mais la vie separe ceux qui saiment tout doucement sans faire de bruit et la mer efface sur le sable les pas des amants desunis","Minha Namorada","2006"
"Quinteto Villa-Lobos","um cantinho e um violao este amor uma cancao pra fazer feliz a quem se ama muita calma pra pensar e ter tempo pra sonhar da janela ve se o corcovado o redentor que lindo quero a vida sempre assim com voce perto de mim ate o apagar da velha chama e eu que era triste descrente deste mundo ao encontrar voce eu conheci o que e felicidade meu amor o que e felicidade o que e felicidade","Preciso Aprender a Ser Só","2006"
"Quintette du Hot Club de France","listen to my tale of woe its terribly sad but true all dressed up no place to go each evening im awfully blue i must win some handsome guy cant go on like this i could blossom out i know with somebody just like you so oh sweet and lovely lady be good oh lady be good to me i am so awfully misunderstood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh lady be good to me","Lady Be Good","1996"
"Quintette du Hot Club de France","no one to talk with all by myself no one to walk with but im happy on the shelf aint misbehavin im savin my love for you i know for certain the one i love im through with flirtin its just you im thinkin of aint misbehavin im savin my love for you like jack horner in the corner dont go nowhere what do i care your kisses are worth waitin for believe me i dont stay out late dont care to go im home about eight just me and my radio aint misbehavin im savin my love for you like jack horner in the corner dont go nowhere what do i care your kisses are worth waitin for believe me i dont stay out late dont care to go im home about eight just me and my radio aint misbehavin im savin my love for you","Ain't Misbehavin","2000"
"Quintette du Hot Club de France","carolina gave me dinah im the proudest one beneath the dixie sun news is spreadin bout our weddin i hear church bells ringin heres the song my heart keeps singin dinah is there anyone finer in the state of carolina if there is and you know her show her dinah with her dixie eyes blazin how i love to sit and gaze in to the eyes of dinah lee yet every night my how i shake with fright because my dinah might change her mind about me but if dinah ever wandered to china i would hop an ocean liner just to be with dinah lee dinah is there anyone finer in the state of carolina if there is and you know her show her dinah with her dixie eyes blazin how i love to sit and gaze in to the eyes of dinah lee yet every night my how i shake with fright because my dinah might change her mind about me but if dinah ever wandered to china i would hop an ocean just to be with dinah lee","Dinah","2000"
