"Band","Lyrics","Song","Year"
"Jane Scheckter","from this moment on you for me dear only two for tea dear from this moment on from this happy day no more blue songs only hoop de doo songs from this moment on youve got the love i need so much got the skin i love to touch got the arms to hold me tight got the sweet lips to kiss me goodnight from this moment on you and i babe well be ridin high babe every care is gone from this moment on youve got the love i need so much got the skin i love to touch got the arms to hold me tight got the sweet lips to kiss me goodnight from this moment on you and i babe well be ridin high babe every care is gone from this moment from this moment this very moment this moment on","From This Moment On","2003"
"Jane Scheckter","with so little to be sure of if theres anything at all if theres anything at all im sure of here and now and us together all ill ever be ill owe you if theres anything to be being sure enough of you makes me sure enough of me thanks for everything we did everything thats past every things thats over too fast none of it was wasted all of it will last everything thats here and now and us together it was marvelous to know you and its really through crazy business this this life we live in cant complain about the time were given with so little to be sure of in this world we had a moment a marvelous moment","With So Little to Be Sure Of","2003"
"Jane Sherberg","nighty night sleep tight nighty night sweet dreams nighty night till the morning light its time to dream of happy things nighty night sleep tight nighty night sweet dreams its time to take a break from play and youll wake up to a brand new day and while the stars area shining and the moon is all aglow youll be off in sleepy land a place where dreamers love to go nighty night sleep tight nighty night sweet dreams nighty night till the morning light its time to dream of happy things nighty night sleep tight nighty night sweet dreams its time to take a break from play and youll wake up to a brand new day and while the stars are shining and the moon is all aglow youll be off in sleepy land a place where dreamers love to go","Nighty Night","1992"
"Jane Siberry","anytime anytime that you want me ill always be there and in the darkest hour i will always be nearby through loves power anytime anytime anytime anytime that you want me ill always be there and any day any day any day any day that you want me ill always be there and in the darkest hour i will always be nearby through loves power oh ill always be there ill always be there ill always be there i will always be there i will always be there someday someday someday someday when im long gone ill still always be there yeah somehow somehow somehow somehow maybe in a song or maybe in the wind or maybe in the rain or maybe in the sunshine ill always be there ill always be there ill always be there ill always be there i will always be there i will always be there i will always be i will always be i will always be i will always be i will always be there","Anytime",""
"Jane Siberry","i reached the desert as the sun was rising on the day that you were passing through the caravan you travelled in was crowded i didnt like the people around you those people hushed me when i tried to call you the pushed me back and would not let me through and these thin arms werent strong enough to part them so back into the roadside rocks i withdrew sometimes i am nervous when the night comes i hear so many noises that are new but i try not to think of you too often i try not to use the beads you threw oh babe i conjured you up by mistake i know that im supposed to wait but when will i see you again in daytime i do dances for the tourists i strike a pose i hope they cant ignore my hope is to attract your caravan to me and then beat them to your side before they know oh babe im really sitting by the road i hug my knees and hope that ill see you i made up that bit about the dances but it keeps me from using the beads you threw oh babe i conjured you up by mistake i know that im supposed to wait but when will i see you again your caravan told me i was not one of them because the way i talked was not part of their school i made too much fun of california well i made too much fun of paper tools you yourself you told me not to join them you said i would do better where i was but is this really true i get so lonely the only wine that fills me up is you oh babe i conjured you up by mistake i know that im supposed to wait but when will i see you again i am not as nervous when the night comes and darkness falls among these desert rocks even though i still touch your beads and wish for you waiting becomes easier than not oh babe i conjured you up by mistake i know that im supposed to wait i just wanted to see you again but when will i see you again when","The Magic Beads","1981"
"Jane Siberry","how did i ever get into this mess i fell in the river and i wrecked my dress i wanted to look good because hes coming tonight and hes bringing me things that i like oh marco im shallow but i dont want you to think that youre buying my love with these things the last place you wrote from was constantinople i am not impressed marco ive been around well anyways i told our friends and well meet you at the warehouse down by the docks tonight oh marco im shallow but i dont want you to think that youre buying my love with these frivolous things but im dying for dresses and ive run out of perfume and im pining for a wine that is halfway decent please dont think im forward but i made a reservation at our favorite restaurant tonight for two and if you need a place to stay i mean if all the hotels are full well my room mate is gone for the weekend oh marco im shallow but i dont want you to think that youre buying my love with these frivolous things but im dying for dresses and ive run out of perfume and im pining for a wine that is halfway decent marco polo is coming tonight and hes bringing me things that i like things that i like things that i really really like","Marco Polo","1981"
"Jane Siberry","ogwen bessies gone bessies gone away i looked in the high meadow for her i think shes gone i looked down by the river and i looked behind the barn ogwen bessies gone bessies gone away i saw this girl down by the fence in the morning mist she was telling things to bessie it looked strange i wonder if ogwen bessies gone bessies gone away well maybe its a blessing what with winter coming on because the man who owns this farm was going to sell her to the yards oh i hope she really got away ogwen we are old i guess nothing is ever ours so much that we dont know ogwen bessies gone bessies gone away","The Mystery at Ogwen's Farm","1981"
"Jane Siberry","were going to the seashore gonna burst upon the brine from a car thats full of babies and dogs and food and wine sand in our suits and salt in our hair and everyone feeling so fine the sky is so blue you can see right through my heart is so big i cant get through the door thats what im here for were going to the country and were gonna plant some wheat were gonna steal some cow corn and drive across the fields dance around the scarecrows and do whatever we please were going to the country in our little deux chevaux were gonna put the top down crank the radio up full honk at all the cars we meet and let them know we know the sky is so blue were going to the mountains if theres still a little snow gonna do some spring skiing go as fast as we can go give instructions from the chairlift and tell all those tourists to go for it see the shorts and t shirts go whizzing through the trees with their hollywood sunglasses and the scratches on their knees yodelling on the mountainside and cutting the air like chickadees the sky is so blue were going to the cliffs now to see if we can fly i think i could do better with your wing out of my eye you can see for miles up here open heart in open sky the sky is so blue you can see right through our hearts they are so big we cant get through the door thats what were here for","The Sky Is So Blue","1981"
"Jane Siberry","one time i saw canada fall through a hole in the sky i do not know if i was really sad to see her go for in her place there was a herd of early morning cows they moved in one direction they knew where when how why not there is a strange well i go to and each time i lean i look i learn i leave i go back to town saying things i dont believe my words theyre just pebbles under water they rise like flocks of birds they are discontinued because the well has overhead and said are your opinions not confirmed until you tell them to someone and is this the lonely night not real until it has been framed as one there is a strange well i go to i spoke about the rosewood proud and i said this river is wise and i said these mountains are all seeing said the well you must realize that once again your words have pulled the universe out of place to exist it need not have a human face there is a strange well i go to and sometimes when i go there and my heart is clear there are no visions there are no sounds to hear oh strange well does your voice rise and fall when i am away and do your watercolours run like theyre doing today there is a strange well i go to and each time i lean i look i learn i leave i go back to town saying things i dont believe","The Strange Well","1981"
"Jane Siberry","it is very quiet here so still i dont live here i live down the hill on this winters afternoon the distant sun it slowly swings the room around this room hangs on a golden chain suspended frozen frozen in time since you went away walking through your rooms i though your things fitting these arent fingers these are wings it says april on your calendar its winter now i wonder where you are i hope its warm and sunny or cold and windy as long as youre fine your house is as tumble down as mine crumpled papers everywhere like mine this one says ill write no more that one says dont lock the door writers are a funny breed i should know you said someday when were pure and high we wont need to capture and describe the things we see or dont see well let things be let things be thats when youd leave and that is why i had to come today my mad scribbling crumpled crippled fey tossing words from ledges that erode from ledges i am not a goat i am not a piece of chalk i just want to do it right like you and now i stand here in your house everythings so still i wonder if ill write again or let things be writers are a funny breed","Writers Are a Funny Breed","1981"
"Jane Siberry","i like to take a dancing class each year it helps myself to keep in touch with me and the girls i meet are different than the ones i meet at work and theres always at least one sensitive guy there is a girl i like to pair up with she comes from germany shes beautiful and i like the way she dresses and i like the way she moves we never speak we only acquiesce there is a mirror in the locker room and sometimes after class we stay and dance and she always shows me new steps and i try to follow her follow her berlin is far away i must stay i must stay in shape i must try i must try new steps must perfect must perfect each move thats harder i will try that then but sometimes sometimes i have fears a strange and a strange and dark force is trying trying to pry me pry me from pry me from myself this is why this is why i move this is why this is why i dance must protect must perfect each step i must try i must dance faster this is the last dancing class ill have the announcement came tonight after the class she said youre two hundred years old now theres no one left to hold you this is the last dancing class youll have","Dancing Class","1983"
"Jane Siberry","blowing kisses off his face like flies like little flies blowing like a grouper fish floating through the reefs his card says executive but it mumbles just a salesman hes not sure just who you are but you might be a good connection extra executives with a general desire extra executives with a general desire general desire general desire he took a course in sales hes never been the same a certain way to do things respect for expectations his bank gets a promotion but his brain gets a vacation hes looking over your shoulder at the party for a person who will change his life reward him somehow hey im talking to you extra executives with a general desire extra executives with a general desire general desire general desire he took a course in sales hes never been the same one time everythings an exercise for the extra executive hes not sure just who you are but you might be a good connection blowing kisses off his face like flies like little flies blowing like a grouper fish floating through the reefs waiting for that special deal in the sky that he never has to trade in the telephone call that never comes the letters not in the letter box the handshake that will close the deal the telegram that will change his life extra executives with a general desire extra executives with a general desire general desire general desire he took a course in sales hes never been the same","Extra Executives","1983"
"Jane Siberry","i want you to love the things you love and even more follow me follow me less gives less and more gives more is your love sweeter now than it was before cross purpose love it never flies true loves pure it magnifies follow me follow me it always surprises me when i make you laugh when you laugh at me follow me follow me makes me want to do it more i like your laugh it pleases me i see the lake behind the trees flashing in ones and twos and threes follow me follow me there is nothing you need that you dont have or cant do i have love and so i stay i have none so i go away follow me follow me you have no love you need me now so i go away i free you now ill see you later on my love got to go down to rise above follow me follow me you would love to see me now youd love to be with me follow me follow me hold me close and dont let go dont say yes dont say no i see the lake behind the trees flashing in ones and twos and threes follow me follow me there is nothing you need that you dont have or cant do","Follow Me","1983"
