"Band","Lyrics","Song","Year"
"SRC","if you start me up if you start me up ill never stop you can start me up you can start me up ill never stop ive been running hot you got me just about to blow my top you can start me up you can start me up ill never stop never stop never stop you make a grown man cry you make a grown man cry you make a grown man cry spread out the oil the gasoline i walk smooth ride in a mean mean machine start it up you can start me up kick on the starter give it all youve got you got you got i cant compete with the riders in the other heats if you rough it up if you like it you can slit it up slide it up slide it up slide it up dont make a grown man cry dont make a grown man cry dont make a grown man cry my eyes dilate my lips go green my hands are greasy shes a mean mean machine start it up start me up ah youve got to youve got to never never never stop start it up ah start it up never never never you make a grown man cry you make a grown man cry you make a grown man cry ride like the wind at double speed ill take you places that youve never never seen it you start it up love the day when we will never stop never stop never never never stop tough me up never stop never stop you you you make a grown man cry you you make a dead man come you you you make a dead man come","Show Me","1969"
"SRC","heat wave heat wave whenever im with you something inside starts to burn deep and my hearts filled with fire could be that im very sentimental or is this just the way loves supposed to be i got a heat wave burning in my heart i cant keep from crying tearing me apart sometimes she calls my name yeah yeah yeah i cant explain i feel yeah i feel i feel this burning flame this high blood pressures got a hold on me cause this is the way loves supposed to be i got a heat wave burning in my heart i cant keep from crying tearing me apart oh yeah oh yeah oh yeah oh yeah just give me another chance this could be a new romance heat wave heat wave heat wave heat wave","(Love Is Like A) Heat Wave","1993"
"SRC","i dont hear your knock upon my door i dont have your lovin anymore since you been gone im a hurtin inside well i want you baby by my side yeah im cryin im cryin hear me cryin baby hear me cryin im lonely and blue baby every night yeah you know you didnt treat me right and now my tears begin to fall well i want you baby and thats all im cryin im cryin hear me cryin baby hear me cryin i dont hear your knock upon my door i dont have your lovin anymore since you been gone im hurtin inside yeah well i want you baby by my side but im cryin you know im cryin hear me cryin baby hear me crying hear me crying","I'm Crying","1993"
"SRC","fuck you and your stupid smile you make me want to strangle you fuck you and your disco flavor hot sauce on your snake skin boots hey you forgot your rag bag your sixty nine sedan hey you fucking fag hag drop trou tossed salad man sucking on my thumb just like the child you think i am youve managed to convince yourself but i dont think you can manage me me me me life based on a short story written by a bitch named vern in a maroon velour sweat suit playing with your brand new urn shit has he lost his mind can he see or is he just blind sucking on your brains like the zombies want to revive you could talk me into fucking you but i dont think youd survive survive me me survive me me its your own technique anyway with all the foam in your mouth when you say its freedom rock baby turn it up heres how to order this fuck uncle shifters got the night towel id kiss you but youre covered in piss punk are you threatening me your style is faulty while mine is the best spock have you lost your mind are sure full duration is best im sucking on your life just like the hole youre living in youre complaining all the time but now the sucking really begins with me","Vulcan [Album Version]","1999"
"Sri Ram Bhajans","makkeleke ni edhuthu sole tamilla 4 boogie on boogie on boogie on down 4 yogi b suriyen sele nalai thedi mele sinthenai kadelil kelvi alaigal varum tole puthesa yipe nerepa nan podeva tola rasithe yeneku soleda adada indre sani kalamai aaaha discotheque ore nelemai aaaha endrum yelemei athum pathum tolin melei barem yelai roothe mathe ore pen yen kanmoli pesera kavinyenin manathay thudike sinderal kathal vilaiyathil ondre ni porinthe koledi nur ayirethil oreven nan adi chorus nur ayirethil oreven nan adi purinthakul en kanmani nur ayirethil oreven nan adi purinthakul en kanmani nur ayirethil oreven nan adi purinthakul en kanmani c loco poi illamel kathe illamel unmei kathal adaiyuma uneka mudiyuma manasil pathyuma nan sagalla gala vallavan teriyuma ya kucham totta silinggi kite palagi nam kathal epedi intha sothanai tange mudiya villai en kelvike vidai illaiya break 2 i wanna know yeah i dont wanna wait in vain show me true love ithu kathala kathala kathala soledi ithu kathala kathala kathala soledi ithu kathala kathala kathala soledi ithu kathala kathala kathala soledi yogi b gimme that swing sweet pretty baby alagi you make my mind go crazy salaiil udethi nadenthu varegindre kachi nem kalachara panbeke ni oru sachi yen aci soledi sri devi menakshi think you the bomb wearing versace manese tanggama un killer style karunai kate ni kunjum yerenge maylai aatha rap kaviyin kavitheya kele fasta mei yana valiyil vanthu sere soledi sagalla gala vallavan yaredi nur ayirethil oreven nan adi chorus break yen tamila yen tamila tamila tola nanba panba anba makkeleke ni edhuthu soleda yen tamila yen tamila tamila tola nanba panba anba makkeleke ni edhuthu soleda nan than sagalla gala vallavan repeat to fade","Vallavan",""
"Srinivas","baar baar haan bolo yaar haan apni jeet ho unki haar haan koi humse jeet na paave chale chalo chale chalo mit jaave jo takraave chale chalo bhale ghor andheraa chhaave chale chalo chale chalo koi raah mein na thaam jaawe chale chalo toot gayi jo ungli utthi paanchon mili to ban gaye mutthi eka badhta hi jaawe chale chalo chale chalo koi kitna bhi bahekaave chale chalo koi humse jeet na paave chale chalo chale chalo mit jaave jo takraave chale chalo koi na ab roke tujhe toke tujhe tod de bandhan saare mila hai kya hoke tujhe nirbal tu hi bataa kabhi na dukh jhelenge khelenge aise ke dushman haare ke ab to le lenge himmat ka rasta dharti hilaa denge sab ko dikhaa denge raja hai kya parja hai kya oh oh oh hum jag pe chhaayenge ab yeh bataayenge hum logon ka darja hai kya ho oh oh oh baar baar haan bolo yaar haan apni jeet ho unki haar haan ab darr nahin mann mein aave chale chalo chale chalo har bedi ab khul jaave chale chalo chalaa hi chal haanf nahin kaanp nahin raah mein ab to raahi thakan ka saanp nahin ab tujhe dasne paaye vohi jo tera haaqim hai jaalim hai ki hai jisne tabaahi ghar uska pachhim hai yahan na bas mein paaye dharti hilaa denge sab ko dikhaa denge raja hai kya parja hai kya oh oh oh hum jag pe chhaayenge ab yeh bataayenge hum logon ka darja hai kya ho oh oh oh jo hona hai ho jaave chale chalo chale chalo ab sar na koi jhukaave chale chalo koi humse jeet na paave chale chalo chale chalo mit jaave jo takraave chale chalo baar baar haan bolo yaar haan apni jeet ho unki haar haan toot gayi jo ungli utthi paanchon mili to ban gaye mutthi","Chale Chalo","2001"
"SSD","under the influence under the influence their mind control they steal your soul under the influence under the influence look what you do thats not the real you under the influence under the influence why cant you see youll never be free","Under the Influence","1993"
"SSD","you take their shit stand up and fight fuck those rules and show your might but you have no gutsyoud rather get hightake the day offand smoke all you buyshow them allthe kids have rightsunited as onedecontrol in sightbut you have no gutsyoud rather get hightake the day offand snort all you buywhen you gonna wake upand get off your asswe better change thisand fuckin fast","Wasted Youth","1993"
"SSIO","haha haha haha haha das hier ist rambo nummer eins nummer eins nummer eins ihr macht auf pablo nummer zwei doch tanzt mambo no 5 mann ich baller dir so n teil darauf freut sich jeder zahnarzt bis du auf brettern liegst wien teppich und deinn xxl sweater wird zum kuscheligen schlafsack und deine schmuddeligen hooks klingen wie husten oder asthma dann brech ich mir n beinchen aus der skinny jeans du lauch und pule reste von nem kilo steak aus zahnlucken raus warum krieg ich so lust dir auf die huhnerbrust zu schlagen bis du nach deiner gang schreist fur mund zu mund beatmung hier wachst dir brustbehaarung wie nem baren ruckenwolle kommen wie mogli nett aus dem dschungel klare deine olle hang mit wolfen und gorillas ab die eimerweise saufen ich bin eingeolt wie schwuliberts die eiweiss verkaufen jeder song von dir ist freiheitsberaubung genug gerappt jetzt geh dir eyeliner kaufen ellenbogen raus ellenbogen raus ong bak im hof bis die knastmuskeln platzen ellenbogen raus ellenbogen raus sonntags im puff neue passfotos machen ellenbogen raus ellenbogen raus zu viel rapper sag mir wo ist dieses fallobst gewachsen ellenbogen raus massiv gold am arm verpiss dich mit stahl chronographen baller mir toastbrot aus bauchtaschen keine tupper dosen ah keine soja bohnen ah dafur sozialstunden ah rapper blasen fur zwanni verlass sie tragen gianni versace aber mit quali von paci schulternpickel wegen thais mischen koffein mit weiss schwule pisser sagen nice mischen codein mit sprite bude voller zugeschweisste pakete vom ticker zeitgleich klingelt der heizungsableser von ista ballert deine mama weg fur ne moschino tasche die kleine hollywood schlampe kriegt schwanz mit omnibus masse zu viele vom drogendealer zur mode diva hab schmuggelfieber vom cannabis im opel tigra kiff im maritim mit bomben vom eros center handtuch am turschlitz socken auf co melder jaja ssibio und kontra k deutsche rapper fingern sich minimum die prostata ellenbogen raus ellenbogen raus ong bak im hof bis die knastmuskeln platzen ellenbogen raus ellenbogen raus sonntags im puff neue passfotos machen ellenbogen raus ellenbogen raus zu viel rapper sag mir wo ist dieses fallobst gewachsen ellenbogen raus massiv gold am arm verpiss dich mit stahl chronographen","Ellenbogen raus",""
"SSIO","lauf weg bis ne neue haut wachst die faust brennt wunder dich nicht wenn mein schwanz im arsch deiner frau hangt so lauft das ab nuttensohn du hast heut verkackt pack deine sachen ein und hau noch heut nacht ab geh ne nase ziehen und dann atme tief kanakonda kommt und verbreitet strassenkrieg leute reden uber mich und kennen mich nicht mal nix da du wichser ich ficke jetzt dein schicksal du willst schiessen ich sag ziel und dann schiess los wenn du nicht schiesst schickt dich ssio in den friedhof ich bin stenz schick schon seit jahren nutten deine schlampen sparen kommen zu mir und zahlen um zu bumsen du bereust jahrelang dass du kein gluck hast ich bin 19 jahre alt und fick geile mutter und ihr wollt alle meine ticker sein ihr wollt ssio sein obwohl ihr kleine ficker seid lauf so lange du noch beine hast deine angst bleibt bis ich von deiner bank die scheine hab lauf lauf lauf so lange du noch beine hast deine angst bleibt bis ich von deiner bank die scheine hab lauf lauf ich komm viel zu mies du fliehst und kriechst du scheisser weinst dann xatar bleibt dann eiskalt deutsche rapper sind stricher machen auf richtig krass nix nachts lasst ihr das licht an ihr tuntis seid alle meine groupies ihr pussys egal wo ich loszieh sind kahbas und grumfries komm radikal rein ihr fangt alle an zu schreien nein ich will dass ihr alles oder nix schreit alles oder nix weil ich komm und euch fotzen zerbomb brullen verbrecher von london bis nach bonn wie ich heisse xatar alle andren sind scheisse sei leise ich beisse und reisse wie tyson in meinen kreisen verbotenes treiben gebot ist zu schweigen sonst gibt es ohrfeigen bei uns siehst du nur harte leute kampfhunde und schmuck und scharfe braute die leute bei uns mogen jayj nur wenn es flex ist streck es bis du fur nen fuffi nur noch dreck frisst ihr pfeifen sag mir wer will mich bescheissen es gibt kein zuruck ihr konnt direkt mal hier bleiben sag mir wer hat wie xatar stil 22 zoll und breitling aus platin feigling geh sags ihn verbreitet die nachricht jeder soll es wissen es heisst jetzt xatar siegt lauf so lange du noch beine hast deine angst bleibt bis ich von deiner bank die scheine hab lauf lauf lauf so lange du noch beine hast deine angst bleibt bis ich von deiner bank die scheine hab lauf lauf lauf lauf","Lauf Weg","2008"
