"Band","Lyrics","Song","Year"
"Paul Chambers Quartet","i know too well that im just wasting precious time in thinking such a thing could be that you could ever care for me im sure you hate to hear that i adore you dear but grant me just the same im not entirely to blame for love youd be so easy to love so easy to idolize all others above so worth the yearning for so swell to keep every home fire burning for wed be so grand at the game so carefree together that it does seem a shame that you cant see your future with me cause youd be oh so easy to love","Easy to Love","2014"
"Paul Chapman","we were more than lovers we were more than sweethearts its so hard to understand dont know why it happened dont know how it started why should we be strangers after all we planned i cant show my face cant go anyplace people stop an stare its so hard to bear everybody knows you left me its the talk of the town every time we meet my heart skips a beat we dont stop to speak though its just a week everybody knows you left me its the talk of the town we send out invitations to friends and relations announcing our weddin day friends and our relations gave congratulations how can you face them what can you say lets make up sweetheart we cant stay apart dont let foolish pride keep you from my side how can love like ours be ended its the talk of the town how can you face them what can you say lets make up sweetheart we cant stay apart dont let foolish pride keep you from my side how can love like ours be ended its the talk of the town hm its the talk of the town","It's the Talk of the Town","2005"
"Paul Clarkson","half past twelve and im watching the late show in my flat all alone how i hate to spend the evening on my own autumn winds blowing outside the window as i look around the room and it makes me so depressed to see the phone theres not a soul out there no one to hear my prayer gimme gimme gimme a man after midnight wont somebody help me chase these shadows away gimme gimme gimme a man after midnight take me through the darkness to the break of the day movie stars find the end of the rainbow with that fortune to win its so different from the world im living in tired of t v i open the window and i gaze into the night but theres nothing there to see no one in sight theres not a soul out there no one to hear my prayer gimme gimme gimme a man after midnight wont somebody help me chase these shadows away gimme gimme gimme a man after midnight take me through the darkness to the break of the day gimme gimme gimme a man after midnight gimme gimme gimme a man after midnight theres not a soul out there no one to hear my prayer gimme gimme gimme a man after midnight wont somebody help me chase these shadows away gimme gimme gimme a man after midnight take me through the darkness to the break of the day gimme gimme gimme a man after midnight wont somebody help me chase these shadows away gimme gimme gimme a man after midnight take me through the darkness to the break of the day","Gimme! Gimme! Gimme!","2000"
"Paul Clarkson","the summer air was soft and warm the feeling right the paris night did its best to please us and strolling down the elysee we had a drink in each cafe and you you talked of politics philosophy and i smiled like mona lisa we had our chance it was a fine and true romance i can still recall our last summer i still see it all walks along the seine laughing in the rain our last summer memories that remain we made our way along the river and we sat down in the grass by the eiffel tower i was so happy we had met it was the age of no regret oh yes those crazy years that was the time of the flower power but underneath we had a fear of flying of getting old a fear of slowly dying we took the chance like we were dancing our last dance i can still recall our last summer i still see it all in the tourist jam round the notre dame our last summer walking hand in hand paris restaurants our last summer morning croissants living for the day worries far away our last summer we could laugh and play and now youre working in a bank the family man the football fan and your name is harry how dull it seems are you the hero of my dreams i can still recall our last summer i still see it all walks along the seine laughing in the rain our last summer memories that remain i can still recall our last summer i still see it all in the tourist jam round the notre dame our last summer walking hand in hand paris restaurants our last summer morning croissants living for the day worries far away","Our Last Summer","2000"
"Paul Clarkson","im nothing special in fact im a bit of a bore if i tell a joke youve probably heard it before but i have a talent a wonderful thing cause everyone listens when i start to sing im so grateful and proud all i want is to sing it out loud so i say thank you for the music the songs im singing thanks for all the joy theyre bringing who can live without it i ask in all honesty what would life be without a song or a dance what are we so i say thank you for the music for giving it to me mother says i was a dancer before i could walk she says i began to sing long before i could talk and ive often wondered how did it all start who found out that nothing can capture a heart like a melody can well whoever it was im a fan so i say thank you for the music the songs im singing thanks for all the joy theyre bringing who can live without it i ask in all honesty what would life be without a song or a dance what are we so i say thank you for the music for giving it to me ive been so lucky i am the girl with golden hair i wanna sing it out to everybody what a joy what a life what a chance so i say thank you for the music the songs im singing thanks for all the joy theyre bringing who can live without it i ask in all honesty what would life be without a song or a dance what are we so i say thank you for the music for giving it to me","Thank You for the Music","2000"
"Paul Clarkson","i can still recall our last summer i still see it all walks along the seine laughing in the rain our last summer memories that remain we made our way along the river and we sat down in the grass by the eiffel tower i was so happy we had met it was the age of no regret oh yes those crazy years that was the time of the flower power but underneath we had a fear of flying of growing old a fear of slowly dying we took our chance like we were dancing our last dance i can still recall our last summer i still see it all in the tourist jam round the notre dame our last summer walking hand in hand paris restaurants our last summer morning croissants living for the day worries far away our last summer we could laugh and play and now youre working in a bank the family man a football fan and your name is harry how dull it seems yet you were the hero of my dreams i can still recall our last summer i still see it all walks along the seine laughing in the rain our last summer memories that remain","One Last Summer","2002"
"Paul Clarkson","i been cheated by you since you know when so i made up my mind it must come to an end look at me now will i ever learn i dont know how but i suddenly lose control theres a fire within my soul just one look and i can hear a bell ring one more look and i forget everything mamma mia here i go again my my how can i resist you mamma mia does it show again my my just how much ive missed you yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i could never let you go ive been angry and sad about things that you do i cant count all the times that ive told you were through and when you go when you slam the door i think you know that you wont be away too long you know that im not that strong just one look and i can hear a bell ring one more look and i forget everything yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia even if i say bye bye leave me now or never mamma mia its a game we play bye bye doesnt mean forever yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i could never let you go","Mamma Mia","2005"
"Paul Clarkson","i been cheated by you since you know when so i made up my mind it must come to an end look at me now will i ever learn i dont know how but i suddenly lose control theres a fire within my soul just one look and i can hear a bell ring one more look and i forget everything mamma mia here i go again my my how can i resist you mamma mia does it show again my my just how much ive missed you yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i could never let you go ive been angry and sad about things that you do i cant count all the times that ive told you were through and when you go when you slam the door i think you know that you wont be away too long you know that im not that strong just one look and i can hear a bell ring one more look and i forget everything yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia even if i say bye bye leave me now or never mamma mia its a game we play bye bye doesnt mean forever yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i could never let you go","Mamma Mia [From Mamma Mia! - the Musical]","2009"
"Paul Clarkson","i was cheated by you and i think you know when so i made up my mind it must come to an end look at me now will i ever learn i dont know how but i suddenly lose control theres a fire within my soul just one look and i can hear a bell ring one more look and i forget everything whoa whoa mamma mia here i go again my my how can i resist you mamma mia does it show again my my just how much ive missed you yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know i should not have let you go i was angry and sad when i knew we were through i cant count all the times i have cried over you look at me now will i ever learn i dont know how but i suddenly lose control theres a fire within my soul just one look and i can hear a bell ring one more look and i forget everything whoa whoa mamma mia here i go again my my how can i resist you mamma mia does it show again my my just how much ive missed you yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i should not have let you go what the hell are you all doing here well id love to stop and chat but i have to go and clean out my handbag or something age does not wither her i was expecting a rather stout matron nah shes still got it just one look and i can hear a bell ring one more look and i forget everything whoa whoa mamma mia here i go again my my how can i resist you mamma mia does it show again my my just how much ive missed you yes ive been brokenhearted blue since the day we parted why why did i ever let you go mamma mia now i really know my my i should not have let you go","Mamma Mia [From ""Mamma Mia""]","2016"
"Paul Clayton Orchestra","there was a time when men were kind their voices were soft and their words inviting there was a time when love was blind and the world was a song and that song was exciting there was a time and it all went wrong i dreamed a dream in time gone by when hope was high and life worth living i dreamed that love would never die i dreamed that god would be forgiving then i was young and unafraid and dreams were made and used and wasted there was no ransom to be paid no song unsung no wine untasted but the tigers come at night with their voices soft as thunder as they tear your hope apart as they turn your dream to shame he slept a summer by my side he filled my days with endless wonder he took my childhood in his stride but he was gone when autumn came and still i dreamed hed come to me that we would live the years together but there are dreams that cannot be and there are storms we cannot weather i had a dream my life would be so different from this hell im living so different now from what it seemed now life has killed the dream i dreamed","I Dreamed a Dream [From Les Miserables]","2001"
"Paul Cless","suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave besame besame suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito pequena hechate paca pamelo cuando tu me besas me siento en el aire por eso cuando te veo comienzo a besarte why si te despegas yo me despierto de ese rico sueno que me dan tus besos suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave besame besame suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito kiss me softly youre all that i need now i want you to come home with me baby when i look into your sexy eyes makes me want to kiss you till the sunrise suave kiss me one time suave kiss me two times suave kiss me again suave its going down dont change suave dont hurry now suave let can feel youre soul suave kiss me a little bit suavemente so i needed all right okay pappy pappy move it slowly all right okay besame suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito suave are you ready for a little treath i will make you humping and scream suave boy will you forth when i need i will kiss you soft and sweet suave can you make brixx and dont speed i will do whatever you need i will kiss you all night long suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave i love what you doing to me suave so dont suave me softly suave before you love suave kiss me baby one more time suave suave suave","Suavemente","2005"
"Paul Cless","suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave besame besame suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito pequena hechate paca pamelo cuando tu me besas me siento en el aire por eso cuando te veo comienzo a besarte why si te despegas yo me despierto de ese rico sueno que me dan tus besos suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave besame besame suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito kiss me softly youre all that i need now i want you to come home with me baby when i look into your sexy eyes makes me want to kiss you till the sunrise suave kiss me one time suave kiss me two times suave kiss me again suave its going down dont change suave dont hurry now suave let can feel youre soul suave kiss me a little bit suavemente so i needed all right okay pappy pappy move it slowly all right okay besame suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave suave besame otra vez suave que quiero sentir tus labios suave besandome otra vez suave besa besa suave besame un poquito suave besa besa besa suave besame otro ratito suave are you ready for a little treath i will make you humping and scream suave boy will you forth when i need i will kiss you soft and sweet suave can you make brixx and dont speed i will do whatever you need i will kiss you all night long suavemente besame que quiero sentir tus labios besandome otra vez suavemente besame i love what you doing to me but keep it suavemente suave i love what you doing to me suave so dont suave me softly suave before you love suave kiss me baby one more time suave suave suave","Suavemente [The Video for PC & Mac]","2005"
"Paul Cless","i i i i i wanna rock uh herz in der hose die beine weich nasse hande kalter schweiss alles taub ich bin kreidebleich eine sekunde von meiner zeit tick tack die show kann beginnen ich bin der star in meinem eigenen film will das die welt endlich weiss wer ich bin breite die flugel aus frei wie der wind bin so weit gegangen so weit gerannt der weg war so lang aber jetzt komm ich an nehm mir mein gluck nehms bei der hand ich hab immer gewusst das ichs schaffen kann komm die welt halt die arme auf und ich sag es laut ich hab n traum atme tief ein atme tief aus und der vorhang geht auf here i am and i just wanna rock and roll again move on to the next round dont miss the showdown i just wanna rock and roll again here i am and i just wanna rock and do my thing move on to the next round dont miss the showdown i just wanna rock and roll ro ro rock and roll again auch wenn das pech mir ein bein stellt dagegen lenkt bleib ich hungrig will sehen wie das leben schmeckt schmeckt glanzende lichter heut geht die sonne da wo gestern noch nichts war wenn keiner deinen namen mehr ruft kann ich sagen man ich hab es versucht ich mach einfach was und rede nicht lang wenns weh tut beiss ich die zahne zusammen ich will nicht bitte ich will danke sagen neue wege gehen ohne trampelpfade hab hart gekampft blut schweiss und tranen und jetzt steh ich hier auf der buhne des lebens tut mir leid das ihr damals nicht auch an mich geglaubt habt wenn ich hinfall steh ich sofort wieder auf klopf mir den staub ab here i am and i just wanna rock and roll again move on to the next round dont miss the showdown i just wanna rock and roll again here i am and i just wanna rock and do my thing move on to the next round dont miss the showdown i just wanna rock and roll ro ro rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again rock and roll again here i am and i just wanna rock and roll again move on to the next round dont miss the showdown i just wanna rock and roll again here i am and i just wanna rock and do my thing move on to the next round dont miss the showdown i just wanna rock and roll ro ro rock and roll again","Here I Am","2014"
