"Band","Lyrics","Song","Year"
"Brooks & Dunn","maybe it was the moonlight the scent of you on the breeze maybe it was your shadow that fell over me such a beautiful stranger eyes darker than coal your first look crossed the desert into my soul mi corazon es perdido a ti my heart is lost to you you have captured my love completely my heart is lost to you my heart is lost to you maybe it was the music the way it moved with your hair or the heat of the moment that hung in the air but when i saw you there dancing mesmerized by your gaze there was some kind of magic that led me away mi corazon es perdido a ti my heart is lost to you you have captured my love completely my heart is lost to you my heart is lost to you oh la la la la la la la la la forever im under your spell oh la la la la la la la la i can tell mi corazon es perdido a ti my heart is lost to you you have captured my love completely my heart is lost to you my heart is lost to you","My Heart Is Lost to You","2001"
"Brooks & Dunn","sun coming up over new york city school bus driver in a traffic jam staring out at the faces in a rear view mirror lookin at the promise of the promised land one kid dreams of fame and fortune one kid helps pay the rent one could end up going to prison one just might be president only in america dreamin in red white and blue only in america where we dream as big as we want to we all get a chance everybody gets to dance only in america sun goin down on an la freeway newly weds in the back of a limosine a welders son and a bankers daughter all they want is every thing she came out here to be an actress he was a singer in a band they might just go back to oklahoma and talk about the stars they could have been we all get a chance everybody gets to dance only in america we all get a chance everybody gets to dance only in america yeah only in america only in america where we dream in red white and blue yeah we dream as big as we want to only in america","Only in America","2001"
"Brooks & Dunn","i know you know just how it goes when it goes and how it feels to be lost and left alone on your own and what its like to give all you got and have to stand and watch it as it walks away so everyone deserves a chance to live and learn from mistakes that we make and hearts that break and bridges burn starting now from this moment on nothings gonna go wrong love is here to stay youll never be without youll always have enough when youre in my arms youll never go unloved as long as there is time and for all of it to come no matter where you go i want you to know youll never be unloved so in this life we lead some things are guaranteed you can count on the fact that hearts wont act responsibly now and then comes a love thats heaven sent and meant to be so baby look at me youll never be without youll always have enough when youre in my arms youll never go unloved as long as there is time and for all of it to come no matter where you go i want you to know youll never be unloved youll never be without youll always have enough when youre in my arms youll never go unloved as long as there is time and for all of it to come no matter where you go i want you to know youll never be unloved","Unloved","2001"
"Brooks & Dunn","saw an old friend last night i hadnt seen in a couple of years stopped in galatoires had a couple of beers talked about the price of oysters the coach at lsu then like i knew it would the conversation turned to you he had to go and i looked at my watch it was 1 45 i headed down canal the quarter was coming alive a man on the corner told me that jesus is coming soon but i was lost in the music and the crowd and the smell of cheap perfume its not good for a man to be alone but a women needs someone that she can count on and i walked down by the river in the cold gray dawn love is like the mississippi when shes gone shes gone the line was long at cafe do monde so i walked out on the pier thought about all the winds and turns and mistakes that got me here might as well try to change the course this old river takes than to go back in time when you were mine pretend its not late its not good for a man to be alone but a women needs someone that she can count on and what id give to go back but the currents just too strong love is like the mississippi when shes gone shes gone its not good for a man to be alone but a women needs someone that she can count on and what id give to go back but the currents just too strong love is like the mississippi when shes gone shes gone yeah shes gone","When She's Gone, She's Gone","2001"
"Brooks & Dunn","ill have a blue christmas without you ill be so blue just thinking about you decorations of red on a green christmas tree wont be the same dear if youre not here with me and when the blue snowflakes start falling thats when those blue memories start calling youll be doing alright with your christmas of white but ill have a blue christmas youll be doing alright with your christmas of white but ill have a blue blue christmas","Blue Christmas","2002"
"Brooks & Dunn","chestnuts roasting on an open fire jack frost nipping at your nose yuletide carols being sung by a choir and folks dressed up like eskimos everybody knows a turkey and some mistletoe help to make the season bright tiny tots with their eyes all aglow will find it hard to sleep tonight they know that santas on his way hes loaded lots of toys and goodies on his sleigh and every mothers child is gonna spy to see if reindeer really know how to fly and so im offering this simple phrase to kids from one to ninety two although its been said many times many ways merry christmas to you merry christmas to you","The Christmas Song","2002"
"Brooks & Dunn","snowy days and frosty nights everything looks cold and white hangin round the mistletoe hangin round the mistletoe christmas day will soon be here and everybodys full of cheer hangin round the mistletoe waitin for you dear well ive waited all year long now the year is almost gone hangin round the mistletoe hangin round the mistletoe but if thats what i got to do just to get a kiss from you im hangin round the mistletoe waitin for you dear christmas is a special time to give and to receive for every little kiss you give me i will give you three you aint gonna miss one kiss thats one thing youll never miss im hangin round the mistletoe waitin for you dear ive had my eyes on you for a long long time so im asking santa please make that pretty girl mine ive waited till im cold and blue just to get a kiss from you hangin round the mistletoe waitin for you dear hangin round the mistletoe waitin for you dear","Hangin' 'Round the Mistletoe","2002"
"Brooks & Dunn","im dreaming tonight of a place i love even more than i usually do and although i know its a long road back i promise you ill be home for christmas you can plan on me please have snow and mistletoe and presents on the tree christmas eve will find me where the love light gleams ill be home for christmas if only in my dreams ill be home for christmas you can plan on me please have snow and mistletoe and presents on the tree christmas eve will find me where the love light gleams ill be home for christmas if only in my dreams","I'll Be Home for Christmas","2002"
"Brooks & Dunn","trees in the corner the fires burnin bright shadows are dancin in the pale candelight life should be a rainbow but its blue it wont be christmas without you i wrapped up all your presents wrote my name on every card i just cant help it baby takin this so hard you tell me whats a man to do cause it wont be christmas without you i stare into the flames all i see is your face all this joy an happiness seems so out of place as far as im concerned its just a day i must get through but it wont be christmas without you it wont be christmas without you","It Won't Be Christmas Without You","2002"
"Brooks & Dunn","i wrote a letter to santa last night told him what i want to make my christmas right if i dont get it im gonna be blue i wanna rockin little christmas with you i dont want no tinker toys dont wanna waste my time drinkin with the boys theres only one thing that i wanna do i wanna rockin little christmas with you i want a rockin little christmas rockin little christmas if i get my wishes its gonna be delicious a stockin full of love for two well ive been a good boy all year i deserve a little christmas cheer i want your arms around me the whole night through i wanna rockin little christmas with you tell me baby whats it gonna be where you gonna spend your christmas eve will i be merry or will i be blue i wanna rockin little christmas with you","Rockin' Little Christmas","2002"
"Brooks & Dunn","i just came back from a lovely trip along the milky way stopped off at the north pole to spend a holiday i called on dear old santa claus to see what i could see he took me to his workshop and told his plans to me so you better watch out you better not cry better not pout im telling you why santa claus is comin to town hes making a list and checking it twice gonna find out whos naughty and nice santa claus is comin to town he sees you when youre sleepin he knows when youre a wake he knows if youve been bad or good so be good for goodness sake oh you better watch out you better not cry better not pout im telling you why santa claus is comin to town with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town now santa is a busy man he has no time to play hes got millions of stockings to fill on christmas day youd better write your letter now and mail it right away because hes getting ready his reindeers and his sleigh so with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town","Santa Claus Is Coming to Town","2002"
"Brooks & Dunn","it seemed like just another christmas eve the kids had left some milk and cookies to eat we cuddled up and read the night before christmas again i headed down for one more holiday snack i saw this fat man with a pack on his back call me crazy but theres toys and stuff all over the den santas coming over to your house christmas coming down the line santas coming over to your house i know cause he just left mine he left a barbie and a video game he filled the stockings with the red candy canes he hid a skateboard and a football up under the tree i heard him holler and he pulled out of sight a merry christmas and to all a good night i know what youre thinking but im telling you ya got to believe","Santa's Coming Over to Your House","2002"
"Brooks & Dunn","the sun is shining the grass is green the orange and palm trees sway theres never been such a day in beverly hills l a but its december the twenty fourth and i am longing to be up north im dreaming of a white christmas just like the ones i used to know where the treetops glisten and children listen to hear sleigh bells in the snow im dreaming of a white christmas with every christmas card i write may your days be merry and bright and may all your christmases be white","White Christmas","2002"
"Brooks & Dunn","got a wife and two kids all gathered around a twenty pound turkey snow on the ground who says there aint no santa claus eric wants a glove he tears into a box his eyes are wide with wonder i sit back and watch who says there aint no santa claus i havent heard a single reindeer running on my roof i just look into my childrens eyes and there i see my proof and could it be that jolly old man riding in his sleigh is really just the kid in us on every christmas day who says theres no santa claus molly gets a doll mommas camera clicks guess we all get the puppy hes getting in his licks who says there aint no santa claus i m trying to read a card in crooked red and blue only part that really matters is daddy we love you who says there aint no santa claus i haven t heard a single reindeer running on my roof i just look into my childrens eyes and there i see my proof and could it be that jolly old man riding in his sleigh is really just the kid in us on every christmas day who says theres no santa claus hey ive heard there aint no santa claus but i know there s got to be a santa claus","Who Says There Ain't No Santa","2002"
"Brooks & Dunn","over the ground lies a mantle of white a heaven of diamonds shine down through the night two hearts are thrilling in spite of the chill in weather love knows no season love knows no clime romance can blossom any old time here in the open were walking and hoping together sleigh bells ring are you listening in the lane snow is glistening a beautiful sight were happy tonight walking in a winter wonderland gone away is the bluebird here to stay is a new bird he sings a love song as we go along walking in a winter wonderland in the meadow we can build a snowman and pretend that he is parson brown hell say are you married well say no man but you can do the job while youre in town later on well conspire as we dream by the fire to face unafraid the plans that we made walking in a winter wonderland in the meadow we can build a snowman and pretend that hes a circus clown well have lots of fun with mister snowman until the other kiddies knock him down when it snows aint it thrilling though your nose gets a chilling well frolic and play the eskimo way walking in a winter wonderland","Winter Wonderland","2002"
"Brooks & Dunn","what in the worlds come all over me i aint got a chance of one in three aint got no rap aint got no line give me just a minute ill be feelin fine i am the one who can fade the heat the one they all say just cant be beat ill shoot it to you straight and look you in the eye so gimme just a minute and ill tell you why im a rough boy im a rough boy i dont care how you look at me because im the one and you will see we can make it work and we can make it by so give me one more minute and ill tell you why im a rough boy im a rough boy yeah im a rough boy im a rough boy ill shoot it to you straight and look you in the eye just gimme one more minute and ill tell you why im a rough boy im a rough boy","Rough Boy","2002"
"Brooks & Dunn","you looked for trouble and you found it son straight down the barrel of a lawmans gun youd try to run but you dont think you can you make one move and youre dead man friend i aint living long like this i cant live at all like this can i baby he slipped the handcuffs on behind my back then he left me freezing on a steel rail track they got em all in the jailhouse aint they baby i aint living long like this grew up in houston off of wayside drive son of a car hop in some all night dive dad drove a stock car to an early death all i remember was a drunk mans breath i aint living long like this i cant live at all like this can i baby we know the story how the wheel goes round dont let em take you to the man downtown cant sleep at all in the jailhouse baby i aint living long like this you live for angel shes a roadhouse queen make texas ruby look like sandra dee you want to love her but you dont know how youre at the bottom of the jailhouse now i aint living long like this i cant live at all like this can i baby you know the story bout the jailhouse rock go on and do it but just dont get caught they got em all in the jailhouse aint they baby i aint living long like this","I Ain't Living Long Like This","2003"
"Brooks & Dunn","what do i do to make you love me baby like i love you why do you keep the key to your heart behind a door i cant get through i have faith i hide my time ill be all right ill be fine im a believer in love like a fool playin with fire while my flame burns alone like a slave to blind desire oh i keep hangin on i have faith i hide my time ill be all right ill be fine im a believer in love someday youll feel in my kiss what i do in yours so wait to see in your eyes that light im looking for i have faith i hide my time ill be all right ill be fine im a believer in love i pray for a sign live for the day youll be min im a believer in love i believe in love","Believer","2003"
"Brooks & Dunn","my darling i have wronged you down the devils path i have roamed regret sadness and sorrow now in my soul have found a home my sweet caroline from your loving arms ive strayed in your heart may you find forgiveness i pray a fool to temptation i surely played i come to you for salvation have mercy in loves name the chilling cry of sins wrath sounds like thunder through my head i find no rest now no comfort in a cold dark lonely bed","Caroline","2003"
"Brooks & Dunn","whats it like girl to have somebody love you with a love too good to be true you ought to know feels good dont it how bout those lonely nights you used to pray something like this would come your way thank your lucky stars luckys what we are feels good dont it some people go through life never knowing what love is or where its going me and you girl we just walked up on it feels good dont it you and me girl were one of lifes little wonders we go together like lightning and thunder sky high on fire feels good dont it","Feels Good Don't It","2003"
"Brooks & Dunn","some folks call me crazy my momma call me hon and depending on the mood your in i might be either one hey i get up and i go to work and i got to work some more when i get home i take it off and i throw it on the floor im a country boy and im a rockin roller like a little crown in my coca cola say a little prayer for all the soldiers fightin for the usa i never was captain of the football team you aint never been a prom queen its just us and thats ok if i got you well its a good day good day to be me you werent wearin makeup baby on the nigh you said we would its the funny things that i remember when im feelin good a dollar in my pocket and a catfish on the line a song about a simple love thats stronger than the pines when i see ol glory wavin when the music starts i take my hat off of my head and put it on my heart if i got you well its a good day baby good day to be me if i got you well its a good day baby","Good Day to Be Me","2003"
"Brooks & Dunn","ive got the keys to the car im goin out on an afternoon vacation they all know where im gonna go the sun is shining down and there is no one else around now wish you were here to hear me say this is gonna be my greatest day how far would i go how long would i stay to see it all to carry it all back with me again how hard would i try just to hear everybody say this is gonna be my greatest day standing here looking out on the world and for a second nobody is looking back at me i never even notice where they go","I Used to Know This Song By Heart","2003"
"Brooks & Dunn","theres a house down on the corner with the porch light on and a window i can look in and see youre always home waiting for me with the lights low in your silk night gown somewhere on the outskirts of memory town past the stoplight theres a desert where my coupe deville roars down a lonely highway and it always will the wind is in your hair and were nowhere to be found two spirits on the boulevard of memory town i can pull the shades and feel your lips theyre touching mine again i can watch the shadows of the moon slow dance across your skin hold you in a place where lovers never say goodbye every moment comes alive when i go down to memory town round the corner theres an ocean where the waves roll in and a feeling that you only feel when love begins we lie together in the sand and watch the sun go down i close my eyes and smell the warm salt air in memory town i can pull the shades and feel your lips theyre touching mine again i can watch the shadow of the moon slow dance across your skin hold you in a place where lovers never say good bye every moment comes alive every time i close my eyes and go back down to memory town theres a house down on the corner with the porch light on a window i can look and see youre always home waiting for me with the light low in your silk night gown somewhere on the outskirts of memory town take me down to memory town","Memory Town","2003"
"Brooks & Dunn","my babys like a honky tonk open all night make you feel right gets me going got me buzzing like a neon light knock you out like a punch in a barroom fight my babys like a smooth shot of whiskey make you feel warm kinda make you feel dizzy cant get my fill i cant get enough my babys everything i love my babys like a coupe deville fast motor burnin comin over the hill oh what a ride oh what a thrill drive all night with my hands on the wheel my babys like a trip to town radio up top pulled down cant get my fill i cant get enough my babys everything i love shes all i need in one tight package got a spell on me works like magic im after her like a hound on a rabbit shes got it all and i got to have it my babys like a country song dancin through my head playin all night long plays me like a fiddle get me singin along well i cant turn off what she turns on my babys like a jukebox rocking got the guitars ringing and the big bass poppin cant get my fill i cant get enough my babys everything i love nothing but the good stuff my babys everything i love","My Baby's Everything I Love","2003"
