"Band","Lyrics","Song","Year"
"Solomon Burke","im so happy to be here tonight so glad to be here in your wonderful city and i have a little message for you and i want to tell every woman and every man tonight thats ever needed someone to love thats ever had somebody to love them that ever had somebodys understanding thats ever had someone to need your love all the time someone thats with them when theyre up somebody thats with them when theyre down if you had yourself somebody like this you better hold onto em let me tell you something sometimes you get what you want and you lose what you have theres a song i sing and i believe that if everybody would sing this song you can save the whole world listen to me everybody needs somebody everybody wants somebody to love honey to hug yeah sugar to kiss baby to miss now yeah baby to tease sometimes to please yeah and i need you you you and i need you you you in the morning baby you you you when the sun goes down you you you aint no nobody around you you you whoa listen to me sometimes i feel like i feel a little sad inside when my baby mistreats me and i cant get a little little mad but i need you you you just to see me through children somebody to hold my hand when i feel a little lonely oh but i want to hear you say yeah oh baby say yeah i want to hear you say yeah i say yeah yeah yeah somebody i just want my woman to stand up and say i love you i want someone to be a witness tonight i just want to say i love you i wanna hear you say i love you ohhh i just want somebody to squeeze tonight yeah","When The Saints Go Marching In","2013"
"Solomon Burke","i read your letter tears filled my eyes all of your promises failing nothing but lies so i turned your photograph over face to the wall and when i dim the light in my room tonight teardrops will fall teardrops will fall tonight tears i cant hide tears that i tried to keep deep down inside tears from the love thats gone beyond recall and when i dim the lights in my room tonight teardrops will fall im going to pray tonight baby hoping you will hear maybe youll right the wrong and dry each tear ill sit alone tonight hoping you will call and when i dim the light in my room tonight teardrops will fall teardrops will fall tonight tears i cant hide tears that tried to keep deep down inside tears from the love thats gone beyond recall and when i dim the light in my room tonight teardrops will fall when i dim the light in my room tonight teardrops will fall","Teardrops Will Fall","2014"
"Solomon Burke","im so glad to be here tonight and im so glad to be home and i believe ive got a message for every woman and every man here tonight that ever needed somebody to love someone to stay with them all the time when theyre up and when theyre down you know sometimes you get what you want and then you go and lose what you have and i believe every woman and every man here tonight listen to my song and it save the whole world listen to me everybody wants somebody everybody wants somebody to love someone to love someone to kiss sometime to miss now someone to squeeze someone to please and i need you you you i need you you you i need you you you i need you you you oh sometimes i feel like i feel a little sad inside my baby mistreats me and i kinda get a little little mad i need you you you to see me through babe when the sun go down aint nobody else around thats when i need you baby thats when i say i love you thats when i say i love you let me hear you say yeah let me hear you say yeah let me hear you say yeah let me hear you say yeah i need you you you you somebody to see me through baby i need you you you i need you you you i need you you you when the sun goes down aint nobody else around thats when im all by myself thats when i need your lovin darlin thats when i need you so bad youre the one i really need bad i need you to see me through baby in the morning time too when the sun goes down aint nobody else around i need your lovin so bad everybody needs somebody to love im not afraid to be by myself but i just need to be somebody to love all the time all the time all the time all the time all the time babe i said all the time babe i said all the time babe i need you i need your lovin so bad let me hear you say yeah let me hear you say yeah let me hear you say yeah yeah yeah let me hear you say yeah uh huh huh huh uh huh huh huh huh yeah i need you baby so bad bad bad bad bad bad bad bad bad i need you i need you you you i need your lovin babe i need your lovin darlin everybody needs somebody everybody needs somebody everybody needs somebody yeah yeah yeah everybody needs somebody everybody needs somebody everybody needs somebody else you gotta need too baby see you through gotta be two to see it through repeat and ad lib","Everybody Needs Somebody to Love [*]","2017"
"Solomon Burke & The Souls Alive Orchestra","poor little dreamer stand inside the door you cant find the easy rhymes of time you had before it hurts my heart so bad seeing you sigh and shake broken down so low so sad i cant let you break cry to me cry to me you better not hide it let it come let it bleed i aint laughing reach in and get it and set it free cry to me cry to me the glass is empty and the wine is bitter on your tongue people dont seen wild and fine like when you were young youre lonesome over a stormy ocean lost in the rain and wind we can clear these clouds away and feel the sun again","Cry to Me","1994"
"Solomon Burke & The Souls Alive Orchestra","down in the valley the valley so low late in the evenin hear the train blow hear the train blow dear hear the train blow late in the evenin hear the train blow the train wont stay love it goes right through it will be gone love and so will you know i love you dear know i love you angels in heaven know i love you the train is gone love and out of sight goodnight my darlin darlin goodnight goodnight my darlin darlin goodnight","Down in the Valley","1994"
"Solomon Burke & The Souls Alive Orchestra","got to get you off of my mind i know its just a matter of time youve found somebody new and our romance is through yes it is gonna throw your picture away you didnt want my love any old way youve found somebody new and our romance is through yes it is some folks love is hard and strong thats the kind of love that lingers on some folks love is swift and fast thats the kind of love thatll never last we had a love that was in between and to me it was like a dream if we had stayed together till june not a problem bride and groom thats why got to get you off of my mind i know its just a matter of time youve found somebody new and our romance is through listen to me got to get you off of my mind i know its just a matter of time got to get you off of my mind i know its just a matter of time","Got to Get You Off My Mind","1994"
"Solomon Childs","yo behind those mahogany walls indoor pools with steel doors flipping eggs over in my silk drawers while i m charging my cell sparking the l baby mother reading my mail just that they switched seats to another jail and his banger is old fire hes locked up with them dudes from the fucking wire thats when i passed her the bone started to cough and flossed all through the house robe on rugger out homebuyers see the sign yeah yall im moving out in front of the crib niggas flipped i had to shoot it out thirty g living room sets porcelain plates with big giant wall units even the front grass saw your boy doing it tone stark hell never fall i even put work in under the floor in the box with the ox and my skeleton jaw tell em soldiers im in the bush if the president call get em thell be nothing but smooth sailing when the heat shot now your crews bailing i refuse to bow down refuse to lay down go five and turn to let the biz all i found man i thought we told yall niggas before wu tang is for the children p o s violate your dirty urine these dealers in the lobby of my building ice grilling i dont catch cold to catch feelings i put in that work then catch millions if that dont work back to stealing snatch me a purse and stack real in meth im that dealing millionaire slash chameleon i mastered the juks one of my niggas masta killing spray shots clap civilians at the dealing table off of the love of crack dealing once again the fatal flying guillotine the millions paper rob me able my woman is all pre matul i got mouths to feed nigga and im the hand that rocks the cradle just like hova but i aint trying to roc the label im a soldier i stay on job me eye a coka honeys wanna fuck and the industry fucks em over i got my ghostface on cause im a killah i live the streetlife why im that nigga label me a beast call me u godzilla when i rumble in the jungle i go gorilla step on the set inspectah deck you dead in your face straight rzarect you you highly mistaken im hotter than satan catch me in the kitchen with blood on chef apron im known to cap a don big gun in my palm im like my arm is gone plus i masta the kill give you something you can really feel got many methods to kill a man if its real you real the worlds worse like dirt mcgirt fuck a bitch raw dog then dig in her purse yeah that boys a genius i stay fresh like im straight out the cleaners i walk hard like a criminal holding my penis","Smooth Sailing [Remix]",""
"Solomon Childs","the storm is females better try to trick me now cats better try and out think me now stick me now maybe even kill me now let me dominate for two years strong you motherfuckersll never stop the storm what yeah uh huh what yeah you cowards follow ima lead millennium speed jeopardy greed golden seed militant breed this is all a real thug need science of life dunn black oriental forever bronze to star day room war apocalypse raw limit the sky let me simplic ify mama said god should never cry war with the source ya girl know me straight live found out swine was in pop tarts in 85 you old school cats is talkin jive 320 e bumping tony starks shit i dont trust a soul i dont trust canal street gold i dont trust timberlands double sole i dont trust cats on the block who done told i dont trust avirex leathers when it be cold settin fire to ya rap books frontin you could get punched in ya mouth king of new york this is what a thug about uh yeah apocalypse gifted storm eyes of islam pain inside maria eyes money low got the gods in the streets heated left the queens in the world seated two kids my baby moms speeded poverty swears allah cheated keep it strawberry catchin cancer missin the world series solomon childs extraordinaire power of the dollar body brighton allah body thugged out ready to flip 2000 new york rookie hard to hit who want beef put em on the murder cross imperial laws consider me bein top rank with pony and frank yo what the deal lunar no more small cookies rather get paid and crush rookies me and mama gettin land with this voice box tracks hotter than the red sox who ever had doubts yo baby boy this is what a thug about the storm is","Out Think Me Now","2002"
"Solomon Childs","uh huh ye yeah its like this if you got big dollars spit that g knowwhatimean if you got mad honies spit that g if you gettin dough or whatever whips phats cars new kicks spit that g this is how we do it word up its like this check it out check it out yo if you got ladies spit that g if you got endo spit that g if you got currency spit that g w t c spit that g say spit that g spit that g say spit that g spit that g more sex and money make the world go round dumb diddy snatch ya chick up hit the floor now want money i need bodyguards as big as stiff worker r c me mega poverty new york city dollar signs prevail five place love exclusive nine millimeters my voice box run through tracks like wild cheetahs champagne and catfish at the club gedas janet jackson figures im on now gucci sweaters for all of my niggaz calm braided chrome rims ghetto birds with pink timbs a box of shells for the cola for kims sponsored by the clan see pop more vanilla cherry than luke perry now tell me this aint the thug life talkin bout the good life livin in da ghetto wild talkin bout the good life livin in da ghetto wild what happened to the fist fights the mc battles nigga slingin newspapers on the verrazano narrow gettin off the fifth train on carol to get wet summertime sweat got me rockin short sets from the loaf tops no socks hawaiian suits tied nicely with the wooden spoon for the scoop young girls playin double dutch and hoola hoops capn crunch and fruit loops camels and goose boots it was the fubu the stripped lees the hooptys five dollar bag of weeds a real bag of weed a ki was at twenty gs hurled one at dope fiends o d niggaz throwin bricks at my click now giulianni got the state n y locked like cuff black bad boys gettin rich like puff the excursion truck need two spots on the parkin lot a stash box for the top the lock brook nam grace and charm remain calm with chrons of lebanon black man author green leprechaun from lexington p sunn i crack ya face with the gun smack the taste outta ya dunn ya fams on the run now whyall respect sunn shine all type direction hype discretion with the right connection recitin lessons but my wea pon reign automatic projection blow out ya reception hose through ya reflection old gold complexion sunn ill swoll to perfection did a fifteen me and my team supreme legends twenty one two i get that money with the wu up in the cayman islands bitches sweeter than honey dew talkin bout the good life livin in da ghetto wild talkin bout the good life livin in da ghetto wild talkin bout the good life livin in da ghetto wild talkin bout the good life livin in da ghetto wild eh yo lets talk about it lets talk about it eh yo we be about it be about it yo we be about it killa beez we all about it yo we all about it we all about it we be about it killa beez yo we all about it yo i slap money for the love of rap money rock gully high cop that bag of bomb this grown man talk i could bag ya mom watch and learn block got lots of germ straight like that bake cake ate like that love to kill i just hate like that yo these guns yap bodies on it aint nobody want it wide body six hundred brand new papers on it front roast up corner thugs roast up mix the black with green watch me mack the scene as a matter of fact them caps gon bang brook lawn pack those things crack cocaine if you got ladies spit that g if you got endo spit that g if you got currency spit that g w t c spit that g say spit that g spit that g say spit that g spit that g more sex and money make the world go round dumb diddy snatch ya chick up hit the floor now talkin bout the good life livin in da ghetto wild talkin bout the good life livin in da ghetto wild","Spit That G","2002"
"Solomon Childs","like a star slipping out of place sliding from the sky tumbling through space when you touch my hand i swear i feel like im ballin ballin ballin ballin ballin yeh ballin ballin ballin ballin ballin like a wheel whirling round and round rolling down a hill rollin down a hill spinning on the ground rollin down a hill your kissing makes me dizzy yeh in the head ooh yeh and im ballin im ballin hmm i love this game coz this game love me back im pushing a lac smoking sacs like a mad mac bringing me back banging the 8 track track the dramatics and battle cat and snoop like that big stars in big cars we pull up at the big clubs and sit at the big bars sippin champaign with a bowl of cavier hell yeh you are yeh you are say it say it coz they all deny it player play it coz you cant deny it as fly as it get as fly as i spit you know its the shit its so gangsta gangsta bitch switch back to the old school old fools know this here thang we do so original i got to have it lavish is how we establish on the real love one it feels good to have like a rose flippin down the street looking oh so sweet lookin oh so sweet bumpin to the beat bumpin to the beat these streets they keep me busy yeh makin bread and im ballin ballin ballin ballin ballin yeh ballin ballin ballin ballin ballin oh here i go ballin making dough working for myself coz it thrills me so i keep women on my line coz they know that im ballin ballin ballin ballin ballin yeh ballin ballin ballin ballin ballin oh here i go driving down the road i cant help myself ballin thrills me so yeh you blew my mind and i know im ballin ballin ballin ballin ballin yeh ballin ballin ballin ballin ballin do that who that you that one they called on baller get your ball on its all on now fall on to a new groove really aint nothing to prove we set the mood or shoot some pool or blaze a cool what whatup fool now you can cruise if you choose but i prefer to do the cha cha and once my small kitchen throw you know i gotcha watch out no need to pull your glock out its a players affair now look at my hair and the girls wit me they got the same thang on pimp pimp parade my nigga get your bang on coz my uncles about to get their sang on and all round the world my nigga its the same song and when its time for your callin fallin wit no stallin keep it ballin he starts to mill just rollin tru his town stacking dollar bills stacking dollar bills raising dogg pound he be raising the dog pound becasuse hes loved loved in every city thats why hes ballin ballin ballin ballin ballin yeh ballin ballin ballin ballin ballin there it is coz it is there now have a seat and come hit the game from a player they say time brings change and change brings time its so genuine and so divine its been so long in fact its overdue now tell me baby girl what can d o double g do for you i fell for you ill always look over you theres really not much that a player wouldnt do for you so quit stallin and fallin and come get a bar of some of this ballin now quit stallin and callin and come get yaself a bar of this ballin yeah thats right this is ahh radio station 187 4 dg sock it to your ass with something from the dramatics and snoop dog let them spot that ok its another one of those world premiers doin it to ya doggystyle in ya air hole for the 2000 plus 1 yeh","Ballin'","2003"
