"Band","Lyrics","Song","Year"
"The Damnwells","why do you kiss goodbye every night giving me every reason to lie can i be in your way for a while can i get in the back seat and hide take it down to the street anytime lock me out of the sheets for a while give us a kiss with sharp little knives you are the last thing on my mind ill be the first you leave behind everyone knows why so give it up give it back to me will you be mine while the winners sleep give it up give it back to me open wide kiss catastrophe circling over you and in between your shiver and my blue restless teen more lovely than a reason to leave cause you are the last thing on my mind and ill be the first you leave behind everyone knows why so give it up give it back to me will you be mine while the winners sleep so give it up give it back to me open wide kiss catastrophe give it up give it back to me give it up give it back to me","Kiss Catastrophe","2003"
"The Damnwells","go out under white street lights and find the real black and white the blueprints just might say you were right i wont go home till ive found my way there i wont leave here with old faded fears of whats gone and what was never here dont call me tonight i cant make it right just say anything you want to you dont need all the things they promised to you sell the lie and give away the truth give away the truth i have seen among the oldest of things the beginning the start of the seam that holds together and keeps it from losing me dont call me tonight i cant make it right just say anything you want to you dont need all the things they promised to you sell the lie and give away the truth just say anything you want to you dont need all the things they promised to you sell the lie and give away the truth give away the truth just say anything you want to you dont need all the things they promised to you sell the lie and give away the truth just say anything you want to you dont need all the things they promised to you sell the lie and give away the truth give away the truth","Sell the Lie","2006"
"The Damnwells","do you want it comes in threes do you need it its not free what if when you find out what you want you dont find me i hope it all goes well when its laid out for you i think you might get spooked when the truth is all tattooed you leave wondering where the world stopped short and where they got through leave it to the experts they know best renovate the framework so you can sell the rest do you want it it comes in threes so come and count back to me do you need it its not free so you gotta put it back from me you leave wondering where the world stopped short and where they got through leave it to the experts they know best renovate the framework so you can sell the rest yeah you leave it to the experts they know best renovate the framework so you can sell the rest do you want it do you want it do you want it do you want it leave it to the experts they know best renovate the framework so you can sell the rest leave it to the experts they know best renovate the framework so i can stomach the rest","The Experts","2011"
"The Dan Band","i know this pain why do lock yourself up in these chains no one can change your life except for you dont ever let anyone step all over you just open your heart and your mind is it really fair to feel this way inside some day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day if you hold on for one more day thingsll go your way hold on for one more day you can sustain or are you comfortable with the pain youve got no one to blame for your unhappiness you got yourself into your own mess lettin your worries pass you by dont you think its worth your time to change your mind some day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day if you hold on for one more day thingsll go your way hold on for one more day some day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day yeah if you hold on dont you know things can change thingsll go your way if you hold on for one more day hold on for one more day cause its gonna go your way hold on for one more day thingsll go your way hold on for one more day","Hold On","2005"
"The Dan Band","turnaround every now and then i get a little bit lonely and youre never coming round turnaround every now and then i get a little bit tired of listening to the sound of my tears turnaround every now and then i get a little bit nervous that the best of all my years have gone by turnaround every now and then i get a little bit terrified and then i see the f in look in your eyes turnaround bright eyes every now and then i fall apart turnaround bright eyes f in every now and then i fall apart and i need you now tonight i f in need you more than ever and if youll only hold me tight well be holding on forever and well only be making it right cause well never be wrong together we can take it to the end of the line your love is like a shadow on me all the time sh i dont know what to do and im always in the dark were living in a powder keg and giving off sparks i really need you tonight forevers gonna start tonight forf inevers gonna start to once upon a time i was falling in love now im f in falling apart nothing i can say a total eclipse of the heart o jesus once upon a time there was light in my life but now theres only love in the dark nothing i can say a total eclipse of the heart total eclipse of the x 10 turnaround bright eyes a total eclipse of the heart total eclipse","Total Eclipse of the Heart","2005"
"The Dan Karlsberg Group","im in the mood for love simply because youre near me funny but when youre near me im in the mood for love heaven is in your eyes bright as the stars were under oh is it any wonder im in the mood for love why stop to think of whether this little dream might fade weve put our hearts together now we are one im not afraid if theres a cloud above if it should rain well let it but for tonight forget it im in the mood for love","I'm in the Mood for Love","2007"
"The Dancehall Doctors","say exactly how you feel right now youre free to say it all there is no one here to judge you i only love you youre free to close your eyes and fall you can trust me this is real say exactly how you feel tell me all your dreams what you think love means well lock the world outside embrace the gift of time promising forever knowing that this moment might be all we ever find every breath of who you are tells a story that i love i have finally found the truth in what i see in you and what i feel with every touch the simple beauty of your heart in every breath of who you are tell me all your dreams what you think love means well lock the world outside embrace the gift of time promising forever knowing that this moment might be all we ever find tell me all your dreams what you think love means well lock the world outside embrace the gift of time promising forever knowing that this moment might be all we ever find promising forever knowing that this moment might be all we ever find","All We Ever Find","2002"
"The Dancehall Doctors","wake me my lady dont let me sleep open my eyes to the wonders you keep let me look at you see how you shine ill fall in love like ive done every time lay me in soft green grass down where the river runs under the mountain caps gold with the setting sun walk me along the bay beyond the verdant trees carry me with your grace forever comfort me you walk on water searching the east the souls of the masses pass at your feet looking up at you with tears in their eyes fathers of fathers of fathers gone by walk me down old main streets ride me down rusty rails fields full of summer wheat peppered with rounded bales steeples where church bells ring lighthouses by the sea reach out through gathered storms faithfully comfort me i am your tired i am your poor in spirit yearning to breathe breathe free breathe free lay me in soft green grass down where the river runs under the mountain caps gold with the setting sun comfort me","Comfort Me","2002"
"The Dancehall Doctors","mommas got her apron on standin in the kitchen cookin up my favorite dish whatever she is fixin daddys in a picture in a frame thats always sittin by the phone daffodils are poppin up out behind the clothesline underneath that tree i planted when i was just a boy of nine man i never can believe just how much its grown when i go home back home to the gentle place that held me close as i became a man where the streets are all familiar and an old friend shakes my hand and i feel fine so fine yeah knowin that this road im walkin on from time to time always leads me home brother hell be waitin with the latest from the grapevine sayin man you wont believe them stories bout those crazy friends of mine and all them little scandals that a small town just cant seem to leave alone later on well sit around bellies tight from supper tellin all them stories that we just cant get enough of and somewhere in an honest laugh itll finally hit me that im home back home where the memories all have gathered up and slowly turned to gold and i carry them along with me wherever i may go and i feel fine so fine in knowin that this road im wanderin on from time to time always leads me home back home and when i go put some flowers down at daddys stone i see that empty space beside him it always makes me glad that i came home home back home where the bible is the bible and the angels get their wings and the circle is unbroken when i hear those church bells ring and i feel fine you know i feel so fine yeah knowin that this road im wanderin on from time to time unwinds across the rivers through the pines and leads me home back home yeah im going back home back home","Home","2002"
"The Dancehall Doctors","its been a long time since we walked down that aisle together and you became my wife and who wouldve thought you would fall for someone just like me for the best days of my life i may not be a poet cause i aint so good on words i may not stand before you like a knight in shining armor i may not be the best of singers theres better guys ive heard but i know how to love i know how to love you well you got your faults and i dont need to tell you ive got mine but i guess they all even out wherever i ride the thought of you turns water into wine and somehow i lose a crowd i may not drive a fancy car i dont know what its for i may not be the one who gets to shower you with diamonds i may not be a rich man but you cant call me poor cause i know how to love i know how to love you well and as we skip the light fandango from that ole jukebox by the bar now honey dont it make you wonder how we ever got this far i may not be a poet cause i aint got much to say i may not stand before you like that knight in shining armor i may not be the best of singers honey thats o k cause i know how to love i know how to love i know how to love you well","I Know How to Love You Well","2002"
