"Band","Lyrics","Song","Year"
"James ""Jimmy"" Atkins","we were doing so well we had broken the spell and freedom seemed just within reach we had managed the bend between lover and friend found a place we could possibly meet yes its me i cant help myself i just run headlong to defeat yes its me i cant help myself i defeat i defeat i defeat i defeat im so hard on myself dont deserve any help so i must let you go let you go so i pushed you away while i hoped you would stay but i dont let you know let you know yes its me i cant help myself i keep running around to this beat yes its me i cant help myself i defeat i defeat i defeat i defeat yes its me i cant help myself i keep running around to this beat yes its me i cant help myself i defeat i defeat help me","I Defeat","2002"
"James ""Jimmy"" Atkins","lost my house lost my love swept away in a raging flood i im still alive i believe god is testing me but i cant take what the lord decrees i im still alive on a monday life was swell by wednesday im in hell but im still alive bankers came to move me on so strapped for cash i had to sell this song i im still alive doctor told me ive a terrible disease the dogs run off and the cats got fleas i im still alive on a monday life was swell by wednesday im in hell but im still alive by the thursday life was sad by good friday lifes too bad but im still alive out the window four vultures on a tree licking their beaks and theyre talking about me i im still alive","Still Alive","2002"
"James ""Jimmy"" Atkins","falling falling into you falling no parachute you lost all self control we dont know which way you might go i found a map you left no use cant tell east from west heading out on this mercy trail you look so strong feel so frail need a friend in this barren land all your approaches have failed hope you come through falling falling into you falling no parachute are you receiving me read my lips a foreign language im not deceiving you take my hand its a bridge heading out on this mercy trail you look so strong feel so frail see the world through a preachers eyes now all of your preaching has failed hope you come through someone has stolen your horse hitch a ride cause its far too far to walk someone has stolen your horse hitch a ride cause its far too far to walk","Stolen Horse","2002"
"James ""Jimmy"" Atkins","tonight i had this dream but my vision was cracked drifting away you said youre not coming back youre moving out while im flat on my back what are you doing to me youre making me happy i was always sad whenever im happy my dreams are sad make me happy tonight make me happy tonight make me happy tonight make me happy tonight we must go on now theres no turning back kiss my defenses with one of those counter attacks im exposed shown you too much now youre invading my dreams making me happy i was always sad afraid to be happy thats so sad make me happy tonight make me happy tonight make me happy tonight make me happy tonight somethings burning in my kitchen stop that smiling somethings smoking soon be crying soon be broken fire fire fire make me happy tonight make me happy tonight make me happy tonight make me happy tonight","Tonight","2002"
"James ""Jimmy"" Atkins","please believe me when im crying my sincere apologies you had faith i was lying how indiscreet couldnt save myself from the calling of my flesh desire turned out much stronger than belief in a strangers arms i finally found some rest undertaker undertaker everywhere i look is satan making cash and laughing back at me im afraid its my reflection am i deceived couldnt save myself from the calling of my flesh desire turned out much stronger than belief in a strangers arms i finally found some rest undertaker undertaker undertaker undertaker undertaker undertaker undertaker undertaker ive become possessed but thats special and by the lord im blessed in ecstasy and all my choices disappear and im special while the people hold me dear are you following me are you following me now i can feel some spirit entering me and i am hoping its god i receive but i am open to be deceived are you following me are you following me undertaker undertaker","Undertaker","2002"
"James ""Jimmy"" Atkins","are you aching for the blade thats ok were insured are you aching for the grave thats ok were insured were getting away with it all messed up getting away with it all messed up thats the living daniels saving grace shes out in deep water hope hes a good swimmer daniel plays his ace deep inside his temple he knows how to serve her were getting away with it all messed up getting away with it all messed up thats the living were getting away with it all messed up getting away with it all messed up thats the living daniel drinks his weight drinks like richard burton dance like john travolta now daniels saving grace he was all but drowning now they live like dolphins were getting away with it all messed up getting away with it all messed up thats the living were getting away with it all messed up getting away with it all messed up thats the living were getting away with it all messed up getting away with it all messed up thats the living oh getting away with it all messed up getting away with it all messed up thats the living getting away with it were getting away with it thats the living thats the living","Getting Away With It","2002"
"James ""Jimmy"" Atkins","what a life a trick of light then everything returns to the sea you can have whatever you want but are you disciplined enough to be free turning love into a chore promises come cheap dear reader another page another door follow follow me i know what im here for hanging on through late december i know what im here for follow follow me moving on dont belong my life turned into a mall every line is in the song follow me out of the fall what an actor what a show going through some holy motions the bands are sharp but the singers slow everything must go i know what im here for souvenirs polygraph tests photographs fresh from the wreck what a poster saint hell make in one take one take i know what im here for follow follow me","I Know What I'm Here For","2002"
"James ""Jimmy"" Atkins","someones got it in for me i dont want your sympathy life just never turned out how i wanted it to should have been a shooting star could have made it past the bar would have been a winner if id ever got that far what a state im in my self pitying heres another victim singing suffering if only i had made the grade been more loved been less afraid if only i had scored the goal got the girl or even played what a state im in my self pitying heres another victim singing suffering fall let it fall away these lies to be born again then fall let it fall away these lies to be born again to be born again my lifes turned to minor chords loser sad and lifes a bore cant see the point in living in this fashion anymore what a state im in my self pitying heres another victim selling suffering fall let it fall away these lies to be born again then fall let it fall away these lies to be born again to be born again to be born again","Someone's Got It in for Me","2002"
"James ""Jimmy"" Atkins","drifting through the atmosphere through the afterglow witnessing 1 000 lives ill blow where the wind blows falling in between the lines never fitting in someone tell me whats my crime too thin im too thin due to come back down due to come back down dont wanna dont wanna land due to come back down due to come back down i dont wanna dont wanna land dont wanna dont wanna land land land this time ive a staring role hide the shape im in im too old to sacrifice for gold and skin for gold and skin for gold for gold down dont want to come back down dont want to land down dont want to come down down dont want to land down dont want to come down down dont want to land down dont want to come back down dont want to land drifting through the atmosphere floating through this land sifting through 1 000 years of sand all sand drifting through the atmosphere floating through this land sifting through 1 000 years of sand all sand drifting through the atmosphere floating through this land sifting through 1 000 years of sand all sand drifting through the atmosphere","Vervaceous","2002"
"James ""Jimmy"" Atkins","i nearly died when you jumped in but you had to drown before you could swim all the people on the beach they were so impressed that they wanted to join you but no they wouldnt undress oh there that wetness splashed their skin so they prayed for a whirlpool to pull you in ya ho ya ho ya ho so they looked away and they tried to pretend that it was for you but no it wasnt for them now the fear of sinking remains in place but its this fear of failure that a real disgrace ya ho ya ho let me be the one let me be the one let me be the one let me be the one to get over you wall to get over you wall heads in the sand sea out of reach swept away by the games of the beach those people sat and watched your stand while the wait of their fears pulled them underground will anyone learn from the stories that are told of the tribe who drown in a grave of gold ya ho ya ho ya ho ya ho ya ho ya ho i see your heads down someones calling put you heads down someones drowning look up see whats fit for your eyes some escaping on someone drowning your head is underground your head is underground your head is underground your head is under the ground","Ya Ho","2007"
"James ""Jimmy"" Atkins","here we go again here we go again ladies and gentlemen the show is just beginning the actors have arrived the show is improvised who are you and when do you begin and end","Chameleon","2007"
"James ""Jimmy"" Atkins","youre going to murder in the name of god what kind of god you dreaming of a god of blood not love so you can get your 72 virgins to abuse i hope they kick like mules war war my gods bigger than your god he made the world run out of puff more important things to do war war its black its white a fight an elephant gray theres this universe at stake we get in the way go left go right straight on just do what they say theres a universe at stake we get in the way its black its white a fight an elephant gray theres a universe at stake we get in the way go left go right straight on war just do what they say theres a universe at stake war we get in the way war war war war","72","2008"
