"Band","Lyrics","Song","Year"
"Steve Fishell","dont you know i feel so bad feel like a ballgame on a rainy day yes i do yall dont you know i feel so bad lord like a ballgame on a rainy day whoa since i lost my woman i shake my head and then i walk away i have to walk away yall listen to this i just wanna tell you people i wanna tell you just how i feel i just wanna tell you people out there i wanna tell you just how i feel oh how i feel dont you know that i feel so bad my woman gave me a dirty deal the child messed up my mind oh yes she did listen yall i got one more thing i want to talk to you about sometimes i want to leave it then again i want to stay do you hear what i say now sometimes i want to leave it then again i want to stay you see the thing is i already got my suitcase packed up so i guess i have to catch a train and then ill ride away oh yes i will i said im gonna move i said im gonna move on oh im gonna move on yeah i wanna move on dont you know i feel so bad i feel so bad whoa","Feel So Bad","2013"
"Steve Fishell","thats all it took the mention of your name and all my love for you burst into flames i tried so hard to let you got but look how i still tremble at your name thats all it took thats all it took to make me know that i still care it seems my heart just cant give up the dreams we used to share i tell my friends im happy but they read me like a book and when today i heard them say your name thats all it took thats all it took to make me yearn for your embrace i guess i might as well admit no one can take your place i fell for you completely sinker line and hook and when today i heard them say your name thats all it took and when today i heard them say your name thats all it took","That's All It Took","2013"
"Steve Fister","i was a sailor i was lost at sea i was under the waves before love rescued me i was a fighter i could turn on a thread now i stand accused of the things ive said love comes to town im gonna jump that train when love comes to town im gonna catch that flame maybe i was wrong to ever let you down but i did what i did before love came to town i used to make love under a red sunset i was making promises i was soon to forget she was pale as the lace of her wedding gown but i left her standing before love came to town i ran into a juke joint when i heard a guitar scream the notes were turning blue i was dazing in a dream as the music played i saw my life turn around that was the day before love came to town when love comes to town im gonna jump that train when love comes to town im gonna catch that flame maybe i was wrong to ever let you down but i did what i did before love came to town when love comes to town im gonna jump that train when love comes to town im gonna catch that flame maybe i was wrong to ever let you down but i did what i did before love came to town i was there when they crucified my lord i held the scabbard when the soldier drew his sword i threw the dice when they pierced his side but ive seen love conquer the great divide when love comes to town im gonna catch that train when love comes to town im gonna catch that flame maybe i was wrong to ever let you down but i did what i did before love came to town","When Love Comes to Town",""
"Steve Fister","here come old flat top he come groovin up slowly he got joo joo eyeballs he one holy rollers he got hair down to his knee got to be a joker he just do what he please he wear no shoeshine he got toe jam football he got monkey finger he shoot coca cola he say i know you you know me one thing i can tell you is you got to be free come together right now over me he bad production he got walrus gumboot he got ono sideboard he one spinal cracker he got feet down below his knees hold you in his armchair you can feel his disease come together right now over me he roller coaster he got early warning he got muddy water he one mojo filter he say one and one and one is three got to be good looking cause hes so hard to see come together right now over me come together yeah come together yeah come together yeah come together yeah come together yeah come together yeah come together yeah come together yeah come together yeah","Come Together","2008"
"Steve Fontano","ive been crying cause im lonely for you smiles have all turned to tears but tears wont wash away the fears that youre never ever gonna return to ease the fire that within me burns it keeps me crying baby for you keeps me sighin baby for you so wont you hurry come on boy see about me come see about me see about your baby ive given up my friends just for you my friends are gone and you have too no peace shall i find until you come back and be mine no matter what you do or say im gonna love you anyway keep on crying baby for you im gonna keep sighin baby for you so come on hurry come on and see about me come see about me see about you baby sometimes up sometimes down my lifes so uncertain with you not around from my arms you maybe out of reach but my heart says youre here to keep keeps me crying baby for you keep on keep on crying baby for you so wont you hurry come on boy see about me come see about me see about you baby come see about me you know im so lonely come see about me i love you only come see about me see about your baby come see about me hurry hurry","Come See About Me","2001"
"Steve Fontano","youre the only one that i rely on a shoulder there for me to cry on and the hours alone that im without you all i ever do is think about you no one knows that you so understanding even though my love is so demanding everytime you look at me then youll know well both agree that no other love for me i couldnt live without your love now i know youre really mine gotta have you all the time didnt like you much when i first met you but somehow i couldnt quite forget you said you didnt want a friend or lover that your life was happy with another but as time went by my love grew stronger knew that i just couldnt wait any longer for i couldnt let you know when i have to tell you so that i love you then you know i couldnt live without your love now i know youre really mine gotta have you all the time now the tears are gone and im not crying when you say you love me youre not lying so when people want to stare i know i dont really care just as long as you are there i couldnt live without your love now i know youre really mine gotta have you all the time i couldnt live without your love now i know youre really mine gotta have you all the time","I Couldn't Live Without Your Love","2001"
"Steve Fontano","just like that jump out of bed and i head for the grapenuts eat em quick or they soggy and that sucks trying to find a clean pair of socks and a shirt still sporting the same drawers even though they hurt in the fridge theres a faygo it tastes ill cause its flatter then a bitch on a big wheel i got a few money back and a little change so im heading to the store when the phone rings what up man check it out i know this bitch shes got another friend with her and her dads rich if we find us a ride out to wyandotte guaranteed we can fuck em both on the spot oh shit let me call bill bill i want to let my nuts through the windmill he aint home fuck ill call mike clark cause i know he can get the fuckin skylark he said he can but hes broke and it needs gas but i want to buy these faygo think fast i know my brother jump steadys got a few bones but thats going through his shit when he aint home nevermind j legs loned me a ten no need to get punched in your head again tell mike to scoop me up right away and its faygo and neden hoes all day fuck yeah i throw my pro winds on my feet lock the house and wait for em in the street i wish i had a piece of gum or something fuck my mouth still kind of tastes grapenuts here they come nope wasnt them seems like the same cars driving by again it pulls up hey man youre outta luck what what ya say man gunshot fuck","Just Like That","2001"
"Steve Fontano","oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way honey i got the notion youre causin commotion in my soul ooh so nice so nice so nice ooh so nice so nice so nice baby you and me have got somethin thats real i know its gonna last a lifetime oh you better believe it now at night i call your name oh but darkness fills my room im only dreamin about the time im gonna be with you oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way honey i got the notion youre causin commotion in my soul yeah ooh so nice so nice so nice ooh so nice so nice so nice when im feelin down youre there to pick me up and help me to carry on oh the little things mean a lot oh yeah when you need a shoulder to cry on im there to ease the pain and chase away the rain oh darlin i just gotta say oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way honey ive got the notion youre causin commotion in my soul ooh so nice so nice so nice yeah i just love the things you say and do ooh baby i really want oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way honey ive got the notion youre causin commotion in my soul oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way oh its so nice to be with you i love all the things you say and do oh its so nice to hear you say youre gonna please me in every way","Nice to Be With You","2001"
"Steve Fontano","i used to be the apple of your eye i had you with me every day but now whenever you are passing by youre always looking the other way its little things like this that prompt me to say you turned the tables on me and now im falling for you you turned the tables on me i cant believe that its true i always thought when you brought the lovely presents you bought why hadnt you brought me more but now if youd come id welcome anything from the five and ten cent store you used to call me the top you put me up on a throne you let me fall with a drop and now im out on my own but after thinking it over and over i got what was coming to me just like the sting of a bee you turned the tables on me","You Turned the Tables on Me","2001"
"Steve Forbert","buildings an people down under the skies i walk down the street lookin out through my eyes im getting so skinny it hurts to sit down im deep in the well im in the rat trap town where its dirty for dirty its an eye for an eye its a tooth for a tooth an a sigh for a sigh an evrythings edgy like musical chairs an evryones lookin but who really cares well im tryna get up tryna laugh in my head im walkin on eggs and im climbin on thread theres motors an traffic an racket an horns my weary ol stairway is wobbly an worn there a hissin of heaters an bangin ol pipes screaming of women an laughin all night theres babies a cryin an somebodys dog hes barkin so loudly theres a man in the hall hell its some kinda lunatic followin me hes down by the john so i cant take a pee im sposed t be happy im here where its at im a face in the crowd im a big city cat","Big City Cat","1978"
