"Band","Lyrics","Song","Year"
"Blair","and the band strikes up a funky jazz all aboard the funk boat that im about to start to sailing now all your riggers and all your party triggers everybodys in a funky blow out you now i said cell phone just around the corner from the portobello road downtown double you ten and my best baby baby to what you dont told ive got bottles of beer and a deck or two all my friends are now comin in lucy ann juice looking good girl so all aboard and let the party begin im on a mike a mickey dance a mickey funk a mickey step foaming out till the break of dawn so get up the ball its time for ball foaming out till the morning comes and i said have fun go mad do what i say have fun go mad guilty of what i do have fun go mad come on have fun livin in the city have fun go mad do what i say have fun go mad guilty of what i do have fun go mad so come on have fun livin in the city come along come along come along everybody everybody in the place to be its cabetabi cabetabi on a microphone petit on the funky base tree now betterabee you gotta discswap trend swap friends wap just what you gotta do i said ladies and gentlemen this one goes out to yo and i said have fun go mad do what i say have fun go mad guilty of what i do have fun go mad come on have fun livin in the city have fun go mad do what i say have fun go mad guilty of what i do have fun go mad have fun livin in the city here we go sax solo so let it be let it be my my turn to dance so makin a space up on the floor cause i really want to take this chance bust a move trust a move just a move you now ive got no shame i want to do it again i want to do it again i want to do do do do do do do it again i like it i like it i like it sing it baby oh my god i think i like it a lot when you shake your funky tush in front of me like you know what youre giving like you know what youve got cause its a high proud cool crowd hang out clubhouse just where i want to be i said lord have mercy lord have mercy on me yes have fun go mad do what i say have fun go mad guilty of what i do have fun go mad come on have fun livin in the city have fun go mad do what i say have fun go mad guilty of what i do have fun go mad so come on have fun livin in the city have fun go mad da da ta ta have fun go mad have fun go mad have fun livin in the city have fun go mad do what i say have fun go mad have fun go mad so come on have fun livin in the city","Have Fun, Go Mad","1997"
"Blair Casdin","how can i tell you that i love you i love you but i cant think of right words to say i long to tell you that im always thinking of you im always thinking of you but my words just blow away just blow away it always ends up to one thing honey and i cant think of right words to say wherever i am girl im always walking with you im always walking with you but i look and youre not there whoever im with im always always talking to you im always talking to you and im sad that you cant hear sad that you cant hear it always ends up to one thing honey when i look and youre not there i need to know you need to feel my arms around you feel my arms around you like a sea around a shore each night and day i pray in hope that i might find you in hope that i might find you because hearts can do no more can do no more it always ends up to one thing honey still i kneel upon the floor how can i tell you that i love you i love you but i cant think of right words to say i long to tell you that im always thinking of you im always thinking of you it always ends up to one thing honey and i cant think of right words to say","How Can I Tell You","2008"
"Blair Casdin","i took a trip on a train and i thought about you i passed a shadowy lane and i thought about you two or three cars parked under the stars winding stream moon shining down on some little town and with each beam the same old dream and every stop that we made oh i thought about you and when i pulled down the shade then i really felt blue i peeped through the crack looked at the track oh im going back to you and what did i do i thought about you there were two or three cars parked under the stars winding stream moon shining down on some little town and with each beam the same old dream and then i peeped through the crack and i looked at the track oh im going back to you and what did i do i thought about you","I Thought About You","2008"
"Blair Cunningham","jet jet jet i can almost remember the funny faces that time you told me that you were going to be marrying soon and jet i thought the only lonely place was on the moon jet ooh jet ooh jet was your father as bold as a sergeant major oh how come he told you that you hardly old enough yet and jet i thought the major was a lady suffragette jet ooh jet ooh ah mater want jet to always love me ah mater want jet to always love me ah mater much later jet and jet i thought the major was a little lady suffragette jet ooh jet ooh ah mater want jet to always love me ah mater want jet to always love me ah mater much later jet with the wind in your hair of a thousand laces climb on the back and well go for a ride in the sky and jet i thought that the major was a little lady suffragette jet ooh jet ooh and jet you know i thought you was a little lady suffragette jet ooh a little lady my little lady yes","Jet [Berlin Soundcheck] [Version]","1973"
"Blair Cunningham","you gave me something i understand you gave me loving in the palm of my hand i cant tell you how i feel my heart is like a wheel let me roll it let me roll it to you let me roll it let me toll it to you i want to tell you and nows the time i want to tell you that youre going to be mine i cant tell you how i feel my heart is like a wheel let me roll it let me roll it to you let me roll it let me roll it to you","Let Me Roll It [Cardington Rehearsal]/Paul McCartney Dialogue Link 12 [","1973"
"Blair Cunningham","open up your heart if you want to set me free full of love your love sailing on a wine dark open sea sailing on a wine dark open sea lighten up my heart leave it to the evening breeze give me love your love sailing on a wine dark open sea sailing on a wine dark open sea oh my i feel love for you spreading through my body i remember how we can be so loving i feel love for you now i feel love for you right now loosen up my heart let me have some time to be with a love my love sailing on a wine dark open sea sailing on a wine dark open sea oh my i feel love for you spreading through my body i remember how we can be so loving i feel love for you now i feel love for you right now sailing on a wine dark open sea sailing on a wine dark open sea oh i feel love for you now i feel love for you right now i feel love corr you now baby i feel love for you right now were sailing on a wine dark open sea sailing on a wine dark open sea","Winedark Open Sea","2016"
"Blair Doucette","beneath this snowy mantle cold and clean the unborn grass lies waiting for its coat to turn to green the snowbird sings the song he always sings and speaks to me of flowers that will bloom again in spring when i was young my heart was young then too anything that it would tell me thats the thing that i would do but now i feel such emptiness within for the thing that i want most in lifes the thing thing that i cant win spread your tiny wings and fly away and take the snow back with you where it came from on that day the one i love forever is untrue and if i could you know that i would fly away with you the breeze along the river seems to say that hell only break me heart again should i decide to stay so little snowbird take me with you when you go to that land of gentle breezes where the peaceful waters flow spread your tiny wings and fly away and take the snow back with you where it came from on that day the one i love forever is untrue and if i could you know that i would fly away with you","Snowbird","2014"
"Blair Joyce","when youre in love some things you take for granted until someone pulls it apart and leaves you with half of your heart how do i trade the best i had for less without giving up should i slowly accept that well be no more than just friends how do i know when to let go i know what im feeling inside but part of me still wants to try so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more theres no winning bets the battles just begun i know its over but i still feel the same youll always remain number one cause letting go more and so much i know what im feeling inside but part of me still wants to try so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more letting go more and so much i know what im feeling inside but part of me still wants to try so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more so tell me where do we go from here whys my heart filled with so much fear when all that you are is all i need and more","Where Do We Go from Here","2000"
"Blair Reedy","when i meet my savior over yonder ill have me a mansion on the other side gonna tell my friends how glad i am to see them when i get home im going be satisfied ill have me a harp of gold just like davids when i get over on the other side gonna sing and play with a band of a million angels when i get home im gonna be satisfied ill have a little talk with ruth and naomi have a little talk with peter james and paul gonna sit down and have a talk with dad and mother but ill sing my song woth the angles first of all ill have me a harp of gold just like davids when i get over on the other side gonna sing and play with a band of a million angels when i get home im gonna be satisfied now when i meet my savior over yonder ill have me a mansion on the other side ill leave my worldly troubles here behind me when i get home ill be satisfied ill have me a harp of gold just like davids when i get over on the other side gonna sing and play with a band of a million angels when i get home im gonna be satisfied","When I Get Home","1993"
"Blair Resika","you dont know what love is til youve learned the meaning of the blues until youve loved a love youve had to lose you dont know what love is you dont know how lips hurt until youve kissed and had to pay the cost until youve flipped your heart and you have lost you dont know what love is do you know how a lost heart fears at the thought of reminiscing and how lips that taste of tears lose their taste for kissing you dont know how hearts burn for love that can not live yet never dies until youve faced each dawn with sleepless eyes you dont know what love is","You Don't Know What Love Is",""
"Blair St. Clair","its not like you knew me i live in the world in a screen got too good at painting the dream but if you really knew me the spark faded out in a flash im here cause im getting it back im gonna turn the tide im gonna live my life the way i want the way i want to no matter what they say ill do it all my way the way i want the way i want to ive come undone but now ive pulled myself together and im breaking free to fly because its now or never and ive come undone but now ive pulled myself together and im breaking free to fly because its now or never i thought that i knew me but now i can see it so clear im stronger than all the fear the sun shining on me it feels like im walking on air finally i do declare im gonna turn the tide im gonna live my life the way i want the way i want to no matter what they say ill do it all my way the way i want the way i want to ive come undone but now ive pulled myself together and im breaking free to fly because its now or never and ive come undone but now ive pulled myself together and im breaking free to fly because its now or never oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh sometimes you gotta let it fall down to build it back up again sometimes you gotta go a little crazy to find your way back home and ive come undone but now ive pulled myself together and im breaking free to fly because its now or never oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh","Now or Never",""
"Blaire Woods Reinhard","time is up for us now its time to go alone and i i just cant seem to let go i dont want to be on my own everyone that i see every song that i hear just reminds me of you do you do the same thing do you think about me every night when youre sleeping chorus cause i just cant seem to let go no matter how hard i try youre just part of who i am i dont want to lose you to someone new now that im no longer there i know i must move ahead but i cant let go remember all those nights when it was just me and you on a downtown rooftop looking out at a view wed drive around for hours just so we could be alone now im on that road on my own whats it like where you are do you feel very far from the place you call home do you miss me at all wont you give me a call let me know what youre thinking chorus i wont even think of you with anyone but me but thats not fair i have to let you be as long as you promise not to fade fade away chorus","Can't Let Go","2004"
"Blaison Maiven","worn out of racks growin up fast dreamin of jack late nights on the ave bumpin outkast lets take em back to the past lets take em back to the past as a fetus i had the genes of a genius one of a kind hand stitched like nemetes no leaders pleading that god need us existent was non existent the lord dreamed it in the belly of it all i just wanted to play ball blow like napalm every nigga around had the vision of ray charles my best friend was best friends with er and all getting ready for school watching cartoon network mama said turn the tv off and get dressed first navy blue uniform pants and dress shirt 6th grade plotting how to triple my net worth lifes a bitch but they never did warn us early mornings going to class see my friends on the corners moralists gold chains for ornaments watch niggas go from part 1 to the choralists if youve seen what ive seen youd know how i feel and then youd kiss the world we lightin on the mill past old reminisce going on top feet to the ground your head to the sky if i had a dollar and a dream in the winds ill fly away me against the world only when the life came by today sometimes all day ive been forgot getting away i close my eyes and see myself so far away now theyre feeling the destinys in my ball court in there playing with my team and we all for it rookie of the year dominant sophomore im just tryna improve myself evolve more come into contact with women of all sorts when it come to greatness i never fall short picture me flying down with you in a panamera thats a panameric counting bread like dinero if i could i wouldnt sleep on my mama coach lake falls get a crib as big as obama house quick to find a route every girl tonight dialing out black car no limit to my amount yo wise beyond years like i read poems life changed but my mom made me do songs never was ashamed couldnt tell me i never will be cause im still me if youve seen what ive seen youd know how i feel and then youd kiss the world we lightin on the mill past old reminisce going on top feet to the ground your head to the sky","Reminisce","2013"
