"Band","Lyrics","Song","Year"
"Bill Trujillo","maybe i should have saved those left over dreams funny but heres that rainy day heres that rainy day they told me about and i laughed at the thought that it might turn out this way where is that worn out wish that i threw aside after it brought my lover near its funny how love becomes a cold rainy day funny that rainy day is here funny how love becomes a cold rainy day funny that rainy day is here","Here's That Rainy Day","1999"
"Bill Trujillo","im always chasing rainbows watching clouds drifting by my schemes are just like all my dreams ending in the sky some fellows look and find the sunshine i always look and find the rain some fellows make a winning sometimes i never even make a gain believe me im always chasing rainbows waiting to find a little bluebird in vain im always chasing rainbows watching clouds drifting by my schemes are just like all my dreams ending in the sky some fellows look and find the sunshine i always look and find the rain some fellows make a winning sometimes i never even make a gain believe me im always chasing rainbows","I'm Always Chasing Rainbows","1999"
"Bill Trujillo","the night is like a lovely tune beware my foolish heart how white the ever constant moon take care my foolish heart theres a line between love and fascination thats hard to see how many names such as this for they both have the very same sensation when youre locked in the magic of a kiss her lips are much too close to mine beware my foolish heart but should our eager lips combine then let the fire start for this time it isnt fascination or a dream that will fade and fall apart its love this time its love my foolish heart","My Foolish Heart","1999"
"Bill Turek","when the mellow moon begins to beam every night i dream a little dream and of course prince charming is the theme the he for me although i realize as well as you it is seldom that a dream comes true to me its clear that hell appear some day hell come along the man i love and hell be big and strong the man i love and when he comes my way ill do my best to make him stay hell look at me and smile ill understand and in a little while hell take my hand and though it seems absurd i know we both wont say a word maybe i shall meet him sunday maybe monday maybe not still im sure to meet him one day maybe tuesday will be my good news day hell build a little home just meant for two from which ill never roam who would would you and so all else above im waiting for the man i love","The Man I Love (G. & I. Gershwin) 1924","2004"
"Bill Turek","look at me im as helpless as a kitten up a tree and i feel like im clinging to a cloud i cant understand i get misty holding your hand walk my way and a thousand violins begin to play or it might be the sound of your hello that music i hear i get misty the moment youre near you can say that youre leading me on but its just what i want you to do dont you realize how hopelessly im lost thats why im following you on my own would i wander through this wonderland alone never knowing my right foot from my left my hat from my glove i get misty and too much in love im too misty and too much in love","Misty (Garner & Burke) 1954","2004"
"Bill Turner","i cant wait forever even though you want me to i cant wait forever to know if youll be true time wont let me time wont let me time wont let me wait too long cant you see ive waited too long to love you to hold you in my arms time wont let me time wont let me time wont let me aw oh i cant wait forever even though you want me to i cant wait forever to know if youll be true time wont let me time wont let me time wont let me wait that long it wont let me wait that long wait wait wait wait wait that long wait wait wait wait wait that long wait wait wait wait wait that long wait wait wait wait wait that long wait wait wait wait wait that long wait wait wait wait wait that long wait wait wait wait wait that long","Time Won't Let Me","2000"
"Bill Van Riper","i remember holdin on to you all them long and lonely nights i put you through somewhere in there im sure i made you cry but i cant remember if we said goodbye but i recall all of them nights down in mexico one place i may never go in my life again was i just off somewhere just too high but i cant remember if we said goodbye i only miss you here every now and then like the soft breeze blowin up from the carribean most novembers i break down and cry but i cant remember if we said goodbye","Goodbye","2002"
"Bill Vitek","the night is like a lovely tune beware my foolish heart how white the ever constant moon take care my foolish heart theres a line between love and fascination thats hard to see how many names such as this for they both have the very same sensation when youre locked in the magic of a kiss her lips are much too close to mine beware my foolish heart but should our eager lips combine then let the fire start for this time it isnt fascination or a dream that will fade and fall apart its love this time its love my foolish heart","My Foolish Heart","2006"
"Bill Vitt","well they tell me of a pie up in the sky waiting for me when i die but between the day youre born and when you die they never seem to hear even your cry so as sure as the sun will shine im gonna get my share now of whats mine and then the harder they come the harder theyll fall one and all ooh the harder they come the harder theyll fall one and all well the oppressors are trying to keep me down trying to drive me underground and they think that they have got the battle won i say forgive them lord they know not what theyve done ooh yeah oh yeah woah yeah ooooh and i keep on fighting for the things i want though i know that when youre dead you cant but id rather be a free man in my grave than living as a puppet or a slave yeah the harder they come the harder theyll fall one and all","The Harder They Come","1973"
"Bill Vitt","you got a lotta nerve to say you are my friend when i was down you just stood there grinning you got a lotta nerve to say you gotta helping hand to lend you just want to be on the side thats winning you say i let you down you know its not like that if youre so hurt why then dont you show it you say you lost your faith but thats not where its at you had no faith to lose and you know it i know the reason that you talk behind my back i used to be among the crowd youre in with do you take me for such a fool to think id make contact with the one who tries to hide what he dont know to begin with you see me on the street you always act surprised you say how are you good luck but you dont mean it when you know as well as me youd rather see me paralyzed why dont you just come out once and scream it no i do not feel that good when i see the heartbreaks you embrace if i was a master thief perhaps id rob them and now i know youre dissatisfied with your position and your place dont you understand its not my problem i wish that for just one time you could stand inside my shoes and just for that one moment i could be you yes i wish that for just one time you could stand inside my shoes youd know what a drag it is to see you","Positively 4th Street","1973"
"Bill Vitt","beauty is under the skin i say beauty is under the skin dont want to hear it but i know its true beauty is under the skin cover is holdin the book i say cover is holdin the book dont want to hear it but i know its true cover is holdin the book bridge a pretty face is gone in space a beautiful lady has got my place repeat verse 1 instrumental repeat bridge repeat verse 1 title x4","Beauty Is Under the Skin","1999"
"Bill Vitt","train i ride sixteen coaches long train i ride sixteen coaches long well that long black train got my baby and gone train train comin round the bend train train comin round the bend well it took my baby but it never will again no not again train train comin down down the line train train comin down down the line well its bringin my baby cause shes mine all mine shes mine all mine train train comin round round the bend round round the bend train train comin round round the bend round round the bend well it took my baby but it never will again never will again whoo oo oo oo oo hoo","Mystery Train","2006"
"Bill Walker's Orchestra","joy to the world the lord is come here was a man a man who was born in a small village the son of a peasant woman he grew up in another small village until he reached the age of thirty he worked as a carpenter then for three years he was a traveling minister but he never traveled more than two hundred miles from where he was born and where he did go he usually walked he never held political office he never wrote a book never bought a home never had a family he never went to college and he never set foot inside a big city yes here was a man though he never did one on the things usually associated with greatness he had no credentials but himself he had nothing to do with this world except through the devine purpose that brought him to this world while he was still a young man the tide of popular opinion turned against him most of his friends ran away one of them denied him one of them betrayed him and turned him over to his enemies then he went through the mockery of a trial and was nailed to a cross between two thieves and even while he was dying his executioners gambled for the only piece of property that he had in this world and that was his robe his purple robe when he was dead he was taken down from the cross and laid in a borrowed grave provided by compassionate friends more than nineteen centuries have come and gone and today hes a centerpiece of the human race our leader in the column to human destiny i think im well within the mark when i say that all of the armies that ever marched all of the navies that ever sailed the seas all of the legislative bodies that ever sat and all of the kings that ever reigned all of them put together have not affected the life of man on this earth so powerfully as that one solitary life here was a man joy to the world the lord is come","Here Was a Man (Dialogue) [Live]","2012"
"Bill Walker's Orchestra","im gonna try to be that way once upon a time there lived a man many years ago in a foreign land knew how to live right tried to be a light gave everybody a helping hand im gonna try to be that way im gonna try to be that way do the kind of things a man oughta do say the kind of things a man oughta say im gonna try to be that way he never done anybody wrong he tried to help everybody long he brought a better land to make a better man out of the rich or the poor or the weak or the strong and he preached love and brotherhood he went around doin good doin good everywhere he went they knew that he was sent and the people started actin like they should","I'm Gonna Try To Be That Way [Live]","2012"
"Bill Walker's Orchestra","these hands arent the hands of a gentleman these hands are calloused and old these hands raised a family these hands built a home now these hands raised to praise the lord these hands won the heart of my loved one and with hers they were never alone if these hands filled their task then what more could you ask for these fingers have worked to the bone now dont try to judge me by what youd like me be for my life hasnt been a success some people have power but still they grieve while these hands brought me happiness now im tired and im old and i havent much gold maybe things aint been all that i planned lord above hear my plea when its time to judge me take a look at these hard working hands take a look at these hard working hands","These Hands [Live]","2012"
"Bill Ware","night and stars above that shine so bright the mystry of their fading light that shines upon our caravan sleep upon my shoulder as we creep across the sand so i may keep the memry of our caravan this is so exciting you are so inviting resting in my arms as i thrill to the magic charms of you beside me here beneath the blue my dream of love is coming true within our desert caravan","Caravan","2001"
