"Band","Lyrics","Song","Year"
"Eddy Duchin","you are my lucky star i saw you from afar two lovely eyes at me they were gleaming beaming i was star struck youre all my lucky charms im lucky in your arms youve opened heavens portal here on earth for this poor mortal you are my lucky star you are my lucky star i saw you from afar if garbo is a glamorous creature youre a four star feature though you are never seen up on a movie screen you are my shearer crawford hepburn harlow and my garbo you are my lucky star","You Are My Lucky Star","2002"
"Eddy Duchin","long ago and far away i dreamed a dream one day and now that dream is here beside me long the skies were overcast but now the clouds have passed youre here at last chills run up and down my spine aladdins lamp is mine the dream i dreamed was not denied me just one look and then i knew that all i longed for long ago was you long ago and far away i dreamed a dream one day and now that dream is here beside me long the skies were overcast but now the clouds have passed youre here at last chills run up and down my spine aladdins lamp is mine the dream i dreamed was not denied me just one look and then i knew that all i longed for long ago was you just one look and then i knew that all i longed for long ago was you","Long Ago and Far Away","2003"
"Eddy Duchin","did you ever see a dream walking well i did did you ever hear a dream talking well i did did you have a dream thrill you with will you be mine oh its so grand and its too too divine did you ever see a dream dancing well i did did a ever see a dream romancing well i did did you see heaven right in your arms saying i love you i do well the dream that was walking and the dream that was talking the heaven in my arms was you","Did You Ever See a Dream Walking?","2007"
"Eddy Duchin","ill sing you a thousand love songs and still theyll seem so few i need a thousand voices to tell you how i love you ive only one heart to give you one voice to listen to ill bring you a thousand love songs and ill sing everyone dear for you","I'll Sing You a Thousand Love Songs","2007"
"Eddy Duchin","and now the purple dusk of twilight time steals across the meadows of my heart high up in the sky the little stars climb always reminding me that were apart you wander down the lane and far away leaving me a song that will not die love is now the stardust of yesterday the music of the years gone by sometimes i wonder how i spend the lonely nights dreaming of a song the melody haunts my reverie and i am once again with you when our love was new and each kiss an inspiration but that was long ago and now my consolation is in the stardust of a song besides the garden wall when stars are bright you are in my arms the nightingale tells his fairytale of paradise where roses grew though i dream in vain in my heart it will remain my stardust melody the memory of loves refrain","Stardust","2007"
"Eddy Duchin","oh she may be weary them young girls they do get wearied wearing that same old miniskirt dress but when she gets weary you try a little tenderness oh man that un hunh i know shes waiting just anticipating the thing that youll never never possess no no no but while she there waiting try just a little bit of tenderness thats all you got to do now it might be a little bit sentimental no but she has her greavs and care but the soft words they are spoke so gentle yeah yeah yeah and it makes it easier to bear oh she wont regret it no no them young girls they dont forget it love is their whole happiness yeah yeah yeah but its all so easy all you got to do is try try a little tenderness yeah damn that hart hard all you got to do is know how to love her youve got to hold her squeeze her never leave her now get to her got got got to try a little tenderness yeah yeah lord have mercy now all you got to do is take my advice youve got to hold her dont squeeze her never leave her youve got to hold her and never so you got to try a little tenderness a little tenderness a little tenderness a little tenderness youve got to got to got to youve gotta hold her dont squeeze her never leaver her you got got got got to now now now got got got to try a little tenderness ye","Try a Little Tenderness","2007"
"Eddy Duchin","the weather is frightening the thunder and lightning seem to be having their way but as far as im concerned its a lovely day the turn in the weather will keep us together so i can honestly say that as far as im concerned its a lovely day and everythings ok isnt this a lovely day to be caught in the rain you were going on your way now youve got to remain just as you were going leaving me all at sea the clouds broke they broke and oh what a break for me i can see the sun up high though were caught in a storm i can see where you and i could be cozy and warm let the rain pitter patter but it really doesnt matter if the skies are grey long as i can be with you its a lovely day","Isn't This a Lovely Day?","2011"
"Eddy Duchin & His Orchestra","when a girl meets boy life can be a joy but the note they end on will depend on little pleasures they will share so let us compare i like new york in june how about you i like a gershwin tune how about you i love a fireside when a storm is due i like potato chips moonlight and motor trips how about you im mad about good books cant get my fill and franklin roosevelts looks give me a thrill holding hands at the movie show when all the lights are low may not be new but i like it how about you i like jack bennys jokes to a degree i love the common folks that includes me i like to window shop on 5th avenue i like banana splits late supper at the ritz how about you i love to dream of fame maybe ill shine id love to see your name right beside mine i can see were in harmony looks like we both agree on what to do and i like it how about you","How About You?","1956"
"Eddy Duchin & His Orchestra","oh its a long long while from may to december but the days grow short when you reach september when the autumn weather turns the leaves to flame one hasnt got time for the waiting game oh the days dwindle down to a precious few september november and these few precious days ill spend with you these precious days ill spend with you","September Song","1956"
"Eddy Duchin & His Orchestra","and now the purple dusk of twilight time steals across the meadows of my heart high up in the sky the little stars climb always reminding me that were apart you wander down the lane and far away leaving me a song that will not die love is now the stardust of yesterday the music of the years gone by sometimes i wonder how i spend the lonely nights dreaming of a song the melody haunts my reverie and i am once again with you when our love was new and each kiss an inspiration but that was long ago and now my consolation is in the stardust of a song besides the garden wall when stars are bright you are in my arms the nightingale tells his fairytale of paradise where roses grew though i dream in vain in my heart it will remain my stardust melody the memory of loves refrain","Stardust","1956"
"Eddy Duchin & His Orchestra","when the day fades away into twilight the moon is my light of love in the night i am quite a romancer i find an answer above to being me consolation youre my inspiration this is my imagination time on my hands you in my arms nothing but love in view then you fall once and for all ill see my dreams come true moments to spare for someone you care for our love affair for two with time on my hands and you in my arms and love in my heart all for you","Time on My Hands","1956"
"Eddy Duchin & His Orchestra","my love must be a kind of blind love i cant see anyone but you sha bop sha bop are the stars out tonight i dont know if its cloudy or bright i only have eyes for you dear the moon may be high but i cant see a thing in the sky i only have eyes for you i dont know if were in a garden or on a crowded avenue you are here and so am i maybe millions of people go by but they all disappear from view and i only have eyes for you","I Only Have Eyes for You","1991"
"Eddy Duchin & His Orchestra","i used to fall in love with all those boys who maul refined ladies but now i tell each young gazelle to go to hell i mean hades for since ive come to care for such a sweet millionaire while tearing off a game of golf i may make a play for the caddy but when i do i dont follow through cause my heart belongs to daddy if i invite a boy some night to dine on my fine finnan haddie i just adore his asking for more but my heart belongs to daddy yes my heart belongs to daddy so i simply couldnt be bad yes my heart belongs to daddy da da da da da da da da da so i want to warn you laddie though i think youre perfectly swell that my heart belongs to daddy cause my daddy he treats it so well yes my heart belongs to daddy so i simply couldnt be bad yes my heart belongs to daddy da da da da da da da da da so i want to warn you laddie though i think youre perfectly swell that my heart belongs to daddy cause my daddy he treats it so well he treats it and treats it and then he repeats it yes daddy he treats it so well","My Heart Belongs to Daddy","1993"
"Eddy Duchin & His Orchestra","moon over miami shine on my love and me so we can stroll beside the roll of the rolling sea moon over miami shine on as we begin a dream or two that may come true when the tide comes in hark to the song of the smiling troubadours hark to the throbbing guitars hear how the waves offer thunderous applause after each song to the stars moon over miami you know were waiting for a little love a little kiss on miami shore","Moon over Miami","1993"
"Eddy Duchin & His Orchestra","blow ill wind blow away let me rest today youre blowin me no good no good go ill wind go away skies are oh so grey around my neighborhood and thats no good youre only misleadin the sunshine im needin aint that a shame its so hard to keep up with troubles that creep up from out of nowhere when loves to blame so ill wind blow away let me rest today youre blowin me no good no good so ill wind blow away let me rest today youre blowin me no good no good","Ill Wind","1995"
"Eddy Duchin & His Orchestra","lovely to look at delightful to know and heaven to kiss a combination like this is quite my most impossible scheme come true imagine finding a dream like you youre lovely to look at its thrilling to hold you terribly tight for were together the moon is new and oh its lovely to look at you tonight","Lovely to Look At","1996"
"Eddy Duchin & His Orchestra","the night is young the skies are clear so if you want to go walking dear its delightful its delicious its de lovely i understand the reason why youre sentimental cause so am i its delightful its delicious its de lovely you can tell at a glance what a swell night this is for romance you can hear dear mother nature murmuring low let yourself go so please be sweet my chickadee and when i kiss you just say to me its delightful its delicious its delectable its delirious its dilemma its delimit its deluxe its de lovely i feel a sudden urge to sing the kind of ditty that invokes the spring ill control my desire to curse while you crucify the verse this verse i started seems to me the tin pantithesis of a melody so spare us all the pain just skip the darn thing and sing the refrain mi mi mi mi re re re re do sol mi do la si the night is young the skies are clear so if you want to go walking dear its delightful its delicious its de lovely i understand the reason why youre sentimental cause so am i its delightful its delicious its de lovely you can tell at a glance what a swell night this is for romance you can hear dear mother nature murmuring low let yourself go so please be sweet my chickadee and when i kiss you just say to me its delightful its delicious its its de lovely","It's De-Lovely","2000"
"Eddy Duchin & His Orchestra","i hear music when i look at you a beautiful theme of every dream i ever knew down deep in my heart i hear it play i feel it start then melt away i hear music when i touch your hand a beautiful melody from some enchanted land down deep in my heart i hear it say is this the day i alone have heard this lovely strain i alone have heard this glad refrain must it be forever inside of me why cant i let it go why cant i let you know why cant i let you know the song my heart would sing that beautiful rhapsody of love and youth and spring the music is sweet the words are true the song is you","The Song Is You","2001"
"Eddy Duchin & His Orchestra","youre just too marvelous too marvelous for words like glorious glamorous and that old standby amorous its all too wonderful ill never find the words that say enough tell enough i mean they just arent swell enough youre much too much and just too very very to ever be in websters dictionary and so im borrowing a love song from the birds to tell you that youre marvelous too marvelous for words youre much youre too much and just too very very to ever be to ever be in websters dictionary and so im borrowing a love song from the birds to tell you that youre marvelous tell you that youre marvelous tell you that youre marvelous too marvelous for words","Too Marvelous for Words","2001"
"Eddy Duchin & His Orchestra","i wont dance dont ask me i wont dance dont ask me i wont dance madame with you my heart wont let me do things they should do you know what youre lovely and so what im lovely but oh what you do to me im like an ocean wave thats bumped on the shore i feel so absolutely stumped on the floor when you dance youre charming and youre gentle specially when you do the continental but this feeling isnt purely mental for heaven rest us im not asbestos and thats why i wont dance why should i i wont dance how could i i wont dance merci beaucoup i know that music leads the way to romance so if i hold you in my arms i wont dance","I Won't Dance","2001"
