"Band","Lyrics","Song","Year"
"Buddy Cole Trio","i never traveled further north than old van courtland park and never further south than the aquarium ive seen the charm of jersey city but first let me remark i saw it from the empire state solarium but weve been putting nickels in the postal savings bank and when those nickels pile up we can toddle off in swank and i dont mean an ordinary cooks tour i mean a cabin de luxe tour someday well go places new lands and new faces the day we quit punching the clock the future looks pleasant but at present lets take a walk around the block youre just the companion i want at grand canyon for throwing old blades down the rock the money we havell go for travel meantime lets walk around the block gangway well begin when our ship comes in ill sit on your lap all over the map to london in may time to venice in play time to paris in time for a frock to boston in bean time darling meantime lets take a walk around the block in winter at christmas well visit the isthmus and see how they lock up a lock and then in caracas on a jackass well take a ride around the block well keep to our promise to visit st thomas and then at jamaica well dock the prospect is thrilling still i am willing just now to walk around the block onward to cathay then to mandalay boom on to bangkok perhaps vladivostok well send the folks cables accumulate labels buy souvenirs till were in hock but since we are flat in old manhattan lets take a walk around the block","Let's Take a Walk Around the Block","2010"
"Buddy Cole Trio","im singin in the rain just singin in the rain what a glorious feeling im happy again im laughing at clouds so dark above the suns in my heart and im ready for love let the stormy clouds chase everyone from the place come on with the rain ive a smile on my face ill walk down the lane with a happy refrain and singin just singin in the rain why am i smilin and why do i sing why does december seem sunny as spring why do i get up each morning to start happy and get up with joy in my heart why is each new task a trifle to do because i am living a life full of you im singin in the rain just singin in the rain what a glorious feeling im happy again im laughing at clouds so dark above the suns in my heart and im ready for love let the stormy clouds chase everyone from the place come on with the rain ive a smile on my face ill walk down the lane with a happy refrain and singin just singin in the rain","Singin' in the Rain","2010"
"Buddy Cole Trio","there are many many crazy things that will keep me loving you and with your permission may i list a few the way you wear your hat the way you sip your tea the memory of all that no they cant take that away from me the way your smile just beams the way you sing off key the way you haunt my dreams no they cant take that away from me we may never never meet again on that bumpy road to love but ill always always keep the memory of the way you hold your knife the way we danced till three the way you changed my life no they cant take that away from me","They Can't Take That Away From Me","2010"
"Buddy Cole Trio","this ole house once knew his children this ole house once knew his wife this ole house was home and comfort as they fought the storms of life this old house once rang with laughter this old house heard many shouts now he trembles in the darkness when the lightnin walks about aint a gonna need this house no longer aint a gonna need this house no more aint got time to fix the shingles aint got time to fix the floor aint got time to oil the hinges nor to mend the windowpane aint a gonna need this house no longer hes a gettin ready to meet the saints this ole house is a gettin shaky this ole house is a gettin old this ole house lets in the rain this ole house lets in the cold on his knees are a gettin chilly but he feel no fear or pain cause he see an angel peekin through a broken windowpane aint a gonna need this house no longer aint a gonna need this house no more aint got time to fix the shingles aint got time to fix the floor aint got time to oil the hinges nor to mend the windowpane aint a gonna need this house no longer hes a gettin ready to meet the saints this ole house is afraid of thunder this ole house is afraid of storms this ole house just groans and trembles when the night wind flings its arms this ole house is gettin feeble this old house is needin paint just like him its tuckered out but hes a gettin ready to meet the saints aint a gonna need this house no longer aint a gonna need this house no more aint got time to fix the shingles aint got time to fix the floor aint got time to oil the hinges nor to mend the windowpane aint a gonna need this house no longer hes a gettin ready to meet the saints ready to meet the saints","This Ole House [*]","2010"
"Buddy Cole Trio","suntanned windblown honeymooners at last alone feeling far above par oh how lucky we are while i give to you and you give to me true love true love so on and on it will always be true love true love for you and i have a guardian angel on high with nothing to do but to give to you and to give to me love forever true for you and i have a guardian angel on high with nothing to do but to give to you and to give to me love forever true love forever true","True Love","2010"
"Buddy Cole Trio","day by day im falling more in love with you and day by day my love seems to grow there isnt any end to my devotion its deeper dear by far than any ocean i find that day by day youre making all my dreams come true so come what may i want you to know im yours alone and im in love to stay as we go through the years day by day","Day by Day","2012"
"Buddy Cole Trio","this cant be love because i feel so well no sobs no sorrows no sighs this cant be love i get no dizzy spells my head is not in the sky my heart does not stand still just hear it beat this is too sweet to be love this cant be love because i feel so well but still i love to look in your eyes my heart does not stand still just hear it beat this is too sweet to be love this cant be love because i feel so well but still i love to look in your eyes i love to look in your eyes","This Can't be Love [From The Boys from Syracuse]","2013"
"Buddy Cole's Four of a Kind","our little dream castle with every dream gone is lonely and silent the shades are all drawn and my heart is heavy as i gaze upon a cottage for sale the lawn we were proud of is waving in hay our beautiful garden has withered away where you planted roses the weeds seem to say a cottage for sale from every single window i see your face but when i reach a window theres empty space the keys in the mail box the same as before but no one is waiting any more the end of the story is told on the door a cottage for sale","Cottage for Sale","1999"
"Buddy Cole's Four of a Kind","this is a song ive been singing for a long time its like an old friend but you know i think it its only recently that i discovered what its really about youve got to give a little take a little and let your poor heart break a little thats the story of thats the glory of love youve got to laugh a little cry a little until the clouds roll by a little thats the story of thats the glory of love as long as theres the two of us weve got the world and all its charms and when the world is through with us weve got each others arms youve got to win a little lose a little yes and always have the blues a little thats the story of thats the glory of love thats the story of thats the glory of love","The Glory of Love","1999"
"Buddy Cole's Four of a Kind","look down look down that lonesome road before you travel on look down look down that lonesome road before you travel on look up look up and greet your maker for gabriel blows his horn weary totin such a load travelin down that lonesome road look down look down that lonesome road before you travel on weary totin its such a load whike im travelin down travelin down that lonesome old road look down look down that lonesome road before you travel on","Lonesome Road","1999"
