"Band","Lyrics","Song","Year"
"Rebecca Trehearn","boy boy crazy boy get cool boy got a rocket in your pocket keep coolly cool boy dont get hot cause man you got some high times ahead take it slow and daddy o you can live it up and die in bed boy boy crazy boy stay loose boy breeze it buzz it easy does it turn off the juice boy go man go but not like a yo yo schoolboy just play it cool boy real cool","Cool","2007"
"Rebecca Trehearn","tony spoken i anton take thee maria maria spoken i maria take thee anton tony for richer for poorer maria in sickness and in health tony to love and to honor maria to hold and to keep tony from each sun to each moon maria from tomorrow to tomorrow tony from now to forever maria till death do us part tony with this ring i thee wed maria with this ring i thee wed make of our hands one hand make of our hearts one heart make of our vows one last vow only death will part us now make of our lives one life day after day one life now it begins now we start one hand one heart even death wont part us now make of our lives one life day after day one life now it begins now we start one hand one heart even death wont part us now","One Hand, One Heart","2007"
"Rebecca Trehearn","could be who knows theres something due any day i will know right away soon as it shows it may come connanballing down through the sky gleam in its eye bright as rose who knows its only just out of reach down the block on a beach under a tree i got a feeling theres a miracle due gonna come true comin to me could it be yes it could somethings comin something good if i can wait somethings comin i dont know what it is but it is gonna be great with a click with a shock phonell jingle door will knock open the latch somethings comin dont know when but its soon catch the moon one handed catch around the corner or whistlin down the river come on deliver to me will it be yes it will maybe just by holding still itll be there come on something come on in dont be shy meet a guy pull up a chair the air is humming and something great is coming who knows its only just out of reach down the block on a beach maybe tonight maybe tonight maybe tonight","Something's Coming","2007"
"Rebecca Trehearn","theres a place for us somewhere a place for us peace and quiet and open air wait for us somewhere theres a time for us someday a time for us time together with time to spare time to learn time to care someday somewhere well find a new way of living well find a way of forgiving somewhere theres a place for us a time and place for us hold my hand and were half way there hold my hand and ill take you there somehow someday somewhere","Somewhere","2007"
"Rebecca Varon","i want to be loved by you just you and nobody else but you i want to be loved by you alone boop boop a doop i want to kissed by you just you nobody else but you i want to be kissed by you alone boop boop i couldnt aspire to anything higher than filled with desire to make you my own boop boop a doop boop boop a doop i want to be loved by you just you and nobody else but you i want to be loved by you alone aa ah um boop boop a doop daddle at dat dat dumb i couldnt aspire to anything higher than filled with desire to make you my own bup bum butle doodle dumb bum i want to be loved by you just you nobody else but you i want to be loved by you a lup a dup a dup a dup boop boop a doop","I Wanna Be Loved by You","2002"
"Rebecca Varon","ive got the world on a string im sitting on a rainbow got that string around my finger what a world what a life im in love ive got a song that i sing and i can make the rain go any time i move my finger lucky me cant you see im in love lifes a beautiful thing as long as ive got that string id be a silly so and so if i should ever let you go ive got the world on a string im sitting on the rainbow ive got that string around my finger oh what a world what a life im in love lifes a beautiful thing as long as i hold the string id be a crazy so and so if i should ever let you go oh yeah ive got the world on a string im sitting on a rainbow got that string around my finger what a world what a life im in love oh yeah yeah yeah what a world what life im in love oh yeah im in love oh im in love oh yeah im in love hes in love hes in love","I've Got the World on a String","2002"
"Rebecca Varon","some enchanted evening you may see a stranger you may see a stranger across a crowded room and somehow you know you know even then that somehow youll see here again and again some enchanted evening someone may be laughing you may hear her laughing across a crowded room and night after night as strange as it seems the sound of her laughter will sing in your dreams who can explain it who can tell you why fools give you reasons wise men never try some enchanted evening when you find your true love when you hear her call you across a crowded room then fly to her side and make her your own or all through your life you may dream all alone once you have found her never let her go once you have found her never let her go","Some Enchanted Evening","2002"
"Rebecca Varon","when a star is born they possess a gift or two one of them is this they have the power to make a wish come true when you wish upon a star makes no difference who you are anything your heart desires will come to you if your heart is in your dream no request is too extreme when you wish upon a star as dreamers do fate is kind she brings to those who love the sweet fulfillment of their secret longing like a bolt out of the blue fate steps in and sees you through when you wish upon a star your dreams come true when you wish upon a star makes no difference who you are anything your heart desires will come to you if your heart is in your dream no request is too extreme when you wish upon a star as dreamers do fate is kind she brings to those who love the sweet fulfillment of their secret longing like a bolt out of the blue fate steps in and sees you through when you wish upon a star your dreams come true","When You Wish Upon a Star","2002"
"Rebecca Wheatley","where did you go when things went wrong baby who did you run to to find a shoulder to lay your head upon baby wasnt i there didnt i take good care of you no no i cant believe your leaving me stay with me baby baby please stay stay with me baby stay with me baby i cant go on who did you touch when you needed tenderness tenderness i gave you so much and in return i found happiness baby what did i do maybe i was too good too good to you no no no i cant believe your leaving me stay my baby now stay with me im begging you to stay now im begging you to stay begging you to stay with me baby with me baby i cant go on stay with me baby stay with me baby im begging you to please dont go now baby with me baby i cant go on i cant go on i cant go on no no no no","Stay With Me Baby","2000"
"Rebecca Zapen","halfway down the stairs is a stair where i sit there isnt any other stair quite like it im not at the bottom im not at the top so this is the stair where i always stop halfway up the stairs isnt up and isnt down it isnt in the nursery it isnt in the town and all sorts of funny thoughts they run through my head it isnt really anywhere its somewhere else instead halfway down the stairs is a stair where i sit there isnt any other stair quite like it im not at the bottom im not at the top so this is the stair where i always stop","Halfway Down the Stairs","2003"
"Rebecca Zapen","i fall in love too easily i fall in love too fast i fall in love too terribly hard for love to ever last my heart should be well schooled cause ive been fooled in the past and still i fall in love too easily i fall in love too fast i fall in love too easily i fall in love too fast i fall in love too terribly hard for love to ever last my heart should be well schooled cause ive been fooled in the past and still i fall in love too easily i fall in love too fast","I Fall in Love Too Easily","2003"
"Rebecca Zapen","somewhere over the rainbow way up high theres a land that ive heard of once in a lullaby somewhere over the rainbow skies are blue and the dreams that you dare to dream really do come true someday ill wish upon a star and wake up where the clouds are far behind me where troubles melt like lemon drops high above the chimney tops thats where youll find me somewhere over the rainbow blue birds fly birds fly over the rainbow why then oh why cant i if happy little bluebirds fly beyond the rainbow why oh why cant i somewhere over the rainbow way up high theres a land that ive heard of once in a lullaby somewhere over the rainbow skies are blue and the dreams that you dare to dream really do come true someday ill wish upon a star and wake up where the clouds are far behind me where troubles melt like lemon drops high above the chimney tops thats where youll find me somewhere over the rainbow blue birds fly birds fly over the rainbow why then oh why cant i if happy little bluebirds fly beyond the rainbow why oh why cant i","Over the Rainbow","2003"
"Rebecca Zapen","theres a saying old says that love is blind still were often told seek and ye shall find so im going to seek a certain lad ive had in mind looking everywhere havent found him yet hes the big affair i cannot forget only man i ever think of with regret id like to add his initial to my monogram tell me where is the shepherd for this lost lamb theres a somebody im longing to see i hope that he turns out to be someone wholl watch over me im a little lamb whos lost in the wood i know i could always be good someone wholl watch over me although he may not be the man some girls think of as handsome to my heart he carries the key wont you tell him please to put on some speed follow my lead oh how i need someone to watch over me","Someone to Watch Over Me","2003"
"Rebecca Zapen","in the evening when the cattles an old familiar feeling settles over me and its your face i see and i believe that you are there in the garden when i stop to touch a rose and feel the petal soft and sweet against my nose i smile and i suppose that somehow maybe you are there when im dreaming and i find myself awake without a warning and i rub my eyes and fantasize and all at once i realize its morning and my fantasy is fading like a distant star of dawn my dearest dream is gone i often think theres just one thing to do pretend the dream is true and tell myself that you are there","You Are There","2003"
"Rebecca Zapen","how much do i love you ill tell you no lie how deep is the ocean how high is the sky how many times a day do i think of you how many roses are sprinkled with dew how far would i travel to be where you are how far is the journey from here to a star and if i ever lost you how much would i cry how deep is the ocean how high is the sky how far would i travel to be where you are how far is the journey from here to a star and if i ever lost you how much would i cry how deep is the ocean how high is the sky how high is the sky","How Deep Is the Ocean","2006"
"Rebecca Zapen","i have often walked down the street before but the pavement always stayed beneath my feet before all at once am i several stories high knowing i m on the street where you live are there lilac trees in the heart of town can you hear a lark in any other part of town does enchantment pour out of every door no it s just on the street where you live and oh the towering feeling just to know somehow you are near the overpowering feeling that any second you may suddenly appear people stop and stare they don t bother me for there s no where else on earth that i would rather be let the time go by i won t care if i can be here on the street where you live people stop and stare they don t bother me for there s no where else on earth that i would rather be let the time go by i won t care if i can be here on the street where you live let me be on the street where you live","On the Street Where You Live","2006"
"Rebecca Zapen","when a star is born they possess a gift or two one of them is this they have the power to make a wish come true when you wish upon a star makes no difference who you are anything your heart desires will come to you if your heart is in your dream no request is too extreme when you wish upon a star as dreamers do fate is kind she brings to those who love the sweet fulfillment of their secret longing like a bolt out of the blue fate steps in and sees you through when you wish upon a star your dreams come true when you wish upon a star makes no difference who you are anything your heart desires will come to you if your heart is in your dream no request is too extreme when you wish upon a star as dreamers do fate is kind she brings to those who love the sweet fulfillment of their secret longing like a bolt out of the blue fate steps in and sees you through when you wish upon a star your dreams come true","When You Wish Upon a Star","2006"
"Rebecka Törnqvist","maybe i should have saved those left over dreams funny but heres that rainy day heres that rainy day they told me about and i laughed at the thought that it might turn out this way where is that worn out wish that i threw aside after it brought my lover near its funny how love becomes a cold rainy day funny that rainy day is here funny how love becomes a cold rainy day funny that rainy day is here","Here's That Rainy Day","1993"
"Rebecka Törnqvist","every honey bee fills with jealousy when they see you out with me goodness knows youre my honeysuckle rose when youre passin by flowers droop and sigh and i know the reason why goodness knows youre my honeysuckle rose dont buy sugar you just have to touch my cup youre my sugar its sweeter when you stir it up when im taking sips from your tasty lips seems the honey fairly drips goodness knows youre my honeysuckle rose goodness knows youre my honeysuckle rose dont buy sugar you just have to touch my cup youre my sugar its sweeter when you stir it up when im taking sips from your tasty lips seems the honey fairly drips goodness knows youre my honeysuckle rose","Honeysuckle Rose","1996"
