"Band","Lyrics","Song","Year"
"Rufus Reid","love is funny or its sad or its quiet or its mad its a good thing or its bad but beautiful beautiful to take a chance and if you fall you fall and im thinking i wouldnt mind at all love is tearful or its gay its a problem or its play its a heartache either way but beautiful and im thinking if you were mine id never let you go and that would be but beautiful i know","But Beautiful","2005"
"Rufus Reid","if you could see me now youd know how blue ive been one look is all youd need to see the mood im in perhaps then youd realize im still in love with you if you could see me now youd find me being brave and trying awfully hard to make my tears behave but thats quite impossible im still in love with you youll happen my way on some memrable day and the month will be may for a while ill try to smile but can i play the part without my heart behind the smile the way i feel for you i never could disguise the look of love is written plainly in my eyes i think youd be mine again if you could see me now","The Crying Blues","2010"
"Rufus Reid Quintet","sophisticated lady tryin to change my ways just because youre caught in your social maze i think its bout time that you realize your money and your powers got you mesmerized pretty lady get back pretty lady yea sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone educated lady with your college degree amazes me why you just cant see learned everything from your books on the shelf but no one ever taught you how to think for yourself pretty lady get back pretty lady yea sweet thing sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady take a lesson from me i can help you be what you want to be together well see many brighter days if it takes forever gonna change your ways pretty lady get back pretty lady yea sweet thing sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone","Sophisticated Lady [5.1 Surround Sound]","2007"
"Rufus Smith","away out here theyve got a name for rain and wind and fire the rain is tess the fires joe they call the wind maria maria blows the stars around and sets the clouds a flyin maria makes the mountains sound like folks was out there dyin maria maria maria maria they call the wind maria before i knew marias name and heard her wail and whinin i had a gal she had me and the sun was always shinin but then one day i left my gal i left her far behind me and now im lost so gol darn lost not even god can find me maria maria maria maria they call the wind maria out here they have a name for rain and wind and fire only when youre lost and all alone there aint no name for lonely and im a lost and lonely man without a star to guide me maria blow my love to me i need my gal beside me maria maria they call the wind maria maria maria maria they call the wind maria","They Call the Wind Maria","1951"
"Rufus Smith","when the midnight choo choo leaves for alabam ill be right there ive got my fair when i see that rusty haired conductor man ill grab him by the collar and ill holler alabam alabam thats where you stop your train that brings me back again down home where ill remain where my honey lamb am i will be right there with bells when that old conductor yells all aboard all aboard all aboard for alabam","There's No Business Like Show Business","1994"
"Rufus Smith","when the midnight choo choo leaves for alabam ill be right there ive got my fair when i see that rusty haired conductor man ill grab him by the collar and ill holler alabam alabam thats where you stop your train that brings me back again down home where ill remain where my honey lamb am i will be right there with bells when that old conductor yells all aboard all aboard all aboard for alabam","There's No Business Like Show Business [From Annie Get Your Gun]","2007"
"Rufus Thibodeaux","railroad steamboat river and canal yonder comes a sucker and hes got my gal and shes gone gone gone and shes gone gone gone and ill bid her my last farewell i fell in love with a pretty little thing i thought that wedding bells would ring she was as sweet as sweet could be till i found out what she did to me railroad steamboat river and canal yonder comes a sucker and hes got my gal and shes gone gone gone and shes gone gone gone and ill bid her my last farewell i asked her mother to let her go she whispered mother please tell him no though he may think that i am true therere plenty more who think so too railroad steamboat river and canal yonder comes a sucker and hes got my gal and shes gone gone gone and shes gone gone gone and ill bid her my last farewell now i wont cry my life away some other sucker will have to pay and when he finds that she is gone i guess ill hear him sing this song railroad steamboat river and canal yonder comes a sucker and hes got my gal and shes gone gone gone and shes gone gone gone and ill bid her my last farewell","Yonder Comes a Sucker [#]","1987"
"Rufus Thibodeaux","if i had wings like an angel over these prison walls i would fly you know id fly to the arms of my darling and there i would stay til i die take my wife my child and your own mother we would just sit and sleep each day its alone and so lonely in this prison but for wrongs i have done i must pay you know im lost like a ship on the ocean that has lost all its crew in a gale i got drunk and i shot my best buddy now i must spend my life in jail though if i had the wings of an angel over these prison walls i would fly you know id fly to the arms of my darling and there i would stay til i die","The Prisoners Song","2002"
"Rufus Thomas","oh well im sittin here la la waiting for my ya ya uh huh uh huh im sittin here la la waiting for my ya ya uh huh uh huh it may sound funny but i dont believe shes comin uh huh uh huh baby honey dont leave me worried uh huh uh huh ye baby honey dont leave me worried uh huh you know that i love you oh how i love you uh huh uh huh im sittin here la la waiting for my ya ya uh huh uh huh im sittin here la la waiting for my ya ya uh huh uh huh it may sound funny but i dont believe shes comin uh huh uh huh baby honey dont leave me worried uh huh uh huh ye baby honey dont leave me worried uh huh you know how i love you oh how i love you uh huh uh huh im sittin here la la waiting for my ya ya uh huh uh huh im sittin here la la waiting for my ya ya uh huh uh huh it may sound funny but i dont believe shes comin uh huh uh huh baby honey dont leave me worried uh huh ye baby honey dont leave me worried uh huh uh huh","Ya Ya","1964"
"Rufus Thomas","im the king of the jungle they call me the tiger man im the king of the jungle they call me the tiger man when you cross my path you got your own life in your hand well i get up on the mountain and i call my bearcat back well i get up on the mountain and i call my bearcat back my bearcat comes a running and the hounddog get way back get back way back way back well tell me no the hounddog is snooping around your door well tell me no the hounddog is snooping around your door if i ever catch him snooping he will snoop no more im the king of the jungle they call me the tiger man im the king of the jungle they call me the tiger man when you cross my path you got your own life in your hand","Tiger Man","1977"
"Rufus Thomas","baby i like what youre doing to me im all messed up now baby i like what youre doing to me your mama called you no good and like most other men i see you cant be true it aint in you and its no secret to me but when you hold me in your arms youre like ten good men wrapped in one baby i like what youre doing to me baby i like what youre doing to me youre just like your old daddy they say he didnt treat your mama right im not downing you for what you do but the truth shall give the light youre like jekyll and mr hyde but oh how you keep me satisfied baby i like what youre doing to me baby i like what youre doing to me you make me feel all right now la la la la la youre like jekyll and mr hyde but oh how you keep me satisfied baby i like what youre doing to me though youre no good baby i like what youre doing to me oh i like what youre doing you make me feel so good you make me feel so good i like i like i like what youre doing i like i like i like what youre doing you make me feel so good you make me feel so good","I Like What You're Doing (To Me)","1979"
"Rufus Thomas","ive fallen in love with you please tell me tell what else was there to do when feeling lips like yours and looking into eyes like yours whoa i might as well face it cause its true yes ive fallen in love with you oh how my beating heart wants you and my empty arms need you dont you go please stay never try to send me away ive fallen in love with you repeat x2 ive fallen in love with you and youve just got to feel the same way too when you embraced me last night lord knows it was pure such pure delight oh yes my love oh yes my love my darling ive fallen in love with you repeat x2 ive fallen so deep in love you see oh let me tell you something i dont care anyway say over my face over my face it shows oh yes i am and you know what its not a school girl crush no no no no no no no oooh baby","I've Fallen in Love With You","1979"
"Rufus Thomas","well listen here girls im telling you now they call me loving dan ill rock em roll em all night long im a sixty minute man and if you dont believe im all i say come up and take my hand as soon as i leave you go youll cry oh yeah hes a sixty minute man therell be fifteen minutes of kissing and then youll holler danny boy please dont stop therell be fifteen minutes of teasing fifteen minutes of pleasing fifteen minutes of blowing my top mop mop mop well if your man aint treating you right come up and see your dan ill rock em roll em all night long im a sixty minute man sixty minute man well they call me loving dan ill rock em roll em all night long im a sixty minute man sixty minute man well they call me loving dan ill rock em roll em all night long im a sixty minute man well if your man aint treating you right come up and see your dan ill rock em roll em all night long im a sixty minute man oh yeah sixty minute rocking rolling ramming jamming all night long im a sixty minute man","Sixty Minute Man","1979"
"Rufus Thomas","where do i go follow the river where do i go follow the gulls where is the something where is the someone that tells me why i live and die where do i go follow the children where do i go follow their smiles is there an answer in their sweet faces that tells me why i live and die follow the wind song follow the thunder follow the neon in young lovers eyes down to the gutter up to the glitter into the city where the truth lies where do i go follow my heartbeat where do i go follow my hand where will they lead me and will i ever discover why i live and die why do i live beads flowers why do i die freedom happiness tell my why beads flowers tell me where freedom happiness tell my why beads flowers tell me why freedom","Where Do I Go?","1979"
"Rufus Thomas","honey baby i been told you know how shake the butter bowl i got to see for myself if you got any butter left breakdown to the left breakdown to the right breakdown to the one gonna love her tonight do the breakdown children break on down do the breakdown children break on down you got it going my my my just look around and grab your guy stop where you are let your big hip rock show him how your love can rock breakdown for me breakdown for you breakdown to the one gonna give it to do the breakdown children break on down do the breakdown children break on down come on children look at me im showing you how its supposed to be do it in the evening late at night im gonna show you breakdown is alright do the breakdown children break on down do the breakdown children break on down listen its the brand new dance thats going around it aint the funky chicken its called the breakdown its the brand new dance thats going around it aint push and pull its called the breakdown now breakdown children break on down breakdown children break on down mama can do it papa too grandma grandpa theyre doing it too mama mama just look at sis shes in the backyard breaking down like this breakdown children break on down breakdown children break on down breakdown children","The Breakdown, Pt. 1","1980"
"Rufus Thomas","one two three one two three you gotta know how to pony like bony maronie mashed potato do the alligator put your hands on your hips let your back bone slip do the watusi like my little lucy na na na na na na na na na na na na na na na na na na na need somebody to help me say it one time na na na na na na na na na na na na na na na na na na na you know i feel alright feel pretty good yall na na na na na na na na na na na na na na na na na na na need somebody to help me say it one time na na na na na na na na na na na na na na na na na na na dance with me honey like long tall sally twistin with lucy doin the watusi gotta hold of your back i like it like that do the jerk watch me work ah do it","Land of 1000 Dances","1980"
"Rufus Thomas","hey everybody mister rufus in town came here to take care of business aint gonna mess around i got a brand new dance that aint no bull everybodys doing it talking bout push and pull i said push pull push pull get on up get on down get on up take it round and round i said push pull push pull little bit more push it pull it push it pull it lookie here push it pull it push it pull it push it pull it push it pull it push it pull it push it pull it push it pull it push it pull it get out on the floor youre gonna get left get on your own pretty baby now go for yourself its easier taking candy from a baby dont hand me no bull now you got it baby you got that push and pull i said push pull push pull listen get on up get on down get on up take it round and round i said push pull push pull listen push it pull it push it pull it double upon push it pull it push it pull it push it pull it push it pull it push it pull it push it pull it ah oh mister clean and james brown everybody been messing around im doing a hundred and laying on full i got this thing talking bout push and pull i said push pull push pull oh ho push and pull oh ho","(Do the) Push and Pull","1987"
"Rufus Thomas","babys back dressed in black silver buttons all down her back high low tipsy toe she broke a needle and she cant sew walkin the dog just walkin the dog if you dont know how to do it ill show you how to walk te dog asked a fellow for fifteen cents see the fellow he jumped the fence jumped so high he touched the sky never got back till the fourth of july walkin the dog just walkin the dog if you dont know how to do it ill show you how to walk the dog come on now come on come on mary mary quite contrary tell me how does your garden grow you got silver bells and you got cockleshells pretty maids all in a row walking the dog just a walkin the dog if you dont know how to do it show you how to walk the dog come on now come on come on oh oh just a just a just a walkin just a just a just a walkin just a just a just a walkin oh yeah if you dont know how to do it ill show you how to walk the dog oh just a just a just a just a just a just a walkin just a just a just a just a just a just a walkin oh","Walking the Dog","1988"
"Rufus Thomas","did you ever love a woman and you loved her with all your might did you ever love a woman and you loved her with all your might well and you knew all the time that the woman wasnt treating you right you fix her breakfast in the morning stay at home everyday even wash the dishes if she has to go away you send the children to school even mend their hose stay up all nights with the babies even wash their dirty clothes did you ever love a woman and you loved her with all your might yes and you knew all the time that the woman wasnt treating you right but when its time to go to bed the woman grabs you in her arms she holds you real tight she hugs you with all her charms she calls you a lot of sweet names then she turns out the light she sets your soul on fire and you say baby everything is all right did you ever love a woman and you loved her with all your might yes and you knew all the time that the woman wasnt treating you right","Did You Ever Love a Woman","1991"
"Rufus Thomas","can your monkey do the dog can your monkey do the dog can your monkey do the dog can your monkey do the dog well my dog can monkey to the dance you want it to but can your monkey do the dog like i do like i do he can shake it to the east he can shake it to the west he can shake it to the bull dog that he loves the best well my dog can monkey to the dance you want it to but can your monkey do the dog like i do like i do he can shake it to the hound dog he can shake it to the bird dog he can shake it to the bull dog yeah any kind of dog my dog can monkey to the dance you want it to but can your monkey do the dog like i do like i do yeah ill bring my monkey ill bring my dog ill bring my monkey ill bring my dog come on baby come on now come on baby come on now my dog can monkey just like you but can your monkey do the dog like i do like i do woh oh oh oh woh oh oh oh woh woh oh oh oh woh oh oh oh woh my dog can monkey just like you but can your monkey do the dog like i do like i do","Can Your Monkey Do the Dog","1991"
"Rufus Thomas","babys back dressed in black silver buttons all down her back high low tipsy toe she broke a needle and she cant sew walkin the dog just walkin the dog if you dont know how to do it ill show you how to walk te dog asked a fellow for fifteen cents see the fellow he jumped the fence jumped so high he touched the sky never got back till the fourth of july walkin the dog just walkin the dog if you dont know how to do it ill show you how to walk the dog","The Dog","1991"
"Rufus Thomas","last night night before jump back baby jump back 24 robbers at my door jump back baby jump back i got up and let em in jump back baby jump back hit em in the head with a rolling pin jump back baby jump back when i got em in a billy goat town jump back baby jump back billy goat kicked his pappy down jump back baby jump back oh jump back baby jump back oh jump back baby jump back oh jump jump now i lay me down to sleep jump back baby jump back giving the bed bugs a chance to creep jump back baby jump back if one should bite before i wake jump back baby jump back hope the world his jaw will break jump back baby jump back oh jump back baby jump back oh jump back baby jump back oh jump jump went to the river i couldnt get across paid five dollars for an old gray hoss hoss wouldnt pull i swapped him for a bull bull wouldnt holla i sold him for a dollar dollar wouldnt pass i throwed it in the grass grass wouldnt grow i chopped it wid a hoe hoe wouldnt chop i took it to the shop shop made money like a bee makes honey oh jump back baby jump back oh jump mm wait a minute baby jump oh come on do it jump yeah yeah yeah jump oh yeah yeah oh jump back oh wait a minute baby oh jump back oh come on baby oh jump back oh wait a minute baby oh jump back jump back jump back baby oh jump back oh come on baby oh jump back oh wait a m","Jump Back","1991"
"Rufus Thomas","little sally walker sittin in a saucer ride sally ride wipe your weepin eyes put your hands on your hips and let your back bone slip i want you to shake it to the east awww i moved that a baby shake it to the west i moved i moved that baby shake it to the very one that you love the best little sally walker tell me what youre gonna do little sally walker im in love with you hup hup hup owww hup hup hup owww little sally walker i see ya sittin in your saucer rise and do the jerk i love to see you work yeah little sally walker tell me what youre gonna do little sally walker im in love with you yeah yeah yeah yeah yeah yeah put your hands on your hips ahh got it let your back bone slip back bone slip now shake it to the east shake shake shake shake shake shake shake it shake it to the west shake shake shake shake shake shake shake it shake it to the very one that you love the best come on now little sally walker oh shake it sally shake it sally walker oh shake it sally shake shake sally walker oh h h h shakin it sally walker oh h h h shakin it sally walker i shook it baby shake shake sally walker i shook it baby little sally walker watch me shake it baby shake it sally walker oooohhhhh shake shake sally walker little sally walker shake it now shake shake sally walker i shook it baby","Little Sally Walker","1991"
