"Band","Lyrics","Song","Year"
"Jory","yeah yeah icon como siempre yeah yeah nuevamente tu cuerpo se activa estas teniendo pensamientos no hay prisa yeah yeah para matarte en la cama que tengo para ti una alternativa yeah ven a ponerte atrevida yeah para matarte en la cama tranquila ma cierra los ojos voy a devorarte solo atina ma yo te voy a ayudar pa que en la cama yo sea el unico que vaya a matarte no te arrepentiras yo te voy a ayudar yeah yeah te ayudare a conocer todo tu cuerpo lentamente voy a disfrutar el momento no te pongas mala no perdamos el tiempo dejame pegarme lento baby asi ah asi mami como te gusta a ti yeah yeah y hazmelo asi yeah yeah como te gusta a ti yeah tranquila ma cierra los ojos voy a devorarte baby atina ma yo te voy a ayudar pa que en la cama yo sea el unico que vaya a matarte no te arrepentiras yo te voy a ayudar yeah yeah toda la noche haciendolo te gusta repetirme frases de la verdad no te disfraces yeah oh no toda la noche haciendolo te gusta repetirme frases de la verdad no te disfraces yeah oh no nueva nuevamente tu cuerpo se activa estas teniendo pensamientos no hay prisa yeah yeah para matarte en la cama ma que tengo para ti una alternativa yeah ven a ponerte atrevida yeah para matarte en la cama tranquila ma cierra los ojos voy a devorarte solo atina ma yo te voy a ayudar pa que en la cama yo sea el unico que vaya a matarte no te arrepentiras yo te voy a ayudar yeah yeah dice dice jory feid feid como siempre tranquila baby asi como suena pa ti mami un poco de carino mami el de la gota baby icon jowan on the beat mosty rolo yeah yeah dirty do hey yo young boss asi como suena jx","S.O.S.","2017"
"Jory","tu gato es un venau apagame la luz pa apurarte tu gato es un venau jon trap volta voa darle e a u skrt skrt tu gato es un venau yeah tu gato es un venau echalo pa lao uh oh quedate a mi lao el esta guayau uh oh esta guayau ese huele bicho contigo tu gato es un venau echalo pa lao uh oh yi estara apegao comenzando a bregau uh oh dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly quemando cristina bebiendo codeina con jory dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly fumando cristina bebiendo codeina con jory oye bebe que haces perdiendo tu tiempo con ese si yo se ser que tu te la pasabas buscandome tengo perco tengo molly tengo un kush cabron de cali to lo weekend en high party y el gallo tuyo guaya mami te pusiste cuando tu viste como el rolex brilla la movie en play ya mami te pusiste cuando tu viste y aunque el este con ella yo le doy lo de ella tu gato es un venau echalo pa lao uh ohh quedate a mi lao el esta guayau uh oh esta guayau ese huele bicho contigo tu gato es un venau echalo pa lao uh oh yi estara apegao comenzando a bregau uh oh dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly fumando cristina bebiendo codeina con jory dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly quemando cristina bebiendo codeina con jory tu gato es un venau sendo cuernu siempre llama cuando estamo en un cabron conmigo disfrutas chingar como puta y el es un cebus tu gato es un venau y el no lo sabe quizas no lo tome tan grave yo se que el es dueno de tu corazon pero de tu toto tengo la llave tu gato es un venau es por tu culpa mia tambien pero baby disculpa yo te lo hago bien y todo a billete de 100 tu gato es un venau dia mi sin cojones no es mi pana no me conoce relajate y prende blones tu gato es un venau echalo pa lao uh oh viajo sin ver quedate a mi lao el esta guayau uh ohh tu gato es un venau echalo pa lao uh ohh yi estara apegao comenzando a bregau uh ohh dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly quemando cristina bebiendo codeina con jory dejalo pal carajo y dale ponte full pa mi contigo hasta abajo tu sabes que me voy mami fumando haze capsuliao en el cuarto una molly fumando cristina bebiendo codeina con jory okay dimelo jory jon z yi duran the coach loco humilde y real nigga loco humilde y real g boy wonder chosen few young boss jx dimelo level que seguimos subiendo niveles yi y cuando lleguemo al tope vamo construir un elevador pa seguir subiendo bien pa arriba el de la j baby yeah","Venau","2017"
"Jory Boy","yo se que lo que tuvimos anoche te gusto echale la culpa al alcohol no me tienes que repetir que tu cuerpo fue mio echale la culpa al dolor y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero si yo te quiero pero prefieres irte con el a viajar el mundo entero y lo veo soy tu deseo pero es que su bolsillo te llama y si te digo la verdad tu y yo somos muy similares la diferencia es que yo no me muero por dinero soy tu dueno en la intimidad pero la cruda realidad hay muchas cosas que yo nunca te podre dar esa ambicion te va a matar un dia te arrepentiras vas a despertar llorando por que con otra ando soy tu dueno en la intimidad pero es la cruda realidad hay muchas cosas que yo nunca te podre dar yo se que lo que tuvimos anoche te gusto echale la culpa al alcohol no me tienes que repetir que tu cuerpo fue mio echale la culpa al dolor y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero se que despues de lo de anoche de mi tu te enamoraste no digas que no con tus palabras y artimanas tambien me envolviste un imposible amor y aunque ese tipo tenga un exito rotundo no puede hacerte lo que yo en cada segundo yo se que por dentro tu cuerpo me pedias yo se que tu me preferias si y si te digo la verdad tu y yo somos muy similares la diferencia es que yo no me muero por dinero soy tu dueno en la intimidad pero la cruda realidad hay muchas cosas que yo nunca te podre dar esa ambicion te va a matar un dia te arrepentiras vas a despertar llorando por que con otra ando soy tu dueno en la intimidad pero es la cruda realidad hay muchas cosas que yo nunca te podre dar yo se que lo que tuvimos anoche te gusto echale la culpa al alcohol no me tienes que repetir que tu cuerpo fue mio echale la culpa al dolor y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero y aunque fue solo un rato se que cambie tu mundo pero predomina su dinero y aunque es un hombre ingrato me tienes de segundo como un sentimiento pasajero dice si de componer se trata un sentimiento pasajero tienen que hablar de mi","Imposible Amor","2015"
"Jory Boy","no se lo que te sucedio quien te convirtio en lo que eres hoy quizas fue un amante que te dio ilusiones y sin precauciones le diste el corazon yo no soy como ese perdedor no juzgues sin antes conocerme quizas ante tus ojos yo soy invisible pero soy insistente y me gusta lo imposible no me condenes mami por lo que fue tu vida yo no soy el culpable pero soy la salida dame una oportunidad aunque sea por hoy quien sabe quizas hasta te sorprendes enamorarte sera mi propuesta pero esta en ti si lo aceptas no me condenes mami por lo que fue tu vida yo no soy el culpable pero soy la salida aqui estoy yo para cuidarte estoy dispuesto a enamorarte tu pasado quiero borrarte solo deja demostrarte y cuanto te deseo y solo dame una oportunidad baby que yo te prometo uoh ohhh que borrare las marcas de tu piel que aquella relacion te dejo y que hoy igual no cree en amor y que nunca es tarde para abrir tu corazon y que te olvides bebe de toda desilusion aqui tengo la propuesta tu toma la decision yo solo estoy aqui para mejorar la situacion no me condenes mami por lo que fue tu vida yo no soy el culpable pero soy la salida no me condenes mami por lo que fue tu vida yo no soy el culpable pero soy la salida dame una oportunidad para ensenarte que mis palabras son eficientes no pienses que la historia va a repetirse mucho menos si lo de nosotros existe no no me compadece ese perdedor hasta en la cama yo soy mejor bebe decidete por favor por favor no se lo que te sucedio quien te convirtio en lo que eres hoy quizas fue un amante que te dio ilusiones y sin precauciones le diste el corazon yo no soy como ese perdedor no juzgues sin antes conocerme quizas ante tus ojos yo soy invisible pero soy insistente y me gusta lo invisible no me condenes mami por lo que fue tu vida yo no soy el culpable pero soy la salida","No Me Condenes","2015"
"Jory Boy","lo nuestro fue como si caminando en tinieblas me encuentro una flor hermosa de lejos se ve venenosa pero la verdad es muy maravillosa y yo jugue con el amor yo cambie corazones parecian ilusiones pero tu llegaste de la nada meterme tu elegancia ahora sin tu presencia no puedo vivir bebe y aunque solo sale el sol cuando te veo ay amores como el tuyo ya no hay te necesito baby girl y aunque yo me siento bien cuando te veo ay amores como el tuyo ya no hay baby como tu ya no hay me pasie por hawai me falta pa dubai pero na na na no hay estoy hablando en la ride no piensen diferente si no me das un beso te lo voy a robar te lo voy a robar como pierdes el control cuando haces el amor solo lo haces tu una extrana sensacion que me da por dentro solo lo haces tu tu eres mi tesoro asi como un pirata con su oro mientras mas te pienso mas me enamoro es como una sustancia que quiero en abundancia tu eres mi tesoro asi como un pirata con su oro mientras mas te pienso mas me enamoro es como una sustancia que sin consumirla no puedo vivir bebe y aunque solo sale el sol cuando te veo ay amores como el tuyo ya no hay te necesito y aunque yo me siento bien cuando te veo ay amores como el tuyo ya no hay si me quiere yo te quiero no importa lo que comenten yo cruzaria los mares solo por estar contigo tu eres mi tesoro asi como un pirata con su oro mientras mas te pienso mas me enamoro es como una sustancia que quiero en abundancia tu eres mi tesoro asi como un pirata con su oro mientras mas te pienso mas me enamoro es como una sustancia que sin consumirla no puedo vivir bebe y aunque solo sale el sol cuando te veo ay amores como el tuyo ya no hay te necesito y aunque yo me siento bien cuando te veo ay amores como el tuyo ya no hay check it out el de la jota mami que es lo que haces mami jory boy magnifico in the beat maiky town jx no hay break matando la liga baby","Un Pirata [*]","2015"
"Jory Boy","vea el de la jota baby mera dime jhayco pusho woah a oscuras no quiere ver quiere que se sienta pa para que nadie se de cuenta que contigo es que ella aparenta pero en la calle la conocen y se te pega donde nada se ve rompe las reglas despues de las doce si la ve dejala y llevala pa donde no se vea vea sabe donde hacerlo ella no lo hace donde sea sea y no la va correr que esa actitud la persea persea dice un ratito pero se queda la noche entera entera en lo oscuro donde no se vea toy desvaloso yo no escatimo toy poderoso sin vender coso la baby es under tira pa lante le gusta los ganster pa que en ella gasten es un hijueputa tiene gato tiene gata champana con molly y rapido se pone sata v i p de gratis te chapea el botelleo y tiene un video en internet dandose deo obligao por leyenda con el panty mojao en lo oscuro de la disco bien pegao una diabla despues de la doce le gusta el roce obligao por leyenda con el panty mojao en lo oscuro de la disco bien pegao una diabla despues de la doce le gusta el roce pero donde no se vea vea sabe donde hacerlo ella no lo hace donde sea sea y no la va correr que esa actitud la persea persea dice un ratito pero se queda la noche entera entera en lo oscuro donde no se vea salimos de la disco y directo al despacho porque yo no las suelto despues que las cacho sus amigas lo que hacen es pelear por macho y es por eso que ella siempre anda con los muchachos fuma como rasta le gusta el que gasta no esta pa que le traigan regalo en canasta sin menos alguien que le ponga el freno porque ella es la duena del terreno ella es asi si te pilla en una esquina te mata por que le gusta hacerlo a escondidas se queda contigo toda la noche y te da lo que tu pidas ella es asi si te pilla en una esquina te mata por que le gusta hacerlo a escondidas se queda contigo toda la noche y te da lo que tu pidas pero donde no se vea vea sabe donde hacerlo ella no lo hace donde sea sea y no la va correr que esa actitud la persea persea dice un ratito pero se queda la noche entera entera en lo oscuro donde no se vea","Donde No Se Vea","2017"
"Jory Eve","im holding a letter that i wrote last night tryin to remember what it says inside the words are written but never been said your voice keeps calling in my head i dont believe its time but i try to say goodbye but i feel so lost inside i dont know my name and i cant erase whats weighing on my mind it says id be leavin on a redeye plane but i know im coming back again youve heard the story a thousand times the song is playing in your mind im asking myself why then i try to say goodbye but i feel so lost inside i dont know my name i cant erase whats weighing on my mind i try to stay awake trying to write the words and im trying to write the word goodbye to say goodbye but i feel so lost inside i dont know my name and i cant erase whats weighing on my mind and i try to say goodbye but i feel so lost inside and i try to say goodbye and i try and i try to say goodbye and i try to say goodbye i try and i try","Try to Say Goodbye","1998"
"Jory Schulman","its not time to make a change just relax take it easy youre still young thats your fault theres so much you have to know find a girl settle down if you want you can marry look at me i am old but im happy i was once like you are now and i know that its not easy to become when youve found something going on but take your time think a lot think of everything youve got for you will still be here tomorrow but your dreams may not how can i try to explain when i do it turns away again and its always been the same same old story from the moment i could talk i was ordered to listen now theres a way and i know that i have to go away i know i have to go its not time to make a change just sit down and take it slowly youre still young thats your fault theres so much you have to go through find a girl settle down if you want you can marry look at me i am old but im happy all the times that ive cried keeping all the things i knew inside and its hard but its harder to ignore it if they were right id agree but its them they know not me now theres a way and i know that i have to go away i know i have to go","Father and Son","2007"
"Jory Schulman","theres a saying old says that love is blind still were often told seek and ye shall find so im going to seek a certain lad ive had in mind looking everywhere havent found him yet hes the big affair i cannot forget only man i ever think of with regret id like to add his initial to my monogram tell me where is the shepherd for this lost lamb theres a somebody im longing to see i hope that he turns out to be someone wholl watch over me im a little lamb whos lost in the wood i know i could always be good someone wholl watch over me although he may not be the man some girls think of as handsome to my heart he carries the key wont you tell him please to put on some speed follow my lead oh how i need someone to watch over me","Someone to Watch Over Me","2007"
"Jos Beeren","at last my love has come along my lonely days are over and life is like a song at last the skies above are blue my heart was wrapped in clover every since the night i looked at you and i found a dream that i could speak to a dream to call my own i found a thrill to press my cheek to a thrill id never known when you smiled and then the spell was cast and here we are in heaven i found my love at last i found a dream that i could speak to a dream to call my own i found a thrill to press my cheek to a thrill like i had never known you smiled when you smiled at me that was how the spell was cast and here we are in heaven i found my love at last","At Last","2000"
