"Band","Lyrics","Song","Year"
"Justin Hayward","you dont need to ask me if ill be your friend i am i am you dont need to ask me if im sure my friend i am i am your friend you must remember me im the one who saw through the worlds disguise took away its cloak and i made it hide from me remember me walking on this earth finding you you you walking on this earth finding you you you what can i say you dont need to find the words to say whats on your mind if you need a reason to begin again i am i am you will find an answer at your journeys end i am waiting there my friend you must remember me im the one who knew you when im the one you call your friend feel free remember me walking on this earth finding you you you walking on this earth finding you you you what can i say you dont need to find the words to say whats on your mind walking on this earth finding you you you walking on this earth finding you you you what can i say you dont need to find the words to say whats on your mind walking on this earth finding you you you walking on this earth finding you you you walking on this earth finding you you you you you you you you you","Remember Me (My Friend)","1994"
"Justin Hayward","billy left home one morning he walked right out the door he said goodbye to his former life and he never came back no more oh billy theres anger in your heart oh billy theres madness in your eyes he took his favorite handgun with his rifle he felt free he cleaned them all the night before he was armed as he could be oh billy there s anger in your heart oh billy theres sadness in your eyes cause its a sad world where theres no one who can reach out to the source of your pain yes its a sad world such a sad sad world when only peace comes at the end of a gun oh woh he found the tallest building like a birds nest in the sky he shed a tear as he took his aim at the people passing by oh billy theres anger in your heart oh billy theres sadness in your eyes well its a sad world where theres no one who can reach out to the source of your pain yes its a sad world such a sad sad world when only peace comes at the end of a gun oh woh before he pulled the trigger he knelt as if to pray and at the top of the church he will never be found since he took his life that day oh billy theres anger in your heart ah billy theres sadness in your eyes cause its a sad world where theres no one who can reach out to the source of your pain yes its a sad world such a sad sad world when only peace comes at the end of a gun yes its a sad world when theres no one who can hold you when you just need to cry and its a sad sad world when theres no one who would care if if you live or you die and its a sad world such a sad sad world its a sad world","Billy","1996"
"Justin Hayward","one more illusion shattered one more broken dream oh that the morning brings the sun gone are the days when i could bounce right back again see how the tears flow down like sweet summer rain where does it leave me now i find myself so free again even the smallest traces of your sweet perfume open the floodgates and im helpless now as the moonlight shadows cast across my room only the whispered words are heard in the night only a silent prayer i love you still i always will out of the dark i stumbled into the light only my fear has tumbled i think i always knew that i would run to you somewhere theres children playing somewhere far away running with open arms to greet me over the hill the sunset dies and fades away i turn and i close the door with one last goodbye i will return no more ill take my heart and let it fly","Broken Dream","1996"
"Justin Hayward","i was driving down a lonely highway as the sun went down i pretty a voice right beside me saying why dont you turn around why dont you stop feel the wonder and listen to the sound and i heard it i heard it i heard it i heard it have you listened to the bell at midnight on the still night air it sets you dreaming of the strangest journey across the great somewhere then you start the brave adventure dreams without a care well i heard it i heard it i heard it i i heard it like leaves borne on the wind our words will fade and die only to return as new life by and by the passions that we feel like lovers wild and free are footsteps on the sand holding back the mighty sea theres a place a secret garden and when the day is done well lie among the grass and flowers underneath the sun as we look up the sky is turning with the earth were one well i heard it i heard it i heard it i heard it passion that we feel like lovers wild and free are footsteps on the sand holding back the mighty sea theres a voice that calls us onwards down the lonely street when we tread the path no longer the clrcle is complete a million souls scream in anguish and others rest in sleep well i heard it i heard it i heard it i heard it yeah yeah well i heard it i heard it i heard it i heard it","I Heard It","1996"
"Justin Hayward","you say to me why cant it be just like it was once before well you lead the way and ill find the tree and you catch the leaves as they fall dont you know that its not too late the times not past dont you know its not too late and even though i tell myself all is lost somewhere theres a spark of hope somehow the world keeps turning promising a better day somewhere the spark is burning away if we were free to do as we please what would we change you and i to hold back the night to do what is right to live under bright blue blue sky dont you know that its not too late the times not past dont you know its not too late and even though i tell myself all is lost but somewhere theres a spark of hope somehow the world keeps turning promising a better day somewhere the spark is burning away as we look to the horizon way out on the sea see the sun still rising just for you and me when we were young life was so strange so complicated we would cry but when we grow old will mystery hold us both in its spell as time goes by dont you know that its not too late the times not past dont you know its not too late and even though i tell myself all is lost somewhere theres a spark of hope somehow the world keeps turning promising a better day somewhere the spark is burning away dont you know that its not too late the times not past dont you know its not too late and even though i tell myself all is lost somewhere theres a spark of hope somehow the world keeps turning promising a better day somewhere the spark is burning away","It's Not Too Late","1996"
"Justin Hayward","they came from nowhere with nowhere else to go they came with nothing but pockets full of dreams they came in hope looking for the promised land they brought their faith believing in their hearts they brought their children searching for a new start they came looking for the promised land and all the rumours said it was heaven there and all the signs were pointing to a new world someway somehow theres got to be a place for us somewhere theres got to be a better way a new beginning a second chance its all in the new world equality liberty freedom its all in the new world a better life a brighter future the right to believe its all in the new world for you and me its going to be freedom its all in the new world through the ages all through history they braved the deserts sailed the raging sea and left their homes looking for the promised land they brought their culture pride and prejudice all they wanted was a reason to exist and still they come looking for the promised land and all the rumours said it was heaven there and all the signs were pointing to a new world someway somehow theres got to be a place for us somewhere theres got to be a better way a new beginning a second chance its all in the new world equality liberty freedom its all in the new world a better life a brighter future the right to believe its all in the new world for you and me its going to be freedom its all in the new world","The Promised Land","1996"
"Justin Hayward","everywhere i go i see our shame everywhere i go all i can see is pain i see it on the pavements its lying in the streets i see it on the faces of the people i dont meet and everywhere i go i hear the sound crying in my head it just goes round and round i hear it on the airwaves its coming down the wire its starting to consume us like a fire but im only dreaming as you can see i dont expect that you should follow me the road is lonely i dont complain its such a shame everywhere i go i feel the love washing over me i just cant get enough i hear it in the music thats coming down through me i know theres love between us if we only set it free and everywhere i go i feel the joy hold it in your heart dont let it be destroyed cause all we need is freedom and all we ask is peace all we ask is no one on their knees but im only dreaming as you can see i dont expect that you should follow me the road is lonely i dont complain but its such a shame cause all we need is freedom all we ask is peace all we ask is no one on their knees but im only dreaming as you can see i dont expect that you should follow me the road is lonely i dont complain but its such a shame its such a shame the road is lonely i dont complain but its such a shame hey its such a shame im only dreaming im only dreaming hey its such a shame","Shame","1996"
"Justin Hayward","little brothers got a habit that he thinks hes getting under control and hes selling all our love and best wishes as the hunger grows living by the scripture on the subway walls he wants to be a rebel but he cant find a cause he needs something to believe in he needs something to believe in all he ever wanted was to get away little sisters getting serious with a fella nearly twice her age and shes aiming to move in with him as soon as they can find a place theres no getting through to her theres no other way you cant learn from mistakes that somebody else made she needs something to believe in she needs something to believe in all she ever wanted was to get away caught in the void of no hope and o choice its a nobody win situation what can they do its a catch 22 its a breakdown in communication mum and dad are so confused little wonder they dont understand little wonder theres a wind of change blowing through this land nobodys guilty its a sign of the times but we wont see the future till we open our eyes we need something to believe in we need something to believe in we need something to believe in we need something to believe in all we ever wanted was to get away","Something to Believe In","1996"
"Justin Hayward","this time im not gonna go so crazy im not gonna let it faze me im building my resistance bound to keep my distance slowly determined to take it slowly refusing to let it throw me feeling every feeling staring at the ceiling and if its real a heart will know all the time and come the spring it will grow or die upon the vine but if its love love will come knocking at my door i do believe it now sometimes less is more this time im not going to stoke the fire im not going to walk the wire oh heart youve learned your lesson love is not obsession easy i swear that ill take it easy and passion you wont deceive me ill hear the music playing hear the songbird saying that if its real a heart will know all the time and come the spring it will grow or die upon the vine and when its love love will come knocking at my door i do believe it now sometimes less is more and if its real i will know know this time and come the spring it will grow or die upon the vine and if its love love will come knocking at my door i do believe it now sometimes less is more","Sometimes Less Is More","1996"
"Justin Hayward","i was only a little boy when i heard the call like a voice in the wilderness that calls to us all so i took to the gypsy life in the city of love and i walked with the troubadours and flew with the doves in the city of love in the garden of paradise i heard a voice sing i can still feel the thrill of it the chills it would bring far away in the western sky over the sea theres a land that we dream about peaceful and free waiting for me hold my hand let me take you there lets go walking in the morning as time goes by love will wash us clean let love bring to us our freedom and we will sing of the heroes and fly on the breeze love with the lovers of the world oh oh oh well be free in the dark of the mystic night music is born in the hands of the troubadour the piper of dawn and its heard on a foreign shore over the sea in the land that we dream about peaceful and free waiting for me hold my hand let me take you there lets go walking in the morning as time goes by love will wash us clean let love bring to us our freedom and we will sing of the heroes and fly on the breeze love with the lovers of the world oh oh oh well be free hold my hand let me take you there lets go walking in the morning as time goes by love will wash us clean let love bring to us our freedom and we will sing of the heroes and fly on the breeze love with the lovers of the world oh oh oh well be free well be free","Troubadour","1996"
"Justin Hayward","i took a walk down by the prison wall i didnt know i couldnt see the side of the wall i needed to be i looked at the sky i looked at the clouds still rolling by worshipped the sun giving its life to everyone yeah i watched the clouds roll by cause we are all equal underneath the sun thats the way thats the way of the world the way of the world thats the way thats the way of the world the way of the world i took a ride over the ocean wide i didnt know i couldnt see who i could trust or who trusted me i travelled the earth trying to find the good and the kind i had to choose if i should win or if i should lose yeah i had to choose the way cause we are all equal underneath the sun thats the way thats the way of the world the way of the world thats the way thats the way of the world the way of the world thats the way thats the way of the world the way of the world thats the way thats the way of the world the way of the world thats the way of the world","The Way of the World","1996"
