"Band","Lyrics","Song","Year"
"Lords of Acid","possess me disgrace me these special moments convulsions agonising pain abuse me mislise me my soul is breaking and aching good parental care","Special Moments","1994"
"Lords of Acid","young boys charming and innocent adolescent fun my toys spectral virginity i wanna watch them come hey boys im a candybar a tidbit for your tongue those boys with your chastity i wanna be your very first one young boys dressed up in leatherettes i wanna make em shine come down to my special route number sixty nine my boy shock me and thrill me you know what i desire youre hot nasty and spicy youll have to quench my fire chorus young boys i want you to be my toys im begging you please young boys im down on my knees young boys ill take you to heaven boys young boys soft and so kissable im waiting for their touch theyre rough thats why i like them i wanna taste their fudge horny boys youthful and healthy lovegun never stops they come its unbelievable squeeze you till you drop young boys part of a family its me that you can trust right now give me physically a boy to dim my lust their dads dont like it they want me to themselves sweet boys tasty and horny ill peel away their shell","Young Boys","1994"
"Lords of Acid","im all alone in my room just me myself me my gorgeous body and my fucked up brain were thinking about all the precious moments weve had together thinking about the places weve been the people weve met the lovers that wandered in out of our lives the ones we used and abused and then dumped cause they dont understand us the way we do no one can rip us apart lets face it girl we dont need nobody else we can do it all by ourselves were 2 in 1 in flesh in blood we share everything everything weve got well stay together forever forever ever ever i know what you feel i know what you like i know what to do to drive you wild the more you want the more you get were the same we like it wet oh yeah oh were all alone in the room just me myself me my hungry body and my lusty brain were thinking about what we want to do together and before you know it were doing stuff you can only imagine dream lets face it girl we dont need nobody else we can do it all by ourselves were 2 in 1 in flesh in blood we share everything everything weve got well stay together forever forever ever ever i know what you feel i know what you like i know what to do to drive you wild the more you want the more you get were the same we like it wet oh yeah oh","(Concerto For) Me and Myself","1997"
"Lords of Acid","if you want to talk my name is kinky thing if you want to flirt im your secret fling im your cyberslut gonna make you see i can make you happy if you play with me in cyberspace im your cyberbaby im supersexy and supernasty lets misbehave where no body can see in cyberspace its just you and me you can find my picture but when you start ill get you addicted gonna steal your heart i can be the girl in your wettest dream im the ultimate cyber kinky thing in cyberspace im your cyberbaby im supersexy and supernasty lets misbehave where no body can see in cyberspace its just you and me in cyberspace im your cyberbaby im supersexy and supernasty lets misbehave where no body can see in cyberspace its just you and me in cyberspace im your cyberbaby im supersexy and supernasty lets misbehave where no body can see in cyberspace its just you and me","Cybersex (Sherzo)","1997"
"Lords of Acid","there i was laying down smoking grass feeling sexy in the sun just sunning my buns in the sun just doing it because playing with myself out in the sun i was pretty far out as i started to shout when a dildo from mars swinging from a cloud came rushing down landing the ground i was freaking out out in space theyre a sexy race but aliens are not my piece of cake android sex have little dicks martians dont give me the kicks theres just no kick with a little dick they were rotten little mean horny sex machines in their dildo ship that looked really hip and cool but im no fool they showed their tools ha ha ha out in space theyre a sexy race but aliens are not my piece of cake android sex have little dicks martians dont give me the kicks theres just no kick with a little dick out in space theyre a sexy race but aliens are not my piece of cake android sex have little dicks martians dont give me the kicks theres just no kick with a little dick","Deep Sexy Space (Chorale)","1997"
"Lords of Acid","every time i get naked my doggie sees it all he always gets excited cause his worm is squeaky dog hes a horny little bastard its true that is gone i rub myself with candy im gonna lure him with the bone tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom you make me come tom when i take him walking with his studded jacket on hes a macho little puppy hes headed for a job well done dont care much for bitches they aint his cup of tea he loves his little pussycat and his pussycat is me tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom you make me come tom say tommy oh tommy baby does your mother know what youre up to does your mother know ooh tommy tommy tommy what we have is something special im watching you watching me tommy you suck ha ha ha hes always feeling kinky he loves to play these games and some days hes my doggy and one day hes my pain im willing and im able to turn my baby on as long as he feels happy he can be whatever he wants tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom you make me come tom tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom got a bone for a job well done tom tom doggy tom you make me come tom","Doggie Tom (Overture)","1997"
"Lords of Acid","fill me up dont stop just a little deeper baby give it to me strong do i seem a little too fast for you do you think im too rough for you lover i will come for you lover any time you want me to lover ill be there for you lover lover lover oh yeah give me some lets get it on just a little harder baby gotta come on strong if you want ill set you free gotta give me big time sexuality lover i will come for you lover any time you want me to lover ill be there for you lover lover lover oh yeah be relieved sex machine come and take my body and cover me with cream if youre good ill make it up for you if youre bad ill come all over you lover i will come for you lover any time you want me to lover ill be there for you lover lover lover oh yeah","Lover (Cantata)","1997"
"Lords of Acid","bloodshot eyes needle vain bright colors higher higher more more power brain white doves higher higher headkick dangerzone flashlight red alert speedball cool stoned bells ringing higher higher love peace freedom dream landscape higher higher big blue marble trees more more higher higher green cliffs purple sea fun fare spooky birds flatline crystal beach brainwaves higher spaceman god holy ships on the water higher higher lust sins leather lips more more higher higher braindead lost souls crack junk empty streets hell fire closed doors free drinks higher hes on the inside in his own world hes flying through darkness hes on the inside hes on the inside","LSD = Truth (Solo)","1997"
"Lords of Acid","worn out stockings high heeled shoes she pays the price and now shes singin the blues all alone out in the rain she waits for strangers to take her away deep in the night by the city lights she poses for losers but they pass her by no one to talk to nobody cares and nobody listens there she goes nobody knows about her feelings as she walks the street at night there she goes nobody knows about her feelings hidden deep inside shes so lonely shes so sad she stares at the ceiling when shes in her bed she empties a bottle and dreams away about her childhood in the good ol days deep in the night tears in her eyes she gets down on losers by the dashboard lights no one to cling to nobody cares cause nobody listens there she goes nobody knows about her feelings as she walks the street at night there she goes nobody knows about her feelings hidden deep inside there she goes nobody knows","Man's Best Friend","1997"
"Lords of Acid","you want sex with a rubber doll baby i dont agree with that at all sex bomb annie thats her name with her you like to play your dirty little games her mouth wide open always ready for more doesnt close her legs that inflatable whore its a love bazaar with a rubber bitch dont make me compete with that plastic witch death to the doll death to the doll you can never use me for your fantasy manage trois with my enemy you better take her with you one thanksgiving day so she can meet your folk in her negligee you take her out to dinner so your friends can see now everybodys pointing fingers at me you even take her shopping and on a double date shes always quiet and she never complains death to the doll death to the doll ive made up my mind its gotta stop a stab of a needles gonna make her go pop thatll be the end of your love affair with sex bomb annie and her plastic derriere death to the doll death to the doll death to the doll death to the doll","Rubber Doll (Opus)","1997"
