"Band","Lyrics","Song","Year"
"John Wesley Harding","maybe youre insecure neck deep in lifes manure maybe your hearts impure inured to all small compensations maybe youre born to lose could be caught out or confused wearing the condemned mans shoes worn out beyond a warning there might be one million ills that ail ya but why do you take pleasure in other peoples failure each day since time began youll meet a modest man who says he understands your plans your dreams your schemes your feelings but rather you than me thats his mentality hes a slave to gravity and he watches laughing as you fall down he doesnt even have to nail ya thats why he takes pleasure in other peoples failure it is a rule of thumb inside the coliseum that when the time will come wed rather see the losers slaughtered and no one can resist this vicarious kiss it is our greatest bliss the twist that gives success its flavour a psychopathic psychedelia thats why we take pleasure in other peoples failure","Other People's Failure","1996"
"John Wesley Harding","the secret angel fell from grace condemned to wear a human face evicted from her paradise excommunicated twice settled for second best and so she found me dont ask the nature of her crime dont ask her why shes serving time dont ask this girl why she cant cry dont ask her questions that start why im trying to help her start anew to learn to walk when once she flew above the ups and downs that floor and ground us into the dark she was reborn she says tonight will have no dawn and all the light drains from her eyes as she forgets to say goodbye to one more memory that tries to lift her high she drafts new plans and draws designs to find a way for her to fly i hide them when her back is turned the secret angel never learns she just gets burned again and falls eternally","The Secret Angel","1996"
"John Wesley Harding","ive lived my life backwards or heaven knows ive tried hope i find my perfection before i die maybe once we were fantastic maybe once we were divine now were flailing in the wake of progress passing by at the speed of normal ever since you were the baby youve been trying to grow up but thats nothing that a therapist can cure theres an unconfirmed report or could it be a cruel hoax that death is just the punchline to a tall tale told at the speed of normal so for everyone whos anyone and you know who you are hope you dont drop behind in the hundred yards war the winners and the losers overtaken in the end by their very shadows taking the last bend at the speed of normal","The Speed of Normal","1996"
"John Wesley Harding","i saw you yesterday i couldnt let you be i had to sift through broken glass to find out if you missed me but all i found was a slow fade and a gift wrapped box of band aids with a note that said im never coming home beneath my single bed everythings haphazard theres boxes full of bits of you and none of them are numbered and when i search its deja vu things i think i knew i should have thrown away this time last year everytime i touch you you move so slow and youre still like your photo i heard me yesterday repeating my own name to convince myself that none of us had changed and now im walking round the grooves of a record i lost when we moved theres dust and scratches mixed with all these tears everytime i touch you you move so slow and youre still like your photo should we throw it all away the failed long shots through far distant styles those forced smiles those forced smiles it started so on the mark but it missed by one million miles nothing has developed this darkroom gets me down id throw on all the lights but im afraid youd come around youre living in a limbo hell a life thats only parallel is the real you aware whats going on everytime i touch you you move so slow and youre still like your photo","Still Photo","1996"
"John Wesley Harding","to whom it may concern whatever your address i didnt think id have the nerve to write this i confess to get it off my chest but now that i have your attention i must make sure i get it right to whom it may concern dear madam or sir i dont know your name or if youll ever read these words i know that sounds absurd i know you dont know who i am you know that we havent met yet and i hope this is alright with you i hope this is alright with you i remain your faithful servant to whom it may concern let me cut to the chase were gonna have to meet one time before we quit this place gone without a trace and you may have already won so please fill out this questionnaire and say a prayer to whom it may concern now we will begin im not gonna post this ill just throw it in the wind and wonder where it lands but i know that it will reach you somehow i know that it will be received i must believe i hope well be alright with you i hope well be alright with you i remain your faithful servant","To Whom It May Concern","1996"
"John Wesley Harding","i sing of the triumph of trash the rise to success of hard cash the birth of annihilation the end of my patience i sing of the triumph of trash trash is the product of greed selfishness planted the seed everybody knows money makes it grow trash is the product of greed trash needs nostalgia to breathe it brings a familiar relief deja vu is all that matters unless we predicted it it never happened trash needs nostalgia to breathe trash is at once high and low it panders to the worst parts of both were so pleased were in agreement our heads in clouds our feet in cement trash is at once high and low hope is left out in the cold looking for pieces of gold our refuse has no limits she tries to live in it hope is left out in the cold i sing of the triumph of trash the past is a grate full of ash no morals and no sinners so theres no losers and no winner and i sing of the triumph of trash","The Triumph of Trash","1996"
"John Wesley Harding","if i die tomorrow dont read too much into this song ill be as surprised as you are i always get predictions wrong if i die tomorrow break out and play my best guitars dont put this one in the hard rock cafe in a case above the bar id like to take this chance to say good bye you want the answers dont look in my eyes youre asking me my opinion well baby were all gonna burn so light up and wait your turn in the fire im telling you my decision baby were all gonna burn there will be no return cause baby were all gonna burn if i die tomorrow theres one thing id ask of you a favour for your favourite friend when his living days are through make sure its me up on the funeral pyre make sure the house bands playing light my fire youre asking me my opinion well baby were all gonna burn so light up and wait your turn in the fire im telling you my decision baby were all gonna burn there will be no return cause baby were all gonna burn","Burn","1998"
"John Wesley Harding","im staying here and im not buying a gun ill just take my trouble as it comes i know youve got it in for me but i dont give a damn id rather die while trying than to give up who i am please tell everyone im staying here and im not buying a gun im staying here and i dont care who knows no one has the highs without the lows i know prescriptions you can write me for everything i need but i dont need a band aid doctor til i start to bleed please tell everyone im staying here and im not buying a gun come on pilgrim come on pilgrim im staying here and im not buying a gun im staying here i hope youve got the news you got me and someone else confused i know you thought id turn and run away when it all went wrong but youll be saying","I'm Staying Here (And I'm Not Buying a Gun)","1998"
"John Wesley Harding","theres pollen flying down the holland tunnel and the hotels full of mud and unmade clay there are rumors coasting in on fumes and vapors and theres no more gas for anyone today theres an earthquake where the milkshakes are perfection and a tv that we leave on all the day theres apostrophes for anyone who needs them and quotation marks round everything you say and its all your fault im sorry that i wrote this song its all your fault its all my fault it wont be long theres some rifle sights high on the eiffel tower trying to pick off anyone whos french youre spoiled for choice a voice calls down from heaven so shoot someone or get back on the bench theres a supermarket where the ark is grounded in frozen foods we feel the wind and snow theres a two for one deal at the checkout all thats yet to come is priced to go and its all your fault im sorry that i wrote this song its all your fault its all my fault it wont be long and your details are for sale like sacred relics and your real name has already been used face to face sounds mostly like an echo and when we touch feels mostly like a bruise and its all your fault im sorry that i wrote this song its all your fault its all my fault it wont be long","It's All My Fault","1998"
"John Wesley Harding","i was born with a coat hanger in my mouth oh yeah and i was dumped down south i was found by the richest man in the world oh yeah who bought me up as a girl my sheets are satin but my minds a mess but there are worse things i confess than drinking tea in a pretty dress and im here to tell you that its not all bad count your blessings and maybe youll be glad when he died i inherited his wealth oh yeah and i revealed my self i was snubbed by the friends hed never had oh yeah who sided with my dad all my riches are beyond control but its the same old rigmarole they say ive lost my very soul maybe i have but im here to tell you that its not all bad count your blessings and maybe youll be glad and as i grew so did my fame so i gave it up and changed my name its catch as catch can and youll never know who i am when i died i hoped to hear the angels song oh yeah but was i wrong they threw me back there in that lane oh yeah and they said start again so when youre turning out the bedside light consider me and my wretched plight looks like im gonna have to get it right this time but im here to tell you that its not all bad count your blessings and maybe youll be glad","Miss Fortune","1998"
"John Wesley Harding","poor heart what to do dim the light theres no respite for you poor heart can you see or will you beat a sad retreat for me poor heart poor mouth poor eyes poor soul poor mind poor start poor heart poor heart look around who else remains who can contain your frown poor heart why so vain are you rich enough to play so rough again poor heart poor heart poor eyes poor soul poor mind poor start poor heart poor heart play your part nothings done til it is sung poor heart","Poor Heart","1998"
"John Wesley Harding","dear mum everythings gone wrong and i wish id listened to what you said the times you sat down on my bed and told me bout my life told me bout my life dear mum ive been out of touch i guess i just didnt need you that much but now ill scream and shout cause ive got something to write home about dear mum everything has changed i dont know if youd know me today i wonder what wed have to say when i told you bout my life now everythings a blur i know what happened but lost the words we cant live without now ive got something to write home about and so its time to go im glad weve had this time alone it almost felt like time at home before i went away now ive got something to write home about","Something to Write Home About","1998"
