"Band","Lyrics","Song","Year"
"Yuridia","todo comienza muy bien tu me llamas y contesto que me extranas y concuerdo que me quieres y te creo que si nos vamos a ver y mis planes los cancelo que si quiero acompanarte siempre digo por supuesto y luego casi todo es felicidad hasta que me presentas como amiga y yo me callo mejor aunque quisiera gritar que no que los amigos no se besan en la boca los amigos no se extranan todo el dia gente loca los amigos no se llaman a las dos de la manana los amigos no se deberian dormir en la misma cama los amigos no se conocen todo el cuerpo por eso anda ve e inventa otra palabra no te creo amigos no por favor amigos no por favor porque los amigos no se hacen el amor y entonces digo esta fue la ultima que nos veremos no me merezco ser de nadie su juguete su pasatiempo pero algo pasa cuando vuelves a llamar y salimos de nuevo todo es tan perfecto hasta ese momento en que me vuelves a presentar que los amigos no se besan en la boca los amigos no se extranan todo el dia gente loca los amigos no se llaman a las dos de la manana los amigos no se deberian dormir en la misma cama los amigos no se conocen todo el cuerpo por eso anda ve e inventa otra palabra no te creo amigos no por favor amigos no por favor porque los amigos no se hacen el amor amigos no por favor porque los amigos no se hacen el amor","Amigos No por Favor",""
"Yuridia","perdon por ver estrellas donde no habia y por ilusionarme con tus besos de papel perdon por confundir amor con compania comprarme la idea de que un dia tu me ibas a querer a querer dicen que lo mejor para un buen adios es disculparse y perdonar lo que dolio hay yo ya no se quien lo hizo peor si tu y tu ego o yo y mi terco corazon perdoname perdoname por haberte dado mas de lo que tu querias tener perdoname perdoname la culpa es toda mia tu tuviste algo que ver perdoname mi error fue abrazarte mi error fue entregarme mi error fue enamorarme de un cobarde perdon por extranarte cada noche y dia por no ver las senales que eran claras en tu piel perdon por aferrarme a esta fantasia y hacerme a la idea de que un dia tu me ibas a ser fiel dicen que lo mejor para un buen adios es disculparse y perdonar lo que dolio hay yo ya no se quien lo hizo peor si tu y tu ego o yo y mi terco corazon ustedes perdoname perdoname por haberte dado mas de lo que tu querias tener perdoname perdoname la culpa es toda mia tu tuviste algo que ver no es cinismo en verdad estoy arrepentida perdoname por apostar que yo podria ser el amor de tu vida perdoname perdoname por haberte dado mas de lo que tu querias tener perdoname perdoname la culpa es toda mia tu tuviste algo que ver perdoname mi error fue abrazarte mi error fue entregarme mi error fue enamorarme de un cobarde","Cobarde",""
"Yuridia","yo no vi las flores marchitar ni ese frio en tus ojos al mirar no no vi la realidad me ibas a dejar dicen que la vida no es como la vez para aprender hay que caer para ganar hay que perder lo di todo por ti llore y llore y jure que no iba a perderte trate y trate de negar este amor tantas veces baby si mis lagrimas fueron en vano si al final yo te ame demasiado como yo como yo nadie te ha amado cada hora una eternidad cada amanecer un comenzar ilusiones nada mas que facil fue sonar tantas noches de intimidad parecian no acabar nos dejamos desafiar y hoy nada es igual se que en verdad el amor al final siempre duele no lo pude sanar y hoy voy a pagarlo con creces baby si mis lagrimas fueron en vano si al final yo te ame demasiado como yo como yo nadie te ha amado llore y llore y jure que no iba a perderte trate y trate de negar este amor tantas veces baby si mis lagrimas fueron en vano si al final yo te ame demasiado como yo como yo nadie te ha amado esta vez la pasion a ganado y por eso sigo esperando como yo como yo nadie te ha amado","Como Yo Nadie Te Ha Amado",""
"Yuridia","vienes y siembras la duda aqui en mi corazon un dia dices si y otro dices no que quieres que piense dame una respuesta dame una razon para no desconfiar de todas tus promesas no me pidas cosas que son imposibles quiero todo o nada de una vez decide porque me estan matando las dudas de no saber que va a pasar por favor un minuto ponte en mi lugar y ojala me resuelvas esta confusion que hay en mi corazon porque si no me aclaras que pasa en tu mente al besarme la piel como diablos me pides que me sienta bien si no se lo que significo para ti ya no puedo fingir y sin una respuesta solo haces que yo dude mas de ti tengo miedo de seguir miedo de parar una sensacion que no se explicar este amor es grande mas que mi cordura porque al escuchar tu voz diciendome que de verdad me amas se me olvida todo y creo en tu mirada pero al despedirte me quedo sin nada porque me estan matando las dudas de no saber que va a pasar por favor un minuto ponte en mi lugar y ojala me resuelvas esta confusion que hay en mi corazon porque si no me aclaras que pasa en tu mente al besarme la piel como diablos me pides que me sienta bien si no se lo que significo para ti ya no puedo fingir y sin una respuesta solo haces que yo dude mas de ti yo dude mas de ti porque si no me aclaras que pasa en tu mente al besarme la piel como diablos me pides que me sienta bien si no se lo que significo para ti ya no puedo fingir y sin una respuesta solo haces que yo dude mas de ti y sin una respuesta solo haces que yo dude mas de ti","La  Duda",""
"Yuridia","todo llega a su fin no puedo dejarte ir maldita soledad ah ah quererte es lo que amo mas robaste mi corazon y estoy mal no te puedo dejar de pensar me da miedo tu prisa y tu voz cuando dices adios y me cuesta aceptar esa es porque quiero tenerte para mi has dejado un espacio dentro de mi y yo no no puedo estar si tu te vas quiero que estes junto a mi yo quiero estar en su lugar tienes que entender que no fue mi intencion es algo en mi interior oh woh no debo negarmelo es un desastre no ves te lo dije una vez que podria morir siento pena por mi corazon si me dices adios y me cuesta aceptar jo oh oh porque quiero tenerte para mi has dejado un espacio dentro de mi y yo no no puedo estar si tu te vas quiero que estes junto a mi yo quiero estar en su lugar tienes que entender que no fue mi intencion","En Su Lugar",""
"Yuridia","tropezamos de nuevo sin encontrar la explicacion a los latidos del corazon se pararon los vientos y las manillas del reloj al oxidarse el entendimiento y el aire se contamina sin la palabra exacta entre los dos y el aire se contamina me conoces ya me conoces y el aire se contamina y va surgiendo un nuevo mundo paralelo y el aire se contamina ya se que tu me hiciste esclava del deseo ya se que tu tambien bajaste a los infiernos ya se que tu quererme te lo tomas como un juego ya se que tu y yo vivimos en polos opuestos vivimos en polos opuestos no te pido perdon aunque a veces te llore y te jure mil veces que nunca mas no te pido te calles para que me la guardes seamos sinceros y dios dira ya no te pido ver es imposible mirar al pasado y dejar de pasar no te pido que olvides y empezar de cero se bien que esa noche yo hice mal fue una noche de copas una noche loca bese otros labios olvide tu boca manche tu imagen me perdi yo sola y esa es la historia fue una noche de copas una noche loca bese otros labios olvide tu boca manche tu imagen me perdi yo sola y esa es la historia fue una noche de copas una noche loca bese otros labios olvide tu boca manche tu imagen me perdi yo sola y esa es la historia fue una noche de copas una noche loca bese otros labios olvide tu boca manche tu imagen me perdi yo sola y esa es la historia vivimos en polos opuestos ah ah ah ah vivimos en polos opuestos vivimos en polos opuestos yeah ah ah","Polos Opuestos/Noche de Copas",""
"Yuridia","se que no eres feliz que ya no andas bien que has pensado en regresar se que no resulto tu y tu nuevo amor lo que son las cosas yo que puedo decir nada a mi favor si se fue contigo el amor yo al igual que tu jamas te olvide lo que son las cosas esta vida sin ti no es nada esta vida si tu no estas es desesperada equivocada sin tu amor yo se que no te importo irte de aqui me dejo llorando tu adios se que te quiero mas que hace un ano atras lo que son las cosas esta vida sin ti no es nada esta vida si tu no estas es desesperada equivocada sin tu amor todo el mundo en conjunto fuerte esta vida sin ti no es nada esta vida si tu no estas es desesperada equivocada sin tu amor ese si tu no estas es desesperada equivocada sin tu amor","Lo  Que Son las Cosas",""
"Yuridia","que cuanto me querias que mucho que cuando acabaria que nunca que si me dejarias y decias que no que si me cambiarias por nadie que si me cuidarias siempre amaba preguntarte hasta que tu voz desaparecio pero me acostumbre a escucharte y creer todo de tus labios dejaste muchas dudas en mi corazon me las pregunto y las contesto tambien yo que cuando dejare de amarte nunca que como voy a superarte no se que gano con este coraje nada por que cuesta olvidarte pues porque te ame donde voy para reencontrarte dime cuanto falta aproximadamente para ya sentirme bien yo siento que anos luz dame la cara y contestame de una buena vez pero respondeme tu que si te olvidaria muy pronto y si te doleria que mucho amaba preguntarte escucharte y creermelo y desde que te fuiste me pregunto y me contesto yo que cuando dejare de amarte nunca que como voy a superarte no se que gano con este coraje nada por que cuesta olvidarte pues porque te ame donde voy para reencontrarte dime cuanto falta aproximadamente para ya sentirme bien para ya sentirme bien que cuando dejare de amarte que como voy a superarte que gano con este coraje nada por que cuesta olvidarte pues porque te ame donde voy para reencontrarte dime cuanto falta aproximadamente para ya sentirme bien yo siento que anos luz dame la cara y contestame de una buena vez pero respondeme tu solo respondeme tu","Respóndeme Tú",""
"Yuridia","cuando supe toda la verdad senora ya era tarde para echar atras senora yo era parte de su vida y el mi sombra cuando supe que existia usted senora ya mi mundo era solo el senora ya llevaba dentro de mi ser su aroma el me dijo que era libre como el mismo aire era libre como las palomas era libre y yo lo crei ahora es tarde senora ahora es tarde senora ahora nadie puede apartarlo de mi el me dijo que era libre como el vagabundo era libre como la hoja seca era libre y yo lo crei ahora es tarde senora ahora es tarde senora ahora nadie puede apartarlo de mi ahora nadie puede apartarlo de mi cuando supe que existia usted senora ya mi mundo era solo el senora ya llevaba dentro de mi ser su aroma el me dijo que era libre como el mismo aire era libre como las palomas era libre y yo lo crei ahora es tarde senora ahora es tarde senora ahora nadie puede apartarlo de mi el me dijo que era libre como el vagabundo era libre como la hoja seca era libre y yo lo crei ahora es tarde senora ahora es tarde senora ahora nadie puede apartarlo de mi ahora nadie puede apartarlo de mi ahora nadie puede apartarlo de mi ahora nadie puede apartarlo de mi","Señora",""
"Yuridia","si quieres verme llorar dime que vas a dejarme que tu vas a abandonarme y no piensas regresar si quieres verme llorar dime que ya no me quieres que por otro amor te mueres si me quieres ver llorar si me quieres ver sufrir mirame que estoy sufriendo por tu amor estoy perdiendo y sin ti voy a morir si quieres verme llorar dime que vas a dejarme que tu vas a abandonarme y no piensas regresar si me quieres ver sufrir mirame que estoy sufriendo por tu amor estoy perdiendo y sin ti voy a morir si quieres verme llorar dime que ya no me quieres que por otro amor te mueres si me quieres ver llorar dime que ya no me quieres si me quieres ver llorar","Si Quieres Verme Llorar",""
