"Band","Lyrics","Song","Year"
"El Chacal","es un amor que me hiere un dolor que no cesa que no hace las paces duele mi cabeza lastima mis ojos poniendolos rojos y haciendome llorar solo sabe la noche como se desvela un hombre que nunca ha dejado de amar no todas las palomas son las que regresan y algunas que no vuelven mas quisiera llamarme norte y que tu corazon pusiera su brujula en mi direccion quisiera que un beso tuyo me haga sentir que conmigo es la persona que quieres vivir ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vayas que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia tengo un motivo muy fuerte para llenarme de tu voz tengo una pena viviente que solo la curas tu tengo un cielo disperso entre grises y azul yo tengo un angel que muere cuando le faltas tu yo tengo momentos que quisiera borrarte de la faz de mi mente para no extranarte y quien me cura para amarte solo un poco es que sin ti no tengo nada contigo lo tengo todo ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vaya que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia a tu favor no es mentira mi vida tu eres todo lo que tengo y gracias a ti tengo todo lo que soy no te vayas que te amo mucho mucho mucho tu lo sabes verdad eh tu lo sabes quisiera llamarme norte y que tu corazon pusiera su brujula en mi direccion quisiera que un beso tuyo me haga sentir que conmigo es la persona que quieres vivir ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vaya que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia esto es a puro sentimiento con el mejor de todo esto nando pro y quien te canta mami tu chacal de la bachata el corazon me hace pumpummm el corazon me hace pumpummm el corazon me hace pumpummm el corazon me hace pumpummm si me faltas tu si me faltas tu si me faltas tu no te vayas","No Te Vayas","1998"
"El Chacal","es un amor que me hiere un dolor que no cesa que no hace las paces duele mi cabeza lastima mis ojos poniendolos rojos y haciendome llorar solo sabe la noche como se desvela un hombre que nunca ha dejado de amar no todas las palomas son las que regresan y algunas que no vuelven mas quisiera llamarme norte y que tu corazon pusiera su brujula en mi direccion quisiera que un beso tuyo me haga sentir que conmigo es la persona que quieres vivir ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vayas que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia tengo un motivo muy fuerte para llenarme de tu voz tengo una pena viviente que solo la curas tu tengo un cielo disperso entre grises y azul yo tengo un angel que muere cuando le faltas tu yo tengo momentos que quisiera borrarte de la faz de mi mente para no extranarte y quien me cura para amarte solo un poco es que sin ti no tengo nada contigo lo tengo todo ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vaya que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia a tu favor no es mentira mi vida tu eres todo lo que tengo y gracias a ti tengo todo lo que soy no te vayas que te amo mucho mucho mucho tu lo sabes verdad eh tu lo sabes quisiera llamarme norte y que tu corazon pusiera su brujula en mi direccion quisiera que un beso tuyo me haga sentir que conmigo es la persona que quieres vivir ay no te vayas que como yo nadie te amara en la vida hoy no te tengo nada funciona el mundo se me viene encima ay no te vaya que si me faltas se me acaba la alegria ay no te vayas no es un chantaje solo es una garantia esto es a puro sentimiento con el mejor de todo esto nando pro y quien te canta mami tu chacal de la bachata el corazon me hace pumpummm el corazon me hace pumpummm el corazon me hace pumpummm el corazon me hace pumpummm si me faltas tu si me faltas tu si me faltas tu no te vayas","No Te Vayas [Bachata Version]","2012"
"El Chacal","quiza se le olvido mr worldwide 1que los besos mas humildes le borraron de la piel el chanel yandel yo no reclamo na eso quedo en el ayer yandel agradecerle a estos ojos que la vieron llorar una vez dj chino y ya tu ves quizas se le olvido mamita decir que me queria esa tarde tan fria de invierno sigue comiendo con los ojos por prestarle atencion a la ropa a la cara y el cuerpo que vas a morir por la boca quizas se le olvido ay mi dios quizas perdi en la batalla porque el que merece lo pide que me amara y quisiera de la forma en que yo lo hice es que amar con habilidad nunca ha sido posible yo no me niego al amor no me niego a nada que me de pasion yo no me niego a sus besos que son traicioneros y matan de dolor si soy sentimental cuando te acuestes con alguien ya tu veras que no es igual lo vas a lamentar mamita que dios te bendiga y que sigas pa lante que busques tu vida que busque un amante te deseo lo mejor que todo sea perfecto tu no puedes con mi vida bueno mami perfecto que tu quieres que te diga que yo soy perfecto ay mamita eso no existe eso es un cuento eso es un chiste te lo digo en espanol ingles hasta en chino yo no cambio por nadie yo soy quien yo soy no te gusta entonces me voy the grass always looks greener on the other side till you get to the other side ay mi dios quizas perdi en la batalla porque el que merece lo pide que me amara y quisiera de la forma en que yo lo hice es que amar con habilidad nunca ha sido posible yo no me niego al amor no me niego a nada que me de pasion yo no me niego a sus besos que son traicioneros y matan de dolor si soy sentimental cuando te acuestes con alguien ya tu veras que no es igual lo vas a lamentar hiciste lo que hiciste cuando quisiste con quien quisiste y quieres volver pero ya no es posible rompiste mi corazon sin compasion jugaste con mis sentimientos y mi amor date una vuelta que llego mi momento no quiero verte ya se que estas sufriendo mami boom bye bye que esta es la despedida ya que dios se lo dio ay mi dios quizas perdi en la batalla porque el que merece lo pide que me amara y quisiera de la forma en que yo lo hice es que amar con habilidad nunca ha sido posible yo no me niego al amor no me niego a nada que me de pasion yo no me niego a sus besos que son traicioneros y matan de dolor si soy sentimental cuando te acuestes con alguien ya tu veras que no es igual lo vas a lamentar pitbull yandel la leyenda chino chacal dj jordy ear candy si te vas despues no vengas a virar patras cuba puerto rico","Ay Mi Dios","2016"
"El Chacal","hace tanto que no nos vamos que ya no conversamos hoy yo se que estas casada que vives enamorada solo quiero que me escuches no lo tomes como cita quiero decirte algo que a mi no se me olvida ay amor amor amor ay amor amor amor ay amor amor amor estoy perdido en esta vida y mis heridas son por culpas del amor culpa del amor aun hay sabor de sus besos olor de su pelo y un mechon de su cabello lo llevas como amuleto la primera foto junto a la primera carta y el brillo de sus ojos diciendo que no me ama ay amor amor amor ay amor amor amor ay amor amor amor estoy perdido en esta vida y mis heridas son por culpas del amor culpa del amor senores oh oh ya no te veo baby sin rodeo te pienso y te deseo algo me pasa cuando te veo llegas y de lejos te olfateo que no me quiere que lo supere que nunca me desespere el amor hace que yo me altere pero hay que mirarla cuando se mueve me paso disimulando como alentando de noche sigo llorando dime baby hasta cuando no me estoy desesperando hace tiempo que no nos vemos te ves perfectamente a mi me estan matando los celos es que ya no puedo tenerte dime que hago ya que no puedo tenerte yo daria todo por en mi cama verte w chacal cuba y puerto rico ay amor amor amor ay amor amor amor ay amor amor amor estoy perdido en esta vida y mis heridas son por culpas del amor culpa del amor culpa del amor culpa del amor culpa del amor","Amor","2017"
"El Chapo","con la banda sinaloense yo me quiero emborrachar que toquen los intocables que cantan a todo dar con la musica nortena se emborracha baltazar que le toquen una pieza al caballo bailador baltazar es buen jinete y tambien hombre de honor para rendar a su chaco de todos es el mejor andamos borrachos todos con tequila y con cerveza unos porque traemos gusto otros porque traen tristeza que nos sirvan mas bebida hasta que nos amanezca que siga el chaco bailando como el jinete lo manda que toquen los intocables para seguir la parranda que me canten mis canciones mis amigos de la banda baltazar sigue tomando rodeado de sus amigos ya llego bernardo montes que le gustan los corridos tambien su compadre mayo que es un hombre decidido andamos borrachos todos con tequila y con cerveza unos porque traemos gusto otros porque traen tristeza que nos sirvan mas bebida hasta que nos amanezca","Andamos Borrachos Todos","2006"
"El Chapo","si crees que estoy dolido por lo que me has hecho si crees que estoy dolido por tu cruel desprecio no me importa lo vivido cuando apenas me enamoro es verdad que me gustabas pero no no estoy dolido que tristeza me da darme cuenta en donde estoy mi orgullo esta de mas y me duele aceptar que si estoy dolido","El  Dolido","2006"
"El Chapo","llevo tanto tiempo sin mirar atras porque tu llegada me vino a cambiar todo el sufrimiento por bellos momentos con besos caricias te quiero con todo tu cuerpo enciendes mi pasion de mi corazon tu eres el motor me faltarian palabras para describir este amor y todo lo que siento no puedo soportar imaginar que ya no estas te necesito siempre y para siempre junto a mi te haz vuelto una ladrona de mis pensamientos me robas por las noches mas que un simple beso te quedas con mi aroma y a cada momento me elevan tus caricias hasta el cielo te haz vuelto mi obsesion pero no me arrepiento y es que ya me robaste hasta mis sentimientos por nadie habia sentido lo que ahora siento te haz vuelto una ladrona de mi cuerpo con todo tu cuerpo enciendes mi pasion de mi corazon tu eres el motor faltarian palabras para describir este amor y todo lo que siento no puedo soportar imaginar que ya no estas te necesito siempre y para siempre junto a mi te haz vuelto una ladrona de mis pensamientos me robas por las noches mas que un simple beso te quedas con mi aroma y a cada momento me elevan tus caricias hasta el cielo te haz vuelto mi obsesion pero no me arrepiento y es que ya me robaste hasta mis sentimientos por nadie habia sentido lo que ahora siento te haz vuelto una ladrona de mi cuerpo","Ladrona","2006"
"El Chapo","que no encuentres un amor tierno y sincero que cada hombre que aparezca en tu camino sea un estupido que solo usen tu cuerpo que cuando pidas perdon siempre te ignoren que te ofendan que te humillen dia a dia noche a noche hasta que llores que estes triste y que no te den consuelo que te arrastren por el suelo para que regreses para que te quedes conmigo que nunca encuentres quien te puede amar por eso lo digo para que regreses para que te quedes conmigo ojala que nadie te ame como yo para que regreses que cuando pidas perdon siempre te ignoren que te ofendan que te humillen dia a dia noche a noche hasta que llores que estes triste y que no te den consuelo que te arrastren por el suelo para que regreses para que te quedes conmigo que nunca encuentres quien te puede amar por eso lo digo para que regreses para que te quedes conmigo ojala que nadie te ame como yo para que regreses para que regreses para que te quedes conmigo que nunca encuentres quien te puede amar por eso lo digo para que regreses para que te quedes conmigo ojala que nadie te ame como yo para que regreses que estes triste y que no te den consuelo que te arrastren por el suelo para que regreses para que te quedes conmigo que nunca encuentres quien te puede amar por eso lo digo para que regreses para que te quedes conmigo ojala que nadie te ame como yo para que regreses","Para Que Regreses","2006"
"El Chapo","es inevitable que se me encienda la piel no mas con vernos y en un solo instante el alma entera se me vuelva un incendio es inevitable pues la cordura es un corcel ya desbocado y aunque hago el intento es imposible ya no puedo controlarlo apartame esta noche para entregarnos hasta el ultimo suspiro y recorrerte con mis labios palmo a palmo todo el cuerpo hasta el lugar mas escondido apartame esta noche para empapar al 100 los sentidos y hacer mil formas con tu cuerpo sobre el mio hasta quedarnos enlazados bien dormidos es inevitable pues la cordura es un corcel ya desbocado y aunque hago el intento es imposible ya no puedo controlarlo apartame esta noche para entregarnos hasta el ultimo suspiro y recorrerte con mis labios palmo a palmo todo el cuerpo hasta el lugar mas escondido apartame esta noche para empapar al 100 los sentidos y hacer mil fomas con tu cuerpo sobre el mio hasta quedarnos enlazados bien dormidos","Apartame Esta Noche","2008"
"El Chapo","un se que tratas de decir en tus ojos puedo ver lo que genero el amor ahora esta matandome es el riesgo del que hable un silencio entre el deseo y la fe es un secreto que has de llevar escondido bajo tu corazon imposible de revelar quedara siempre entre tu y yo nadie puede prevenir lo que te hace mas feliz si pudiera continuar seguiria junto a ti se que no me perdere y en otro lugar te esperare un precio hay que pagar aunque a veces cueste mas no hay castigo para mi que destruya lo que siento por ti","Con Olor a Hierba","2008"
