"Band","Lyrics","Song","Year"
"Elliott, Eugenia","skylark have you anything to say to me wont you tell me where my love can be is there a meadow in the mist where someones waiting to be kissed skylark have you seen a valley green with spring where my heart can go a journeying over the shadows and the rain to a blossom covered lane and in your lonely flight havent you heard the music in the night wonderful music faint as a will o the wisp crazy as a loon sad as a gypsy serenading the moon oh skylark i dont know if you can find these things but my heart is riding on your wings so if you see them anywhere wont you lead me there oh skylark i dont know if you can find these things but my heart is riding on your wings so if you see them anywhere wont you lead me there","Skylark","1999"
"Elliott, Eugenia","old black magic has me in its spell old black magic that you weave so well those icy fingers up and down my spine the same old witch craft when your eyes meet mine same old tingle that i feel inside then the elevator starts it ride down and down i go round and round i go like a leaf caught in a tide i should stay away but what can i do i hear your name and im a flame flame flame of desire only your kiss can put out the fire oh youre the lover i have waiting for your the mate that fate had me created for and every time your lips meet mine down and down i go round and round i go in a spin lovin the spin im in under the old black magic called love in a spin lovin the spin im in under the old black magic called love in a spin lovin the spin im in under the old black magic called love i should stay away but what can i do i hear your name and im a flame flame flame of desire only your kiss can put out the fire oh you are the lover i have waited for your the mate that fate had me created for and every time your lips meet mine down and down i go round and round i go in a spin lovin the spin im in under the old black magic called love","That Old Black Magic","1999"
"Elliott, Eugenia","it seems we stood and talked like this before we looked at each other in the same way then but i cant remember where or when the clothes youre wearing are the clothes you wore the smile you are smiling you were smiling then but i cant remember where or when some things that happened for the first time seem to be happening again and so it seems that we have met before and laughed before and loved before but who knows where or when","Where or When","1999"
"Elliphant","appreciate it touch me like you know what you do and what you dont but im feeling jaded know your own love i dont fuck with no glove so why complicate it let me be your guide when you eat my pussy out cause ive had one or two even a few yeah more than you its charli baby all the girls stare at me drop lip dripping in harmony like fifth lay em down feel em up and they slide away so easy so easy so easy like yeah bitches i dont trust em but they give me what i want for the night bitches i dont trust em but i tell em and they do what i like why bitches i dont trust em but they give me what i want for the night bitches i dont trust em but i tell em and they do what i like why they cant fake it no no no drying off the seat when they getting up to leave so wet so they getting noticed im better if they blunt i dont really wanna hunt so why complicate it i call it respect when you givin what you get so baby spread your legs ill do the same already cumming all the girls stare at me drop lip dripping in harmony like fifth lay em down feel em up and they slide away so easy so easy so easy like yeah bitches i dont trust em but they give me what i want for the night for the night yeah yeah bitches i dont trust em but i tell em and they do what i like why bitches i dont trust em but they give me what i want for the night bitches i dont trust em but i tell em and they do what i like why b is for balance i for intelligence t stands for tough trouble truly terrific c for courage h bitch holy rise high pollinate aphrodite right turn my touches into neon light chat it up now doggy come suck my a titties im a free headed goddess from the full moon land venus hit the bong gon sing it straight we tough it out we stand strong in the storm we dont back down we dont take shit no more we dont back down now we ahead of the game its a new day of bitches that no man can tame yeah bitches i dont trust em but they give me what i want for the night yeah yeah yeah yeah bitches i dont trust em but i tell em and they do what i like why bitches i dont trust em but they give me what i want for the night oh yeah bitches i dont trust em but i tell em and they do what i like why i call it respect when you givin what you get so bitches i dont trust em but they give me what i want for the night like that bitches i dont trust em but i tell em and they do what i like why bitches i dont trust em but they give me what i want for the night","bitches",""
"Elliphant","we are waking up in a pile of shit the whole bay is full of it and it keeps growing out of our ears but we keep swimming in this wide oceans of salty tears i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight down the central of your sensual sense freak more freaks now while i got the chance but keeps on cool dubs dont waste the odds the day is soon to come when youre gone need it all i say i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight like leaves that days are falling not tell me why the breeze will carry for a while but it will fall to the ground please stay life is a calling life not a waiting life is running away but long after youre gone your question would still be answered if youre here now youll be a god forever i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight i could use a break me need to go down down down down on life i need you to take all my shadows for a walk tonight","Down On Life","2012"
"Elliphant","yeah yeah yeah yeah eh eh born in this world i say its no money no love no money no love yeah yeah yeah in case you wanna hear it again its no money no love no money no love yeah yeah yeah its sure you love me now as the world is in my favor watch me while i disappear no money no love yeah yeah yeah oh i get my heart scarred from all my sins hey was my payback to never feel old again do you see the scars bruising my skin oh i wish i could erase them and start all over again yeah maybe i should get down on my knees and ill still be forgiven for what ive done born in this world i say its no money no love no money no love yeah yeah yeah in case you wanna hear it again its no money no love no money no love no money no love yeah yeah yeah no money no love its sure you love me now as the world is in my favor watch me while i disappear no money no love yeah yeah yeah who do i call when the worlds closing in is it too late for me to be dead id give my life to be loved again id cross my heart and clap all night can you say this dealer have some mercy maybe i should get down on my knees and ill still be forgiven for what ive done born in this world i say its no money no love no money no love yeah yeah yeah in case you wanna hear it again its no money no love no money no love no money no love yeah yeah yeah no money no love its sure you love me now as the world is in my favor watch me while i disappear no money no love no money no love no money no love no","No Money No Love","2014"
"Elliphant","come on now sugar come i really dont wanna go home stay with me be a friend these streets so cold and my minds full of goals come up now we take your car i know a sleazy bar not far downtown you get tacos for free and its open all night come on hang with me i got money i got money i pay for you i pay for you i got money i got money if you pray for me would you pray for me stay with me tonight we can count the street lights stay with me alright lets bring it all back to life dont fade away stay i like it here fuck work plus you said your boss is a jerk i need you now dont bang on me imma break your shit lets do what we always used to do stupid around like two fools nights are longer i feel alone you look after me it hurts i got money i got money i pay for you i pay for you i got money i got money if you pray for me would you pray for me stay with me tonight we can count the street lights stay with me alright lets bring it all back to life dont fade away stay one more come on its not a big deal its not a big deal one more one more girl on me come on then we go home its not a big deal its not a big deal one more one more come on come on its not a big deal its not a big deal one more one more on me on me girl then we go home then we go home its not a big deal its not a big deal stay with me tonight we can count the street lights dont fade away stay with me alright lets bring it all back to life dont fade away stay","One More","2014"
"Elliphant","we flying in space one zero make a thousand numbers leaving no trace my hair a billion wonders now im riding away the moon penetrate me whisper sweet in my ears words made of reasons sown in the sand smelt like the first kiss a touch with no hands im living life golden got no need for gold got a wicked time comin man these stories untold im living life golden never getting old while my pockets stay empty my heart is full its perfect for me but looking like a wrong direction now make up your mind if you win or lose in rough affection the summers stay young fresh like a frozen flower slowly i wake crack my brow see the dirt break sown in the sand smelt like the first kiss a touch with no hands im living life golden got no need for gold got a wicked time comin man these stories untold im living life golden never getting old while my pockets stay empty my heart is full my heart is full my life is golden my heart is full my life is golden im living life golden got no need for gold got a wicked time comin man these stories untold im living life golden never getting old while my pockets stay empty my heart is full","Living Life Golden","2015"
"Elliphant","my pillow smells like your cologne i just cant wait til you get home you gangsta ways turn me on you touch me right and you love me wrong give it to me give it to me show it to me show it to me come up on me come up on me oh baby i say no one ayy no one loves me badder than you i say i say i say no one oh no one loves me badder than you yeah yeah nobody love nobody body love me badder than you if loving you was a crime i swear that i wouldnt mind to do the time the storm i had for you rub me blind you so criminal this so criminal give it to me give it to me give it to me show it to me show it to me show it to me come up on me come up on me come up on me oh baby nobody love nobody body love me nobody love nobody body love me nobody love nobody body love me badder than you no i fire fire bullets for you man you take them take them bullets for me in the fire fire walking to you man cut me deep sweet bleeding we got bad love i fire fire bullets for you man you take them take them bullets for me in the fire fire walking to you man cut me deep sweet bleeding we got bad love say no one no one loves me badder than you i say i say i say no one no one loves me badder than you yeah yeah nobody love nobody body love me nobody love nobody body love me nobody love nobody body love me badder than you no","Love Me Badder","2015"
"Elliphant","ass move kingston massive we ready london massive we ready trinidad massive we ready african massive we ready so imma blaze high till the day i die sweat the shit out every tear every lie hey anybody wanna dance with me sipping on my rum in the corner still we a groove to the morning break na we go banana in a suga shake bring the base up make a blasta block selecta gonna feed us with a well cocked rock see me see me see me im a bim see me swing ting tangue swinging like a tingeling im a twang my body till the problems gone drop baba juice make it goddamn strong see me rocking out going tribal style dance like a chicken flap tiger wild ah flap tiger wild oh no no no too original fi dem pawdie oh no no no dem frighten all true dem saw mi dance like a chicken flap tiger wild dance like a chicken flap tiger wild ah come come closer tell a secret boy dip you like a dumplin in a cup of soy man a crispy dont mean to be ruff but i really cant stay naah cant get enough puff puff puff and im back to di heat loving it living 128 beat hey naah shake your meat enemy or friend is not an option ah we all the same when we go dancing stars simsalabim naah im a norden gyal bim bim sala kicking dreadlock style hunt the reflection from a disco ball mayham rumble till i drop and fall pump up bumble bee swetty honey oh no no no too original fi dem pawdie oh no no no dem frighten all true dem saw mi i just wanna shine just like di diamonds ina di sky and i really dont care i love to watch the smoke dance in the air dance like a chicken flap tiger wild i love to watch the smoke dance in the air","Too Original","2015"
