"Band","Lyrics","Song","Year"
"Fler","simes got that secret sauce sup sup turned on the tv this morning had to shit on about bout living in the violent the violent world started thinking man either they dont know dont show or dont care about whats going on in the hood doughboy got some blow got some rock get the fuck out my face ich bin ein doughboy ein leben lang doughboy kommt mir nicht mit euern regeln an nein nein der dom dom perignon ist teuer brrt brrt ich geb einn fick und brech den nachsten an fuck fuck brrt brrt bis dein herz stoppt pow pow anabol ist mein nahrstoff anabol ist mein nahrstoff digga bomberjacke wie die air force pow in miami wie ein delphin brrt huh fruher waffe an der shell ziehen pew pew wenn deutsche rapper denken bei ihnn lauft pow bei mir war 06 schon break even bin ein millionar ein offizieller ah nenn mich john d rockefeller wouh wouh nach jedem zweiten satz ein inshallah brr brr doch du frisst heimlich deine mortadella mhh flizzy ist ein original jaja in der louis bag die forty k pfew pfew ich kille die hermes boutique pew pew du machst gar nix mit dem gucci belt gar nix machst mir einen auf kanye west haha doch kanye west hat kein vollbart boy ich hab mehr style als deine fashionblogger jaja auch wenn ich shoppen geh bei walmart puh puh ich bin ein doughboy ein leben lang doughboy kommt mir nicht mit euern regeln an nein nein der dom dom perignon ist teuer brrt brrt ich geb einen fick und brech den nachsten an fuck fuck brrt brrt bis dein herz stoppt pow pow anabol ist mein nahrstoff anabol ist mein nahrstoff digga bomberjacke wie die air force wouh krass wie jeder rapper heut am biten ist krass digga wird mal langsam zeit fur etwas eigenes haha diese vogel alles meine plagiate alles alles keine platinplatte ich bin platin auf der strasse wouh ich bin lebenlang ein outlaw lebenlang bestsellerautor ahah traumhaus traumauto traumfrau ja ronaldo leben traumtor traumtor mein merchandise ist ihr nachthemd wouh wie sie meinen namen schreibt mit akzent ahaha wir horen dabei the weeknd weeknd ich ficke sie wie superman nicht clark kent oh investiert in gucci ist das kapital kapital nicht in fake gucci material nein nein du kaufst dir nur das phonecase die shoppingmeile ist mein areal brrt brra ich bin ein doughboy ein leben lang doughboy kommt mir nicht mit euern regeln an nein nein der dom dom perignon ist teuer dom dom dom dom dom ich geb einen fick und brech den nachsten an yeah brrt brrt bis dein herz stoppt brrt brrt anabol ist mein nahrstoff anabol ist mein nahrstoff digga bomberjacke wie die air force wouh","Doughboy","2018"
"Fler","simes got that secret sauce highlevel ignoranz hater labern weiter bullshit wouh dieses leben ist ein deja vu denn jede nacht nehmen mich die bullen mit hab nur arger mit der ex bitch weil das alles meine schuld ist highlevel ignoranz denn ich bange weiter fullclip ey highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant algorithmen im weltall money kommt auf mein paypal rollies bitches diamanten alles andre hab ich nie verstanden als ob mir jemand was geschenkt hatte krieg vom leben einen denkzettel weil ich hier und jetzt den trend sette krieg ich spater ne gedenkstatte dieser flizzy scheint wie leds wie las vegas auf die amgs hang mit drei vier modelschlampen sippen drei vier chardonnays flizzy zeigt euch wie man business macht und ihr macht daraus ne wissenschaft guck der lambo passt zum ziffernblatt denn keiner macht wie flizzy macht highlevel ignoranz hater labern weiter bullshit wouh dieses leben ist ein deja vu denn jede nacht nehmen mich die bullen mit hab nur arger mit der ex bitch weil das alles meine schuld ist highlevel ignoranz denn ich bange weiter fullclip ey highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant dieser flizzy macht kein dancehall macht wieder nicht was die fans wollen dieser flizzy macht kein afrotrap ist kein fashionblogger apored ich werd heiser von dem rumschreien flizzy ist nicht kompatibel meine interviews mit realtalk oder die bundesliga sonntagsspiele trag die knarre im hermes belt bleibe clean in dieser dreckswelt die gucci jeans wird gewechselt maskulin baby sex sells ich bin underrated overdressed piss auf rapper wie ein drogentest dass dein baby heute bei mir ist ist kein zufall ist naturgesetz highlevel ignoranz hater labern weiter bullshit wouh dieses leben ist ein deja vu denn jede nacht nehmen mich die bullen mit hab nur arger mit der ex bitch weil das alles meine schuld ist highlevel ignoranz denn ich bange weiter fullclip ey highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant highlevel ignorant","Highlevel Ignoranz","2018"
"Fler","simes got that secret sauce touris denken hier ist hier ist sightseeing no letzte nacht war hier noch hier noch crime scene no sah schon kugeln kugeln hier vorbeifliegn oh und diese kugeln sind aus blei nicht ice cream no sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy du siehst mich immer mit eisen wie schwarzenegger und ner kette am hals so wie sklaven neger an meinem korper nur versace leder und ich pushe mehr kilos als wagenheber authority whiskey auf modus geext tote rapper fur den promoeffekt kugeln sind heavy das schiessen ist easy tret nicht auf fler seine yeezys glaub mir die sneakers sind wertvoll jalil macht swish und kein airball mach einen call wenn ihr klaren wollt komm in der nacht wie ein werwolf schiesse nur blei und kein ben jerry ficke nur bitches wie halle berry junge die bullet ist heavy heavy leb mit der gun so wie makaveli touris denken hier ist hier ist sightseeing no letzte nacht war hier noch hier noch crime scene no sah schon kugeln kugeln hier vorbeifliegen oh und diese kugeln sind aus blei nicht ice cream no sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy immer ist flizzy am rumschreien nein mann das kann nicht gesund sein noch immer die pisser von laut de kriegen jetzt schwanz in den mund rein die bullet ist blei und kein haagen dazs schiesse auf rapper kein tranengas damals mit maske in edekas wusste schon damals wir regeln das kapuze tief wie das mercedes gehause von engeln gesegnet doch red mit dem teufel hang in der grossstadt mit schwerkriminelln wenn du stress machst wirst du beerdigt fur geld vermummt und maskiert wie beim maskenball reiten bei dir ein nehm dann die kasse ein lass euch alle hungern wie zur fastenzeit ficke deine bitch mach sie zum wasserfall touris denken hier ist hier ist sightseeing no letzte nacht war hier noch hier noch crime scene no sah schon kugeln kugeln hier vorbeifliegen oh und diese kugeln sind aus blei nicht ice cream no sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy zutatowiert fruher strassendealer drive by auf kawasaki ninjas bin motiviert von der farbe lila nur schutzen im team so wie barca spieler gang gangslang das weisse pulver alle auf stress aus wie dreissig ultras narben am korper die stories erzahlen von sudberlin bis zu den hollywood hills und wieder back hier nach kreuzberg einziger rapper der royce fahrt wo kommt nur das weisse zeug her ja es ist weiss doch ist goldwert du hast die gun doch bist nicht ready hast keine kugeln wie mc flurry ich pass in den lambo nicht rein junge denn ich bin auf stoff wie der ted teddy touris denken hier ist hier ist sightseeing no letzte nacht war hier noch hier noch crime scene no sah schon kugeln kugeln hier vorbeifliegn oh und diese kugeln sind aus blei nicht ice cream no sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy heavy heavy heavy heavy sie ist heavy heavy heavy heavy heavy","Ice Cream","2018"
"Fler","bin mit zehn mann im club so wie real madrid wer trinkt mehr goose und macht den ersten schritt das leben das ich leb beginnt ab mitternacht alle sind am feiern doch wir beide halten blickkontakt du in meim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin ich in deim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin du in meim du in meim kopf drin ich in deim kopf drin ich in deim kopf drin du bist in meim kopf drin du blendest alles andre aus mit deiner optik bestell dir jede menge kurze oder longdrinks ich zahl die rechnung geb einen fick drauf was es kostet baby baby baby baby all diese frauen haben keine chance hab nur noch augen fur dich alles wie in trance denn baby du prasentierst dich in hochster form und die gedanken von uns sprechen dirtytalk du bist im fokus baby du und die louis v logos baby nach dem batida de coco baby sind wir im modus baby ich zeig dir die sterne komm rauf auf mein zimmer doch kann nicht lang denn die gang bleibt fur immer bin mit zehn mann im club so wie real madrid wer trinkt mehr goose und macht den ersten schritt das leben das ich leb beginnt ab mitternacht alle sind am feiern doch wir beide halten blickkontakt du in meim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin ich in deim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin du in meim du in meim kopf drin ich in deim kopf drin ich in deim kopf drin deine bitch reitet wien pony hotelsuite nehme sie doggy dann auch noch essen gehen sorry renn schon zur nachsten mit voddi trage die alpha vetements ey auch in nem scheiss restaurant heh jette mal schnell nach milano piuch alles nur fur ein croissant ey schwanz in den mund und sie sabbert ey nach dem orgasmus sie klammert ah kam in dein haus undercover mister lover lover lover meine homies mordern yeah yeah zwei kugeln fur deinen ex pow pow fick mal michael kors baby von louis sind die bags baby sag mir was willst du jetzt machen heh maskulin gangster wir rulen yeah rapper wollen arger fur promo doch ich hab zu viel zu tun ey ich bin bereit fur das level auf einem level mit fifty auf einem level mit diddy auf einem level mit drizzy bin mit zehn mann im club so wie real madrid wer trinkt mehr goose und macht den ersten schritt das leben das ich leb beginnt ab mitternacht alle sind am feiern doch wir beide halten blickkontakt du in meim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin ich in deim kopf drin ich in deim kopf drin du in meim kopf drin du in meim kopf drin du in meim du in meim kopf drin ich in deim kopf drin ich in deim kopf drin","Real Madrid","2018"
"Fler","simes got that secret sauce fashionkiller hoh playboymansion villa huh maybach s500 leder glanzt vanilla skrrt hater zahlen den wagen hater zahlen die uhren roli roli hater zahlen die jacke hater zahlen die schuhe henny schnaps trink ich doppelt ey louis belts kauf ich doppelt huh one night stands fick ich doppelt hoh deinen jahreslohn mach ich doppelt ey henny schnaps trink ich doppelt eh louis belts kauf ich doppelt huh one night stands fick ich doppelt huh deinen jahreslohn mach ich doppelt hoh fruher hiess ich g hot heute heiss ich shen eh sonnenallee der ort wo mich die bitches kennn fortyfour ein stich in meine schulter hat nix ausgemacht zack ein stich in meinen schenkel hat nix ausgemacht ticke das weed hier im viertel wouh jeder patient braucht sein mittel wouh sie sagen ich war ein verrater wouh nie von den bullen hande geschuttelt nah zweihundert euro steaks let it be ah in nem schicken restaurant doch kein kfc blockhouse blockhouse lang genug gewartet doch bin jetzt bereit aha hab eine mio vorschuss wird der scheck gesignt mein dick ist bereit fur die bitches ich bin bereit fur das business heh ich bin bereit fur die hitlist uh ich bin bereit mann ihr wisst es fashionkiller hoh playboymansion villa huh maybach s500 leder glanzt vanilla skrrt hater zahlen den wagen hater zahlen die uhren roli roli hater zahlen die jacke hater zahlen die schuhe henny schnaps trink ich doppelt ey louis belts kauf ich doppelt huh one night stands fick ich doppelt hoh deinen jahreslohn mach ich doppelt ey henny schnaps trink ich doppelt eh louis belts kauf ich doppelt huh one night stands fick ich doppelt huh deinen jahreslohn mach ich doppelt hoh schlampe mach mal kein drama hoh du und ich ja das war mal yeah fur dich nie mehr funf sterne ey fruhstuck nur noch schawarma eh fick wie bin auf testo wie majoe eh breiter als der scheiss hampelmann securtiy vom adagio pop bring dir heute respekt bei schiess auf dich mit der tec 9 deutsche rapper beim bluttest die dna ist von frank white yeah fruher waren wir noch bruder eh heute wolln sie mich dissen denn ich komme mit shen und ich steh dazu wie beim pissen yeah laufe durch schoneberg habe das butterfly immer parat eh du willst mich testen dem himmel so nah so wie interstellar wouh geboren im heim aber zehn jahr spater bin ich dann ein sexsymbol ey wurde ein player durch hustlen genetik und ganz bisschen anabol fashionkiller hoh playboymansion villa huh maybach s500 leder glanzt vanilla skrrt hater zahlen den wagen hater zahlen die uhren roli roli hater zahlen die jacke hater zahlen die schuhe henny schnaps trink ich doppelt ey louis belts kauf ich doppelt huh one night stands fick ich doppelt hoh deinen jahreslohn mach ich doppelt ey henny schnaps trink ich doppelt eh louis belts kauf ich doppelt huh one night stands fick ich doppelt huh deinen jahreslohn mach ich doppelt hoh","Rolies & Lambos","2018"
"Fler","simes got that secret sauce berlin ist die city wo die traume platzen dort wo die hauser an den wolken kratzen von der subkultur zu submariner alle frauen im spagat primaballerina bitches wollen dom perignon bitches wollen dom perignon oh no bitches wollen dom perignon bitches wollen dom perignon sippe nur den henny sippe nur den henny sippe nur den henny sippe nur den henny als allererstes und wichtigstes ich rapp besser als jeder der nicht ich ist euer neues real ist mein altes fake das ist kein beef sondern ein halbes steak dry aged medium rare ich hab diesen 2 10 kanye flow fliess uber den beat wie balsamico sammle goldne coins so wie mario ether imperium wallet schon ein paar millionen ein klassiker wie wolfgang amadeus folge einem stern in meim goldenen mercedes ein klassiker wie j s bach zeig mir dein album und ich kotze fast du machst dir dreads wie sie gauner trug oh entschuldigung braids wie sie gauner trug aids ist dein traumberuf du willst weiber ohne gummi vergewaltigen wart ab und ein schlauer dude haut dich aus dem raumanzug berlin ist die city wo die traume platzen dort wo die hauser an den wolken kratzen von der subkultur zu submariner alle frauen im spagat primaballerina bitches wollen dom perignon bitches wollen dom perignon oh no bitches wollen dom perignon bitches wollen dom perignon sippe nur den henny sippe nur den henny sippe nur den henny sippe nur den henny als allererstes und wichtigstes fick mal deinen rap ich mach big business mach nicht auf kanake mit dem bifi roll gib mal mehr respekt fur den ceo keine demos bitte balle auf der street mehr als streetboy und alles was ich trage es ist stilvoll alles was ich fahre ist fabrikneu deine bitch wird zum b boy fur recall never ending story walking dead kein hipster fahrradfahrer nimmt die vorfahrt weg bin zu breit fur den porsche mit dem sportverdeck brauche keine schulterpolster wie ein quaterback simes auf dem beat fick deinen nico shit erstmal bei mir blasen dann nimmt dich bushido mit foreign teck oder mochtegern oz verschnitt cha pfuh auf deinen mochtegern migos hit berlin ist die city wo die traume platzen dort wo die hauser an den wolken kratzen von der subkultur zu submariner alle frauen im spagat primaballerina bitches wollen dom perignon bitches wollen dom perignon oh no bitches wollen dom perignon bitches wollen dom perignon sippe nur den henny sippe nur den henny sippe nur den henny sippe nur den henny","Subkultur","2018"
"Fler","trag die roli an meim arm nicht wegen timing trag die roli an meim arm und nicht die breitling trag die roli an meim arm nicht wegen timing trag die day date an meim arm nur wegen shining oh oh trag die roli an meim arm nicht wegen timing no no trag die roli an meim arm und nicht die breitling no no trag die roli an meim arm nicht wegen timing no no trag die day date an meim arm nur wegen shining oh oh trag die roli an meim arm nicht wegen timing no no eine roli an meim arm fur jedes signing day date day date day date geh nicht auf party mit der biatch um zu dancen na ah trag die diamanten nicht damit sie glanzen oh oh fahr den lambo nicht am kudamm weil er schnell ist trag die brille nicht von louis weil es hell ist dark night dark night trag den guccischal bestimmt nicht weil es kalt ist komm schon komm schon und flizzy datet nicht mit dir weil er verknallt ist no oh meine homies trinken lean nicht wegen der sprite gang gang trag die roli an meim arm nicht wegen der zeit day date day date und mein konto ist nicht voll weil ich gespart hab fick ich deine mutter bin ich nicht dein vater trag die roli an meim arm nicht wegen timing trag die roli an meim arm und nicht die breitling trag die roli an meim arm nicht wegen timing trag die day date an meim arm nur wegen shining oh oh trag die roli an meim arm nicht wegen timing no no trag die roli an meim arm und nicht die breitling no no trag die roli an meim arm nicht wegen timing no no trag die day date an meim arm nur wegen shining oh oh trag die roli an meim arm nicht wegen timing ey ey wegen timing nur einmal tragen weggeschmissen kein recycling kein recycling trag den hermes belt nicht weil die hose hangt ey ey champagner flaschen auf den tisch nicht weil das schmeckt champange champange champange hab den louis koffer nicht weil ich verreise louis ma louis ma louis die schlampe nennt mich papi nicht weil ich so heisse papi papi trag die waffe nicht zum schutz glaub mir ich schiesse pew puh puh puh puh valentino an meim hals nicht weil ich rieche valentino fitnesstraining jeden tag nicht wegen fitness testo bruder sitz in der businessclass bestimmt nicht wegen business big big business geh mit der schlampe nicht ins kino wegen blinddate ey ey laas hat nicht bei mir gekifft weil mir nichts einfallt trag die roli an meim arm nicht wegen timing trag die roli an meim arm und nicht die breitling trag die roli an meim arm nicht wegen timing trag die day date an meim arm nur wegen shining oh oh trag die roli an meim arm nicht wegen timing no no trag die roli an meim arm und nicht die breitling no no trag die roli an meim arm nicht wegen timing no no trag die day date an meim arm nur wegen shining oh oh","Timing","2018"
"Flesh","my my my my dont you worry bout whats on your mind oh my im in no hurry i can take my time oh my im going red and my tongues getting tied tongues getting tied im off my head and my mouths getting dry im high but i try try try oh my lets spend the night together now i need you more than ever lets spend the night together now i feel so strong that i cant disguise oh my lets spend the night together but i just cant apologize oh no lets spend the night together dont hang me up and dont let me down dont let me down we could have fun just groovin around around and around oh my my lets spend the night together now i need you more than ever lets spend the night together lets spend the night together now i need you more than ever you know im smiling baby you need some guiding baby im just deciding baby now i need you more than ever lets spend the night together lets spend the night together now this doesnt happen to me evryday oh my lets spend the night together no excuses offered anyway oh my lets spend the night together ill satisfy your every need every need and i now know you will satisfy me oh my my my my my lets spend the night together now i need you more than ever lets spend the night together now","Let's Spend the Night Together [Boyz With Toyz Remix]","2005"
"Flesh","i believe that children are our future teach them well and let them lead the way show them all the beauty they possess inside give them a sense of pride to make it easier let the childrens laughter remind us how we use to be everybodys searching for a hero people need someone to look up to i never found anyone who fulfilled my need a lonely place to be and so i learned to depend on me i decided long ago never to walk in anyones shadow if i fail if i succeed at least i lived as i believe no matter what they take from me they cant take away my dignity because the greatest love of all is happening to me i found the greatest love of all inside of me the greatest love of all is easy to achieve learning to love yourself is the greatest love of all i believe that children are our future teach them well and let them lead the way show them all the beauty they possess inside give them a sense of pride to make it easier let the childrens laughter remind us how we use to be i decided long ago never to walk in anyones shadow if i fail if i succeed at least i lived as i believe no matter what they take from me they cant take away my dignity because the greatest love of all is happening to me i found the greatest love of all inside of me the greatest love of all is easy to achieve learning to love yourself is the greatest love of all and if by chance that special place that youve been dreaming of lead you to a lonely place find your strength in love","The Greatest Love of All","2005"
"Flesh & Bone","sticks and stones might break flesh bone yet nevertheless cant none of yall touch me not even with a pole twelve foot long we beatin ya might as well join us trust me lately ever since someones out followin me around and im feelin little danger when im approachin and ive been ready peelin you stranger put em on a hanger bang mo murder we broke in with no shame in my city and its time for to bail in this and the people see me when im tryin to escape to get a breath or caught up but cant get you gun right slain drop down will ya be found in the c town hear the buck buck pow the glass sounds stop and ya oughta wait in the ground with a niggas shadow how many ways in a me say i could put you in a daze quick to hit em with the gauge nigga you bout to get faded bitch your bloody bodys splattered all over the ground save yourself insane and it drive you crazy maybe my niggas willing to settle for somethin if nothin dumpin if youre tempted to play im a real true youre a real true and act other niggas cant groove gotta get em on the grind so make the move we gonna put this shit together forever lets do this nigga feel it drop a nigga this sidekick stop in to get your ready to ride trigger peel it all the brothers that fly to get the enemy fried tonight you die you really think that you got it better break it get ready to go on this mission for the land and im murder em all roll to try to save out souls thugs be true we stroll off in this land and the people that be thuggin it often cleveland style look me and my niggas we strangle and theivin now leavin out prayin for the northcoast my city behind me watch my back all of my niggas on the clair show love for me pass the weed get you hype on the corner like it was wherever i roll through the hood givin up hit the pound stay real nigga where the money be im a be breakin nigga lets and got chill with my bills sellin herb with my thugs everyday let me show you the way we parlay on the corner where the niggas see yay drugdealers and killas all day indeed always roll with my hustlaz tre ii tru and the shifters afta maff and niggas come and get some hit th blunt of headed straight for the very top niggas crept on ah come up and itll never stop to my family i gots to give em props still lettin off shots to the double glock and i crept and i came in this thug game man for the love of mo money niggas in this bitch you gonna remain a thug what any my people still hungry so here we swerve to the curb hit that herb hit that nerve and im down to serve and splurge fuck around and get burned ya better learn and ever since i was a youngsta thugsta puttin it down always hustlin to make a way nigga put up with the phases made it went through mazes and i got all my fuckin pay really want to try me howl with the fifth dog pick up the sawed off nigga done stalked em make em look down the barrel nigga pick up the shell off ya to hell or what else it costin em chalkin em playa hater when ya try to put a stop to me see it in your destiny and we know it aint never possible but they keep at it to try to get it next to me arrestin me with whip pole neck chain if you gonna bang my brain with sticks bricks stones aint strong enough to break and shatter my bones that i swang i see ya roll with gang clang yeah im a catch you gs niggas hang in the heart of it all with the family when i bang nigga please oughta chill with my niggas everyday marshall dont forget no swisha got the cheese for the trees or whatever you need we can fix ya did you now lets take a ride want to see a playa fall tonight keep a can you run up fast and then a nigga really lost his life cause i never had time for the pettiness people dont get me wrong aint the one to be takin shit personal baby thats my sticks and stones be the name of this song sticks and stones might break flesh bone yet nevertheless cant none of yall touch me not even with a pole twelve foot long we beatin ya might as well join us trust me trust me trust me trust me","Sticks and Stones","1996"
