"Band","Lyrics","Song","Year"
"Gordon Beck","it begins to tell round midnight midnight i do pretty well till after sundown suppertime im feelin sad but it really gets bad round midnight memories always start round midnight havent got the heart to stand those memories when my heart is still with you and ol midnight knows it too when a quarrel we had needs mending does it mean that our love is ending darlin i need you lately i find youre out of my heart and im out of my mind let our hearts take wings round midnight midnight let the angels sing for your returning till our love is safe and sound and old midnight comes around feelin sad really gets bad round round round midnight","'Round About Midnight","1986"
"Gordon Beck","you know the feeling of something half remembered of something that never happened yet you recall it well you know the feeling of recognizing someone that youve never met as far as you could tell well laura is the face in the misty light footsteps that you hear down the hall the laugh that floats on a summer night that you can never quite recall and you see laura on the train that is passing through those eyes how familiar they seem she gave your very first kiss to you that was laura but shes only a dream","Laura","1986"
"Gordon Beck","listen to my tale of woe its terribly sad but true all dressed up no place to go each evening im awfully blue i must win some handsome guy cant go on like this i could blossom out i know with somebody just like you so oh sweet and lovely lady be good oh lady be good to me i am so awfully misunderstood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh please have some pity im all alone in this big city i tell you im just a lonesome babe in the wood so lady be good to me oh lady be good to me","Oh, Lady Be Good","1986"
"Gordon Beck","in my solitude you haunt me with dreadful ease of days gone by in my solitude you taunt me with memories that never die i sit in my chair and filled with despair theres no one could be so sad with gloom everywhere i sit and i stare i know that ill soon go mad in my solitude im afraid dear lord above send back my love i sit in my chair filled with despair theres no one no one no onecould be so sad with gloom everywhere i sit and i stare i know that ill soon go mad in my solitude im afraid dear lord above send back my love","Solitude","1986"
"Gordon Beck","listen to the melody entrancing blending in a soft and sweet refrain as around the floor dear we are dancing swaying to a fascinating strain sweet music soft and mellow soothing and slow strains of a mellow cello when lights are low dear were so close together i love you so why think about the weather when lights are low two hearts revealing music hath charms lifes so appealing with inspiration in your arms our lips meeting soft and tender loves all aglow why shouldnt we surrender when lights are low listen how happy hearts are beating like the ocean beats upon the sand and our feet in rhythm keep repeating evry little movement of the band sweet music soft and mellow soothing and slow strains of a mellow cello when lights are low dear were so close together i love you so why think about the weather when lights are low two hearts revealing music hath charms lifes so appealing with inspiration in your arms our lips meeting soft and tender loves all aglow why shouldnt we surrender when lights are low","When Lights Are Low","1986"
"Gordon Beck","how much do i love you ill tell you no lie how deep is the ocean how high is the sky how many times a day do i think of you how many roses are sprinkled with dew how far would i travel to be where you are how far is the journey from here to a star and if i ever lost you how much would i cry how deep is the ocean how high is the sky how far would i travel to be where you are how far is the journey from here to a star and if i ever lost you how much would i cry how deep is the ocean how high is the sky how high is the sky","How Deep Is the Ocean?","1997"
"Gordon Beck","when the wintry winds start blowing and the snow is starting to fall then my eyes turn westward knowing thats the place that i love best of all california ive been blue since ive been away from you i cant wait till i get going even now im starting in a call california here i come right back where i started from where bowers are flowers bloom in the spring each morning at dawning birdies sing and everything a sun kissed miss said dont be late thats why i can hardly wait open up that golden gate california here i come california here i come yeah right where i started from where bowers are flowers bloom in the spring each morning at dawning birdies sing and everything a sun kissed miss said dont be late thats why i can hardly wait open up open up open up that golden gate california here i come","California Here I Come","2003"
"Gordon Beck Trio","when the wintry winds start blowing and the snow is starting to fall then my eyes turn westward knowing thats the place that i love best of all california ive been blue since ive been away from you i cant wait till i get going even now im starting in a call california here i come right back where i started from where bowers are flowers bloom in the spring each morning at dawning birdies sing and everything a sun kissed miss said dont be late thats why i can hardly wait open up that golden gate california here i come california here i come yeah right where i started from where bowers are flowers bloom in the spring each morning at dawning birdies sing and everything a sun kissed miss said dont be late thats why i can hardly wait open up open up open up that golden gate california here i come","California Here I Come","2007"
"Gordon Bok","why weep ye by the tide lady why weep ye by the tide ill wed thee to my youngest son and ye shall be his bride and ye shall be his bride lady so comely to be seen but aye she loot the tears doon fa for jock o hazeldean now let this willfu grief be done and dry your cheek so pale young frank is chief of errington and lord o langleydale his step is first in peaceful ha his sword in battle keen but aye she loot the tears doon fa for jock o hazeldean a chain o gold ye shall not lack nor braid to bind your hair nor mettled hound nor managed hawk nor palfrey fresh and fair and ye the foremost of them a shall ride our forest queen but aye she loot the tears doon fa for jock o hazeldean the kirk was decked at morning tide the tapers glimmered fair the priest and bridegroom wait the bride and dame and knight were there they sought her baith by bower and ha the lady was not seen for shes oer the border and awa wi jock o hazeldean","Jock O'Hazeldean","2001"
"Gordon Bradberry","i used to kiss maxine through the front door screen standin on her mamas steps and if her daddy hadnt come along and run me off i know id have never left its a cryin shame but thats they way it was something always there to separate us well i tried not to let it show but everyone seemed to know theres something between me and maxine she used to wave at me from across the street through her bedroom window every night she was almost close enough for me to touch but i still couldnt hold her tight thats how its been right from the start always something there to keep us apart well i tried not to let it show but everyone seemed to know theres something between me and maxine theres something between me and maxine all the things that came between us couldnt change a thing now were together and thats how were gonna stay cause our love just grows a little more with every day no im never gonna let her go cause in my heart i know theres something between oh i just want to hold her close cause in my heart i know theres something between theres something between theres something between me and maxine me and maxine i know i know theres somethin somethin between i know i know theres somethin somethin between me and maxine somethin between me and maxine","Me and Maxine","2006"
