"Band","Lyrics","Song","Year"
"Pepper Adams","you went away i let you we broke the ties that bind i wanted to forget you and leave the past behind still the magic of the night i met you seems to stay forever in my mind the sky was blue and high above the moon was new and so was love this eager heart of mine was singing lover where can you be you came at last love had its day that day is past youve gone away this aching heart of mine is singing lover come back to me when i remember every little thing you used to do im so lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me when i remember every little thing you used to do i grow lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me","Lover, Come Back to Me","2000"
"Pepper Adams","sophisticated lady tryin to change my ways just because youre caught in your social maze i think its bout time that you realize your money and your powers got you mesmerized pretty lady get back pretty lady yea sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone educated lady with your college degree amazes me why you just cant see learned everything from your books on the shelf but no one ever taught you how to think for yourself pretty lady get back pretty lady yea sweet thing sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady take a lesson from me i can help you be what you want to be together well see many brighter days if it takes forever gonna change your ways pretty lady get back pretty lady yea sweet thing sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone sophisticated lady put your blue jeans on youre anybodys baby when your mamas gone","Sophisticated Lady","2000"
"Pepper Adams","yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now yes mam weve decided no mam we aint gonna hide it yes mam youre invited now by the way by the way when we walk up to the preacher ill say yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now by the way by the way when we run into the preacher ill say ill say yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now","Yes Sir, That's My Baby","2002"
"Pepper Adams","you went away i let you we broke the ties that bind i wanted to forget you and leave the past behind still the magic of the night i met you seems to stay forever in my mind the sky was blue and high above the moon was new and so was love this eager heart of mine was singing lover where can you be you came at last love had its day that day is past youve gone away this aching heart of mine is singing lover come back to me when i remember every little thing you used to do im so lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me when i remember every little thing you used to do i grow lonely every road i walk along i walk along with you no wonder i am lonely the sky is blue the night is cold the moon is new but love is old and while im waiting here this heart of mine is singing lover come back to me","Lover Come Back To Me","2012"
"Pepper Adams","if you hear a song in blue like a flower crying for the dew that was my heart serenading you my prelude to a kiss if you hear a song that grows from my tender sentimental woes that was my heart trying to compose a prelude to a kiss though its just a simple melody with nothing fancy nothing much you could turn it to a symphony a shubert tune with a gershwin touch oh how my love song gently cries for the tenderness within your eyes my love is a prelude that never dies a prelude to a kiss though its just a simple melody with nothing fancy nothing much you could turn it to a symphony a shubert tune with a gershwin touch oh how my love song so gently cries for the tenderness within your eyes my love is a prelude that never dies a prelude to a kiss","Prelude To a Kiss","2015"
"Pepper Adams","youre my thrill you do something to me you send chills right through me when i look at you cause youre my thrill youre my thrill how my pulse increases i just go to pieces every time i look at you i cant keep still hm nothing seems to matter hm heres my heart on a silver platter oh wheres my will why this strange desire flaming higher and higher every time i look at you i cant keep still youre my thrill","You're My Thrill","2017"
"Pepper Adams Quintet","the very thought of you makes my heart sing like an april breeze on the wings of spring and you appear in all your splendor my one and only love the shadows fall and spread their mystic charms in the hush of night while youre in my arms i feel your lips so warm and tender my one and only love the touch of your hand is like heaven a heaven that ive never known the blush on your cheek whenever i speak tells me that you are my own you fill my eager heart with such desire evry kiss you give sets my soul on fire i give myself in sweet surrender my one and only love","My One and Only Love","1957"
"Pepper Adams Quintet","unforgettable thats what you are unforgettable tho near or far like a song of love that clings to me how the thought of you does things to me never before has someone been more unforgettable in every way and forever more thats how youll stay thats why darling its incredible that someone so unforgettable thinks that i am unforgettable too","Unforgettable","1957"
"Pepper Adams Quintet","youre my thrill you do something to me you send chills right through me when i look at you cause youre my thrill youre my thrill how my pulse increases i just go to pieces every time i look at you i cant keep still hm nothing seems to matter hm heres my heart on a silver platter oh wheres my will why this strange desire flaming higher and higher every time i look at you i cant keep still youre my thrill","You're My Thrill","1958"
"Pepper Adams Quintet","yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now yes mam weve decided no mam we aint gonna hide it yes mam youre invited now by the way by the way when we walk up to the preacher ill say yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now by the way by the way when we run into the preacher ill say ill say yes sir thats my baby no sir i dont mean maybe yes sir thats my baby now","Yes Sir, That's My Baby","1966"
"Pepper Mashay","well alright how yall feelin tonight yall feelin good well you know im feelin mighty good tonight but you see baby its a little hot in here in more ways than one so ive got a little proposal to make to each and every one of you here tonight i think its time that we all go dive in the pool yall want to go dive in the pool i know yall want to go dive in the pool come on come on lets go lets get soaken wet now i know theres quite a few of you who dont quite get it yet but i want to see each and every one of you in the pool with me tonight ya see baby the vibe is right and the feelins right and were all just one big happy family here tonight so i want to see each and every one of you dive in the pool with me tonight come on are ya ready come on come on boys i want to see it are ya ready are ya ready come on i want to hear it lets get soaken wet","Dive In The Pool","2000"
"Pepper Mashay","well alright how yall feelin tonight yall feelin good well you know im feelin mighty good tonight but you see baby its a little hot in here in more ways than one so ive got a little proposal to make to each and every one of you here tonight i think its time that we all go dive in the pool yall want to go dive in the pool i know yall want to go dive in the pool come on come on lets go lets get soaken wet now i know theres quite a few of you who dont quite get it yet but i want to see each and every one of you in the pool with me tonight ya see baby the vibe is right and the feelins right and were all just one big happy family here tonight so i want to see each and every one of you dive in the pool with me tonight come on are ya ready come on come on boys i want to see it are ya ready are ya ready come on i want to hear it lets get soaken wet","Dive in the Pool [Rub A Dub]","2000"
"Pepper Mashay","like a fool i went and stayed too long now im wondering if your loves still strong oo baby here i am signed sealed delivered im yours then that time i went and said goodbye now im back and not ashamed to cry oo baby here i am signed sealed delivered im yours here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands ive done a lot of foolish things that i really didnt mean didnt i seen a lot of things in this old world when i touch them they mean nothing girl oo baby here i am signed sealed delivered im yours oowee baby you set my soul on fire thats why i know youre my hearts only desire here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands","Signed, Sealed, Delivered [Ralph Rosario Dub]","2004"
"Pepper Mashay","like a fool i went and stayed too long now im wondering if your loves still strong oo baby here i am signed sealed delivered im yours then that time i went and said goodbye now im back and not ashamed to cry oo baby here i am signed sealed delivered im yours here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands ive done a lot of foolish things that i really didnt mean didnt i seen a lot of things in this old world when i touch them they mean nothing girl oo baby here i am signed sealed delivered im yours oowee baby you set my soul on fire thats why i know youre my hearts only desire here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands","Signed, Sealed, Delivered [Ralph Rosario Radio Mix]","2004"
"Pepper Mashay","like a fool i went and stayed too long now im wondering if your loves still strong oo baby here i am signed sealed delivered im yours then that time i went and said goodbye now im back and not ashamed to cry oo baby here i am signed sealed delivered im yours here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands ive done a lot of foolish things that i really didnt mean didnt i seen a lot of things in this old world when i touch them they mean nothing girl oo baby here i am signed sealed delivered im yours oowee baby you set my soul on fire thats why i know youre my hearts only desire here i am baby signed sealed delivered im yours you got my future in your hands here i am baby signed sealed delivered im yours you got my future in your hands","Signed, Sealed, Delivered","2005"
"Pepper Rabbit","we both sat on our beds in my room and we talked about what was coming soon all the pink powder wont cover up what we did doing wrong when we were just kids and i think that youre the older brother that i never had i wish i could reach out and touch you dont worry im not sad i know youre just where you want to be and everyones a hundred grand save some space for me and say hello to your dad i will look after your sister i swear ill write her when shes lonely and send it off in the air i will keep her safe until im dead shell always have a place to rest her head you dont have to worry about it now you dont have to live with that frown i will hold your memory close to my chest though i wish you hadnt said it was best could you have stayed just one more night for all of us to say goodbye but all of your troubles are now gone and you still feel so damn warm ooh ooh ooh ooh ooh ooh ooh","Older Brother","2010"
