"Band","Lyrics","Song","Year"
"Slam Stewart","everybody loves my baby but my baby dont love nobody but me nobody but me yes everybody wants my baby but my baby dont want nobody but me thats plain to see im his sweet judy and he is my loving man no time to do his duty loves me like no other can everybody loves my baby but my baby dont love nobody but me nobody but me everybody wants my baby but my baby dont want nobody but me thats plain to see now when my baby kisses me upon my rosy cheeks i just let those kisses be dont wash my face for weeks everybody loves my baby","Everybody Loves My Baby","2011"
"Slam Stewart","pack up your troubles and just get happy ya better chase all your cares away sing hallelujah come on get happy get ready for the judgment day the sun is shining come on get happy the lord is waiting to take your hand shout hallelujah come on get happy were going to the promised land were heading cross the river gonna wash our sins in the tide its all so peaceful on the other side forget your troubles and just get happy ya better chase all your cares away sing hallelujah cmon get happy get ready for the judgment day the sun is shining come on get happy the lord is waiting to take your hand shout hallelujah come on get happy were going to the promised land were heading cross the river wash our sins away in the tide its all so peaceful on the other side were heading cross the river wash our sins away in the tide its all so peaceful on the other side forget your troubles and just get happy ya better chase your cares away sing hallelujah come on get happy get ready for the judgment day","Get Happy","2012"
"Slamm Syndicate","sorry kein bock auf deine story sorry kein bock auf deine story sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur sorry kein bock auf deine story sorry kein bock auf deine story sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur woher du kommst und wer du bist ist mir sowas von egal auch wenn gefahrlich ist geht mir dein dummgelaber voll auf den sack du machst rum wie ein pimp der 10 dinger laufen hat doch deine augen verraten innere daten ich seh immer noch wie sie dich von garten zu garten jagen deine strassen waren fur kleine hasen gemeiner schaden deswegen gabes keine fragen alleine wagen war jetzt angesagt also wurde man soldat machte den schritt ubern see wurde dann voll stark obwohl die nachbarschaft noch lacht wird einfach in einer anderen stadt der chef gemacht es wird zeit dass dich einer unterbricht es macht keinen sinn wenn man noch weiterspricht ich sage dir die wahrheit in dein gesicht deine geschichten interessieren mich leider nicht kein bock zu labern echt wahr mann bin kein barmann hab kein woll pully und auch kein langes haar mehr digger sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur sorry kein bock auf deine story sorry kein bock auf deine story sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur sorry kein bock auf deine story sorry kein bock auf deine story sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur alter spar dir dein gelaber weil ich keinen bock drauf habe und wage dich ja nicht mich nach meiner meinung zu fragen ich sage dir die wahrheit direkt in die fresse in deinen texten fehlt der flow und in deinen beats fehlen die basse auch wenn ein paar von deinen stories in den charts stehen st es klar dass die erfunden sind wie die von mark twain ausserdem ist es irrelevant ob du leidest entweder du fightest oder du meidest eine welt die voller neid ist du wirst verlieren wahrend wir expandieren und die andere seite wird die dicken schecks kassieren yo unser untergang wird net passieren weil wir wie soldaten uber fette track marschieren es wird zeit dass dich einer unterbricht es macht keinen sinn wenn man noch weiterspricht ich sage dir die wahrheit in dein gesicht deine geschichten interessieren mich leider nicht kein bock zu labern echt wahr mann bin kein barmann hab kein woll pully und auch kein langes haar mehr digger sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur kein bock zu labern echt wahr mann bin kein barmann hab kein woll pully und auch kein langes haar mehr digger sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur wenn du denkst dass ein typ bei dir schleimen muss sag ich dir direkt darauf hab ich keine lust dreh mich um und verzichte auf einen kuss du bist eh besser alleine mit deinem frust gib mir net den alle manner sind schweine stuss wenn du eine bist die auf meine scheine guckt es gibt bei dir fur einen ohne cash kein genuss darum ist klar warum du immer wieder weinen musst du willst wie alle schnecken diamantenketten wurdest du mich retten wenn ich uberhaupt nix hatte die nette silhouette ist nur eine fassette und von denen gibt es eine ganze palette es wird zeit dass dich einer unterbricht es macht keinen sinn wenn man noch weiterspricht ich sage dir die wahrheit in dein gesicht deine geschichten interessieren mich leider nicht kein bock zu labern echt wahr mann bin kein barmann hab kein woll pully und auch kein langes haar mehr digger sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur kein bock zu labern echt wahr mann bin kein barmann hab kein woll pully und auch kein langes haar mehr digger sorry kein bock auf deine story geh zu ner parkuhr kost 2 mark nur","Sorry","1984"
"Slaner","fate silent warriors sleeping souls will arise once forgotten soldiers come to life fallen mercenary dormancy is done not content with wars we never won memories cant ignore anguish of before satisfy the scorn rise ghosts of war target assassinate time of your life has expired hatred victimize gaze in their eyes as they die violence inflicting of pain savage morticians deny drive in the salt in the wound arouse the subconscious to lie memories cant ignore anguish of before satisfy the scorn rise ghosts of war i deal in pain all life i drain i dominate i seal your fate i deal in pain all life i drain memories cant ignore rise ghost of war","Ghosts of War","2009"
"Slank","one by one ticking time bombs won its not the secrets of the government thats keeping you dumb oh its the other way around wait whats that sound one by one baby here they come he wants it easy he want it relaxed said i can do a lot of things but i cant do that two steps forward then three steps back alright wont you take a walk outside oh no cant you find some other guy oh no one nine six nine whats that sound oh no keeping down the underground oh no the end has no end the end has no end the end has no end the end has no end he want it easy he want it relaxed said i can do a lot of things but i cant do that two steps forward then three steps back it wont be easy wont you take a walk outside oh no cant you find another guy oh no one nine six three whats that sound oh no keeping down the underground oh no the end has no end the end has no end the end has no end the end has no end the end has no end the end has no end the end has no end the end has no end","Kalau Kau Ingin Jadi Pacarku","1995"
"Slapdash","just as words are nothing worth when kept unspoken all love given was gone lost and left crippled and broken crippled and broken all love given gone to waste all tears shed turned to liquid hate all feelings lost their taste cause no love no love lasts no love no love left no love love no love lost truth hurts and time heals slow ill cry unseen all love given gone lost only alive within a dream within a dream each drop served soothes the pain im done with crying each glass emptied fills my brain of memories of my self denying no love no love no love no love shiny happy people slowly killing me dont they know that a pot on the shoulder dont mean shit when a persons lost at sea","No Love Last","1997"
"Slapdash","morning sun sets another day lights up my world ten shades of gray i find no strength ive lost it all no ones around when i take the fall day by day all moulded gray its all the same not much to say you spoke to me with silvertongue spoke of times to come as past begun tope my soul with velvet lies then buried trust under pale bruised skies im on my own i cant count anymore on you im on my own all the lies that you told ive seen throug i cant take another day all the colours turned to gray im leaving everything behind im so fed up theres nothing more to find walls closing in on who i used to be whithin my mind rage roaming free insomiac state of inebriety turned my back on whats sanity im on my own i cant take another day all the colours turned to gray im on my own leaving everything behind so fed up theres nothing more to find im leaving evrything behind im on my own i cant count anymore on you im on my own all my doubts has come true im on my own i cant count anymore on you im on my own all the lies that you told ive seen through","On My Own","1997"
"Slapp Happy","waitin for a sign from you waitin for a signal to change have you forgotten what your love can do is this the end walkin through the city your boots are high hilled and are shinin bright the sun was sparklin on the shaft of your knife flower in the morning rain dying in my hand was it all in vain superstar in your own private movie i wanted just a minor part but im no fool i know youre cool i never really wanted your heart youre the keeper of the key nothing seems to bring you down its not that cool when im around flower in the morning rain dying in my hand was it all in vain superstar in your own bright movie i wanted just a minor part but im no fool i know youre cool i never really wanted your heart","Blue Flower","1972"
"Slapp Happy","he used to wear fedoras now he sports a fez theres cabalistic innuendoes in everything he says sucking at a cigarette picking up a thread underneath the casablanca moon he lurks behind a paper in the shadow of a mosque he cant count all the continents hes crossed trailing party members leaving footprints in the frost underneath the acnalbasac noom his cover was broken somewhere in hoboken the man said his case was lost he was sent to the orient a double agent double crossed theres a cocaine stain on his moustache the pieces of his puzzle just dont join people in high places want to stamp his many faces on a trans caucasian coin hed better watch his step cause sooner or later theyll find his headless body in a ventilator lines of sweat like tinsel start to smart his eyes neurosis seeps like cement through the cracks in his disguise in a dark bordello he cracked a mirror with his cries underneath the casablanca moon yesterday evening he finally lost his mind the walls fell in all mankind was standing before him all raising their hands in a significant gesture which he didnt understand his cover was broken somewhere in hoboken the man said his case was lost he was sent to the orient a double agent double crossed he used to wear fedoras now he sports a fez theres cabalistic innuendoes in everything he says sucking at a cigarette picking up a thread underneath the casablanca moon hed better watch his step cause sooner or later theyll find his headless body in a ventilator","Casablanca Moon","1973"
"Slapp Happy","get in line keep in time with the drum and dont forget youre nothing yet but water are you coming to or coming from the understanding that im handing it to you or is that a job you dont dare do hey my pretty flower theres a letter for you youll find it on the shelf though it was posted in calcutta i know its just another that youve written to yourself we watched a distant drummer flashing on the beat in all his parrot fashions get in line keep in time with the drum dont move your feet until the next beat comes one of the laws says pause between though i would hate to make the game seem mean hey my pretty flower can you guess where ive been can you guess at all well ive been to your rooms and learned you have all the mirrors turned against the wall ive watched a different drummer flashing on the beat in all his parrot fashions listen now to the sound of the drum and dont forget were nothing yet but water it wont be pleasant when the present time is done testing nightly neath a sprightly summer moon your spirit like a jelly in a spoon hey ma jolie fleur theres a cat in the room and its not the type youre used to though i think i led it to the sink and tried to make it drink it refused to","The Drum","1973"
"Slapp Happy","hes only half way there hes only half way there told me my fortune was enough for me that i would rather be lying lonely in the houses than stand along the river side wearing nothing but the ruby bequeathed to me by him when he died hes only half way there hes only half way there if i hadnt disappeared in spring that year id have sent him home again hes only half way there hes only half way there a large courtege of mourners all agree that it was really he huddled in a blanket chewing on a ball point pen they stood him up against the wall set him off again around the karmic wheel big deal you cant get me that way i read between the lines of the notice in the times this is what they say hes only half way there hes only half way there half way there","Half-Way There","1973"
"Slapp Happy","heres a little something for all you lovers snuggle deep down inside your covers make yourselves at home ill sing you a song about love it can start with just a chance encounter he doesnt know a single thing about her a casual thread but lo it led to love it takes too long to see what it takes two to love for its soon to be and you could easily forget to get upset set it free sitting in a window at a table alone watching dancers circle to a saxophone they get up to go now they know its love it couldnt be a nicer situation setting off on a long vacation the passage is booked theyre both hooked on love from the tip of alaska to the edge of spain in every long latitude youll find its the same put one one one to get her youre not to blame if its love","A Little Something","1973"
"Slapp Happy","casquette de moire quequette divoire toilette tres noire paul guette larmoire projette languette sur poire sapprete baguette et foire his silhouette rancid with diamonds splinters like a stone in the palm of your hand hes rigged with a nebulas sine qua non a festival of bones on a table of sand casquette de moire quequette divoire toilette tres noire paul guette larmoire projette languette sur poire sapprete baguette et foire hes jerking like an angel on the ladder of crime diluting syrup ditties at the peak of their prime hes spun like a ghost in the radio cool hes everybodys child but nobodys fool hes cool like the breast of a radio ghost his name is mr rainbow and tonight hes your host projette languette sur poire sapprete baguette et foire","Mr. Rainbow","1973"
"Slapp Happy","there he goes my hero in wonderful clothes passing me by giving me the eye hes my guy he really keeps a secret from the start his message went straight to my heart over my head it was heavy as lead id tell you what he said but i swore id keep it a secret theres something hypnotising bout the way he walks theres something supernatural bout the way he talks coming from another world i know he doesnt find it easy keeps me up every night telling me the same old story i told him its alright no matter what he does he never really bores me strike a light hes making my daze into night mercurial man he does everything he can my only plan is to keep his secret secret shoobeedoobeedoo","The Secret","1973"
"Slapp Happy","tell of the birth tell how war appeared on earth thunder and herbs conjugated sacred verbs musicians with gongs fertilised an egg with song asleep in the sphere her foetus was a knot of fear she butted with her horn split an egg and war was born a miracle of hate she banged her spoon against her plate upon her spoon this motto wonderfully designed violence completes the partial mind tell of the birth tell how war appeared on earth musicians with gongs fertilised an egg with song she butted with her horn split an egg and war was born stacking the bones on the empty aerodrome tinted turtle green haunts the slender submarine she shakes her gory locks over the deserted docks come follow me out of dark obscurity follow my torch pilgrims at the double march through meadows and seas abattoirs and libraries the pilgrims increase boasting they are led by peace they gut huts with gusto pillage villages with verve war does what she has to people get what they deserve upon her spoon this motto wonderfully designed violence completes the partial mind","War","1996"
"Slappin' Mammys","my love must be a kind of blind love i cant see anyone but you sha bop sha bop are the stars out tonight i dont know if its cloudy or bright i only have eyes for you dear the moon may be high but i cant see a thing in the sky i only have eyes for you i dont know if were in a garden or on a crowded avenue you are here and so am i maybe millions of people go by but they all disappear from view and i only have eyes for you","I Only Have Eyes for You","1995"
"Slapshock","its goin down like this i got this pain up in my brain i think im goin insane like there are two million soldiers just waitin for the rain oh no here comes my daydream the devil chasin me like it was halloween im sick and tired i cant go on like a big ass stone crushin over my bone hey you what you gonna say you can never try to run you can never get away chorus side side side im drowning inside side side side im drowning inside side side side im drowning inside side side side im drowning inside you have to get up your mind is on the deathtrap the water that runs will never stop you piece of crap cant you see why cant you be everybody now they start looking like me its a suicide take a ride feel the vibe be the groom even though there aint a fuckin bride want to take you under my art is a killer this life is a cover up murder repeat chorus please dont let me kill you with your heart open up your eyes as youre waiting to be blind i think you can accept the blood flows in your head just put it in the bag just put it in the bag repeat chorus side side i think im drowning in side side i think im drowning in side side i think im drowning in side side drowning inside drowning inside","Drown","1999"
"Slapshock","drop this shit when i smoke then i get ill i got the muthafuckin rhyme getting burn like a grill kiss your ass goodbye when i get so high i feel like i could fly can i die dyin im not dying im gonna keep on goin and going until the muthafuckers fuck with me i want to sing but you dont even know all the pain i bring so boom i blast you you can take it for free you get high with your crew and your enemy blue i see blue and white ill be like mike tyson when its time to take fight i see you i say yeah throw yo hands in the air dont you fade away i get high like everyday drop this shit you never stop you never quit wind below your feet i got my head hangin underneath all the way ill take yah your burnin like fire hold it back down ill be your messiah these black clouds over me i feel like dyin in a kung fu movie like my man bruce lee no time for the wannabe this is my last bit of energy left cant you see high times i feel so fine stiggidy booms gonna make you high 4x high times i feel so fine stiggidy booms gonna make you high 4x","High Times","1999"
