"Band","Lyrics","Song","Year"
"Roky Erickson","starry eyes how can i get to you my true little starry eyes what can i say or do for you my little starry eyes starry eyes forever shall be mine starry eyes what can i say to make you listen starry eyes what can i do for your attention starry eyes starry eyes forever shall be mine when im alone i hear and feel you i wish that i could reach right out and touch you but knowing youre the one to greet me and meet me two alone in the dark may it be starry eyes stars will fall on me starry eyes wont you listen that im here being for you starry eyes starry eyes forever shall be mine when im alone i hear and feel you i wish that i could reach right out and touch you but knowing youre the one to greet me and meet me two alone in the dark may it be starry eyes how can i get to you my true little starry eyes what can i say or do for you my little starry eyes starry eyes forever shall be mine starry eyes starry eyes forever shall be mine","Starry Eyes","1995"
"Roky Erickson","oh yeah ahh youre gonna wake up one morning as the sun greets the dawn youre gonna wake up one morning as the sun greets the dawn youre gonna look around in your mind girl youre gonna find that im gone you didnt realize you didnt realize you didnt realize you didnt realize you didnt realize oh youre gonna miss me baby oh youre gonna miss me baby oh youre gonna miss me child yeah yeah i gave you the warning but you never heeded it how can you say you miss my lovin when you never needed it yeah yeah ow youre gonna wake up wonderin find yourself all alone but whats gonna stop me baby im not comin home im not comin home im not comin home oh oh oh yeah","You're Gonna Miss Me","1995"
"Roky Erickson","the beast is coming the beast is coming to your world the beast is coming the beast is coming to your world never ever ever ever ever seen a beast here looking through it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign and youll be like the beast too sharp sharp pointed fangs beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast the beast is coming make sure dont make darkness with fire flames all around the beast is coming to your house the beast is coming to your town it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign one thing about the beast now he stays in his own name","The Beast","1995"
"Roky Erickson","before you accuse me take a look at yourself before you accuse me take a look at yourself you say ive been spendin my money on other women but youve been runnin with somebody else i called your mama bout three or four nights ago i called your mama bout three or four nights ago well your mother said son dont call my daughter no more before you accuse me take a look at yourself before you accuse me take a look at yourself well now you say ive been runnin around but you got somebody else come on back home baby try my love one more time come on back home baby try my love one more time well now youve been gone away so long im gonna lose my mind before you accuse me take a look at yourself before you accuse me take a look at yourself well now you say ive been buyin other women clothes youve been taking money from somebody else","Before You Accuse Me","2005"
"Roky Erickson","forever timeless never ending forever eternal timeless tonight in la rapper notorious b i g was gunned down at the media party he was pronounced dead on arrival no suspects have been taken into custody combs trouble seems to continue as he turned himself in today to local police for an alleged assault and battery charge he posted bail and was released on his own recognizance in my distress i prayed to the lord and the lord answered and rescued me the lord is for me so i will not be afraid what can mere mortals do to me yes the lord is for me he will help me i will look in triumph at those who hate me its better to trust the lord than to take confidence in people its better to trust the lord than to have confidence in princes though hostle nations surrounded me i destroyed them all in the name of the lord yes they surrounded and attacked me but i destroyed them all in the name of the lord they swarmed around me like bees they blazed against me like roaring flames but i destroyed them all in the name of the lord the lord is my strength and my song he has become my victory lord forgive them for they know not what they do","Forever","2010"
"Roky Erickson","the beast is coming the beast is coming to your world the beast is coming the beast is coming to your world never ever ever ever ever seen a beast here looking through it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign and youll be like the beast too sharp sharp pointed fangs beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast the beast is coming make sure dont make darkness with fire flames all around the beast is coming to your house the beast is coming to your town it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign one thing about the beast now he stays in his own name","The Beast","2005"
"Roky Erickson","the beast is coming the beast is coming to your world the beast is coming the beast is coming to your world never ever ever ever ever seen a beast here looking through it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign and youll be like the beast too sharp sharp pointed fangs beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast beast the beast is coming make sure dont make darkness with fire flames all around the beast is coming to your house the beast is coming to your town it says in the bible the dark cometh and the beast will reign it says in the bible the dark cometh and the beast will reign one thing about the beast now he stays in his own name","The Beast","1993"
"Roky Erickson","oh yeah ahh youre gonna wake up one morning as the sun greets the dawn youre gonna wake up one morning as the sun greets the dawn youre gonna look around in your mind girl youre gonna find that im gone you didnt realize you didnt realize you didnt realize you didnt realize you didnt realize oh youre gonna miss me baby oh youre gonna miss me baby oh youre gonna miss me child yeah yeah i gave you the warning but you never heeded it how can you say you miss my lovin when you never needed it yeah yeah ow youre gonna wake up wonderin find yourself all alone but whats gonna stop me baby im not comin home im not comin home im not comin home oh oh oh yeah","You're Gonna Miss Me","1993"
"Roky Erickson","starry eyes how can i get to you my true little starry eyes what can i say or do for you my little starry eyes starry eyes forever shall be mine starry eyes what can i say to make you listen starry eyes what can i do for your attention starry eyes starry eyes forever shall be mine when im alone i hear and feel you i wish that i could reach right out and touch you but knowing youre the one to greet me and meet me two alone in the dark may it be starry eyes stars will fall on me starry eyes wont you listen that im here being for you starry eyes starry eyes forever shall be mine when im alone i hear and feel you i wish that i could reach right out and touch you but knowing youre the one to greet me and meet me two alone in the dark may it be starry eyes how can i get to you my true little starry eyes what can i say or do for you my little starry eyes starry eyes forever shall be mine starry eyes starry eyes forever shall be mine","Starry Eyes","2005"
"Roky Erickson & the 13th Floor Elevators","dust from your skin must trust when it scatters only love matters its been overjoyed scents and perfumes whence since your higher fragrance is memory incense and never destroy every stop weve taken is now a wonderous shrine where nature is in order your sense is sensing mine as i love you all the creatures play as i love you now its safe to say theres no hang up in our way the trees in our gaze will show us the love that we breath in this shouldnt amaze they openly love all they are and loves all they are gifts to begin bliss cliffs of expression they suit our impression and every whim taste has got thirst faced waste beyond uses with so many juices were filled to the brim our pleasures not forsaken we cultivate our bend more chances re awaken when beginning meets the end as i love you now its safe to say theres no hang up in our way as i love you the faith that we build will strengthen our close growing closer til waiting is filled we simply remember we are where ever we are clay that we print may stay as we mold it but will never hold it the promise is long til were complete will still is intention we still need attention to help us along","Dust","1975"
