"Band","Lyrics","Song","Year"
"Red Hot 'N' Blue","i couldnt live without my cellphone i couldnt live without my four x four i couldnt live without my credit card i couldnt live without you funny how the little things we cant do without make you wonder somehow how we did it before when i found love never knew that i needed love now i cant get enough of wanting it more and more and i spend most my days finding different ways thinking how to say just how much i love you i couldnt live without my cellphone i couldnt live without my 4 x 4 i couldnt live without my credit card and i wonder what i did before like your love babe if you ever take it all away i wouldnt make it through another day i couldnt live without you no i cant conceive going back to how it used to be youve affected my reality and i need you like the air i breathe i cant go back dont you know you hooked me up like that itll hit me a heart attack if you ever should leave spending most my nights lost inside your eyes wondering how can i ever live without you live without you beside my side","Without You","2002"
"Red Hot Big Band","i just came back from a lovely trip along the milky way stopped off at the north pole to spend a holiday i called on dear old santa claus to see what i could see he took me to his workshop and told his plans to me so you better watch out you better not cry better not pout im telling you why santa claus is comin to town hes making a list and checking it twice gonna find out whos naughty and nice santa claus is comin to town he sees you when youre sleepin he knows when youre a wake he knows if youve been bad or good so be good for goodness sake oh you better watch out you better not cry better not pout im telling you why santa claus is comin to town with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town now santa is a busy man he has no time to play hes got millions of stockings to fill on christmas day youd better write your letter now and mail it right away because hes getting ready his reindeers and his sleigh so with little tin horns and little toy drums rooty toot toots and rummy tum tums santa claus is comin to town and curly head dolls that toddle and coo elephants boats and kiddie cars too santa claus is comin to town then kids in girl and boy land will have a jubilee theyre gonna build a toyland all around the christmas tree so you better watch out you better not cry better not pout im telling you why santa claus is comin to town","Santa Claus Is Coming to Town","1999"
"Red Hot Chili Peppers","pumpin the blood through the heart of new orleans shes the mystic heat of the bourbon street dream shes just made out of flesh and bones but let me tell you little boy you better leave her alone leroy brown thought he was bad too till she left him floatin in the old bayou shes the kind of girl shes built like a bomb shes the blackeyed blackeyed blackeyed blond get down that blackeyed beauty with the golden crotch french electric sex a cock shocking swamp fox heaten queen of sleeze shes hot to box but let me tell you little boy shell clean your clock a slick and sly spy stuck in the muck of the moat blew his mind to find a diamond in the boat double o dooms day for mr james bond shes the blackeyed blackeyed blackeyed blond get down","Blackeyed Blonde",""
"Red Hot Chili Peppers","hah on the ice no holdin my soul i want men not mice no stoppin my throw hah get this reds are back bills work or play ball or just turn me loose i know whats fight in life you better buckle down dont give up your fight in life you better buckle down two days with might in life you better buckle down leave dreams tonight in life you better buckle down cos i know whats right hah on the ice no holdin my soul i want men not mice no stoppin my throw hah get this reds are back bills work or play ball or just turn me loose i know whats fight in life you better buckle down dont give up your fight in life you better buckle down two days with might in life you better buckle down leave dreams tonight in life you better buckle down cause i know whats right i know i know i know whats right i know i know i know whats right i know i know i know whats right i know i know i know whats right","Buckle Down",""
"Red Hot Chili Peppers","about this planet there is something i know theres a very big difference between above and below a friend foe or bro leave your body on the floor let your spirit fly away like the soul of a crow here above land man has laid his plan and yes it does include the ku klux klan we got a government so twisted and bent bombs tanks and guns is how our money is spent we got v d heroin greed and prostitution tension aggravation l ron hubbard solution not to mention hard core chemical pollution if you think youre just away youre in a mental institution and thats a heart felt shame cause everyones crazy everyones the same so why should only larry curly and moe be to blame time now to take you to a different place where peace lovin whales flow through liquid outer space a groovin and a gliddin as graceful as lace a never losing touch with the oceans embrace diviner than the dolphin that there is none cause dolphins just a like to have a lot of fun no one tells em how their life is run and no one points at them with a gun they have a lot of love for every living creature the smile of a dolphin is a built in feature they be movin in schools but everyones the teacher someday mister dolphin i know im gon to meet you back to the land of the police man where he does whatever he says he can including hating you because youre a jew or beating black ass thats nothing new trigger happy cops they just like to brawl they use guns clubs gas but thats not all they got puke ridden prisons and sex sick jails fuck the poor if youre rich you pay the bail so support your police support your local wars thats the way to open economic doors why do we do it cause the presidents a whore we assume the position to sell the ammunition what the fuck its the american tradition along with going fishin apple pies in the kitchen isnt it bitchin seeing dead men in ditches","Green Heaven",""
"Red Hot Chili Peppers","mommy wheres daddy mommy wheres daddy right here girl sweet thing you look so sad cheer up dont you know your dad is bad give daddy a kiss girl oh dad there aint no problem i cant face cos your daddys got a bigger bag of tricks give daddy a kiss girl oh dad mommy wheres daddy mommy wheres daddy come on sit on your daddys lap cos im the one who pats your back give daddy a kiss girl oh dad lemme see now where to begin lemme start by tuckin you in give daddy a kiss girl oh dad mommy wheres daddy","Mommy, Where's Daddy?",""
"Red Hot Chili Peppers","were all a bunch of brothers livin in a cool way along with six million others in this place called l a l a is the place sets my mind ablaze for me its a race through a cotton pickin maze the town makes me jump its got a bunch of bad chicks well sure its got some chumps but i still get my kicks my body loves to scrump when i lick the ripe pick like a come on a thumb poppin hump hump hump pop out the action never stops im as wild as can be cause im shooting for the top and my best friend is flea oom chucka willy knew the balls to pop but he never met the tree so he never be bopped out hop antwan the swan from the pretty fish pond was a bad mother jumper you could tell he was strong he war a cold paisley jacket and a hellified hat and between his legs was a sweat young lass he threw a hundred women up against the wall and he swore to fear that hed love em all by the time he got to ninety nine he had to stop because thats when he thought that he heard a phone last night and the night before i heard a fop outside then i came in doors freak out now that i told you a little something about the flea a little something about the tree a little something about me i cant leave you hangin but my man shermzy he swings the yang he bangs the yang and now its time to hear him do his playin you better be burning sherman were all a bunch of brothers livin in a cool way along with six million others in this place called l a step out","Out in L.A.",""
"Red Hot Chili Peppers","aw police helicopter shot the sky police helicopter landin on my eye yeah police helicopter takes a nose dive police helicopter he aint shy yeah aw","Police Helicopter",""
"Red Hot Chili Peppers","time to swing a little melody to make you all feel something sexually and now were gonna get it on in the groove the groove that makes those smooth hips move we are pumpin that drivin bad rhythm to make those pretty little pussy lips schism kissum kissum kissum in the mind is one design to make you feel fine suckin on mine with a 69 im inclined to fuck fuck fuck fuck your brains out for the moment come on now make her shout pump that leman till it pouts open your legs to the sensual sound with the beauty of the beat on your pretty wet mound i can tell youre like a horny bloodhound feel the bass hug the ground just drop your knees and come unbound and now you make your mouth to get on down our lust for notes will boil your blood when they slither and slide on under your hood makin me shoot my power packed pud like a wild lady lovin a viable stud because of what is know as a juicy wet pud gettin it gettin it gettin it good in my head as a hellified hum i take to rubbin her on the bum adjust the lips some on the tongue with my thumb i strum her plum start to make her orgasm tastes a little bit like ooh how rum well i like to make her cum to the rhythm of the drums make cum make cum cum","Sex Rap [Anthony's Rap]",""
"Red Hot Chili Peppers","thirty dirty birds sitting on a curb chirping and burping and eating dirty earthworms along comes herbie from thirty third and third saw the thirty dirty birds sitting on a curb chirping and burping and eating dirty earthworms boy he was disturbed","Thirty Dirty Birds",""
