"Band","Lyrics","Song","Year"
"Ian McFeron","cold rain running down the front of my shirt im flat on my back wheels in the dirt angel makes her face up out on baker street shes straddling the shifter in my front seat theres nothing to lose its a heartbreak the decks stacked so put your foot to the floor and darling dont look back were making night tracks through the blazing rain blowin pistons workin the fast lane red line burnin pockets full of cash angel writes her name in lipstick on my dash theres nothing to lose its a bad break but baby were backed tonight well blow off the doors and honey we wont look back we held it in our hearts in the pourin rain we made it through the heart of a hurricane we tore it apart and put it together again well angel wont you believe in love for me cmon and meet me tonight darling out in the street well move with the city in the dark you got to walk it talk it in your heart theres nothin to lose its a heartache the decks stacked so put your foot to the floor darling tonight well blow off the doors baby were gonna even the score and honey we wont look back","Don't Look Back (I'll Be Gone)","2003"
"Ian McKellen","ma chere mademoiselle it is with deepest pride and greatest pleasure that we welcome you tonight and now we invite you to relax let us pull up a chair as the dining room proudly presents your dinner be our guest be our guest put our service to the test tie your napkin round your neck cherie and well provide the rest soup du jour hot hors doeuvres why we only live to serve try the grey stuff its delicious dont believe me ask the dishes they can sing they can dance after all miss this is france and a dinner here is never second best go on unfold your menu take a glance and then youll be our guest oui our guest be our guest beef ragout cheese souffle pie and pudding on flambe well prepare and serve with flair a culinary cabaret youre alone and youre scared but the banquets all prepared no ones gloomy or complaining while the flatwares entertaining we tell jokes i do tricks with my fellow candlesticks and its all in perfect taste that you can bet come on and lift your glass youve won your own free pass to be our guest if youre stressed its fine dining we suggest be our guest be our guest be our guest life is so unnerving for a servant whos not serving hes not whole without a soul to wait upon ah those good old days when we were useful hey cogsworth suddenly those good old days are gone too long weve been rusting needing so much more than dusting needing exercise a chance to use our skills most days we just lay around the castle flabby fat and lazy you walked in and oops a daisy its a guest its a guest sakes alive well ill be blessed wines been poured and thank the lord ive had the napkins freshly pressed with dessert shell want tea and my dear thats fine with me while the cups do their soft shoein ill be bubbling ill be brewing ill get warm piping hot heavens sakes is that a spot clean it up we want the company impressed weve got a lot to do is it one lump or two for you our guest shes our guest shes our guest shes our guest be our guest be our guest our command is your request its been years since weve had anybody here and were obsessed with your meal with your ease yes indeed we aim to please while the candlelights still glowing let us help you well keep going course by course one by one til you shout enough im done then well sing you off to sleep as you digest tonight youll prop your feet up but for now lets eat up be our guest be our guest be our guest please be our guest","Be Our Guest","2017"
"Ian McKellen","were not safe until hes dead hell come stalking us at night set to sacrifice our children to his monstrous appetite hell wreak havoc on our village if we let him wander free so its time to take some action boys its time to follow me through the mist through the woods through the darkness and the shadows its a nightmare but its one exciting ride say a prayer then were there at the drawbridge of a castle and theres something truly terrible inside its a beast hes got fangs razor sharp ones massive paws killer claws for the feast hear him roar see him foam but were not coming home til hes dead good and dead kill the beast light your torch mount your horse screw your courage to the sticking place were counting on gaston to lead the way call it war call it threat you can bet they all will follow for in times like this theyll do just as i say theres a beast running wild theres no question but i fear the wrong monsters released sally forth tally ho grab your sword grab your bow praise the lord and here we go we dont like what we dont understand in fact it scares us and this monster is mysterious at least bring your guns bring your knives save your children and your wives well save our village and our lives well kill the beast hearts ablaze banners high we go marching into battle unafraid although the dangers just increased raise the flag sing the song here we come were fifty strong and fifty frenchmen cant be wrong lets kill the beast kill the beast kill the beast","The Mob Song","2017"
"Ian McKellen","theres something sweet and almost kind but he was mean and he was coarse and unrefined and now hes dear and so unsure i wonder why i didnt see it there before she glanced this way i thought i saw and when we touched she didnt shudder at my paw no it cant be ill just ignore but then shes never looked at me that way before new and a bit alarming whod have ever thought that this could be true that hes no prince charming but theres something in him that i simply didnt see well whod have thought well bless my soul well whod have known well who indeed and whod have guessed theyd come together on their own its so peculiar wait and see well wait and see a few days more there may be something there that wasnt there before heres a thought perhaps theres something there that wasnt there before what mama there may be something there that wasnt there before what is it whats there ill tell you when youre older okay im older chip oh","Something There","2017"
"Ian McKellen","ma chere mademoiselle it is with deepest pride and greatest pleasure that we welcome you tonight and now we invite you to relax let us pull up a chair as the dining room proudly presents your dinner be our guest be our guest put our service to the test tie your napkin round your neck cherie and well provide the rest soup du jour hot hors doeuvres why we only live to serve try the grey stuff its delicious dont believe me ask the dishes they can sing they can dance after all miss this is france and a dinner here is never second best go on unfold your menu take a glance and then youll be our guest oui our guest be our guest beef ragout cheese souffle pie and pudding on flambe well prepare and serve with flair a culinary cabaret youre alone and youre scared but the banquets all prepared no ones gloomy or complaining while the flatwares entertaining we tell jokes i do tricks with my fellow candlesticks and its all in perfect taste that you can bet come on and lift your glass youve won your own free pass to be our guest if youre stressed its fine dining we suggest be our guest be our guest be our guest life is so unnerving for a servant whos not serving hes not whole without a soul to wait upon ah those good old days when we were useful hey cogsworth suddenly those good old days are gone too long weve been rusting needing so much more than dusting needing exercise a chance to use our skills most days we just lay around the castle flabby fat and lazy you walked in and oops a daisy its a guest its a guest sakes alive well ill be blessed wines been poured and thank the lord ive had the napkins freshly pressed with dessert shell want tea and my dear thats fine with me while the cups do their soft shoein ill be bubbling ill be brewing ill get warm piping hot heavens sakes is that a spot clean it up we want the company impressed weve got a lot to do is it one lump or two for you our guest shes our guest shes our guest shes our guest be our guest be our guest our command is your request its been years since weve had anybody here and were obsessed with your meal with your ease yes indeed we aim to please while the candlelights still glowing let us help you well keep going course by course one by one til you shout enough im done then well sing you off to sleep as you digest tonight youll prop your feet up but for now lets eat up be our guest be our guest be our guest please be our guest","Be Our Guest","2017"
"Ian McKellen","were not safe until hes dead hell come stalking us at night set to sacrifice our children to his monstrous appetite hell wreak havoc on our village if we let him wander free so its time to take some action boys its time to follow me through the mist through the woods through the darkness and the shadows its a nightmare but its one exciting ride say a prayer then were there at the drawbridge of a castle and theres something truly terrible inside its a beast hes got fangs razor sharp ones massive paws killer claws for the feast hear him roar see him foam but were not coming home til hes dead good and dead kill the beast light your torch mount your horse screw your courage to the sticking place were counting on gaston to lead the way call it war call it threat you can bet they all will follow for in times like this theyll do just as i say theres a beast running wild theres no question but i fear the wrong monsters released sally forth tally ho grab your sword grab your bow praise the lord and here we go we dont like what we dont understand in fact it scares us and this monster is mysterious at least bring your guns bring your knives save your children and your wives well save our village and our lives well kill the beast hearts ablaze banners high we go marching into battle unafraid although the dangers just increased raise the flag sing the song here we come were fifty strong and fifty frenchmen cant be wrong lets kill the beast kill the beast kill the beast","The Mob Song","2017"
"Ian McKellen","theres something sweet and almost kind but he was mean and he was coarse and unrefined and now hes dear and so unsure i wonder why i didnt see it there before she glanced this way i thought i saw and when we touched she didnt shudder at my paw no it cant be ill just ignore but then shes never looked at me that way before new and a bit alarming whod have ever thought that this could be true that hes no prince charming but theres something in him that i simply didnt see well whod have thought well bless my soul well whod have known well who indeed and whod have guessed theyd come together on their own its so peculiar wait and see well wait and see a few days more there may be something there that wasnt there before heres a thought perhaps theres something there that wasnt there before what mama there may be something there that wasnt there before what is it whats there ill tell you when youre older okay im older chip oh","Something There","2017"
"Ian McLagan","i took a long long trip to the city i was determined to get somewhere i spent all my hard earned money i had saved to put me there big bayou where did you go to the river thats running slow and to the gulf of mexico big bayou carry me home i took a cotton picking job in memphis and the people there treated me good but my luck run bad in nashville i had to walked the streets of hollywood big bayou where did you go to the river thats running slow into the gulf of mexico big bayou carry me home gotta get away gotta find a way gotta get away home oh lord im going home where the fish jump in the air you know i dont need a lot of money cause i aint going nowhere big bayou where did you go to the river thats running slow into the gulf of mexico big bayou carry me home big bayou carry me home to the river thats running slow into the gulf of mexico big bayou where did you go im gonna catch a southbound train home one of these days","Big Bayou","1975"
"Ian McLagan","i been known to say the wrong things in my time stumble when i was in my prime we cannot have it our way all the time and you cannot have it your way all the time does it have to happen like this does it have to be this way open your mouth and breathe on me i need your sensitivity through the desert and ravine i see you in places you aint been pass me up and stall me one more time distant arrangements in your mind still another reason to live still another reason to die open your mouth and breathe on me i need your sensitivity open your mouth and breathe on me sting the very core of me sting it now wont you come and see me some time now that weve laid it on the line linger a while and the truth linger a while on the lies wont you come and see me in my dreams the only way we meet it seems oh why lead me on oh why lead me on open up your mouth and breathe on me open up your mouth and breath on me","Breathe on Me","1975"
"Ian McLagan","i dont pretend to be near i hardly know her at all i dont pretend to see clearer i only know what i know your disaffected girl is all right she never makes me feel uptight shes always doing what i like its why i always treat her right from the outside looking in my friends cant really understand it but from the inside looking out i like what shes all about every time i run away i never stay away too long ive tried so hard to shake the feeling the feeling keeps coming on i can say shes allright shes my morning and my noon and night shes always doing things i like thats why i gotta treat her right every time i run away i never stay away too long ive tried so hard to shake the feeling but it sure keeps coming on i can say shes allright shes my morning and my noon and night shes always doing things i like thats why i gotta treat her right i can say shes allright i can say shes allright i can say shes allright i can say shes allright i can say shes allright i can say shes allright your disaffected girl is all right she never makes me feel uptight shes always doing what i like its that i always treat her right i may be good for her now i got what i want aint nothing in that space for me no more cuz its all getting wrong anything is possible if you only believe but its all about what you wanted i got a higher reach i can say shes allright shes my morning and my noon and night shes always doing things i like shell always make that something nice i can say shes allright i can say shes allright i can say shes allright i can say shes allright","I Can Say She's Allright","1975"
"Ian McLagan","cant stand the rain gainst my window youre bringing back sweet memories hey window pain do you remember how sweet it used to be when we were together everything was so grand now now that weve parted you know theres one thing that i just cant stand i cant stand the rain gainst my window bringing back sweet memories i cant stand the rain gainst my window cause hes not here for me lone with the pillow where his head used to lay well i know youve got some sweet memories but like a window you aint got nothin to say i cant stand the rain i cant stand the rain gainst my window yeah youre bringing back sweet memories i cant stand the rain know know know of the rain know of the rain oh no yeah oh no no no dont be okay rain","I Can't Stand the Rain","1975"
"Ian McLagan","i got lost when i found you chained and bound and loving it too change is what made that stormy day you change my ways now my love is all about give and take its all about accepting what you need out of life so you pay the price if the price is right you need me just as bad as i need you we both playing games but whos fooling whom breaking up and starting all over again is a waste of time if were gonna hold our feelings in its all about accepting what you need what you need out of life so you pay the price if the price is right its all about accepting what you need what you need out of life what you need so you give a little for what you like what you like fall down accepting what you need out of life so you give in a little for what you like its all about accepting what you need out of life what you need if you dare how you do it youll do it right i got lost when i found you you found the dream i was going to since i got lost you were lost too since i got hurt you were hurt too yeah i got lost when i found you yeah i got lost when i found you","I Got Lost When I Found You","1975"
"Ian McLagan","now things was looking golden baby everything was fine you never made no sign that you had changed your mind i guess i was mistaken girl to count so on you what else could i do time to pay my dues well girl ive been torn up before but i cant handle that once more well i been down for a long long time and now its time to reach my mind theres lots of pain upon this earth girl ive had my moneys worth i have had my ups and downs and all around girl ive tried to change your way of thinkin tried to make you see well livin here with me is where you ought to be but it didnt seem to make no difference it never changed your world or stopped your social twirl youre still the same old girl and now ive been torn up before but i cant handle that once more i been down for a long long time but now its time to reach my mind cause theres lots of pain upon this earth and girl ive had my moneys worth i have had my ups and downs and all around ive been up down all around now baby ive been up i been down i been all around now baby yeah weve both been up and down and all around baby you go up you go down you go all around now baby yes im up im down all around now baby up and down and all around","Ups and Downs","1995"
"Ian McLagan","i am a little tin soldier that wants to jump into your fire you are a look in your eye a dream passing by in the sky i dont understand and all i need is treat me like a man cause i aint no child take me like i am i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you i dont need no aggravation i just got to make you i just got to make you my occupation oh yeah i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you all i need is your whispered hello smiles melting the snow nothing heard your eyes theyre deeper than time say a love that wont rhyme without words so now ive lost my way i need help to show me things to say give me your love before mine fades away yeah baby i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you oh no no oh no i just want some reaction someone to give me satisfaction all i want to do is stick with you cause i love you","Tin Soldier","2002"
"Ian McLagan","i thought youd listen to my reason but now i see you dont hear a thing got to make you see how its got to be yes if its all right all or nothing yeah yeah all or nothing all or nothing for me things could work out just like i want them to if i could have the other half of you thats all i would if i only could is to say all or nothing oh yeah all or nothing if i could id say all or nothing for me pa pa pa pa ta pa pa pa ta ta pa pa pa pa ta pa pa pa ta ta i aint telling you no lie girl so dont just sit there and cry girl all or nothing oh no all or nothing oh yeah all or nothing gotta gotta gotta keep on tryin all or nothing for me for me for me were not children","All or Nothing [DVD Video]","2004"
"Ian McLagan","i am a little tin soldier that wants to jump into your fire you are a look in your eye a dream passing by in the sky i dont understand and all i need is treat me like a man cause i aint no child take me like i am i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you i dont need no aggravation i just got to make you i just got to make you my occupation oh yeah i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you all i need is your whispered hello smiles melting the snow nothing heard your eyes theyre deeper than time say a love that wont rhyme without words so now ive lost my way i need help to show me things to say give me your love before mine fades away yeah baby i got to know that i belong to you do anything that you want to do sing any so song that you want me to sing to you oh no no oh no i just want some reaction someone to give me satisfaction all i want to do is stick with you cause i love you","Tin Soldier [DVD Video]","2004"
"Ian McLagan","stay a while and work it out of me we got time and we can talk too just give me a sign ill take your word ill learn anything you want me to that is all im looking to you for all im asking that you simply do take it leave it make things matter letting all my breath away take it all apart and put it back i am always left here looking at you you look so fine true you look so fine true i would not lie to you let me see you let me know your dreams wont you please give out a sign things you say make me look through you no one mystifies me like you do this is why ill always look at you and ill hold you to it every day you look so fine true no one mystifies me like you do you look so fine true no one mystifies me like you do","Mystifies Me","2006"
"Ian McLagan","thank you kindly for thinking of me if im not smiling im just thinking glad and sorry happy or sad when all is done and spoken youre up or im down can you show me a dream can you show me one thats better than life can you stand it in the cold light of day well neither can i can you show me a dream can you show me one thats better than life can you stand it in the cold light of day well neither can i","Glad and Sorry","2006"
"Ian McLagan","i love you i love you i love you i love you i love you i love you i love you i love you i love you love you i love you i love you at the beach in a pool in a lunchroom at school in a drive in child in a car it dont matter darlin where you are i dont know how to show how i feel but its real aint no way i can say just how real that i feel but i wanna show you how i can please you cause i want you and i need you gotta have you gotta know you let me love you and let me show you that","I Love You","2010"
"Ian McLagan","i will not let you go i will not let you go i will not let you go you know i love you and i want you and i need you more and more no i cant i just cant let you go lord knows we were born to be with each other and i aint gonna let you go were sposed to spend our lives together and i just cant let you go because i love you and i want you and i need you more and more no i cant darling i just cant let you go i know i love you in vain little girl but i still cant let you go im tied to you with chains of love but i just cant let you go because i love you and i want you and i need you more and more no i cant i just cant let you go somebody tell me how can my heart withstand so much pain and still keep on beating and loving you in vain because i love you and i want you and i need you more and more lord i just cant i just cant let you go well that is why i will not i will not let you go lil darling i will not no no i will not i will not let you go because i love you and i want you and i got to have you more and more no darling i will not i will not let you go","I Will Not Let You Go","2010"
