Band,Lyrics,Song,Year
Steve Miller Band,"I've been digging something up 
Bet you thought I've been sleeping 
Having trouble waking up 
It's just the hours I've been keeping 

Up in this attic all alone 
The situation's unnerving 
And while the candle's going out 
Each weathered page I keep turning 
Looking back, fundamental romance 
Some are still around 
Some went underground 

Criticize all the letters I find in this tattered book 
Please take a look 
The things I told you I never told anyone 
And all this time you knew 
You'd always be my only one 

I've been looking something up 
It always seems to amaze me 
That's just the way we used to dance 
You never thought it was crazy 
The things I told you I never told anyone 
And all this time you knew 
You'd always be my only one 
Just you 

The things I told you I never told anyone 
And all this time you knew 
You'd always be my only one 
It always seems to amaze me 
You never thought it was crazy 

Looking back, fundamental romance, campus Romeo 
But only you would know 
I realize that you've waited so long for the cards to fall 
And after all 
The things I told you I never told anyone 
And all this time you knew you'd always be my only one 
The things I told you I never told anyone 
And all this time you knew you'd always be my only one 



--------------------------------------------------------------------------------

",Things I Told You,1982
Steve Miller Band,"I left my message on your number 
In hopes that you might call 
Riding high on good intentions 
Still hanging on the wall 
Although my words were never all too 
Clear it's understood 
It's never too late to say in other ways 
Something in our lives we'll rearrange 
More than just your call on holiday 

Ring me up, don't bring me down 
Don't let me hear you won't 
Come through tonight 
Ring me up, don't bring me down 
You know this lonely heart stands by me 
While I'm waiting 

Remembering how it came together 
The meaning in your eyes 
Now words fall out like perfect strangers 
We both apologize 
In all this time I thought I knew you 
And over looked somehow the reasons why 
You kept inside 

Ring me up, don't bring me down 
Don't let me hear you won't 
Come through tonight 
This lonely heart stands by me 
While I'm waiting 

Ring me up, don't bring me down 
Don't let me hear you won't 
Come through tonight 

Ring me up, don't bring me down 
Here's hoping the days gone by we'll see again 
This lonely heart stands by and I'm still waiting 
Ooh still waiting 
Ooh still waiting 


",While I'm Waiting,1982
Steve Miller Band,"I see you jaded like a debutante 
Things your image never shows 
There's something hiding deep inside of you 
Something that I'll never know 
Then I saw you on the streets alone 
Had you paged on the corner phone 
The words just kept me straining to express 
You're hard to break and you still ache 

Like a young girl, like a young girl's heart 
Like a young girl, just like a young girl's heart 

I stand here waiting in my lily white 
Scan the lines you'll be famous for 
Then we'll talk about what's good and what's bad 
Romantic moves we won't have to score 
Like you were saying what you really want 
Ah, it's funny you should ask me now 
It was all right there in the story I just read 
I'm hard to break and you still ache 

Like a young girl, like a young girl's heart 
Like a young girl, just like a young girl's heart 
Like a young girl, just like a young girl's heart 
Like a young girl, like a young girl's heart 
Just like a young girl, like a young girl's heart 
Like a young girl, just like a young girl's heart 
Like a young girl, like a young girl's heart 
Like a young girl, just like a young girl's heart 
Like a young girl, like a young girl's heart 
Just like a young girl's heart 

",Young Girl's Heart,1982
Steve Miller Band,"Ba Ba Ba Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 

She likes it, she likes it 
My baby she likes it 
My baby she likes to dance 
She loves it, she loves it 
My baby she loves it 
My baby she loves to dance 

Puttin' her rouge on 
Slippin' her shoes on 
My baby's gettin' ready to dance 
It's so calculated and anticipated 
When my baby gets ready to dance 

I said baby, baby 
You were born to dance 
I said baby, baby 
You were born to dance 

Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 

She likes it, she likes it 
By baby she likes it 
My baby she likes to dance 
She loves it, she loves it 
My baby she loves it 
My baby she loves to dance 

Puttin' her rouge on 
Slippin' her shoes on 
My baby's gettin' ready to dance 
It's so calculated and anticipated 
When my baby gets ready to dance 

Modern jazz and ballet 
Movin' to the sound 
Modern jazz and ballet 
Watch her spin around 
Watch her spin around 

She likes it, she likes it 
My baby she likes it 
My baby she likes to dance 
She loves it, she loves it 
My baby she loves it 
My baby she loves to dance 

I said baby, baby 
You were born to dance 
I said baby, baby 
You were born to dance 
I said baby, baby 
You were born to dance 
I said baby, baby 
You were born to dance 

Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 
Ba Ba Ba Bongo Bongo 

Modern jazz and ballet 
Movin' to the sound 
Modern jazz and ballet 
Watch her spin around 
Watch her spin around 

She likes it, she likes it 
My baby she likes it 
My baby she likes to dance 
She loves it, she loves it 
My baby she loves it 
My baby she loves to dance 

Puttin' her rouge on 
Slippin' her shoes on 
Baby's gettin' ready to dance 
It's so calculated and anticipated 
When my baby gets ready to dance, to dance, to dance 
Yeah, modern jazz 

Ba Ba Ba Bongo Bongo 


",Bongo Bongo,1984
Steve Miller Band,"Watching the hands strike midnight 
Reading the writing on the wall 
Just in time to chase your dream 
You got a chance to make it 
You got a chance to take it all 
Don't let it slip through your fingers 

Runnin', hide'n 
Slippin', slide'n 
Wastin' time 
You been there before 

Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 

You got a hometown sweetheart 
She's got love that won't stop 
She's so satisfied to be right by your side 
And if you both believe it 
You know you can achieve it all 
Don't let it slip through your fingers 

Runnin', hide'n 
Slippin', slide'n 
Wastin' time 
I've been there before 

Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 
Go, go 
It's a golden opportunity 

",Golden Opportunity,1984
Steve Miller Band,"I went to bed late last night 
Pulled down the shade 
And turned out the light 

I fell asleep, and I began to dream 
The most extraordinary beautiful dream 
Incense and perfume filled the air 
The sound of music was everywhere 

I met a woman by a babbling brook 
She was gifted, she was wise 
She was reading a book 
She talked about virtue 
She talked about vice 
She acted kinda naughty 
But she looked real nice 

I could see her body move 
To the rhythm, to the beat 
Of a powerful groove 
Her lips are red 
Her body is soft 
She is a movin' volcano 
Man, I mean she's hot 

She got the long cool legs 
She got the sexy sexy style 
She got the cool sweet walk 
She got the beautiful smile 

When I awoke, it was the break of day 
I got to go to work, I got to earn my pay 
I am a man who works on the line 
I'm the muscle, I'm the blood, I'm the overtime 
I gotta lift that bail 
Work my fingers to the bone 
You know I can't stop the train 
I gotta let it roll on 

No need to dream about it anymore 
'cause I found my dream lover on the 13th floor 
Incense and perfume filled the air 
The sound of music was everywhere 

I met a woman by a babbling brook 
She was gifted, she was wise 
She was reading a book 
Her lips are red 
Her body is soft 
She is a movin' volcano 
Man, I mean she's hot 

No need to dream about it anymore 
'cause I found my dream lover on the 13th floor 

She got the long cool legs 
She got the sexy sexy style 
She got the cool sweet walk 
She got the beautiful smile 

She got the long cool legs 
She got the sexy sexy style 
She got the cool sweet walk 
She got the beautiful smile 

Her lips are red 
Her body is soft 
She is a movin' volcano 
Man, I mean she's hot 

No need to dream about it anymore 
'cause I found my dream lover on the 13th floor 

She got the long cool legs 
She got the sexy sexy style 
She got the cool sweet walk 
She got the beautiful smile 

She got the long cool legs 
She got the sexy sexy style 
She got the cool sweet walk 
She got the beautiful smile 

Doo wappa doo wappadoo wappa doot 
Doo wappa doo wappadoo wappa doot 
Doo wappa doo wappadoo wappa doot 
Doo wappa doo wappadoo wappa doot 
Ohh woo woo ooh ooh ooh ooh 
Ohh woo woo ooh ooh ooh ooh 
Ohh woo woo ooh ooh ooh ooh 
Ohh woo woo ooh ooh ooh ooh 

",Italian X Rays,1984
Steve Miller Band,"If you need some inspiration 
Let's have a celebration 
That's right 
'cause it's a real inspiration 
When you're in communication 
Celebrate 
That's right 
Do it right 

Get your mind in the mood 
Let your body feel the groove 
Communicate with the one you really love 

In your heart, in your soul 
Take the time, let her know 
Celebrate with the one you really love 

Everywhere you are 
You're in Shangri-La 
Catch a shooting star 
In Shangri-La 

So don't you be hesitatin' 
Don't you keep that girl a waitin' 
Communicate with the one you really love 

'cause she's a real inspiration 
When you're in communication 
Celebrate with the one you really love 

Let your fingers do the walking 
Let your body do the talking 
Communicate with the one you really love 

Renew her faith in your love 
Thank your lucky stars above 
Celebrate with the one you really love 

Everywhere you are 
You're in Shangri-La 
Catch a shooting star 
In Shangri-La 

Woooooooo 
Yeaaaaaah 
Woooooooo 
Yeaaaaaah 

In the evenin', late at night 
Take your time, do it right 
Communicate with the one you really love 

Don't hesitate, let it show 
Let your feelings really flow 
Celebrate with the one you really love 

Everywhere you are 
You're in Shangri-La 
Catch a shooting star 
In Shangri-La 

Everywhere you are 
You're in Shangri-La 
Catch a shooting star 
In Shangri-La 

Oohhhhhh 
Oohhhhhh Shangri-La 
Oohhhhhh 
Oohhhhhh Shangri-La 
Oh baby, oh baby, oh baby, oh baby 

",Shangri-La,1984
Steve Miller Band,"[Chorus:]
Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
But you don't even know my name 

Listen to me, baby 
What I say is true 
They could drop me in the ocean 
I'd swim to the bank 
And get back home to you 

[Chorus]

They may kill me, darlin' 
Honey, just like they do 
Well, my body might die 
But my spirit's gonna rise 
And crawl back home to you 

[Chorus]

Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
But you don't even know my name
Don't even know my name 

Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
Ain't that lovin' you, baby?
But you don't even know my name 
Said, you don't even know my name 
Said, you don't even know my name 
No, you don't even know my name 
No, you don't even know my name 
No, you don't even know my name",Ain't That Lovin' You Baby,1987
Steve Miller Band,"Big boss man 
Can't you hear me when I call 
Big boss man 
Can't you hear me when I call 
Well, you ain't so big 
You just tall that's all 

You got me workin' boss man 
Workin' 'round the clock 
I want a little drink of water 
But you just won't let me stop 

Big boss man 
Can't you hear me when I call 
Well, you ain't so big 
You just tall that's all 

Now I'm gonna get me a boss man 
One that's gonna treat me right 
Work hard in the day time 
Rest easy at night 

Big boss man 
Can't you hear me when I call 
Well, you ain't so big 
You just tall that's all 

Well, you ain't so big 
You just tall that's all",Big Boss Man,1987
Steve Miller Band,"Oh, 20th century 
20th century 

Working on the line just trying to make a dollar 
Along came the boss and he tapped me on the shoulder 
He said I got to make my little light shine 
If I want to keep my job, I got to work it double time 
Baby it's our destiny 
You know we're living in the 20th century 

Oh, 20th century 
Oh, 20th century 
Oh, baby it's our destiny 
You know we're living in the 20th century 

If you're standing on a corner, well, you don't stand a chance 
You got to have a job if you want to make romance 
I think about my baby nearly all of the time 
But I got to keep on working 'cause they can't stop the line 
Baby it's our destiny 
You know we're living in the 20th century 

Oh, 20th century 
Oh, 20th century 
Oh, baby it's our destiny 
You know we're living in the 20th century 

20th century 
20th century 
20th century 
20th century

",Living in the 20th Century,1987
