Band,Lyrics,Song,Year
Stewart Michaels,"Mary Anne and Wanda were the best of friends 
All through their high school days
Both members of the 4H club, both active in the FFA
After graduation 
Mary Anne went out lookin' for a bright new world
Wanda looked all around this town and all she found was Earl

It wasn't two weeks after she got married that 
Wanda started gettin' abused
She'd put on dark glasses or long sleeved blouses 
Or make-up to cover a bruise
Well she finally got the nerve to file for divorce 
And she let the law take it from there
But Earl walked right through that restraining order 
And put her in intensive care

Right away Mary Anne flew in from Atlanta 
On a red eye midnight flight
She held Wanda's hand as they worked out a plan 
And it didn't take 'em long to decide

That Earl had to die, goodbye Earl
Those black-eyed peas, they tasted alright to me, Earl
You're feelin' weak? Why don't you lay down and sleep, Earl
Ain't it dark wrapped up in that tarp, Earl

The cops came by to bring Earl in
They searched the house high and low
Then they tipped their hats and said, thank you ladies
If you hear from him let us know
Well the weeks went by and spring turned to summer 
And summer faded into fall
And it turns out he was a missing person who nobody missed at all

So the girls bought some land and a roadside stand 
Out on highway 109
They sell Tennessee ham and strawberry jam 
And they don't lose any sleep at night, 'cause

Earl had to die, goodbye Earl
We need a break, let's go out to the lake, Earl
We'll pack a lunch, and stuff you in the trunk, Earl
Is that alright?  Good! Let's go for a ride, Earl",Goodbye Earl,2006
Stewart Michaels,"I've sure enjoyed the rain and I'm looking forward to the sun
You have to feel the pain when you lose the love you gave someone
I thought by now that time would take away these lonely tears
Well I hope you're fine all alone, where do I go from here
'Cause

Without you I'm not okay
Without you I've lost my way
My heart's stuck in second place, ooh
Without you

Well I never thought I'd be lying here without you by my side
It seems unreal to me that the life you promised was a lie
You made it look so easy making love into memories
Well I guess you got what you want but what about me, 'cause

Without you I'm not okay
Without you I've lost my way
My heart's stuck in second place, ooh
Without you

Somebody tell my head, to try to tell my heart
That I'm better off without you
'Cause baby I can't live

Without you I'm not okay
Without you I've lost my way
My heart's stuck in second place, ooh
Without you",Without You,2006
Stewart Michaels,"Train roll on, on down the line
Won't you please take me far away?
Now I feel the wind blow outside my door
Means I'm leaving my woman behind

Tuesday's gone with the wind
Yeah, Tuesday's gone with the wind

And I don't know where I'm going
I just want to be left alone
Well, when this train ends I'll try again
But I'm leaving my woman at home

Tuesday's gone with the wind
Yeah, Tuesday's gone with the wind

Train roll on, miles from my home
See I'm riding my blues away
Tuesday, you see she had to be free
But somehow I gotta carry on

Tuesday's gone with the wind
Yeah, my woman's gone with the wind

",Tuesday's Gone,2007
Stewart Michaels,"Well I'm rollin' and tumblin' baby
Pray the whole night long,
Said I'm rollin' and tumblin' baby
Pray the whole night long,
Wake up in the mornin'
Wish the day was gone.

She look just like an angel
She got a silver tongue
She look just like an angel
She got a silver tongue
I ain't never heard such talkin'
From a girl so young

Goin' down to the preacher
Preacher take me in
Goin' down to the preacher
Preacher take me in
Throw me in the water
Wash away my sin",Rollin' & Tumblin,2007
Stewart Ridgewell,aaaah,Just Chillin,2009
Stewart Rose,"How much do I love you?
I'll tell you no lie
How deep is the ocean?
How high is the sky?

How many times a day do I think of you?
How many roses are sprinkled with dew?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?
How high is the sky?",How Deep Is the Ocean,2003
Stewart Wille,"I love you that's what my heart is saying
While every breeze is playing our Cuban love song
I love you for all the joy you brought me
The lovely night you taught me our Cuban love song
One melody will always thrill my heart
One kiss will cheer me when we're far apart
(Dear one) I love you with such a tender passion 
and only you could fashion our Cuban love Song
 
I love you that's what my heart is saying
While every breeze is playing our Cuban love song
I love you for all the joy you brought me
The lovely night you taught me our Cuban love song
One melody will always thrill my heart
One kiss will cheer me when we're far apart
(Dear one) I love you with such a tender passion
",Cuban Love Song,1997
Stewart Wille,"You went away
I let you
We broke the ties that bind
I wanted to forget you
And leave the past behind
Still, the magic of the night I met you
Seems to stay forever in my mind

The sky was blue
And high above
The moon was new
And so was love
This eager heart of mine was singing
Lover where can you be

You came at last
Love had its day
That day is past
You've gone away
This aching heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I'm so lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I grow lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The  night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me","Lover, Come Back to Me",2002
Stewart Wille,"I love you that's what my heart is saying
While every breeze is playing our Cuban love song
I love you for all the joy you brought me
The lovely night you taught me our Cuban love song
One melody will always thrill my heart
One kiss will cheer me when we're far apart
(Dear one) I love you with such a tender passion 
and only you could fashion our Cuban love Song
 
I love you that's what my heart is saying
While every breeze is playing our Cuban love song
I love you for all the joy you brought me
The lovely night you taught me our Cuban love song
One melody will always thrill my heart
One kiss will cheer me when we're far apart
(Dear one) I love you with such a tender passion
",Cuban Love Song [From Cuban Love Song (Cancion Cubana)],2003
Stewey Rock,"Li li li li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

I'm ridin' S-U-V's on 24's you catch me swerving like wham
I put yo ho in the O but would we go like wham
Go shopping at the mall, U-n-k can buy it all like wham
V.I.P. with my dawgs and we pass 'em all like wham

Second season with the summer so I fall like wham
Stewey Rock, Sandman, DJ U-n-k like wham
Put your middle fingers up and watch they talk like wham
Them haters let them hate they run it so I walk like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

I hit the club like wham, you in the trunk man
I'm drunker than a muthafucka, don't know what I'm saying
Purp on deck, my swagger right check
Got the money in my pocket 'cause them hoes on deck

I pop the mack, yeah I'm the man
I roll with bitches, you niggas ridin' in minivans
If you ain't got no money to all that's really sad
Got the girls outside the club weeping me in my Beam like wham

Li li li li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

That girl got all that ass
Move to the left to the right when she pass
I make noise like a gun go blast
Drop down low and shake it fast

Who that girl with all that hair?
Got her back like she don't care
High heels on with her tattoo showing
Got a nigga just going when she see me scoping

I'm so fly when I'm up in da club
D-A-C get all the love
I buy, hold up, my hood, hold up
You really wanna get it 'cause

You hating I don't give a damn
I'm mister get it, get it man
Gotta club on smash, make it talk that ass
I'm a toss this cash in the air just like wham

Li li li li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham

Li li li li li like wham
Li li li li li like wham
Li li li li li like wham
Li li li li li li li li like wham",Like Wham,2008
