Band,Lyrics,Song,Year
Ed Eastridge,"Sad is to live in solitude
Far from your tranquil altitude
Sad is to know that no one ever can live on a dream
That never can be, will never be
Dreamer awake, wake up and see.

Your beauty is an aeroplane
So high my heart can't bear the strain
A heart that stops when you pass by
Only to cause me pain
Sad is to live in solitude",Triste,2005
Ed Eastridge,"So close your eyes
For that's a lovely way to be
Aware of things your heart alone was meant to see
The fundamental loneliness goes whenever two can dream a dream
Together

You can't deny don't try to fight the rising sea
Don't fight the moon, the stars above and don't fight me
The fundamental loneliness goes whenever two can dream a dream
Together

When I saw you first the time was half past three
When your eyes met mine it was eternity

By now we know the wave is on it's way to be
Just catch that wave don't be afraid of loving me
The fundamental loneliness goes whenever two can dream a dream
Together

When I saw you first the time was half past three
When your eyes met mine it was eternity

By now we know the wave is on it's way to be
Just catch that wave don't be afraid of loving me
The fundamental loneliness goes whenever two can dream a dream
Together",Wave,2005
Ed Garland,"Hey now, heh!

What's the reason for this celebration?
Man, ya look at all those people there
Hanging round this station
Say, what's the big event?

An essential train is coming
On track number one

Well, it's got to be the Pittzburg Pirates
No, it's more important, son
Is it the President?
No no no no
Brigitte Bardot?
No no no no
Then tell me who's about to arrive?
Ee-hee!
There he is now, Satch-a-mo and The Dixieland Five

Oh, look at them shuffling, shuffling down
A-rambling, scrambling over the town
Hustling, bustling, buzzing around
Never saw a bigger celebration

Oh, look at the train, a number seven-o-nine
Just a hugging and a-puffing 
And arriving on time
Changing the town from dead to alive
Satchmo and His Five

We're gonna play that Muskrat Ramble tune
And Mr Bing, the moment that it's played
You lead us on the big parade
Altogether now, one and two
Join the happy throng
Everyone start mushing, swinging the Muskrat song
We'll be singing along

Oh, Mr Bing, when you sing, that's the thing we do enjoy

Well, Mr A, when you play, Gabriel say, Who that for?

Everybody's walking, talking 
That Muskrat song
While we amble that Muskrat Ramble
While we amble along

Oh, that's the best parade I ever been on, Satch!

Natch! You are in New Orleans!

While we amble along",Muskrat Ramble,1996
Ed Gein,"You're supposed to serve a higher power, but instead you serve the will of your tiny dick. a pervert of the cloth, taking cover behind the church. praying on your brothel (of alter boys). I'd love to kick the holy shit out of you ""father."" and the pope is no better; saying you'll be punished in heaven. imaginary justice in an imaginary afterlife. but until then, the church of molestation is in session. ""suck my dick for a free ride to heaven!""",Amen,2005
Ed Gein,"I hope a cancer claims you that stem cells could have cured. 
And as you're puking out your guts from chemo, and dying in your bed, 
I hope your god still comforts you, because due to your ban of federal funding, 
Science can not save you. and you did it to yourself. 

And you'll be taking thousands more down with you, 
All because you equate a ball of cells in a petri dish with a conscious human being. 
If I ever met you without your secret service I would spit in your face.",Bastard,2005
Ed Greene,"Like a candle 
Burning bright 
Love is glowing in your eyes 
A flame to light our way 
That burns brighter everyday 
But now I have you 
Nobody loves me like you do 

Like a leaf 
Upon the wind 
I could find no place to land 
I dream the hours away 
And wonder everyday 
Do dreams come true?
Nobody loves me like you do 

What if I never met you?
Where would I be right now?
Funny how life just falls in place somehow 
Ooh, you touched my heart in places 
That I never even knew 
'Cause nobody loves me like you do 

I was words without a tune 
I was a song still unsung 
A poem with no rhyme 
A dancer out of time 
But now there's you 
Nobody loves me like you do 

What if I never met you?
Where would I be right now? 
Funny how life just falls in place somehow 
Ooh, you touched my heart in places 
That I never even knew 
Nobody loves me
(Nobody loves me)
Nobody loves me
(Nobody loves me)
Nobody loves me like you do 

Nobody loves me like you do",Nobody Loves Me Like You Do,2009
Ed Greene,"I'm here alone on a Friday night
Waiting here beside the phone
The TV, radio and me
Really ain't been getting along

I wish that I could fly away
And party 'til the break of day
And there I'll be sure to meet
The guy that would be special to me

Then mama comes and asks me
Why am I dreaming sitting alone?
Why not go out and have some fun
It's the only way I'll ever find
Someone for me
While I am young and seventeen

Someone for me
Someone for me
I've got to go find someone, someone
Someone for me
I've got to find someone, yeah

Now there's a party down at Angie's house
With people packed against the wall
I'm sitting in the corner here
Trying to make some sense of it all

And when I least expect it
Meeting the guy I see in my dreams
Here he is walking up to me and asking
If I'd like to come and dance with him
I think I've found someone for me

Someone for me
Someone for me
I've got to go find someone, someone
Someone for me
I've got to find someone

I need somebody for me
I need somebody for me
Someone

And so I'm finding out that dreams you believe in
Can come to be
And now I'm looking up to find the joy and happiness
Can come to you and me
At last I've found someone for me

Someone for me
Someone for me
I need somebody for me
I need somebody for me
Someone
Someone for me
Someone for me
Someone for me
Someone
Someone for me
Someone, someone, someone, someone, someone, someone for me
Someone for me
Somebody, somebody, somebody, somebody, yeah yeah
Someone for me
I need somebody for me
I need somebody for me
Someone
Someone for me
Someone for me
Someone for me
Someone
Someone for me
Someone, somebody, someone, somebody, someone, somebody for me
Someone for me
Someone, somebody, someone, someone for me",Someone for Me,2009
Ed Greene,"Time can pass so slowly when you feel so all alone
Love can strike like lightning when you find your heart a home
I've see it in the movies, read about it in a book
I never thought I'd feel it but your touch was all it took

Take good care of my heart
Take good care of my heart
Baby, you're the first to take it
You're the only one who can break it
I love you more than I should
But it keeps me feelin' so good
I've waited for your love forever
You're the one to take good care of my heart

Come and make your magic 'til you have me hypnotized
If we get any closer I'll be drowning in your eyes
You're the one I needed most when my love was on that line
I'm so glad you gave me yours when I gave you mine

So take good care of my heart
Take good care of my heart
Baby, you're the first to take it
You're the only one who can break it
I love you more than I should
But it keeps me feelin' so good
I've waited for your love forever
You're the one to take good care of my heart

I love you more than I should
But it keeps me feelin' so good (oh it keeps me feelin' so)
I've waited for your love forever
You're the one to take good care of my heart

Take good care of my heart
Take good care of my heart
Take good care of my heart
Take good care of me

Baby, you're the first to take it
And you're the only one who can break it
I love you more than I should
But it keeps me feelin' so good (oh it keeps me feelin' so)
I've waited for your love forever
You're the one to take good care of my heart

Take good care of my heart
Take good care of my heart",Take Good Care of My Heart,2009
Ed Greer,"If some of ya'll never been down south too much
I'm gonna tell you a little bit about this 
So that you'll understand what I'm talkin' about
Down there we have a plant that grows out in the woods
And in the fields looks somethin' like a turnip green
And everybody calls it polk salad, polk salad
Used to know a girl lived down there 
And she'd go out in the evenings and pick her a mess of it
Carry it home and cook it for supper
'Cause thats about all they had to eat, but they did all right

Down in Louisiana, where the alligators grow so mean
There lived a girl, that I swear to the world
Made the alligators look tame
Polk salad Annie, polk salad Annie
Everybody said it was a shame
Cause her momma was a workin' on the chain gang
(A mean vicious woman)

Everyday ?for supper time, she'd go down by the truck patch
And pick her a mess of polk salad, and carry it home in a tow sack
Polk salad Annie, the gators got your granny
Everybody says it was a shame
Cause her momma was a workin' on the chain gang
(A wretched, spiteful, straight-razor totin' woman
Lord have Mercy, pick a mess of it)

Her daddy was lazy and no count, claimed he had a bad back
All her brothers were fit for was stealin' watermelons 
Out of my truck patch
Polk salad Annie, the gators got your granny
Everybody said it was a shame
Cause her momma was a workin' on the chain gang
(Sock a little polk salad to me, you know I need me a mess of it)",Polk Salad Annie,2001
Ed Greer,"Well, I'm a steamroller, baby
I'm bound to roll all over you
Yes, I'm a steamroller now, baby
I'm bound to roll all over you
I'm gonna inject your soul with some sweet rock 'n roll
And shoot you full of rhythm and blues

Well, I'm a cement mixer
A churning urn of burning funk
Yes, I'm a cement mixer for you, baby
A churning urn of burning funk
Well, I'm a demolition derby (yeah)
A hefty hunk of steaming junk, oh, oh, oh, oh, oh

Now, I'm a napalm bomb, baby
Just guaranteed to blow your mind
Yeah, I'm a napalm bomb for you, baby
Oh, guaranteed, just oh guaranteed to blow your mind, yeah
And if I can't have your love for my own now
Sweet child, won't be nothing left behind
It seems how lately, baby
Got a bad case steamroller blues",Steamroller Blues,2001
