Band,Lyrics,Song,Year
Stephen Marley,"Wanna see my past
Look at my face
You see them pains from yesterday
Look at my face

Wanna see my face
Look at my face
Was an honest face
Look at my face

And this morning
Feels so close to the past
For just yesterday
You were left in the dark

Yeah and the dem oppression 
Of them chains
Still weighs on my brain

Can you see what I'm saying
Look at my pain 
You see them pains from yesterday 
Look at my face

You wanna see my face
Look at my face
Was I born free, 
Was I born a slave
Look at my face

With the whip on your mind
And your mind leads 
Your soul astray

And you can see that today 
You are all just some
Murdered slaves

'Cause you been thinking
That slavery is just from 
The nation's past
That's the puppet masters game

Can you see what I'm saying
Look at my pain 
You see them pains from yesterday 
Look at my face

You wanna see my face
Look at my face
Was I born free, 
Was I born a slave
Look at my face

Look at my pain
You see them pains from yesterday
Look at my face

You wanna see my face
Look at my face
Was I born free, 
Was I born a slave
Look at my face

And this morning
Feels so close to the past
For still yet today 
We are slaves in our yards

And the dem oppression 
Of them chains
Still weighs on my brain

Should I sing it together
Look at my pain
You see them pains from yesterday
Look at my face

You wanna see my face
Look at my face
Was I born free, 
Was I born a slave
Look at my face

Look at my pace
I'll forever come 
From yesterday
Look at my pace, yeah yeah",Old Slaves,2011
Stephen Marley,"And she be sorrow tomorrow
Cos she know now what the next day will bring
She's crying for joy weeping in silence
Cos she know now what the next day will bring
Cos she know now what the next day will bring

Never let a woman tell you that she loves you
When she don't really care that much
Why man why man why man

Never tell woman that you love her
When you don't really care that much for her
She cryin cryin cryin

And she be sorrow tomorrow
Cos she know now what the next day will bring
She's crying for joy weeping inside
Cos she know now what the next day will bring
Cos she know now what the next day will bring

She feeling as if she lost
Now she pay the cost
She's where we",She Knows Now,2011
Stephen Marley,"Though the wicked persecute I ,still my heart has love.
Oh my head's anointed with the powers of love
Though the wicked persecute I with envy and grudge
Oh my head's anointed.

There is no room for mistakes, we sailing the tight ship per sure,
Got the crew, swift to place, oh clear as first.
There is no room for mistakes, mama say,
Sailing the tight ship per sure, got the crew, swift to place,
Oh clear as first

Though the wicked persecute I, still my heart just loved.
Oh my head's anointed with the powers of love.
Though them wicked persecute I with envy and grudge
But my head's anointed.

There is no room for mistakes, we sailing the tight ship per sure,
Got the crew, swift to place, oh clear as first.
There is no room for mistakes, papa say,
Sailing the tight ship per sure, got the crew, swift to place,
Oh clear as first

Let's get this ship up in spite of sparking, yeah
All hands on deck I say, oh let me sail again
Lets get this ship up in spite of sparking, yeah
All hands on deck I say
Oh let me, gotta sail again

From we a likkle bwoy dem used to grudge we
Fi we horlicks
Nuff a dem no hold no joy dem full bare envy and malice
Nuff a dem a get bad mind and saying those arrogant Marleys
Them say who Jah bless, no man curse, Babylon is harmless
Alright now nuff a dem hard at work , them watching who’s working the hardest
Grass hopper jump at anything that scruffle in the grasses
Lion dem never yet grudge the other creatures of the forest.
What you reap is what you sow , don’t be surprised when we a harvest",Tight Ship,2011
Stephen Marley,"I've been a stranger to myself
I've felt alone like no one else
I've seen the good suffer long
I've felt the power of love
I've made a way out, flew where to go
And what's it all for? I don't know
But it must be said, just so you know

That it's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah
I said it's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah
The sun rises and rises and rise s
It'll rise again

I've caught a glimpse of her, beautiful
I've come to learn pain teaches more than hurt
Some come to the end of the world 
Just to wake up and be reborn
I've seen the weak overcome the strong
And what's it all for? Only Jah knows
But no matter how this life unfolds yeah

It's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah
I said it's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah

If I keep telling myself that it will be alright
Maybe I could get some sleep tonight
The sun rises and rises and rises
It'll rise again

It's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah
I said it's alright, it's alright, it's alright 
Yeah yeah yeah yeah yeah",It's Alright,2016
Stephen Marley,"Stephen Marley, let 'em know what time it is

We came here to party, we came here to dance
You know that you're my girl, damn right I'm your man
This night going too good, don't fall for the games
Or the he said, she said dumb shit

I got a whole lot of names and a whole lot of numbers
But I'd throw them away 'cause I think I might love you
Could be the Mary Jane or the spell that I'm under
But I know what this could be
Tearing up my history for you

I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?
I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?

Been around the game, been around the fame
Been around the money, been around some names
But the chico's still the same, some things never change
Here's a tip, show me your friends
I'll show you your future, keep the change
I've seen 'em come and go, I've seen 'em sell they souls
You my number one draft pick, baby, let's pick and roll
I always keep you up, up on a pedestal
Misery loves company, baby, don't sweat these hoes

I got a whole lot of names and a whole lot of numbers
But I'd throw them away 'cause I think I might love you
Could be the Mary Jane or the spell that I'm under
But I know what this could be
Tearing up my history for you

I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?
I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?

They looking for the perfect man
They looking for the perfect life
They take some perfect pics
They want some perfect dick
But ain't nothing perfect, girl
No such thing as a perfect world
These broads try hard to be
Who they not and not who they are
Baby, you sweating what? Baby, you sweating who?
You talking 'bout such and such who tries to be you?
Man, you JFK, mami, you out your mind
Misery loves company, I'll tell you one more time

I got a whole lot of names and a whole lot of numbers
But I'd throw them away 'cause I think I might love you
Could be the Mary Jane or the spell that I'm under
But I know what this could be
Tearing up my history for you

I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?
I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?

Baby, you know, you know we got a strong thing
So stop thinking 'bout the wrong things
You know, you know we got a strong thing
So stop thinking 'bout the wrong things

I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?
I got, I got, I got, I got options
You the, you the, you the, you the top one
So baby, baby, if it ain't a problem
Can I get some of your love?",Options,2017
Stephen Marley,"Medication
Your medication makes me high
Just be patient
I'm like a patient trying to find
Levitation
Run your fingers down my spine
Elevation
Your medication makes me high
Hey

Such a short way up and such a long way down
Chalice it a bubble like we deh ya right down
The way you somethin' nuff it haffi weigh five pound
Inna fields of marijuana that is my playground
I love you, Mary J
You're the prettiest of flowers
Girl, me can't complain
When I'm with you, I feel so high, I rise above the rain
And you no do people damage, like that bitch cocaine, no
And if them lonely, feeling only pain
'Cause, your DNA is of the highest strain
Your effect is so potent, it's so insane
You so gummy and sticky like a plasticine
When me grind out your body, only stems remain
And to love you is so risky, I might get detained
You always keep me flying on the highest plane
And anybody know, will always proclaim

Medication
Your medication makes me high
Just be patient
I'm like a patient trying to find
Levitation
Run your fingers down my spine
Elevation
Your medication makes me high
Hey

Your leaves of green, your purples and blue
A short little kids, adore women too
And I say to myself, what a wonderful herb
And I say to myself, what a wonderful herb

Look how Babylon so duppy, dem fight you fi years
Fi your love whole heap a man serve years
Babylon so duppy, dem fight you fi years
And now the whole a dem a buy shares
You should be a celebrity, amongst any tree
Across the seven seas, for your energy
But you're an enemy, catching felonies
Of the remedies in your recipes, whoa

Medication
Your medication makes me high
Just be patient
I'm like a patient trying to find
Levitation
Run your fingers down my spine
Elevation
Your medication makes me high
Hey

Ask me how you feel, splendid indeed
With a likkle bit a black splendid weed
Her parents grow indoors, not a stick nor seed
And she never force-ripe, it was a real slow speed
No fertilizer, natural baby feet
No cross pollination, she's a real pure breed
Cultivated in love and she's not grown for greed
She's everything I want and also all I need

Medication
Your medication makes me high
Just be patient
I'm like a patient trying to find
Levitation
Run your fingers down my spine
Elevation
Your medication makes me high
Hey",Medication,2017
Stephen Marley,"Far away (Yeah!)
Yeah
Bone Thugs-n-Harmony
Far away (with Stephen Marley!)
Yeah!

Soon I'll be coming home
Been around the world like a rolling stone
Seen the whole world wide through my own eyes
Been a long time coming
A million miles and still running
Tryna find my way back
To my roots where the true thugs lay at
And I say that, ""I'm tryna go home
Take me somewhere that
My mind mode is on free
And my time zone is on freeze""
Everything stop!
I'm a need a little bit of time to get myself together
In the mean time I turn best to better
And in between time trying to be blessed forever
I hear home calling back for me

I think it's time I take a flight
To elevate my mind and make it my life
Been tryna get right
The big lights blinding me, they bright
I've been in darkness most my life
So I fight with all of my might
To make it back one day
Nigga someday it'll all work out someway

Sun up to sundown we going
Let's catch a flight in the 'morn
Promise I'll make it back home
I'll be back with you just one day, one day
Just give me one day, one day

Sun up to sundown we going
Let's catch a flight in the 'morn
Promise I'll make it back home
I'll be back with you just one day, one day
Just give me one day, one day
Just give me one day

From the first of the month till the ruggish bone
Every week that crossroads stayed on the billboard
Baby said Wayne made up the word bling
Man I should've patented my whole damn flow
Sleep on a train tracks man it ain't so
Kray and I never had a place we could go
Walking around wondering were we ever 'gon blow
With a gun and our heart let all the wolves know

Buck buck tell my nigga stuck like chuck
100 to 5 I bet he never missed a lunch
Rainy day, hey nigga what about us?
Couldn't gone home, it was too fucked up
And my shoes fucked up but it's cool when it's rough
After that now we got more than enough
New black love two shooters and a glove
Easy upstairs to accompany me son

Tried to rob a little nigga but the talented one
Word to the widow and word to E' son
Still look young and these niggas ain't dumb
Cleveland is the city where the Bone Thugs come from
Come from, come from, never gonna run from
No, nuh, I need an a earthquake shown up
So all my niggas don't fall out

Sun up to sundown we going
Let's catch a flight in the 'morn
Promise I'll make it back home
I'll be back with you just one day, one day
Just give me one day, one day

Sun up to sundown we going
Let's catch a flight in the 'morn
Promise I'll make it back home
I'll be back with you just one day, one day
Just give me one day, one day

Maybe you should come back home?
Maybe I should come back home?
Maybe I should come back home?
Bone coming home, Bone coming home",Coming Home,2017
Stephen Marley,"There's a lot of silly young girls wanna show off
And you're wishin' one day they will grow
But it's alright, it's alright
They only hear of the things that you know of
And you're wishing one day you will soar
But it's alright, it's alright
So let's have a talk
Like grownups do
Let's do the things that grown folks do
Me and you

Grown folks likeness
Big old man heartless
Watch it make me not this
Experienced fatness
Love it on the liners
Gong to the Zilla
I'm a monsta like a Loch Ness
Look how long mi locks is
All bills paid, all bets made
House well clean, all bugs sprayed
Vacation tripping, she ain't tripping
Island skipping, fine wine sipping
Gourmet cooking, no Facebooking
Nothing to see 'cause she ain't looking
Tag team masseuses, D-Brown's music
Natural juices, so therapeutic
Lips on my earlobe, softer than a q-tip
Getting kinda stony, actin' kinda stupid
Pretendin' we're in highschool, kissing at the movies

So do you're grown an' sexy, baby 'cause your awesome
See some likkle young girls, don' beg dem no pardon
Teach 'em how to walk, welcome dem to stardom

There's a lot of silly young girls wanna show off
And you're wishin' one day they will grow up
But it's alright, it's alright
They only hear of the things that you know of
And you're wishing one day you will soar
But it's alright, it's alright
So let's have a talk
Like grownups do
Let's do the things that grown folks do
Me, you

Early mornin' wake-up, springin' me the papers
Continental breakfast, smoked salmon an' capers
The eggs are over easy, you're puttin' on your makeup
We do some exercises, strolling through the acres
A mansion out in Gables, cottage in the Naples
Vineyards out in Bordeaux, horses in the stables
Baby we're connectedd, like TV is the cable
Like paper is to staple, like syrup is to maple
If Madonna's like a virgin, age is just a number
So tired of searching, gettin' weh my comfort
She feelin' kinda naughty, I'm feelin' kinda rumpish
She is my accomplice, we're gettin' things accomplished
Call ya by your last name, tell ya that your gorgeous
When I get around you I'm nervous till I'm nauseous
Tell me what's the holdup, baby 'cause I'm anxious
Both of us are grownups, drop your drawers to ankles

It's a lot of skinny young girls wanna show off
And you're wishin' one day they will grow up
But it's alright, it's alright
They only hear of the things that you know of
And you're wishing one day you will soar
But it's alright, it's alright
So let's have a talk
Like grownups do
Let's do the things that grown folks do
Me and you",Grown & Sexy,2017
Stephen Marley,"Turn 'em up, get 'em ready
Kingston City, getting ready now, ready now
She's a pretty little thing, it's time for us to get closer now
Wanna feel your touch, wanna hear your sound
Every time I see, see your face
You create the perfect picture
Every time I'm with ya

Oh you and I, a world apart
Please let me know if I have your heart
'Cause every time I'm with ya
You paint the perfect picture

This relationship, society can't relate
They say we're two opposites
They say it's all a mistake
They say I'm no good for you
They say you're too good for me
Them say the puzzle no fit
Well baby I disagree
Your mama told you to be
A very good behaving
And now just because of me
They say you're misbehaving
Daddy's not talking to you
Because he doesn't approve

No lies no truth, no truth no lies
Oh Jah is here, so I must abide
For you and I a world apart
But every time I'm with ya
We paint the perfect picture
Please let me know if I have your heart
We share the pains, we share the joy
'Cause every time I'm with ya
You paint the perfect picture

She said they taught her to love
And now they want her to hate
They say they're kicking her out
She told 'em she'd be okay
As long as she's loving me
She told 'em she'd be alright
She's so ready to live
She's excited for life
Is she reckless at all?
'Cause she won't leave me alone
She's always in my thoughts
I got her face on my phone
Picture's as perfect can be
Every time she's with me

It's time for us to get closer now
Wanna feel your touch, wanna hear your sound
Ever ytime I see, see your face
You paint the perfect picture
Every time I'm with ya
For you and I a world apart
Please let me know if I have your heart
You paint the perfect picture
Every time I'm with ya

Well baby it's you and me
We're painting portraits of love
Why won't they let us be free
I trust that God be the judge
They've never been so ashamed
We've never been so in love
I'd rather hold on to you
They'd rather hold on to blood
Jinx all the envy in them
It's always been you and I
They taught us live and let live
They'd rather live and let die
I pray they live to forgive
An' I say baby don't cry
'Cause when it's all said and done
An' man ah shed flesh an' bone
They won""t care who was wrong
They would wish you were home
It's remindin' me of a little story I know
It's like Lee and Molly or maybe Leah alone

Mona Lisa, Mona Lisa I adore you
You're pretty like a picture
Baby love, you're my Mona Lisa
Mona Lisa, Mona Lisa I adore you
You always paint the perfect picture
Baby love, you're my Mona Lisa
Mona Lisa, Mona Lisa I adore you
You always paint the perfect picture
Baby love, you're my Mona Lisa
You're my Mona Lisa, my Mona Lisa
Picture baby love, you're my Mona Lisa
Mona Lisa, Mona Lisa I adore you
You paint the perfect picture
Babe love, you're my Mona Lisa
Mona Lisa, Mona Lisa I adore you",Perfect Picture,2017
Stephen Marsden,"Yeah ah, ah, ah
Brick and Lace innah di place
Yuh love is wicked, wicked, wicked
Yeah, mama

Running around I can't get through my days
Thoughts of you just keep consuming me
I thought I could do it but now I see
That you're not mine and I was wrong to think you'd change, yeah

I wish you could stay with me another day
I wish I could change your mind and make you stay
'Cause I'd give anything to hear you say
I'll be loving you eternally, your love is wicked

Tears on ma pillow 'cause your love is wicked
Cry me a river 'cause your love is wicked
Friends come around say your love is wicked
But the kisses wah yuh get, don't you know it's wicked?

Wait for your call 'cause your love is wicked
Can't sleep at all because your love is wicked
Pain in ma heart 'cause your love is wicked
By the loving wah yuh, get don't you know it's wicked?

Okay yeah, yeah, yeah
Brick & Lace innah di place
Yuh love is wicked, wicked, wicked
Hey mama

Baby I loved you from the very start, yeah yeah
Even though I knew that you would break my heart
And I couldn't resist the way you touch me baby
Was I a fool to think I'd play nothing but two?

I wish you could stay with me another day
I wish I could change your mind and make you stay
'Cause I'd give anything to hear you say
I'll be loving you eternally, your love is wicked

Tears on ma pillow 'cause your love is wicked
Cry me a river 'cause your love is wicked
Friends come around say your love is wicked
But the kisses wah yuh get, don't you know it's wicked?

Wait for your call 'cause your love is wicked
Can't sleep at all because your love is wicked
Pain in ma heart 'cause your love is wicked
By the loving wah yuh get, don't you know it's wicked?

Wah mi a go do fi get ova you
Anybody have a remedy or a cure?
Someone call a doctor or emergency crew
'Cause mi carry feelings fi yuh fi yuh fi yuh

Wah mi a go do fi get ova you
Anybody have a remedy or a cure?
Someone call a doctor or emergency crew
'Cause mi carry feelings fi yuh fi yuh fi yuh

Boy your love is wicked
Boy your love is wicked
Boy your love is wicked
Boy your love is wicked

Your kissing, your hugging
Your loving, your sexing
Oh my baby I am missing you

Tears on ma pillow 'cause your love is wicked
Cry me a river 'cause your love is wicked
Friends come around say your love is wicked
But the kisses wah yuh get, don't you know it's wicked?

Wait for your call 'cause your love is wicked
Can't sleep at all because your love is wicked
Pain in ma heart 'cause your love is wicked
By the loving wah yuh get, don't you know it's wicked

Tears on ma pillow 'cause your love is wicked
Cry me a river 'cause your love is wicked
Friends come around say your love is wicked
But the kisses wah yuh get, don't you know it's wicked?

Your kissing, your hugging
Your loving, your sexing
Oh my baby I am missing you

Tears on ma pillow 'cause your love is wicked
Cry me a river 'cause your love is wicked
Friends come around say your love is wicked
But the kisses wah yuh get, don't you know it's wicked?",Love Is Wicked [Album Version],2008
