Band,Lyrics,Song,Year
DJ Doo-Wop,"To the L, to the Y and the T to the E
So get ready cause I want everybody to say this with me

[Chorus]
Now I cold rock a party in a b-girl stance
I rock on the floor make the fellas wanna dance
I be the shit and it's all good and if you understood

Would you stop scheming and trying to look hard
I'll get my bodyguard, You'll get that booty scarred,
I'm a veteran which means that I've been
In the game too long Since the days of Paper Thin
Way back when I've been putting it down
Ask your homies who's the baddest bitch on this side of town
I float like a butterfly sting like a bee,
Spectacular on the M I C,
I go for broke, Never giving it less than the best
Many years in the game at your request,
You like the rhyme bite if you dare,
I get the paper so I don't care,
Fly that's me the epitome
Of what a real MC is supposed to be,
Fucking you up every time that I drop,
Fuck a bullet baby, I done took your spot
I guide the best and I ride it well
And if you take a look it ain't hard to tell that I

Cold rock a party in a b-girl stance
I rock on the floor make the fellas wanna dance
I be the shit and it's all good and if you understood

Would you back off me and let my skin breathe,
Lyte is everlasting it's hard to believe
I shall prevail cause I'm next to none
Cause I'm claiming no set, don't plan to get down.
Just Brooklyn is where I'm from
But I'm resting in Studio City for the fun,
If you don't understand just say you don't(nah!)
And don't wait for me to explain cause I won't
You see it's in my nature to be the best,
West to East See East to West,
Ready or not I have arrived and I'm live
Showing an MC how to survive.
It's crazy how I get you captured with my tactics,
I got many witnesses who can back this
Ruffnecks from New York to LA
Been down with me since Poor Georgie.
It's '96, it's all about show and prove
And I'm about to make the ill type moves,
I guide the beat and ride it well
And if you take a look it ain't hard to tell that I

Cold rock a party in a b-girl stance
I rock on the floor make the fellas wanna dance
I be the shit and it's all good and if you understood

Would you get out my shit, please let me be,
I don't see why, you KGB
Why you gotta be all up on me like that,
Trying to get over like a fat rat,
But I understand, I'm a woman in the land of hip-hop
And the shit don't stop,
It goes on, on, on, on
You see the shit don't stop till the break of dawn
And now who makes it liver than a hip-hop, scuba diver,
Chillin with a pina colada,
Kidada hooked me up with Tommy now I got a lot of gear
From everywhere that I'd like to share (yeah right!)
But I'd rather do Kani, Don't ask why! 5001, my son gets shit
Done
All on the catwalk, what they've ever done for you
You betta get down with your real crew,
Cause I ride the beat and I ride it well
And if you take a look it ain't hard to tell that I

Cold rock a party in a b-girl stance
I rock on the floor make the fellas wanna dance
I be the shit and it's all good and if you understood

To the L, to the Y, and the T, to the E
Rock a party and rock a party and rock a
Party int the B- girl stance.",Cold Rock a Party,1997
DJ Doo-Wop,"I've been waiting much too long
To get it on, its the same old song
Now correct me if I'm wrong
I got the hots and got the mic
Steaming like a hundred watts ready to blow a fuse
Yous about to loose if you pass on this I got
The one kiss 
So you can't resist
Now I'm a get you by all means necessary
I'm never secondary
No need to worry 

I ain't gonna settle for no one
I ain't gonna give no reasons to see
And if I give you permission
That only states that I'm ready for you to come on

[Chorus:]
Baby,wait tomorrow
Don't leave
Stay a while boy 
Hear me out
I've been waiting for you
To bring your loving on

(come on 4x)

Oh don't be shy boy come on now
We've talked about this for quite some time
Oh yeah you know you want me to feel it
And I want you so boy don't front
Say you will be mine

[Chorus:]
 
Hot damn now here he come again
I want to share my world let the nigga in
I'm made up with sugar and spice and every thing nice
I got a lot of goodies for a woody wit a hoodie
So tell me are you putting on the pry or what 
Bring out the best in me
Ain't you got no guts
All this time I've been anticipating
Come on love I'm through with the waiting

[Chorus:]",Come On,1997
DJ Doo-Wop,"You know what
I like the playettes
No diggity, no doubt
Play on playette, play on playette
Yo Dre, drop the verse

It's going down, fade to Blackstreet
The homies got RB, collab' creations
Bump like acne, no doubt
I put it down, never slouch
As long as my credit can vouch
A dog couldn't catch me ass out
Tell me who can stop when Dre makin' moves
Attracting honeys like a magnet
Giving 'em eargasms with my mellow accent
Still moving this flavor
With the homies Blackstreet and Teddy
The original rump shakers

Shorty get down, good Lord
Baby got 'em up open all over town
Strictly biz, she don't play around
Cover much ground, got game by the pound
Getting paid is her forte
Each and every day, true player way
I can't get her out of my mind
I think about the girl all the time
East side to the west side
Pushin' phat rides, it's no surprise
She got tricks in the stash
Stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down, so I can win

I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up

She's got class and style
Street knowledge by the pound
Baby never act wild, very low key on the profile
Catchin' feelings is a no
Let me tell you how it goes
Curve's the words, spins the verbs
Lovers it curves so freak what you heard
Rollin' with the phatness
You don't even know what the half is
You gotta pay to play
Just for shorty, bang-bang, to look your way
I like the way you work it
Trumped tight all day, every day
You're blowing my mind, maybe in time
Baby, I can get you in my ride

I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up

Cause that's my peeps and we row G
Flyin' first class from New York City to Blackstreet
What you know about me, not a motherfuckin' thing
Cartier wooded frames sported by my shortie
As for me, icy gleaming pinky diamond ring
We be's the baddest clique up on the scene
Ain't you getting bored with these fake ass broads
I shows and proves, no doubt, I be taking you, so
Please excuse, if I come across rude
That's just me and that's how the playettes got to be
Stay kickin' game with a capital G
Axe the peoples on my block, I'm as real as can be
Word is bond, faking jacks never been my flavor
So, Teddy, pass the word to your nigga Chauncey
I be sitting in car, let's say around 3:30
Queen Pen and Blackstreet, it's no diggity

I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up",No Diggity,1997
DJ Doo-Wop,"Rock on, rock on, rock on...
[Verse One:]
I got chicks in my livin room shakin they asses
Flipmode get ya high smokin weed and hash
Yo it's all about fun sex and drugs
Makin more money than all your rap thugs
I'm seein broads and panties passed around
Rampage is the nigga from underground
Sweet potato, kid crusader, I want a shorty like Jada
Tits are off like a mile later
So we can get buckwild, that's my style
I'm in a mansion in Strong Isle
Drinkin Don P and Cristal, yo that's the spoke file
I'm livin like Adino Brown, bow down
I'm the talk of the town, this is the low down
My show down, you can bet all your chips
I'ma take you around the world run up in ya girl
Ramp's in, call me Earl, uh

[Chorus:]
Niggaz everywhere, bitches everywhere rockin to Ramp's new beat
When I hear his music I can't help but get down like they do

Verse Two:
Upside down I'ma turn it out bust it out
I'm the one you talkin about
Hittin Hennessee with my peeps from Tennessee
Givin you a head rush straight to your dome
I'm in the zone, plus I'm sitin on chrome
You jealous, what? Take your black ass home
Yo spots been blown from the brown skin pretty tone
I got it sown plus I'm bad to the bone
Its hot to def, make you breathe yo last breath
We could take it to the streets, we could call the ref
Yo I'm makin mad moves that's way to the top
Flipmode is the Squad and the Ramp won't stop

Chorus:
Niggaz everywhere, bitches everywhere rockin to Ramp's new beat
When I hear his music I can't help but get down like they do

[Verse Three:]
I'm doin what I gotta do
I hear Charlie
Rampage is the boss of New York
Yo I fill more fantasies than Mr. Rork
Don't eat pork
Rap is the game I start
Keep it movin, throw yo hands in the air
Shake yo ass like you just don't care
Shake yo ass like you just don't care
Shake yo ass like you just don't care

[Chorus:]
Take a look around, its plain to see
That every niggaz bopin to Ramp's new music in the street
I hear music in the street, and I hear a funky beat
And I get down, ohhh I get down
Niggaz everywhere, bitches everywhere rockin to Ramp's new beat
When I hear his music I can't help but get down like they do
Rock on rock on rock on...",Take It to the Streets,1997
DJ Double R,"[Chorus]
Still Tippin' on four fours, wrapped in four fours
Tippin' on four fours, wrapped in four fours
Tippin' on four fours wrapped in four fours
Pimping four hoes and I'm packing four fours

[Slim Thug]
Now look who creeping look who crawling still balling in the mix
It's that six six long dick slim nigga sticking your chick
Pulling tricks looking slick at all times when I'm flipping
Bar sipping car dipping grand wood grain gripping
Still tippin' on four fours wrapped in four fours
Pimping four hoes and I'm packing four fours
Blowing on the endo Game Cube Nintendo
Five percent tint so you can't see up in my window
These niggas don't understand cause I'm Boss Hogg on candy
Top down at Maxi's wit a big glock nine handy
Pieced up creased up staying dressed to impress
Big boss belt buckle under my Mitchell and Ness
Oh, Gucci shades up on my braids when I Escalade
When I'm riding Sprewells sliding like a escapade
I got it made the big boss of the north
Ain't shit changed I still represent Swisha House (Ha!)

[Chorus: x2]

[Mike Jones]
Four Fours I'm tippin'
Wood grain I'm gripping
Catch me lane switching with the paint dripping
Turn your neck and your dame missing
Me and Slim we ain't tripping I'm finger flipping and syrup sipping
Like do or die I'm pour pimping Car stop rims keep spinning
I'm flipping drop with invisible tops
Hoes bop when my drop step out
I'm shaking the block with four eighteens'
Candy green with eleven screens
My gasoline always supreme
Got do-do the brown with a pint of lean
It takes grinding to be a king
It takes grinding to be a king
First Round Draft Picks coming
Who is Mike Jones coming
Slab shining with the grill and woman
Slab shining with the grill and woman
I'm Mike Jones (Who) Mike Jones the one and only you can't clone me
Got a lot a haters and a lot of homies some friends and some phony
Back then hoes didn't want me Now I'm hot hoes all on me
Back then hoes didn't want me Now I'm hot hoes all on me
Back then hoes didn't want me Now I'm hot hoes all on me
(I Said!) Back then hoes didn't want me Now I'm hot hoes all on me

[Chorus: x2]

[Paul Wall]
What it do it's Paul Wall I'm the people's champ
My chain light up like a lamp cause now I'm back with the camp
I'm crawling similar to a ant cause I'm low to the earth
People's feelings get hurt when they figure out what I'm worth
I got eighty fours poking out at the club I'm showing out
I'm a player ain't no doubt hoes want to know what I'm bout
Biggest diamonds off in my mouth princess cuts all in my chain
Wood grain all in my range dripping stains when I switch lanes
Switched the name It's still the same Swisha House or Swisha Blast
Mike Jones he running the game and Magnificent bout his cash
Michael Watts he made me hot hard work took me to the top
G. Dash took me to the lot he wrote a check and bought a drop
I got the internet going nuts
But T. Farris got my back so now I'm holding my nuts
It's Paul Wall baby what you know bout me
I'm on that five nine Southle baby holla at me",Intro,2006
DJ Doug G,"It's raining, it's pouring
My lovelife is boring me to tears, after all these years

No sunshine, no moonlight, no stardust, no sign of romance
We don't stand a chance

I've always dreamed I found the perfect lover
But he turned out to be like every other man

Raining (raining)
Pouring (pouring)
There's nothing left for us here
And we won't waist another tear

If you've had enough, don't put up with his stuff, don't you do it

If you've had your fill, get the check pay the bill, you can do it

Tell him to just get out,

Nothing left to talk about

Pack his raincoat show him out

Just look him in the eye and simply shout:
Enough is enough
I can't go on, I can't go on no more no
Enough is enough
I want him out, I want him out that door now

Enough is enough
Enough is enough
That's enough

If you've reached the end, 
Don't pretend that is right when it's over

(it's over)
If the feeling is gone don't think twice just move on, get it over

(over, over)

Tell him to just get out, say it clearly, spell it out:
Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Enough is enough
Enough is enough
That's enough

I've always dreamed to find the perfect lover,
But he turns out to be like every other man
Our love (I had no choice from the start)
Our love (I've gotta listen to my heart)
Our love (tearing us apart)

Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Enough is enough
Enough is enough
That's enough

No more tears (no more tears)
No more tears (no more tears)
No more tears (no more tears)
No more tears (no more tears)
Enough is enough is enough is enough is enough is enough
I've had it, you've had it, he's had it, we've had is

I always dreamed I find the perfect lover,

But he turned out to be like every other man

I had no choice from the start
I've gotta listen to my heart
Tearing us apart

Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Goodbye mister, goodbye, goodbye mister
Goodbye sugar

It's raining, it's pouring
There's nothing left for us here
And we won't waist another tear

No more tears
Is enough is enough is enough is enough is enough is enough is enough
Is enough!",Enough Is Enough,2001
Dj Dragon Nutz,"I'm comin' up so you better get this party started (I'm comin' up)
I'm comin' (up)
I'm comin' up so you

Dare look back
Just keep your eyes on me
I said you're holding back
She said, shut up and dance with me

Toot, toot
Let me give you that
Beep, beep
Runnin' her hands through my 'fro
Bouncin' on twenty fo's
While they sayin' on the radio
It's the remix to ignition
Hot and fresh out the kitchen
Mama rollin'

In my 6-4
Badapap
With all my bellas sayin'

Swing down, sweet chariot, stop
And let me ride (Hell yeah)
Swing down, sweet chariot, stop
And let me ride (Let me ride)

I wish that I could fly (I could fly)
So very high (very high)
Into the sky (into the sky)
Yeah
Just like a dragonfly
I want to
I want to
I want to get away
I wanna fly away, yeah, yeah, yeah

I stopped using my head, using my head, let it all go
(I let it all go)
Got you stuck on my body, on my body, like a tattoo
(Like a tattoo)
And now I'm feeling stupid, feeling stupid, coming back to you

Call me any day or night
Call me (call me) on the line
Call me, call me any, anytime
Call me (call me), oh love

Love me harder
And if you really need me, you gotta gotta gotta gotta got to love me harder
Gotta love me harder
Ooh, ooh, ooh, ooh
Love me, love me, love me
Ooh, ooh, ooh, ooh
Harder, harder, harder
Ooh, ooh, ooh, ooh, yeah

If I were a boy
Even just for a day
I’d roll outta bed in the morning
And throw on what I wanted and go

Another head hangs lowly
Child is slowly taken
And the violence, caused such silence
Who are we mistaken?
With their tanks, and their bombs
And their bombs, and their guns
In your head, in your head they are crying
In your head, in your head
Zombie, zombie, zombie-ie-ie

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

I'd catch a grenade for ya
Throw my hand on the blade for ya
Jump in front of a train for ya
You know I'd do anything for ya

But I'm only human
And I bleed when I fall down
I'm only human
And I crash and I break down
Your words in my head, knives in my heart
You fill me up and I fall apart
And I'm only

So wake me up when it's all over
When I'm wiser and I'm older
All this time I was finding myself
I, didn't know I was lost

What doesn't kill you makes you stronger
Wake me up when it's all over
Zombie-ie-ie
When I'm wiser and I'm older
All this time I was finding myself
You know I'd catch a grenade for ya
Didn't know I was lost

Yeah, yeah, yeah",Riff Off,2017
Dj Dragon Nutz,"Young sparrow (brr)

Ladies and gentlemen (ladies)
Boys and girls (girls)
Attention

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down
Yeah, you know you got it now
Got, got it now (you got it)
Turn up and break it down
You got me faded, you got me wasted
You want a soldier
You got it, baby (you got it)

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down

I know you got it (got it)
You got it, you got it
I know you want it (want it)
You want it, you want it
I know you see it (see it)
We see it, we see it
I know you need it
I know what you need
 
Leggo

I got it, you need it, ay
Come and let me see it, ay
You better believe it, yeah
I just need a reason why
Don't play no games, 'lil mama
Keep it one thousand
'Cause you could be here today
But you could be gone tomorrow

'Cause
My life so crazy amazing
Problems, I roll 'em and blaze 'em
Whiskey, my only vacation
Freedom, my only temptation

I'm too gone
I'm too faded
I've two shots
So don't place that workout
That Kanye, I say both down this party

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down
Yeah, you know you got it now
Got, got it now
Turn up and break it down
You got me faded, you got me wasted
You want a soldier
You got it, baby (you got it)

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down

I like how you pop it, you're a pop star (pop it)
I like how you rock it, you're a rock star (rock it)
I like how you drop it, you're a twerk god (drop it)
You like when I'm watchin' (ay)
You know that I'm watchin'

She gon' roll it for me
I can't eat, I can't breathe
I've been with her for weeks
NYC to Paris
Sippin' sex on the beach
Holdin' hands in the street
She got voodoo on me
I feel like I cannot sleep
I've been drunk in love
She's my Beyoncé (oh)
You cannot touch her (oh)
'Cause she's too flat, but, but (oh)
I wanna clean it, mop it, hop it, top it, drop it
Take a picture of it, like it, crop it
Take my heart and put it in her pocket

Girl you got me, girl you got me

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down
Yeah, you know you got it now
Got, got it now
Turn up and break it down
You got me faded, you got me wasted
You want a soldier
You got it, baby (you got it)

Girl, don't keep me waitin' now
Need you to shake it, turn and break it down (you got it)",You Got It,2017
DJ Drama,"You see I been waiting
Waiting on that time
Feel me if you been waiting on yours
That moment, is close

Tired of living day to day like everything is alright
Just waiting on that moment
Waiting on my moment

Old dude met mom it was on
Then he named me over a phone, prison term
Live and learn, sippin’ syrup with my vision blurred
Take this cup of reality, niggas finna err
When you start from the bottom you can see the top
So when you get to it, don’t let ‘em see the spot
Next thing you know you lookin’ for a rent sign
Upper echelon, bitch we skip line
I remember reminiscing in the kitchen like
I wonder when the Braves gon’ win it
I wonder when the Falcons gon’ get here
Pyrex vision, made more than I ever made with DTP this year

Tired of livin’ day to day like everything is alright
Every night just one thing on my mind
Just waiting on that moment
Waiting on my moment
You say how you got that shit, hell
Next time that's mine
Long as I stay hustlin I'm gon’ shine
Just waiting on that moment
Waiting on my moment

Just waiting on my moment
Bad hoes I’m showin'
Time came and I owned it
Just like Lebron James and start ballin
When I touch the rock I cracked the block
When I pulled up in that muscle drop
With that roof off and my shoes off
On you bitch niggas, RuPaul
Real nigga in my hood, who err'body gon’ root for
They see my come from that bottom
Where err'body get bodied
They told me get em, I got em
Now I'm here nigga like yeah nigga
Just Rolls Royce and Bugattis
And m4 this year nigga
If I don't grind, I don't shine
If I don't shine, then I don’ eat
Won’t eat, then Ima starve
If I'ma starve, I pull heat
On all yall bitch ass niggas
All y'all rich ass niggas
'Cause if I don’ make no money nigga
I’m gon’ take yo money nigga

Tired of livin’ day to day like everything is alright
Every night just one thing on my mind
Just waiting on that moment
Waiting on my moment
You say how you got that shit, hell
Next time that's mine
Long as I stay hustlin' I'm gon’ shine
Just waiting on that moment
Waiting on my moment

Since life ain’t promised tomorrow
Live it up live it up live it up
Here before it come this far
Give it up give it up give it up
“I won’t” give it up give it up give up
Until I have it all, yeah!

Tired of livin’ day to day like everything is alright
Every night just one thing on my mind
Just waiting on that moment
Waiting on my moment
You say how you got that shit, hell
Next time that's mine
Long as I stay hustlin' I'm gon’ shine
Just waiting on that moment
Waiting on my moment",My Moment [Music Video],
DJ Drama,"I got sand all by my bath water, candles by my wine glass
Women all on my time, imagine how my time pass
They say them freaks come out at night
And you know who they came to see
Even though she ain't mine
I fucked her like her man to be

So many girls in here tonight
So many girls in here tonight
I'm just lookin' for the right one
Exotic as they might come
Better leave with two 'cause really I don't like one
So many girls in here tonight

Light skin, dark skin, sit your fine ass right there
Come join at my table and don't question when tonight end
Toss a couple dollars and she down for whatever
Make no promises but promise I could fuck you better
Fuck that singing shit, I be the shit
That YM, too legit to quit
You thinkin' that you better then that Venus and Serena shit
I'm all up up on my latest chick
She saying it's that greatest dick
I one-two stroke her
We caught up in the moment, aye
T-t-turn up, V12 and I burn up
My chick that fly bitch and your bitch unheard of
4 AM and we still poppin' bottles
Probably have a new chick tomorrow
'Cause there's so many so many girls in here tonight
So many girls in here tonight
I'm just lookin' for the right one
Exotic as they might come
Better leave with two 'cause really I don't like one
So many girls in here tonight

My problems in this pitcher
Got a bucket full of liquor
And I know y'all got that bad bitch
But ya got way too many nigga's
What's your phone numb'?
Tyga got some roll up
Loud pack with your bad ass
'Cause these good girls just ain't no fun
Double cup and I'm slowed up
Smokin' dub with my chauffeur
Sneaka fly, hitta stylin' I'm the reason why you nigga's foamed up
New York and my slow bucks
DC got that old cup
Hold up, these nigga's want no bucks
Straight shot sipper
I ain't mixing my liquor
Bitch I'm not kidding
Y'all some Fisher-Price nigga's
And we some life livers hoping that this life give us
A lot of money, success, and a woman to ride with us

So many so many girls in here tonight
So many girls in here tonight
I'm just lookin' for the right one
Exotic as they might come
Better leave with two 'cause really I don't like one
So many girls in here tonight",So Many Girls [Music Video],
