Band,Lyrics,Song,Year
"Owen ""Boomer"" Castleman","I've got nothing to say
I've got building block for teeth
And a tube sock, for a tongue

I can't do anything 
I can't do my hair right
Or have a good time
Or fall asleep, 
With my girl

If you don't wanna see
The worst in me
You've got two choices: 
Cover your eyes, 
Both hands tight
Or, just leave

I don't know what I think
I'm unsure
That I could or couldn't 
Care, less or more
About everyone 
I do or don't know 

If you don't wanna be
With a dead beat like me
I won't blame you
I won't blame you
I won't blame you

If you don't wanna see
The worst in me
You've got two choices
Cover your eyes
Both hands tight
Or just leave.",Declaration of Incompetence,2001
"Owen ""Boomer"" Castleman","I've a picture of you--
A parisian street, early morning, late spring.
And I know what you were thinking.
You were taking a break from life. you were traveleing light
(a pair of walking shoes and a sweater).
You were where you were when you pictured where you'd be--
Anywhere but home.
Well it's you last chance to change things.
I know you've been getting by alright,
And alright's okay for the day to day, but for the rest of your life?
An honest face like that,
You just can't take back that easy.
An honest face like that,
I just can't forget too easy.
(god knows I'm trying...)
",Places to Go,2001
"Owen ""Boomer"" Castleman","A head that aches doesn't have to stay that way, just let what's dead go. I know there's pain in leaving things all too well. In time, you'll find needing things only kills you slowly. If you're not sure who you are, you're not alone. If you're not sure what you want, you're not alone. If you're not sure of life of love (?), you're not alone. Tell your friends, hey come on over and talk. You bring the drinks, I'll bring the bad mood. Everyone feels like you. Tell your dad to come on over and we'll talk, you bring your drinks, I'll bring the fuck you's. Long awaited, long overdue. Tell your ex-girlfriend you need her to be there at bedtime. Cause you can't sleep your minds on all these things. Bring out what's dead and dying (something) while you still can.",Everyone Feels Like You,2002
"Owen ""Boomer"" Castleman","Who's going the right way down a wrong way street? Who's making a mistake each time our mouths meet? You're smart and kind and easy on my eyes. I know it feels good, that's why we shouldn't tonight. Who's waiting for answers from a boy who can't speak? Will be holding their breath until their blue in the cheeks. You're smart and kind and you're too easy on my eyes. I know it feels good, so good, we should tonight. Cause maybe my mom's right, good deeds won't save us, just true faith in Jesus. So in the name of her lord lets do what we shouldn't some more.",Good Deeds,2002
"Owen ""Boomer"" Castleman","I'm not going anywhere tonight, because of something said. I know, I know, it was meant well, but it still hurt like hell. Its OK, its alright its just that I'm a little tired of fading interest, of boys and girls. You know me and, you know me and I wanna say, I'm gonna say, I'm not the same, maybe in time. I'm not making promises in life cause of something I did tonight. My best friend, that was way back when. Not anything was everything then. I know it's not fair to the fairest of them all (you know who you are). I've got your picture on a mirror on my wall. I know you and, I know you and, but you wanna say in the worst of ways that I'm afraid and maybe too late. I'm not going anywhere tonight cause I don't want to, I don't have to. It's my right to be a fucking baby sometimes.",I'm Not Going Anywhere Tonight,2002
"Owen ""Boomer"" Castleman","Go on, get out of here. You've got everything you came for. Warm arms, a warm bed to fall into when you can't get what you did out of your head. Go on. You've made yourself clear. You're no good for no one now. You put your selfish hands and your selfish tongue on my body, but we both know who your mind's on. I know you're still dealing with her leaving. It's a shame, but you've only yourself to blame. Go on. See if I care. Do whatever the fuck you want to. I'll do the same, alright? OK. There's no need to apologize for selling what you advertised. I know that you're dealing with her leaving. It's a shame, but you've only yourself to blame. You're grieving for good reason she was great, but you've only yourself to blame. You're still dealing with her leaving, it's a shame, but you've only yourself to blame. You're bleeding internally and you're in pain, but you've only yourself to blame. So grab your things and go on, get out of here. I never asked to be nobody's nothing.",Nobody's Nothing,2002
"Owen ""Boomer"" Castleman","Long night 
Last call
Bloodshot eyes from some drinks too tall
Breathe in deep and I swear to god I'll die 
If I go home alone tonight.

I raise my head slow hoping to find 
A girl I don't know,
Who wouldn't mind showing a good time,
To feeling alright with 
Doing something we might 
Regret in the morning.

You, in a cardigan, 
You're tired of all your friends.
You, in love with the cock-toed twins, 
You're bored with your boyfriend.

I want to be with you tonight, 
With our legs crossed, our tongues tied.
Which one of you poor souls 
Wants to drive me home?

I swear to god I'll die 
If I go home alone tonight.",Poor Souls,2002
"Owen ""Boomer"" Castleman","I spend most days in this bed that I abuse,
On these pillows that you can't get used to.
I spend entire days putting off that which can't wait
Until I'm knee deep in my own waste.

And I think that I'm justified 'cause I've seen what trying's done for those who've tried.

I spend most days in this bed too small for two,
Misplacing time like I've got it to lose.
I spend endless days thinking of all the different ways that we make love.

And I think that I'm justified 'cause I've seen what living's done for those alive.
(little to none, little to none)

I spend entire days in this bed too small for two,
On these pillows that you can't get used to.
And that's why I don't sleep at night 
And that's why I don't feel right in this city 
It's more me than you.",Bed Abuse,2004
"Owen ""Boomer"" Castleman","You go and I'll stay. Why would I put clothes on to see some guy you like more than me? But you should go and I'll be ok. I promised myself I'd finally start that book I've been meaning to read about the French Revolution.

You go and I'll stay. Why would I leave the house to go see some guy who sings better than me? And you come home to me smelling like booze, humming his tunes. I'm rolling over and it's lights out for this lightweight.",Lights Out,2004
"Owen ""Boomer"" Castleman","Put your faith in me my friends. 
That one day I'll find a way 
to give all the things that you've given to me back. 

Well, put your foot down my brother. 
That's no way to live putting the needs of others ahead of yours. 
You deserve more than nothing.

It's the little things that we do that mean anything. 

Put your hands on me my love, 
While the world wakes up early and wastes the day 
Working for money they don't need, 
to buy ting they don't need. 
We'll sleep in, We'll do it again.

It's the little things that we do that mean anything.","Put Your Hands on Me, My Love",2004
