Band,Lyrics,Song,Year
Richard Marx,"Oceans apart day after day
And I slowly go insane
I hear your voice on the line
But it doesn't stop the pain

If I see you next to never
How can we say forever

Wherever you go
Whatever you do
I will be right here waiting for you
Whatever it takes
Or how my heart breaks
I will be right here waiting for you

I took for granted, all the times
That I thought would last somehow
I hear the laughter, I taste the tears
But I can't get near you now

Oh, can't you see it baby
You've got me going crazy

Wherever you go
Whatever you do
I will be right here waiting for you
Whatever it takes
Or how my heart breaks
I will be right here waiting for you

I wonder how we can survive
This romance
But in the end if I'm with you
I'll take the chance

Oh, can't you see it baby
You've got me going crazy

Wherever you go
Whatever you do
I will be right here waiting for you
Whatever it takes
Or how my heart breaks
I will be right here waiting for you
Waiting for you",Right Here Waiting [Single Edit],2008
Richard Marx,"Another day just like all the rest
Time marches in place at this address
I can't bring myself to change a single thing
Every photograph still haunts me from its frame
I still can't believe I lost your love
Half empty closets should be proof enough
Tho' you made it clear, there would be no turning back
This flame burns in the face of cold hard facts

Crazy Me, there's a light on in the window
Crazy Me, waits for the phone to ring
Faithfully, when I should be letting go
Holding on like late November leaves
Crazy Me

I guess that I should get on with my life
Soon as my heart learns the meaning of goodbye
Take the pieces up and put them in their place
If reality was something I could face
Your memory is something I just can't erase

Crazy Me, there's a light on in the window
Crazy Me, waits for the phone to ring
Faithfully, when I should be letting go
Holding on like late November leaves
Crazy Me",Crazy Me,2009
Richard Marx,"I do it for your love
I'm not sentimental, no one calls me tender
I keep my emotions safe inside
But I've never felt these feelings
And time just keeps revealing
A part of me I can no longer hide
The moment that I kissed your lips
I found a whole new world exists
Look what you've done with my life.
If I write your name a thousand times
Inside a heart next to mine
Act like a fool whose faith is blind
Whatever I do, I do it for your love.
I'm not one for flowers
Or talking on the phone for hours
Fancy words have never been my game
An answered prayer I never prayed
That came true anyway
Now I know I'll never be the same.
If I light a candle in the night
To see the reflection in your eyes
You don't even need to ask me why
Whatever I do, I do it for your love.
I write your name",I Do It For Your Love,2009
Richard Marx,"All at once 
I finally took a moment 
And I'm realizing that 
You're not coming back 
And it's finally hit me all at once 
All at once I've started counting teardrops 
And at least a million fell 
My eyes began to swell 
And all my dreams were shattered all at once 

Ever since I met you 
You're the only love I've known 
And I can't forget you 
Though I must face it all alone 

All at once I'm drifting on a lonely sea 
Wishing you'd come back to me 
And that's all that matters now 
All at once I'm drifting on a lonely sea 
Holding on to memories 
And it's hurt me more than you know 
So much more than it shows 
All at once 

All at once I looked around and found that you were 
With another love 
In someone else's arms 
And all my dreams were shattered all at once 
All at once the smile that used to greet me 
Brightened someone else's day 
She took your smile away 
And left me with just memories all at once 

Ever since I met you 
You're the only love I've known 
And I can't forget you 
Though I must face it all alone 

All at once I'm drifting on a lonely sea 
Wishing you'd come back to me 
And that's all that matters now 
All at once I'm drifting on a lonely sea 
Holding on to memories 
And it's hurt me more than you know 
So much more than it shows 
All at once 

All at once I'm drifting on a lonely sea 
Wishing you'd come back to me 
And it's hurt me more than you know 
So much more than it shows 
All at once
And that's all that matters now 
All at once I'm drifting on a lonely sea 
Wishing you'd come back to me 
And it's hurt me more than you know 
So much more",All at Once,2009
Richard Marx,"I believe that children are our future
Teach them well and let them lead the way
Show them all the beauty they possess inside
Give them a sense of pride, to make it easier
Let the children's laughter remind us how we use to be

Everybody's searching for a hero
People need someone to look up to
I never found anyone who fulfilled my needs
A lonely place to be, and so I learned to depend on me
 
I decided long ago never to walk in anyone's shadow
If I fail, if I succeed 
At least I lived as I believe 
No matter what they take from me
They can't take away my dignity
 
Because the greatest love of all is happening to me
I found the greatest love of all inside of me
The greatest love of all is easy to achieve
Learning to love yourself, it is the greatest love of all
 
I believe that children are our future
Teach them well and let them lead the way
Show them all the beauty they possess inside
Give them a sense of pride, to make it easier
Let the children's laughter remind us how we use to be
 
I decided long ago never to walk in anyone's shadow
If I fail, if I succeed, at least I lived as I believe 
No matter what they take from me
They can't take away my dignity
 
Because the greatest love of all is happening to me
I found the greatest love of all inside of me
The greatest love of all is easy to achieve
Learning to love yourself is the greatest love of all
 
And if by chance that special place
That you've been dreaming of
Leads you to a lonely place 
Find your strength in love",Greatest Love of All,2009
Richard Marx,"I hold you, I touch you
Make you my woman
I'll give you my love
With sweet surrender
Tonight our hearts will beat as one
And I'll hold you, I'll touch you
Make you my woman tonight

There's something in your eyes I see
A pure and simple honesty

Hold me in your arms tonight
Fill my life with pleasure
Let's not waste this precious time
This moment's ours to treasure
Hold me in your arms tonight
We'll make it last forever
When the morning sun appears
We'll find our way together

I believe you
When you say that you love me
Know that I won't take you for granted
Tonight the magic has begun
So won't you hold me touch me
Make me a woman tonight

There's something in your eyes I see
I won't betray your trust in me

Hold me in your arms tonight
Fill my life with pleasure
Let's not waste this precious time
This moment's ours to treasure
Hold me in your arms tonight
We'll make it last forever
When the morning sun appears
We'll find our way together

I'll hold you (hold)
And touch you (touch me, baby)
Make you my woman (make me a woman)
Tonight

Hold me in your arms tonight
Fill my life with pleasure
Let's not waste this precious time
This moment's ours to treasure
Hold me in your arms tonight
We'll make it last forever
When the morning sun appears
We'll find our way together

Hold me in your arms tonight
Fill my life with pleasure
Let's not waste this precious time
This moment's ours to treasure
Hold me in your arms tonight
We'll make it last forever
When the morning sun appears
We'll find our way together",Hold Me,2009
Richard Marx,"A few stolen moments is all that we share
You've got your family and they need you there
Though I've tried to resist being last on your list
But no other man's gonna do
So I'm saving all my love for you

It's not very easy living all alone
My friends try and tell me find a man of my own
But each time I try I just break down and cry
'Cause I'd rather be home feeling blue
So I'm saving all my love for you

You used to tell me we'd run away together
Love gives you the right to be free
You said be patient just wait a little longer
But that's just an old fantasy

I've got to get ready just a few minutes more
Gonna get that old feeling when you walk through that door
'Cause tonight is the night for feeling alright
We'll be making love the whole night through
So I'm saving all my love for you
Yes, I'm saving all my love
Yes, I'm saving all my love for you

No other woman is gonna love you more
'Cause tonight is the night that I'm feeling alright
We'll be making love the whole night through
So I'm saving all my love
Yeah, I'm saving all my lovin'
Yes, I'm saving all my love for you
For you
For you",Saving All My Love for You,2009
Richard Marx,"Met a man who said he's got a villa down in Africa
I asked him what he's doing here, the weather sucks, what's wrong with ya?

He said he's got a gun, and that he's on the run
He used to have a life but it went wrong

Girlfriend's in a coma
He's promised to look after her
He's written to her favourite bands
He's hoping for Metallica

It all looks pretty grim
He wishes it were him
He used to have a life but it went wrong

And he said
Hey, what you living for?
Hey, what you looking for?
I'm not gonna take it any more
Is anybody there? Is anybody out?
Is anybody up? Is anybody down?

I don't think I can take it any more
I don't think I can take it any more

She's cruising in her wheelchair
She's dressed up like [a mexican]
She's holding up the traffic and there's gonna be an accident

I bet she lives alone
Is anybody home?
She used to have a life but it went wrong

And she says
Hey, what you living for?
Hey, what you learning for?
I'm not gonna take it any more
Is anybody there? Is anybody out?
Is anybody up? Is anybody down?

I don't think I can take it any more
I don't think I can take it any more

Hey, what you living for?
Hey, what you looking for?
I'm not gonna take it any more
Is anybody there? Is anybody out?
Is anybody up? Is anybody down?

I don't think I can take it any more
I don't think I can take it any more",Everybody [*],2010
Richard Marx,"Who can say for certain 
Maybe you're still here 
I feel you all around me 
Your memories so clear 

Deep in the stillness 
I can hear you speak 
You're still an inspiration 
Can it be

That you are mine 
Forever love 
And you are watching over me from up above 
Fly me up to where you are 

Beyond the distant star 
I wish upon tonight 
To see you smile 
If only for awhile to know you're there 

A breath away's not far 
To where you are 
Are you gently sleeping 
Here inside my dream 

And isn't faith believing 
All power can't be seen 
As my heart holds you 
Just one beat away 

I cherish all you gave me everyday 
'Cause you are mine 
Forever love 
Watching me from up above 
And I believe 

That angels breathe 
And that love will live on and never leave 
Fly me up 
To where you are 

Beyond the distant star 
I wish upon tonight 
To see you smile 
If only for awhile 

To know you're there 
A breath away's not far 
To where you are 
I know you're there 

A breath away's not far 
To where you are",Had Enough [*],2010
Richard Marx,"Baby, I'[m tryin' to make some sense
Of all we should've learned from experience
We win, we lose, we conquer and we fail
One part serious, do or die
Another part crush in junior high
I'm chasing my emotions like a tail
I can still move my fingers
But I can't seem to let go

The cold winds are blowing, I should be goin'
I'm in over my head
Without even blinkin', you've got me thinkin'
I would be better off dead
Yeah? I'm in over my head

You made me weak, I made you laugh
Driving through the rain in a yellow cab
The taste of your kiss is with me even now
But this thing we've got goes by different names
Never two days in a row the same
I wanna stop feelin' this, but don't know how

I see my legs and they're moving
But I just can't walk away

The cold winds are blowing, I should be goin'
I'm in over my head
Without even blinkin', you've got me thinkin'
I would be better off dead
Yeah? I'm in over my head

I'll say goodbye, but talk is cheap
I count the memories in my sleep
I've had enough, but I want more

Makin' me weak, makin' you laugh
Driving through the rain in that yellow cab
Baby, your kiss is with me even now

The cold winds are blowing, I should be goin'
I'm in over my head
Without even blinkin', you've got me thinkin'
I would be better off dead
Yeah? I'm in over my head",Over My Head,2010
Richard Marx,"May all our alleluias
When spoken and heard
Be heartfelt thanks to thee dear Lord
And not just lovely words

And with each passing moment
Til the ending our days
Be filled to overflowing
With our never ending praise

Alleluia
Alleluia
Alleluia",Alleluia,2011
Richard Marx,"Only one gift on my list
I don't have to check it twice
I'm gonna have to count of St. Nick
Maybe he can make it right

I know but I'll try anything
And miracles have happened
And I think I hear those sleigh bells ring
Oh oh

I gotta get the Christmas spirit
I can't get anywhere near it
But I'm here hoping desperately
I'll do it up with all the trimmings
Christmas tree and carols singing
Anything to bring my baby back to me

All I want's a happy ending
Waiting there when I get home
I don't want to wind up spending
Another winter all alone

I hope it's not too much to ask
I'm sure you must be busy
So I'll try to end this story fast
Oh oh

I gotta get the Christmas spirit
I can't get anywhere near it
But I'm here hoping desperately
I'll do it up with all the trimmings
Christmas tree and carols singing
Anything to bring my baby back to me

I gotta get the Christmas spirit
I can't get anywhere near it
But I'm here hoping desperately
I'll do it up with all the trimmings
Christmas tree and carols singing
Anything to bring my baby back to me

Santa bring my baby back
Santa bring my baby back
Santa bring my baby back to me
Santa bring my baby back
Santa bring my baby back
Santa bring my baby back to me",Christmas Spirit,2011
Richard Marx,"I Heard the Bells on Christmas Day
Their old familiar carols play,
And wild and sweet the words repeat
Of peace on earth, good will to men.

I thought how, as the day had come,
The belfries of all Christendom
Had rolled along the unbroken song
Of peace on earth, good will to men.

And in despair I bowed my head:
""There is no peace on earth,"" I said,
""For hate is strong and mocks the song
Of peace on earth, good will to men.""

Then pealed the bells more loud and deep:
""God is not dead, nor doth he sleep;
The wrong shall fail, the right prevail,
With peace on earth, good will to men.""

Till, ringing singing, on its way,
The world revolved from night to day,
A voice, a chime, a chant sublime,
Of peace on earth, good will to men!",I Heard the Bells On Christmas Day,2011
Richard Marx,"O holy night,
The stars are brightly shining;
It is the night of
Our dear Savior's birth!
Long lay the world
In sin and error pining,
Till He appeared
And the soul felt its worth.
A thrill of hope,
The weary world rejoices,
For yonder breaks
A new and glorious morn.
Fall on your knees,
O hear the angel voices!
O night divine,
O night when Christ was born!
O night divine, O night,",O Holy Night,2011
Richard Marx,"Silent night, holy night!
All is calm, All is bright
Round yon Virgin, Mother and Child
Holy Infant so Tender and mild,
Sleep in heavenly peace,
Sleep in heavenly peace.

Silent night, holy night!
Shepherds quake at the sight!
Glories stream from heaven afar;
Heavenly hosts sing Al-le-lu-ia!
Christ the Savior is born!
Christ the Savior is born!

Silent night, holy night!
Wondrous star, lend thy light!
With the angels let us sing
Alleluia to our King!
Christ the Savior is here,
Jesus the Savior is here!

Silent night, Holy night!
Son of God, love's pure light
Radiant beams from Thy holy face,
With the dawn of redeeming grace,
Jesus Lord at thy birth;
Jesus Lord at thy birth.",Silent Night,2011
Richard Marx,"I'm back at the corner
Where we said goodbye
I turn and I see you
But don't trust my eyes
You look at me
And I can't breathe

Had every word perfect
For when this day would come
But standing here now
I can't find even one
All I want to say
Is written on my face

[Chorus]
I close my eyes every time I wake up
'Cause every little thing makes me think of
When you loved me
When you loved me
And I don't really want to talk about the weather
The truth is that I was better
When you loved me 
When you loved me

I'm sure that there's somewhere that you've got to go
But give me one more minute
One more memory to hold
And wherever you're goin' to
Take this with you

[Chorus]

I try to wish you away
You're gone today but
You'll be back tomorrow
This lie
That I call goodbye
Won't let go
Won't let me go

[Chorus]

I'm back at the corner
Where we said goodbye",When You Loved Me,2011
Richard Marx,"I remember me wide awake on Christmas eve 
Waiting for the sun to reach the sky 
Life was beautiful, anything was possible 
Never knew the meaning of goodbye

Things were oh so simple 
I prayed that it would never end

And our love lives in every memory 
The sweetest days never fade away 
And when I need to feel them close to me 
I think of Christmas mornings and how it used to be

I still remember when you were maybe 9 or 10 
Afraid of shadows on your wall 
I would hold you tight
Tell you everything's alright 
I'm just a few steps down the hall

Things were oh so simple then 
What I'd give to live it all again

But our love lives in every memory 
The sweetest days never fade away 
And when I need to feel them close to me 
I think of Christmas mornings and how it used to be

Yes our love lives in every memory 
The sweetest days never fade away 
And when I need to feel them close to me 
I think of Christmas mornings and how it used to be

I think of Christmas mornings and how it still can be",Christmas Mornings,2012
Richard Marx,"Let There Be Peace on Earth and let it begin with me.
Let There Be Peace on Earth, the peace that was meant to be!
With God as our Father, brothers all are we.
Let me walk with my brother in perfect harmony.

Let peace begin with me. Let this be the moment now.
With ev'ry breath I take, let this be my solemn vow;
To take each moment and live each moment in peace eternally!
Let there be peace on earth and let it begin with me!",Let There Be Peace on Earth,2012
Richard Marx,"Come they told me
Pa rum pum pum pum
A new born King to see,
Pa rum pum pum pum
Our finest gifts we bring
Pa rum pum pum pum
To lay before the King
Pa rum pum pum pum
Rum pum pum pum
Rum pum pum pum
So to honor Him
Pa rum pum pum pum,
When we come.

Little Baby
Pa rum pum pum pum
I am a poor boy too,
Pa rum pum pum pum
I have no gift to bring
Pa rum pum pum pum
That's fit to give our King
Pa rum pum pum pum
Rum pum pum pum
Rum pum pum pum
Shall I play for you!
Pa rum pum pum
On my drum.

Mary nodded
Pa rum pum pum pum
The ox and lamb kept time
Pa rum pum pum pum
I played my drum for Him
Pa rum pum pum
I played my best for Him
Pa rum pum pum pum
Rum pum pum pum
Rum pum pum pum
Then He smiled at me
Pa rum pum pum pum
Me and my drum.",Little Drummer Boy,2012
Richard Marx,"O come, all ye faithful,
Joyful and triumphant,
O come ye,
O come ye to Bethlehem;
Come and behold Him
Born the King of angels;
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord.

Sing, choirs of angels,
Sing in exultation,
Sing, all ye citizens
Of heaven above;
Glory to God,
Glory in the highest;
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord.

Yea, Lord, we greet Thee,
Born this happy morning,
Jesus, to Thee be
All glory given;
Son of the Father,
Now in flesh appearing;
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord.",O Come All Ye Faithful,2012
Richard Marx,"You better watch out
You better not cry
Better not pout
I'm telling you why
Santa Claus is coming to town

He's making a list,
And checking it twice;
Gonna find out Who's naughty and nice.
Santa Claus is coming to town

He sees you when you're sleeping
He knows when you're awake
He knows if you've been bad or good
So be good for goodness sake!

O! You better watch out!
You better not cry.
Better not pout, I'm telling you why.
Santa Claus is coming to town.
Santa Claus is coming to town.",Santa Claus Is Coming to Town,2012
