Band,Lyrics,Song,Year
Audrey Assad,"As the dew falls on the blade
You have touched all this fragile frame
And as a mother knows her baby's face
You know me, You know me

As the summer air within my chest
I have breathed You deep down into my breast
And as You know the hairs upon my head
Every thought and every word I've said
Every thought and every word I've said

Savior, You have known me as I am
Healer, You have known me as I was
As I will be in the morning, in the evening
You have known me, yeah, You know me

Oh, and as the exhilaration of autumn's bite
Oh, You have brought these tired bones to brilliant life
And as the swallow knows, she knows the sky
This is how it is with You and I
Oh, this is how it is with You and I

Savior, You have known me as I am
Healer, You have known me as I was
As I will be in the morning, in the evening
You have known me, yeah, You know me

From the fall of my heart to the resurrection of my soul
You know me, God, and You know my ways
In my rising and my sitting down
You see me as I am, oh, see me as I am

And as a lover knows his beloved's heart
All the shapes and curves of her even in the dark
Oh, You have formed me in my inward parts
And You know me, You know me, yes

Savior, You, You have known me as I am
Oh, healer, You have known me as I was
As I will be in the morning, in the evening
You have known

You have known me, in the morning, in the evening
You've known me, God
In the morning, in the evening You have known me
Yeah, You've know me

You have always known me
You know me, God, You have known me
You have always known my heart",Known,2010
Audrey Assad,"You dwell in the songs that we are singing,
Rising to the Heavens, rising to Your heart, Your heart.
Our praises filling up the spaces
In between our frailty and everything You are
You are the keeper of my heart

And I'm restless, I'm restless
'Til I rest in You, 'til I rest in You
I am restless, I'm restless
'Til I rest in You, 'til I rest in You
Oh God, I wanna rest in You

Oh, speak now for my soul is listening
Say that You have saved me, whisper in the dark, the dark.
'Cause I know You're more than my salvation
Without you I am hopeless, tell me who You are
You are the keeper of my heart
You are the keeper of my heart

And I'm restless, I'm restless
'Til I rest in You, 'til I rest in You
I am restless, I'm restless

'Til I rest in You, 'til I rest in You, Oh
I wanna rest in You

Still my heart, hold me close
Let me hear, a still small voice
Let it grow, let it rise
Into a shout, into a cry

Still my heart, hold me close
Let me hear, a still small voice
Let it grow, let it rise
Into a shout, into a cry

And I am restless, I'm restless
'Til I rest in You, let me rest in You
And I am restless, so restless
'Til I rest in You, 'til I rest in You, Oh God
Let me rest in You.",Restless,2010
Audrey Assad,"You could plant me like a tree beside a river
You could tangle me in soil and let my roots run wild
And I would blossom like a flower in the desert
But for now just let me cry

You could raise me like a banner in the battle
Put victory like fire behind my shining eyes
And I would drift like falling snow over the embers
But for now just let me lie

Bind up these broken bones
Mercy bend and bring me back to life
But not before you show me how to die

Set me like a star before the morning
Like a sun that steals the darkness from a world asleep
And I'll illuminate the path You've laid before me
But for now just let me be

Bind up these broken bones
Mercy bend and bring me back to life
But not before You show me how to die
No, not before You show me how to die

So let me go like a leaf upon the water
Let me brave the wild currents flowing to the sea
And I will disappear into a deeper beauty
But for now just stay with me
God, for now just stay with me",Show Me,2010
Audrey Assad,"I'll go when You call me
I run when You tell me where to go
We are desert walkers under shady clouds
Your fire shows there's more of You to know
Let our idols fail, vanity subside
And we will see the beauty in our lives

When You call my name
When You call my name
Send me to the edge of the Earth
Show me what our life is worth
When You call my name

I will wait in the darkest hour
For You will be a light on this road
Lead me out to the ground I've never walked on
Only to rely on You alone
Let our idols fail, vanity subside
And we will see the beauty in our lives

When You call my name
When You call my name
Send me to the edge of the Earth
Show me what our life is worth
When You call my name
When You call my name

This is my Father's world
And to my listening ear
My heart is still at home
When I hear You call my name

When I hear You call my name
When I hear You call my name
When I hear You call my name
When I hear You call my name
When I hear You call my name
When I hear You call my name
When I hear You call my name
When I hear You call my name",Call My Name,2010
Audrey Assad,"We're tossing pennies in the well,
Empty pockets all turned out.
Happy shining blessed are the ones who hunger.

When our poverty is plain,
I'll try to burn it in my brain
Trace a line around your face to paint a picture.

So further up and further in we have nowhere else to go.
As we plant the seeds of toil and tears
It's beauty we have sown.

Blessed are the ones,
Oh blessed are the ones,
Blessed are the hungry ones.

Lets build a house with turned out doors,
So we can share what love affords.
Pour ourselves out like a wine that we’ve been saving.

When our well is running dry,
And when we raise our glasses high
And we’re shining on the faces of the thirsty.

So further up and further in we have nowhere else to go.
But you give us seeds of toil and tears
It's beauty we have sown.

So blessed are the ones,
Oh, blessed are the ones,
Blessed are the thirsty ones.

Yeah

Love is all yeah love is all.
Love is all yeah love is all.
Love is all we need.

So further up and further in we got no place else to go.
And when all we have is what we need its joy that we will sow.

Blessed are the ones,
Oh, blessed are the ones,
Blessed are the hungry ones.

We are blessed, yeah.",Blessed Are the Ones,2012
Audrey Assad,"I know that the hardest
Part of love is not the
Things I have to give, no

It's what I give up, I'm giving up ground
I'm trading in my solitude for safety now.
All my pride, it doesn't stand a chance against the way you move.
You're tearing up roots & breaking down walls.
I don't stand a chance at all against the way you move.

You're like a lion, standing in my house,
And you're taking off the doors on your way in,
I got nothing left to hide behind.
You're reading all my faith and all my fear in my eyes

All my pride,
You know it doesn't stand a chance against the way you move,
You're tearing up my roots and breaking down walls,
And I don't stand a chance at all against the way you move",The Way You Move,2012
Audrey Assad,"O Happy Fault, O Happy Fault
That gained for us, so great a Redeemer
Fortunate Fall, Fortunate Fall
That gained for us, so great a Redeemer

O Happy Fault, O Happy Fault
That gained for us, so great a Redeemer
Fortunate Fall, Fortunate Fall
That gained for us, so great a Redeemer

O Happy Fault, O Happy Fault
That gained for us, so great a Redeemer
Fortunate Fall, Fortunate Fall
That gained for us, so great a Redeemer

O Happy Fault, O Happy Fault
That gained for us, so great a Redeemer
Fortunate Fall, Fortunate Fall
That gained for us, so great a Redeemer",Fortunate Fall,2013
Audrey Assad,"I put all my hope 
On the truth of Your promise
And I steady my heart 
On the ground of Your goodness

When I’m bowed down with sorrow
I will lift up Your name
And the foxes in the vineyard
Will not steal my joy

Because You are good to me, good to me
You are good to me, good to me
You are good to me

And I lift my eyes 
To the hills where my help is found
Your voice fills the night 
Raise my head up and hear the sound

Though fires burn all around me 
I will praise You, my God
And the foxes in the vineyard 
Will not steal my joy

Because You are good to me, good to me
You are good to me, good to me
You are good to me

Because You are good to me, good to me
You are good to me, good to me
You are good to me

Your goodness and mercy shall follow me
All my life
I'll trust in Your promise

And your goodness and mercy shall follow me
All my life
I'll trust in Your promise

Your goodness and mercy shall follow me
All my life
I will trust in Your promise

Because You are good to me, good to me
You are good to me, good to me
You are good to me

You are good to me, good to me
You are good to me, good to me
You are good to me

You are good to me, good to me
You are good to me, good to me
You are good to me",Good to Me,2013
Audrey Assad,"The fullness of the Godhead knit with our humanity
Flesh and bones sewn in the heart of God inseparably
I know, I know, and I believe You are the Lord
I know, I know, and I believe You are the Lord

Strange and sweet collision of justice and mercy
Your burden is light and Your yoke is easy
I know, I know, and I believe You are the Lord
I know, I know, and I believe You are the Lord
Help my unbelief

O happy fault that gained for me the chance to know You, Lord
To touch Your wounded side and know the joy of my reward
I know, I know, and I believe You are the Lord
I know, I know, and I believe You are the Lord
Help my unbelief

My Lord and my God
My Lord and my God
I know, I know, and I believe
I know, I know, and I believe
Help my unbelief
Help my unbelief (My Lord and my God) (I know, I know, and I believe)",Help My Unbelief,2013
Audrey Assad,"From the love of my own comfort
From the fear of having nothing
From a life of worldly passions
Deliver me O God

From the need to be understood
And from a need to be accepted
From the fear of being lonely
Deliver me O God
Deliver me O God

And I shall not want, no, I shall not want
When I taste Your goodness, I shall not want
When I taste Your goodness, I shall not want

From the fear of serving others
Oh, and from the fear of death or trial
And from the fear of humility
Deliver me O God
Yes, deliver me O God

And I shall not want, no,  I shall not want
When I taste Your goodness I shall not want

No, I shall not want, no, I shall not want
When I taste Your goodness I shall not want

When I taste Your goodness I shall not want
I shall not want
I shall not want",I Shall Not Want,2013
