Band,Lyrics,Song,Year
Little Big Town,"Hangin' out with the scarecrow blues
On the other side of being used
The whine and the whistle of a passing train
Sounds so heavy when it says your name

Baby, when you're down, baby, when you're way down
Lost your shine and your feet are cold
You don't have to stay down, you don't have to stay down
You're like silver, you're like gold
You're like silver, you're like gold

Wind caught up in the weather vane
Soaked to the bone from a summer rain
I'll be right here to see you through
The dust, and the rust, and the scarecrow blues

Baby, when you're down, baby, when you're way down
Lost your shine and your feet are cold
You don't have to stay down, you don't have to stay down
You're like silver, you're like gold
You're like silver, you're like gold

Baby, when you're down, baby, when you're way down
Lost your shine and your feet are cold
You don't have to stay down, you don't have to stay down
You're like silver, you're like gold
You're like silver, you're like gold",Silver and Gold,2014
Little Big Town,"Wish we could stay all night
Well, we're gonna have to pay for the hotel, oh well
Least the drinks are free
Oh, I don't know if it's right
But tonight I'm tyin' one on you better believe it

Weekend is in, show time is now
Tell all your friends and bring your mom and them
We'll even put you on a list for a small price, so nice
To see your face again
Yeah, it feels good to finally be feelin' right
I wish we could stay all night

We're burnin' rubber late for the load-in
Rollin' through the radio, passin' the time
Just enough gas to get there, say a prayer
Lord, let this old Ford Fly
It ain't the fame, the money, the game
Gettin' your name on the big marquee
It's all about the song makes your heart thump, feet stomp
The way it's supposed to be
Feels good to finally be feelin' right
Wish we could stay all night

Oh, wish this drink would never end
Hell, I just caught my second wind
Why don't the good stuff ever last
It comes and goes and it goes so fast
They're shuttin' it down and turn on the lights, yeah
Wish we could stay all night

Wish we could stay all night
Can't go home but you can't stay here
Wish we could stay all night
Go on and pop the top on one more beer

Wish we could stay all night
We're gonna have to pay for a hotel, oh well
Wish we could stay all night
Tell all your friends and bring your mom and them
I wish we could stay all night",Stay All Night,2014
Little Big Town,"A dynasty, I built your fantasy
Let you reign over me
Like a king in a palace
Obsession, I was your medicine
And you came after me
Like you couldn’t live without it

Like faith in the faithful
I was the loyal in your loyalty
I put my cards on your table
And I treated you like royalty

These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
But you’re gonna think about them when I’m gone

Savior, I’ve always saved your deft reputation
Stuck around when you were down
Together, I held you together
I kept you from caving
But now you’re crumbling to the ground
I was the arm in your armor
I was the miss in your mistake
And you only make it harder
On yourself when you walk away

These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
But you’re gonna think about them when I’m gone, gone, gone, gone

Like faith in the faithful
I was the loyal in your loyalty
I put my cards on your table
And I treated you like royalty

These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
But you’re gonna think about them when I’m gone, gone, gone, gone, gone

These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
These are the things that you don’t think about
When you think about me
But you’re gonna think about them when I’m gone

You’re gonna think about ‘em
You’re gonna think about 'em, think about 'em, when I’m gone",Things You Don't Think About,2014
Little Big Town,"It's a want you, it's a need you, it's a hold on through the pain
It's a get through what you got to, 'cause it can't stay the same
It's a long talk with the lights off, it's the last breath in your lungs
It's the deep end that we jump in, it's the love that we become

We're gonna ride the storm out on a lifeboat
Baby this kind of love is all that we know
We're gonna take a walk out on the trapeze
Even in a wild breeze, we could be the best of them all
Even if we tumble and fall

It's a reach out, it's a white flag, it's a forfeit of the game
It's a let go of the ego, and the whisper of your name
It's a fight for, not a defend, it's a stay out in the rain
It's the knowin' that you love me more than anything

We're gonna ride the storm out on a lifeboat
Baby this kind of love is all that we know
We're gonna take a walk out on the trapeze
Even in a wild breeze, we could be the best of them all
Even if we tumble and fall

It's a want you, it's a need you, it's a hold on through the pain
It's a get through what you got to, yeah you got to, yeah we got to

We're gonna ride the storm out on a lifeboat
Baby this kind of love is all that we know
We're gonna take a walk out on the trapeze
Even in a wild breeze, we could be the best of them all
Even if we tumble and fall
Even if we tumble and fall",Tumble and Fall,2014
Little Big Town,"Sucker punched, down for the count
They stole your thunder then your crown
Paralyzed, just hangin' around, you better get up
Or get down

Put your money where you're talkin'
Let your assets do the walkin'
So what, the sky is fallin' get up
Or get down
In the shadows, outta time
You ain't bound and you ain't blind

Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Lift your hands up

Swingin' from a chandelier
Ain't no trouble way up here
Shootin' through the atmosphere
Get up or get down

Ain't no time to hit the brakes
Flip the switch and let it shake
Wind it up while you're awake
Get up or get down
Get down, get down

Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Lift your hands up
Lift your hands up

Lift up your hands, open your eyes
If we're going, we're goin' live

Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Turn the lights on, turn the lights on, baby
Turn the lights on, lift your hands up
Lift your hands up
Lift your hands up

Turn the lights in, turn the lights on",Turn the Lights On,2014
Little Big Town,"It was one of those times what a real good time felt like a long time ago
It was one of those fires that burned all night and made your blue jeans smell like smoke
Hanging with friends, going again start upbringing, smokin’ and drinkin’
It was one of those girls and one of those guys who didn’t know quite what to do
We were going along with what was going on saying I think I love you
And I think about us now every time that I go out, smokin’ and drinkin’

Smokin’ and drinkin’ on the weekend like we did back in the day
Smokin’ and drinkin’ got cha thinkin about the one that got away
So here’s to all those nights all we felt was life, smokin’ and drinkin’

We be lighting up saying this town sucks so we painted on the bridge
We were young in love to not know enough that those were the days that we were going to miss
But damn we know it now 'cause that’s all we talk about, smokin’ and drinkin’

Smokin’ and drinkin’ on the weekend like we did back in the day
Smokin’ and drinkin’ got cha thinkin about the one that got away
So here’s to all those nights all we felt was life, smokin’ and drinkin’

Smokin’ and drinkin’ on the weekend like we did back in the day
Smokin’ and drinkin’ got cha thinkin about the one that got away
So here’s to all those nights all we felt was life, smokin’ and drinkin’

Smokin’ and drinkin’ on the weekend like we did back in the day
Smokin’ and drinkin’ got cha thinkin about the one that got away
So here’s to all those nights all we felt was life, smokin’ and drinkin’
Woah woah woah woah woah woah woah woah woah
Smokin’ and drinkin’
Woah woah woah woah woah woah woah woah woah woah woah woah
Smokin’ and drinkin’",Smokin' and Drinkin',2014
Little Big Town,"Silent night, holy night
All is calm, all is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace
Silent night, holy night
Shepherds quake at the sight
Glories stream from heaven afar
Heavenly hosts sing Alleluia
Christ the savior is born
Christ the savior is born 

Silent night, holy night
Son of God, love's pure light
Radiant beams from thy holy face
With the dawn of redeeming grace
Jesus, Lord at thy birth
Jesus, Lord at thy birth

Sleep in heavenly peace
Sleep in heavenly peace",Silent Night,2014
Little Big Town,"Here you come again
With that wreckin' smile
The one that does me in every time
I wanna drink you in
And make you stay awhile
Wonder if your heart is racing just like mine?

I know you know just what you do to me
I feel your eyes, they cut right through me

You take me down every time you come around
And make me surrender for you
You found your way into every hiding place
And baby, you burn me to the ground
You take me down

Every word you whisper
Turns me inside-out
Your hands are makin' memories on my skin
Kiss after kiss
You melt away the doubt
You got me where you want me
I'm giving in

You take me down every time you come around
And make me surrender for you
You found your way into every hiding place
And baby, you burn me to the ground
You take me down

And now you know just what you do to me
I'm undone by every way you move me

Oh, I love the way you move me
You take me down

You take me down every time you come around
And make me surrender for you
And you found your way into every hiding place
And baby, you burn me too

You take me down every time you come around
And make me surrender for you
You found your way into every hiding place
And baby, you burn me to the ground
You take me down",Take Me Down,2015
Little Big Town,"I know I’m probably better off on my own
Than lovin' a man who didn’t know
What he had when he had it
And I see the permanent damage you did to me
Never again, I just wish I could forget when it was magic
I wish it wasn’t four am, standing in the mirror
Saying to myself, you know you had to do it I know 
The bravest thing I ever did was run

Sometimes, in the middle of the night, I can feel you again
But I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you, and I just wish you were a better man
A better man

I know I’m probably better off all alone
Than needing a man who could change his mind at any given minute
And it’s always on your terms
I’m hanging on every careless word
Hoping it might turn sweet again
Like it was in the beginning
But your jealousy, I can hear it now
You’re talking down to me like I’ll always be around
You push my love away like it’s some kind of loaded gun
Boy, you never thought I’d run

Sometimes, in the middle of the night, I can feel you again
But I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you, and I just wish you were a better man
A better man
Better man

I hold onto this pride because these days it’s all I have
And I gave you my best and we both know you can’t say that
You can’t say that
I wish you were a better man
I wonder what we would’ve become
If you were a better man
We might still be in love
If you were a better man
You would’ve been the one
If you were a better man
Yeah, yeah

Sometimes, in the middle of the night, I can feel you again
And I just miss you, and I just wish you were a better man
And I know why we had to say goodbye
Like the back of my hand
And I just miss you and I just wish you were a better man
We might still be in love, if you were a better man
Better man",Better Man,2016
Little Big Town,"So, just sing it on
Sing it on
So, just sing it on
Sing it on

Me in the trouble, so much struggle
I could use your help and hand, oh oh
I want some peace, some sweet release
Pull me up from the sinking sand, oh oh
Waiting on heaven
Send out some healing for this heart
Down by the river
Waiting for this water to just come
(Sing it on)
I need a miracle
(Sing it on)
So gonna change my mind
(Sing it on)
I need a miracle
(Sing it on)
Before I run out of time

I believe in miracles
The spiritual things we hold
I believe in vanity
Like [?] like when we breathe, oh oh
Waiting on heaven
Send out some healing for this heart
Down by the river
Waiting for this water to just come
(Sing it on)
I need a miracle
(Sing it on)
So gonna change my mind
(Sing it on)
I need a miracle
(Sing it on)
Before I run out of time

Hold on, I'm waiting for you
Hold on, what are you gonna do?
Hold on, I'm waiting for you
Hold on, hold on
Hold on, I'm waiting for you
Hold on, what are you gonna do?
Hold on, I'm waiting for you
Hold on, hold on

Waiting on heaven
Send out some healing for this heart
Down by the river
Waiting for this water to just come
(Sing it on)
I need a miracle
(Sing it on)
So gonna change my mind
(Sing it on)
I need a miracle
(Sing it on)
Before I run out of time

Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings
Send now some heaven gonna heal this broken wings",Miracle,2016
