Band,Lyrics,Song,Year
Girl Next Door,"Counting ships crossing Lake Blue
You don't seem to notice the light house has blown out
In my need, I'm crying for you
In my bleed, I'm dying for you to sail on
Crossing bridges but I just keep crossing over you
In a limousine in my mind
All that I am is everything you are
I'm your mirror, you're my scar

And I was innocent in your eyes 'til you went blind
I was a real saint
How much do you need someone to blame for your pain?

Putting the pieces together contradicting every word
Believing everyone is against you
""We'll all get you!""
What's that I see crossing Lake Blue
A battleship surrendering to the darkness inside of you

I was innocent in your eyes 'til you went blind
I was a real saint
How much do you need someone to blame for your pain

How much do you need someone to blame for your pain, Boy?
I already said that I was wrong
In exile I'm already gone - if that's what you want
(If that's what you want then I'll give it to you)

I was innocent in your eyes 'til you went blind
I was a real saint
How much do you need someone to blame for your pain?

I was...counting ships crossing Lake Blue",Exile,1998
Girl Next Door,"There are lessons I have learned about my beauty
Did God strike me down?
Some only want me for their own devise
But are you different,
Did God strike you too?

Nobody's perfect
No, no, no nobody's perfect
Nobody's perfect except we are
We are perfect for each other

Oh, I can't help it, my feelings are strong
Some will stay and some will go on
I have lived without you for so long
Now, here we are
Let God strike us down

Hey you
Won't you come and play with me tonight
I won't run away
Share your deepest darkest secrets
I can see it in your eyes you're scared
After all you're only human
After all you're only human
After all you're only...(scared) human

Nobody's perfect
No, no, no nobody's perfect
Nobody's perfect except we are
We are perfect for each other
...Perfect",Human,1998
Girl Next Door,"I hate to break it to you, we had nothing in common
We were so far apart
You liked Top 40 radio and I had my Joni Mitchell
We were helpless from the start
You wanted something more than I could ever give
You wanted to feel my kiss from the heart
But I only loved you because you're gorgeous

Long, long sleepless nights so unsatisfied
Never wanted a car or your money or a diamond ring
I never asked for anything from you
But I'd take honesty over jealousy any day
Something that you could never give to me
Anyway, I only loved you because you're gorgeous
I only cared because you're gorgeous

Last night you came to me in a dream
I thought my therapy had rid you from my memory
I was wrong
Everyone says, ""I love you""
Everyone says, ""I need you""
Everyone says, ""oh, darling marry me"" so casually it seems
But I only loved you because you're gorgeous
Said, I only stayed because you're gorgeous

Everyone says, ""I love you""
Everyone says, ""I love you""
Everyone says, ""I love you"" so casually it seems
But I only loved you because you're gorgeous
Said, I only smiled because you're gorgeous
Mmm...you're gorgeous




",Gorgeous,2000
Girl Next Door,"無限の空に抱かれて …
ドアを開けて飛び出せば、…
未来という新しい場所で
Woo woo woo yeh!
Woo woo woo yeh!
Woo woo woo yeh!
Woo woo woo yeh!

そんな顔してうつむかないで…
らしくないよ、とキミが笑った
どんな迷路も出口はあるよ…
優しい声に風を感じた
孤独という部屋から出る
その謎の鍵は
どんな時もその手にある
自分次第なんだ
Woo woo woo yeh!
Woo woo woo yeh!
無限の空に抱かれて
ぼくらは生きているんだ
ドアを開けて飛び出せば、
未来という新しい場所で
キミは輝いてる

空の彼方を目指してゆけば、
心の中にたどり着くはず
宇宙に果てがないと示した、
方程式がそこにあるんだ
きれいごと、とワラうならば
永遠に出れない
千里の道、越える旅ヘ
一歩踏み出すんだ
Woo woo woo yeh!
Woo woo woo yeh!
逆風(むかいかぜ)を受け止めて
走り出せば舞い上がる
ぐるぐるまわる世界を、
猛スピードで翔け抜けてゆこう!
明日を知るために

いえない思い閉じ込めた
強がり、なのに寂しがり
目に映ることだけでは
人は解(わか)らない
だから素顔のキミに
会えるまで、ここにいる
Woo woo woo yeh!
Woo woo woo yeh!
Woo woo woo yeh!
Woo woo woo yeh!

無限の空に抱かれて
ぼくらは生きているんだ
ドアを開けて飛び出せば、
未来という新しい場所で
キミは輝いてる

Woo woo woo yeh!",Infinity,2010
Girl Talk,"Watch my feet, wa-watch my feet
Watch my feet wa-wa-watch-watch-watch my feet
Wa-watch my feet
Watch my feet
Wa-wa-watch-watch-watch my feet
Wa-watch my feet
Watch my feet
Wa-wa-watch-watch-watch my feet
Wa-watch my feet
Watch my feet
Wa-wa-watch-watch-watch my feet
Watch my feet
Wa-wa-watch-watch-watch my feet

Hey yea, throw ya money in one hand, say yeah

Watch my feet
Wa-watch my feet, watch my feet
Wa-wa-watch-watch-watch my feet

Throw that money in one hand, say yeah
Throw that money in the air, say yeah
Throw that money in one hand, say yeah
Throw that money in the air, say yeah
Throw that money in one hand, say yeah

Hell no I ain't countin my dough
I came to blow it all
And get some brains trynna find miss know it all
And I got my cup filled you see how them bucks peel
Young pimp see how grab me up and chicken just chill

In the back of the club
With a stack full a dubs
Drop it low like a pro
Bring it back that's what's up
All my dogs up in here
Plus there's hoes everywhere
Niggas stunt like you don't care
Throw that money in the air and say yeah, say yeah, say yeah, say yeah....

Ri-ri-ride it out, ride it out, now we don't stop

They say yeah, say yeah, say yeah, say yeah

Ri-ri-ride it out, ride it out, now we don't stop

Don't Stop

Ride it out, now we don't stop

you, you, you
Don't stop, don't stop
you, you
Don't stop, don't stop
you

you, you, you

you, you, you, you, you

Right now!

Soulja boy up in here, ohh
Wat me lean, den wat me rock
Superman that ho!
Den wat me crank dat robo cop
Superfresh now wat me jock
Jockin on dem hater man
When I do dat soulja boy
I lean to da left den crank dat thang now
you, I'm jockin on ya, jockin on ya
And if we get to fightin, I'm cockin on ya, den I'm cockin on ya
You catch me at ya local party, yes I crank it erryday
Hatas git mad cuz I got me some bathin apes

Soulja boy up in here, ohh
Watch me crank it watch me roll
Watch me crank that soulja boy
Then superman that ho!
Watch me, you crank that soulja boy
Now watch me, you crank that soulja boy
Now watch me, you crank that soulja boy
Now watch me, you crank that soulja boy
Watch me crank that soulja boy
Then superman that ho!
you crank that soulja boy
you crank that soulja boy
you crank that soulja boy
you crank that soulja boy",Don't Stop,2008
Girl Talk,"I fall in love too easily, I fall in love too fast
I fall in love too terribly hard, for love to ever last
My heart should be well schooled, 'cause I've been fooled in the past
And still I fall in love too easily, I fall in love too fast
 
I fall in love too easily, I fall in love too fast
I fall in love too terribly hard, for love to ever last
My heart should be well schooled, 'cause I've been fooled in the past
And still I fall in love too easily, I fall in love too fast",I Fall in Love Too Easily,1996
Girl Talk,"A country dance was being held in a garden
I felt a bump and heard an ""Oh, beg your pardon""
Suddenly I saw polka dots and moonbeams
All around a pug-nosed dream

The music started and was I the perplexed one
I held my breath and said ""May I have the next one?""
In my frightened arms, polka dots and moonbeams
Sparkled on a pug-nosed dream

There were questions in the eyes of other dancers
As we floated over the floor
There were questions but my heart knew all the answers
And perhaps a few things more

Now in a cottage built of lilacs and laughter
I know the meaning of the words ""Ever after""
And I'll always see polka dots and moonbeams
When I kiss the pug-nosed dream",Polka Dots and Moonbeams,1996
Girl Thing,"It's a girl thing with the right swing
So move over while we do our thing

It's the end of an era
The start of a new day,
We've got the mic and
We're gonna rock it our way
People sayin' that the world has changed
'Cause the power to the girl
But the girls the same
We've got feminine touch in all the right places
Stars on our eyes and smiles on our faces
Round one is over, hear the bell ring
So move over while we do our thing

Don't get me wrong, we're not tryin' to front
But Cindy was right, girls just want to have fun
It's a girl thing, with the right swing
G for the girl and T for the thing
'Cause life's a game and we all like to play
But when it comes to love 
We love to do it our way
Some say we're physically demanding 
Only 'cause we're the last one standing

Pull you're baby nearer, it's the end of an era
And we're the last one standing
It's your party, keep us here
Let's stay up all night
And be the last one standing

Try forgettin' everything that you've heard before
No matter how many times you hear this
You'll want to hear it some more
This is our year, so have no fear
We're gonna stay, you know we're gonna take it all the way
Tight knitted we're fitted 
No one can break us, take us
Away from each other, brother 
'Cause when the girls want to hit the scene
Together like a team, we're gonna take it to the extreme

A wink and a smile's always worth your while
But when the girls step to it
You know that we can do it
Come and check the vibe and all the rhymes we're bringing
Beat so hard got alarm bells ringing
Watch the girls shine, don't walk away
It's our time, and we want to play
So if you find this physically demanding
It's no surprise we're the last one standing

Pull you're baby nearer, it's the end of an era
And we're the last one standing
It's your party, keep us here
Let's stay up all night
And be the last one standing

Nothing's keeping us down
Because we're on tonight 
And there's no denying it
The world's a merry-go-round
The time has come tonight
For gettin' down let's party yeah...

Pull you're baby nearer, it's the end of an era
And we're the last one standing
It's your party, keep us here
Let's stay up all night
And be the last one standing",Last One Standing,2000
Girl Thing,"(Oh, ooh)
Ooh, ooh
Ooh, ooh
Ooh, ooh

We're steppin' out, we're puttin' it all about
And the night is young
It's getting light, we been funkin' through the night
And the heat is on

First you gotta live it, then you gotta dig it
If you want to win it, you gotta lose it, baby
First you gotta move it, then you gotta prove it
If you're gonna do it, you're going

Koo koo, outta your brain goin' insane
You're like a see saw up then down round and round
We got the chi chi, keepin' it clean, diggin' the scene
You got the ooh, ooh, ain't gonna drop
Let's keep the girls on top

Let's keep the girls on top
It's gettin' late, and we're still lookin' great
And thae beat is strong
One thing ya learn is you just gotta burn
When the heat is on, heat is on

(Repeat bridge & chorus)
When you reach the top
You ain't never gonna want to come down
When you reach the top
You ain't never gonna want to come down
When you reach the top
You ain't never gonna want to come down

T-O-P, yeah, to the top, stop
(Repeat chorus twice)
Ooh, ooh (the girls, let's keep the girl on top)
Ooh, ooh (the girls on top)
Let's keep the girls on top
Ooh, ooh
Let's keep the girls on top
Ooh ooh, (Let's keep the girls on top)
The girls on top
Ooh, ooh
Let's keep the girls on top
Ooh, ooh
Let's keep the girls on top",Girls on Top,2001
Girl Trouble,"Hey, fellas, have you heard the news,
Yeah, the women in this town have been misused,
Yeah, I seen it all in my dreams last night,
Girls leaving this town 'cause you don't treat 'em right.
Oh, take a train (take a train), fly by plane (fly by plane),
Yeah, gettin' tired (gettin' tired), sick and tired (sick and tired).

All you fellas better change your ways,
Yeah, leaving this town in a matter of days,
Girls are good, you better treat 'em true,
I seen fellas running around with someone new.

Gettin' tired (gettin' tired), sick and tired (sick and tired),
Yeah, leavin' here (leavin' here), leavin' here (leavin' here),
I said leavin' here, yeah yeah yeah, don't want to leave all here,
Be a while, oh yeah, oh yeah, oh yeah, oh yeah.

The love of a women is a wonderful thing (oh yeah),
Yeah, the way you treat 'em is a crying shame (oh yeah),
I tell you, fella, yeah, it won't be long (oh yeah),
Yeah, before these women they all have gone (oh yeah).

Yeah, gettin' tired (gettin' tired), sick and tired (sick and tired),
Yeah, take a train (take a train), fly by plane (fly by plane),
Yeah, gonna leavin' here, yeah leavin' here,
Yeah, leavin' here, ya gonna leave all here now,
Baby baby baby, please don't leave here.",Leaving Here,
