Band,Lyrics,Song,Year
Wilton Felder,"So far away
Doesn't anybody stay in one place any more?
It would be so fine to see your face at my door
And it doesn't help to know you're just time away
Long ago I reached for you and there you stood
Holding you again would only do me good
Oh how I wish I could but you're so far away

One more song about moving along the highway
I can't say much of anything that's new
But if I could only work this life out my way
I'd rather spend it being close to you

But you're so far away
Doesn't anybody stay in one place any more?
It would be so fine to see your face at my door
And it doesn't  help to know you're so far away
So far away, yeah, you're so far away

Traveling around sure gets me down and lonely
Nothing else to do but close my mind
And I sure hope the road don't get to own me
There's so many dreams that I've yet to find

But you're so far away
Doesn't anybody stay in one place any more?
It would be so fine to see your face at my door
And it doesn't  help to know you're so far away
So far away, yeah, you're so far away",So Far Away,2006
Wilton Gaynair Quintet,"Sophisticated lady tryin' to change my ways
Just because you're caught in your social maze
I think it's 'bout time that you realize
Your money and your power's got you mesmerized

Pretty lady, get back
Pretty lady, yea
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Educated lady with your college degree
Amazes me why you just can't see
Learned everything from your books on the shelf
But no one ever taught you how to think for yourself

Pretty lady, get back
Pretty lady, yea, sweet thing
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady take a lesson from me
I can help you be what you want to be
Together we'll see many brighter days
If it takes forever, gonna change your ways

Pretty lady, get back
Pretty lady, yea, sweet thing
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone",Sophisticated Lady,1991
Wim Bohets,"Oh, Danny boy, the pipes, the pipes are calling
From glen to glen, and down the mountain side.
The summer's gone, and all the roses falling,
It's you, it's you must go and I must bide.

But come ye back when summer's in the meadow,
Or when the valley's hushed and white with snow,
It's I'll be here in sunshine or in shadow,
Oh, Danny boy, oh Danny boy, I love you so!

But when ye come, and all the flowers are dying,
If I am dead, as dead I well may be,
You'll come and find the place where I am lying,
And kneel and say an Ave there for me.
And I shall hear, though soft you tread above me,
And all my grave will warmer, sweeter be,
For you will bend and tell me that you love me,
And I shall sleep in peace until you come to me!",Danny Boy,2004
Wim Bohets,"I remember all my life
Raining down as cold as ice
A shadow of a man
A face through a window
Crying in the night
The night goes into

Morning, just another day
Happy people pass my way
Looking in their eyes
I see a memory
I never realized 
How happy you made me, oh Mandy

Well you came and you gave without taking
And I sent you away, oh Mandy
And you kissed me and stopped me from shaking
And I need you today, oh Mandy

I'm standing on the edge of time
Walked away when love was mine
Caught up in a world of uphill climbing
The tears are in my eyes 
And nothing is rhyming, oh Mandy

Well you came and you gave without taking
And I sent you away, oh Mandy
And you kissed me and stopped me from shaking
And I need you today, oh Mandy

Yesterday's a dream
Now I face the morning
Crying on the breeze
The pain is calling, oh Mandy

Well you came and you gave without taking
And I sent you away, oh Mandy
And you kissed me and stopped me from shaking
And I need you today, oh Mandy

Well you came and you gave without taking
And I sent you away, oh Mandy
And you kissed me and stopped me from shaking
And I need you today, oh Mandy",Mandy,2004
Wim Sonneveld,"We can hear it growing louder
Songs from every nation
Rising to your throne
Saints in every generation
Singing for your glory
Telling what you've done

from the north and south, we are crying out
There is hope in Jesus' name

You're amazing God, You're amazing God
You can bear the weight of every heavy heart
You can heal the pain, you can clean the stain
You can turn our tears into songs of praise
You're amazing God

Beauty rises from the ashes
Sorrow turns to gladness
When our God is near
You speak light into our darkness
You heal the broken-hearted
You wipe away our tears

songs of praise surround us, songs of praise surround us
Hear it growing louder, we are growing louder",The Red Blues,2002
Win Butler,"Pulled into Nazareth, feeling 'bout half past dead
Just need a place where I can lay my head
Hey mister can you tell me where a girl might find a bed?
He just grinned, shook my hand, 'no' was all he said

[Chorus:]
Take a load off Fanny
Take a load for free
Take a load off Fanny
and put the load right on me

I picked up my bag, I went lookin' for a place to hide
When I saw Carmen and the Devil walkin' side by side
I said, 'Hey, Carmen, come on, let's go downtown'
She said, 'I gotta go, but m'friend can stick around'

[Chorus]
Go down, Miss Moses, there's nothin' you can say
It's just ol' Luke, and Luke's waitin' on the Judgement Day
'Well, Luke, my friend, what about young Anna Lee?'
He said, 'Do me a favor, son, woncha stay an' keep Anna Lee company?'

[Chorus]
Crazy Chester followed me, and he caught me in the fog
He said, 'I will fix your rack, if you'll take Jack, my dog'
I said, 'Wait a minute, Chester, you know I'm a peaceful man'
He said, 'That's okay, boy, won't you feed him when you can'

[Chorus]
Catch a cannon ball now, t'take me down the line
My bag is sinkin' low and I do believe it's time
To get back to Miss Fanny, you know she's the only one
Who sent me here with her regards for everyone",The Weight,2017
Win Win,"In your mind
You build pyramids round yourself
And into time, you'll wonder what you have left
No one can see the design of your mind
Tell you can leave constructor

[Chorus]
Laugh out laugh, but don't laugh alone
Stand up proud, your feelings are fun
Close one height to see what you've done
I won't cry as you're breaking this song

When you talk it's the opposite of yourself
Take it aim, with arms that will make to fail
The covers of... too far the... 
No one can read it's been thin from the start

[Chorus:x2]
Laugh out laugh, but don't laugh alone
Stand up proud, your feelings are fun
Close one height to see what you've done
I won't cry as you're breaking this song",Salt Days,2012
Win Win,"It's been so long
And it felt so long and it was so long
With all those clouds around you
Oh, the clouds around you
Hey
It's been so long
And it felt so long and it was so long
With all those clouds around you
Oh, the clouds around you
Hey
Been so long since you went in world
And the fog's around you
Lose your arms and legs
And just swim out forever then you'll
Flip through the sidewalk
And wake up on the other side
Maybe it's been too long
Are you water row?
And was the motion slow?
Do you remember the memory of ageless bodies to glow
It's been so long
And it felt so long and it was so long
With all those clouds around you
Oh, the clouds around you
Hey
Oh, the clouds around you
It's been so long
And it felt so long and it was so long
With all those clouds around you
Oh, the clouds around you
Hey
Oh, the clouds around you
Oh, yeah, oh, yeah, oh, yeah
Oh, yeah, oh, yeah, oh, yeah
Memory
Are you in a dream?
Oh, yeah",Been So Long,2015
Win Win,"Find another lover
Take another pill
Shake the arms that wrap around you
Skip out on the bill

Find another lover
Take another pill
It's the morning after
Find another thrill

Trying to waste another day
Trying to waste another day
Trying to waste another day

Everybody wants you
When your cup is full
Kiss yourself to settle down
If you had only felt the pull

There must be someone better
Something else to give
A different set of quilted lips
That never harms refrains

Trying to waste another day
Trying to waste another day
Trying to waste another day

Trying to waste another day
Trying to waste another day
Trying to waste another day",Waster,2015
Winans Phase 2,"There is a joy in the journey,
There's a light we can love on the way.
There is a wonder and wildness to life,
And freedom for those who obey.
All those who seek it shall find it,
A pardon for all who believe.
Hope for the hopeless and sight for the blind
To all who've been born of the Spirit

And who share incarnation with him;
Who belong to eternity, stranded in time,
And weary of struggling with sin.
Forget not the hope
That's before you,
And never stop counting the cost.
Remember the hopelessness when you were lost?",El Shaddai,1999
