Band,Lyrics,Song,Year
Jeff Hamilton,"When the mellow moon begins to beam
Every night I dream a little dream
And of course Prince Charming is the theme
The he for me
Although I realize as well as you
It is seldom that a dream comes true
To me it's clear
That he'll appear

Some day he'll come along
The man I love
And he'll be big and strong
The man I love
And when he comes my way
I'll do my best to make him stay

He'll look at me and smile
I'll understand
And in a little while
He'll take my hand
And though it seems absurd
I know we both won't say a word

Maybe I shall meet him Sunday
Maybe Monday, maybe not
Still I'm sure to meet him one day
Maybe Tuesday will be my good news day

He'll build a little home
Just meant for two
From which I'll never roam
Who would, would you?
And so all else above
I'm waiting for the man I love",The Man I Love,2001
Jeff Hamilton,"All I want is a room somewhere
Far away from the cold night air
With one enormous chair
Oh, wouldn't it be loverly?

Lots of chocolate for me to eat
Lots of coal makin' lots of heat
Warm face, warm hands, warm feet
Oh, wouldn't it be loverly?

Oh so loverly sittin' abso-bloomin'-lutely still
I would never move till Spring crept over mi window sill

Someone's head restin' on my knee
Warm and tender as he can be
Who takes good care of me
Oh, wouldn't it be loverly?

Who takes good care of me
Oh, wouldn't it be loverly? (loverly)
Loverly (lovely)
Oh, wouldn't it be loverly?",Wouldn't It Be Loverly,2001
Jeff Hamilton,"There may be trouble ahead 
But while there's music and moonlight and love and romance 
Let's face the music and dance 

Before the fiddlers have fled 
Before they ask us to pay the bill and while we still have the chance 
Let's face the music and dance 

Soon we'll be without the moon, humming a different tune and then 
There may be teardrops to shed 
So while there's moonlight and music and love and romance 
Let's face the music and dance

Soon we'll be without the moon, humming a different tune and then 
There may be teardrops to shed 
So while there's music and moonlight and love and romance 
Let's face the music and dance

Let's face the music and dance

Let's face the music and dance

Let's face the music and dance

Let's face the music and dance",Let's Face the Music and Dance,2004
Jeff Hamilton,"Whenever skies look gray to me
And trouble begins to brew,
Whenever the Winter winds become too strong,
I concentrate on you.

When fortune cries ""Nay! Nay!"" to me
And people declare ""You're through!"",
Whenever the blues become my only song,
I concentrate on you.

On your smile so sweet, so tender,
When at first your kiss I decline.
On the light in your eyes when I surrender,
And once again our arms intertwine

And so, when wise men say to me
That love's young dream never comes true,
To prove that even wise men can be wrong,
I concentrate on you.",I Concentrate on You,2004
Jeff Hamilton,"Skylark
Have you anything to say to me?
Won't you tell me where my love can be?
Is there a meadow in the mist
Where someone's waiting to be kissed?

Skylark
Have you seen a valley green with spring?
Where my heart can go a journeying
Over the shadows and the rain
To a blossom covered lane

And in your lonely flight
Haven't you heard the music in the night?
Wonderful music, faint as a will o' the wisp
Crazy as a loon, sad as a gypsy serenading the moon

Oh skylark
I don't know if you can find these things
But my heart is riding on your wings
So if you see them anywhere
Won't you lead me there?

Oh skylark
I don't know if you can find these things
But my heart is riding on your wings
So if you see them anywhere
Won't you lead me there?",Skylark,2004
Jeff Hamilton,"Tristeza não tem fim 
Felicidade sim 
A felicidade é como a gota 
De orvalho numa pétala de flor 
Brilha tranquila 
Depois de leve oscila 
E cai como uma lágrima de amor 
A felicidade do pobre parece 
A grande ilusão do carnaval 
A gente trabalha o ano inteiro 
Por um momento de sonho 
Pra fazer a fantasia 
De rei ou de pirata ou jardineira 
Pra tudo se acabar na quarta feira 
Tristeza não tem fim 
Felicidade sim 
A felicidade é como a pluma 
Que o vento vai levando pelo are 
Voa tão leve 
Mas tem a vida breve 
Precisa que haja vento sem parar 
A minha felicidade está sonhando 
Nos olhos da minha namorada 
É como esta noite 
Passando, passando 
Em busca da madrugada 
Falem baixo, por favor 
Pra que ela acorde alegre como o dia 
Oferecendo beijos de amor 
Tristeza não tem fim 
Felicidade sim",A Felicidade,2006
Jeff Hamilton,"It must have been moonglow, way up in the blue
It must have been moonglow that led me straight to you
I still hear you sayin', ""Dear one, hold me fast""
And I keep on prayin', ""Oh Lord, please let this last""

We seemed to float right through the air
Heavenly songs seemed to come from everywhere

And now when there's moonglow, way up in the blue
I'll always remember, that moonglow gave me you

It must have been moonglow, way up in the blue
It must have been moonglow that led me straight to you
I still hear you sayin', ""Sweet child, hold me fast""
And I keep on prayin', ""Oh Lord, please let this last""

We seemed to float right through the air
Heavenly songs seemed to come from everywhere

And now when there's moonglow, way up in the blue
I'll always remember, that moonglow gave me you",Moonglow,2006
Jeff Hamilton,"The dawn is filled with dreams
So many dreams, which one is mine
One must be right for me
Which dream of all the dreams
When there's a dream for every star
And there are oh so many stars
So many stars

The wind is filled with songs
So many songs, which one is mine
One must be right for me
Which song of all the songs
When there's a song for every star
And there are oh so many stars, so many stars

Along the countless days, the endless nights
That I have searched so many eyes
So many hearts, so many smiles
Which one to choose, which way to go, how can I tell
How will I know, out of, oh
So many stars, so many stars

(Portuguese)

Along the countless days, the endless nights
That I have searched so many eyes
So many hearts, so many smiles
Which one to choose, which way to go, how can I tell
How will I know, out of, oh, so many stars
So many stars,  oh, so many stars in the sky
So many stars",So Many Stars,2006
Jeff Hamilton,"I have a feeling, it's a feeling
I'm concealing, I don't know why
It's just a mental, sentimental alibi

But I adore you
So strong for you
Why go on stalling
I am falling
Our love is calling
Why be shy?

Let's fall in love
Why shouldn't we fall in love?
Our hearts are made of it
Let's take a chance
Why be afraid of it?

Let's close our eyes and make our own paradise
Little we know of it, still we can try
To make a go of it

We might have an end for each other
To be or not be
Let our hearts discover

Let's fall in love
Why shouldn't we fall in love?
Now is the time for it, while we are young
Let's fall in love

We might have an end for each other
To be or not be
Let our hearts discover

Let's fall in love
Why shouldn't we fall in love?
Now is the time for it, while we are young
Let's fall in love
Let's fall in love
Let's fall in love
Let's fall in love",Let's Fall in Love,2007
Jeff Hamilton,"Nothing's impossible I have found
For when my chin is on the ground
I pick myself up, dust myself off, start all over again

Don't lose your confidence if you slip
Be grateful for a pleasant trip
And pick yourself up, dust yourself off and start all over again

Work like a soul inspired till the battle of the day is won
You may be sick and tired but you'll be a man my son
Don't you remember the famous men who had to fall to rise again?
They picked themselves up, dust themselves off and started all over again",Pick Yourself Up,2007
Jeff Hamilton,"Tell me that it's true
Tell me you agree
I was meant for you
You were meant for me

[Chorus: x2]
Dearly beloved, how clearly I see
Somewhere in Heaven you were fashioned for me
Angel eyes knew you
Angel voices led me to you
Nothing could save me
Fate gave me a sign
I know that I'll be yours come shower or shine
So I say merely
Dearly beloved, be mine",Dearly Beloved,2008
Jeff Hamilton,"Every honey bee fills with jealousy
When they see you out with me

Goodness knows
You're my honeysuckle rose

When you're passin' by, flowers droop and sigh
And I know the reason why

Goodness knows
You're my honeysuckle rose

Don't buy sugar
You just have to touch my cup
You're my sugar
It's sweeter when you stir it up

When I'm taking sips from your tasty lips
Seems the honey fairly drips

Goodness knows
You're my honeysuckle rose

Goodness knows
You're my honeysuckle rose

Don't buy sugar
You just have to touch my cup
You're my sugar
It's sweeter when you stir it up

When I'm taking sips from your tasty lips
Seems the honey fairly drips

Goodness knows
You're my honeysuckle rose",Honeysuckle Rose,2008
Jeff Hamilton,"Ask me how do I feel,
Now that we're cosy and clinging,
Well sir, all I can say is
If I were a bell I'd be ringing!

From the moment we kissed goodnight,
That's the way I just gotta behave,
And if I were a lamp I'd light,
Or if I were a banner I'd wave!

Ask me how do I feel,
Little me with my quiet upbringing,
Well sir, all I can say is
If I were a gate I'd be swinging!

And if I were a watch,
I'd start popping my spring,
Oh, and if I were a bell
I'd go ""Ding dong ding dong ding!"".

Ask me how do I feel
From this chemistry lesson I'm learning,
Well sir, all I can say is
If I were a bridge I'd be burning!

Well, I knew my moral would crack
From the wonderful way you looked,
Boy, if I were a duck I'd quack,
Or if I were a goose I'd be cooked!

Ask me how do I feel
Now that we're fondly caressing,
And if I were a salad,
I know I'd be splashing my dressing!

Or if I were a season,
I'd surely be Spring,
Yes, and if I were a bell,
Say, if I were a bell,
If I were a bell
I'd go ""Ding dong ding dong ding!"".",If I Were a Bell,2008
Jeff Hamilton,"I'm cool. I'm lookin after myself
As I would never place wealth before my spirit
I fear it's unhealthy, the devil creep around you so stealthy stealthy

Til ya get bold, rush the gold an before ya time is over
Ya soul is sold, where's it gettin ya?
Competition start swearin ya, goldiggers setting you up

Soon be forgetting your existence
Do ya need a for instance?
I hafta admit admire your persistence in stickin to a game plan
That brings ya pain man
And at the end of the day nothin is gained

Listen to the voice within. I'll see ya later
Pay heed to the grand oral disseminator..
",Reverence,2008
Jeff Hamilton,"When you just give love
And never get love
You'd better let love depart
I know it's so, and yet I know
I can't get you out of my heart

You made me leave my happy home
You took my love and now you're gone
Since I fell for you

Love brings such misery and pain
I guess I'll never be the same
Since I fell for you

Well, it's too bad
And it's too sad
But I'm in love with you
You love me, then you snub me
But what can I do?
I'm so in love with you

I guess I'll never see the light
I get the blues most every night
Since I fell for you
Since I fell for you",Since I Fell for You,2008
Jeff Hamilton,"Pick me a town in any clime
Where people like a rockin time
And stay awake both day and night
Till everybody's feelin good an' right

Then throw me (smack dab in the middle)
I wanna be (smack dab in the middle)
Ahhhhh, smack dab in the middle, boys now
So I can rock and roll to satisfy my soul

Ten Cadillacs, a diamond mill
Ten suits of clothes to dress to kill
A ten room house, some Bar B Q
And fifty chicks not over twenty-two

Then throw me (smack dab in the middle)
Oh, I wanna be (smack dab in the middle)
Ahhhhh, now boys you can see why
I wanna be smack dab in the middle now
So I can rock and roll to satisfy my soul

One hundred beds with chorus girls
A street that's paved with natural pearls
A wagon load of bonds and stocks
Then open up the door at Fort Knox

Then throw me (smack dab in the middle)
I wanna be (smack dab in the middle)
Ahhhhh, now listen boys throw me
Smack dab in the middle right now
So Ray can rock and roll to satisfy his soul

That's all right!

A lot of bread and gangs of meat
Oodles of butter and somethin sweet
Gallons of coffee to wash it down
Bicarbonated soda by the pound

Then throw me (smack dab in the middle)
I picture it (smack dab in the middle)
Ah, throw me now, smack dab in the middle right now
So I can rock and roll to satisfy my soul

Alright!
",Smack Dab in the Middle,2008
