Band,Lyrics,Song,Year
Leftfield,"Earth, what a sufferation, yeah, sufferer.
I would rather live my life as a poor man,
Than to live inna corruption,
From when me born me grow in sufferation,

A poverty don't no, no complextion,
Inna the ghetto its the same situation,
Dog a eat dog so you can't trust no-one,
Informer them a gather information,

Put a next man me seh down inna detention.
Vicious, boom sound.
A this is a chant of a poor man,
This is a chant of a poor man,

Me holla rise up, face the enemy
Show dem we solid, an we ready,
Rise up face the enemy,
Solid as a rock an you know seh we ready,

It is the time that you know we have to fight,
We have too stand up and deal with them right,
It is the time that you know we have to fight,
We have to stand up and deal with them right.

This is a chant of a poor man.
This is a chant of a poor man.
Roughouse, watch this, well alright.
Jus warming in man, selector, do it.

Form a circle, light the chalice, mek we call the rasta man,
Mek we beat the bingi drum, mek we chant down babylon,
It's jus natural, you know tue herb inna me life me burn ital,
Me no want no seed, no stalk, a me no burn no petal,

It's jus the buds on the herb, to which me partial,
Burn it by the key and by the ounce cor me a general,
Lick it inna me pipe, we win any battle, battle, battle, battle.
It is tue time that you know we have to fight,

We have to stand up and deal with the right
It id tue time that you know we have to fight
We have to stand up and deal with them right.
A this is a chant of a poor man,

Help me ou farther with your words of wisdom,
This is a chant of a poor man.
Help me farther give me your protection,
This is a chant of a poor man,

Help me ou farther with your words of wisdom,
This is a chant of a poor man.
Well me baul an sing,
All sufferers, a natural mystical, earth force,

Continuation, music will never cease,
All sufferers.",Chant of a Poor Man,1999
Leftfield,"A million guys they want free style
There will be no blows not freestyle
This style is not free
This style is expensive, alright
Old type jokes
Love me self I possessed
More like to death
Yigga yaw
Yes sir mister upfront crutch
My level is seldom seen
Few and far between
Dem folks they couldn't douse my cane
Learn to the mean
For brad pick 'e had
Slapped in the face
Strapped down
I get sunset to sunset
With no sweat yet
Cooin' our fret
By the doves them hold me
I'm picky with precision
I've made my decision then
Death itself can't hold us down
But the seeds of progress them done get sow My talk back
Broke the cane in four
Face flat to the floor
But then from the stress
To commence with a brand new sense o' sell You old Zulu
Comin' to
Tokyo train stop
Hipper to the crew
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Tougher than my cuts
And my baby like flex
But I won't waste my breath
I let action speak
Though this beat stands taller
Than the peak of Everest
I visualize and breach the progress
Then high pork chest
A bit right to it
The choice is there is no choice
But to pursue it
Soul undermine
Mind on the sole
My struggle remains
But my insight grows
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Against the grain
We shall remain
Huh yeah steamin' on
Soon become a new boss
Lord know the sun ain't cut
Gain enough glove
Gain enough crowd
Move in tight
Belly white fright
In the sight set
To step to the height
Left in the field now
Lookin' good
Went to this wayward bounce
'Bout to renounce
Some steadfast
Lookin' my way
I heed not my hearsay
I put my trust in my
Own possessions of knowledge itself
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Get yourself into hard love
Guitar
The power of the inner eye
Huh
Leds the strength of we
Go
War
Bounce to the next round
Motion splendid
It bring quality
Now I'm on four sides, see
We dump club a tip
Motion splendid
It bring quality
Now I'm on four sides, see
We dump club a tip
Four sides
Four sides
Four sides
(Repeat)",Dusted,1999
Leftfield,"Dangers in every corner
I have become pure water
I can identify, I close my eyes

I wear my sword at my side
I wear my sword at my side

Cleanse me deep in the fire
I have become pure water

I wear my sword at my side
I wear my sword at my side

I wear my sword at my side
I wear my sword at my side

I have become pure water
I have become pure water
I have become pure water",Swords,1999
Leftfield,"How many ya guys say want freestyle?
There will be no blows not freestyle
This style is not free, this style is expensive alright!!
Hold tight youth

Love of self I possess, through life to death
Yigga y'all, listen it's the up front fresh
My level is seldom seen, few and far between 
Them fools they couldn't douse my keen
Lean to the mean thorough-bred picky-head
Slapped in the face, trapped down I guess
Sunset to sunset, but don't sweat yet
Cool, we don't fret, while the dubs them hold we
I'm picky with precision, I've made my decision now
Death itself can't hold this down
Cause the seeds of progressed, them done get sow
My tough back broke the cane in four
Face flat to the floor but I found the strength
To commence with a brand new sense of self
Euro-zulu, comin' through
Tokyo train style, hip it to the crew

(Down like crumb and we dusted), good job
(Down like crumb and we dusted), good job

'Nuff of dem ah question my rebel-like flex
But I won't waste my breath, I'll let actions speak
Though the speak stand taller than the peak of Everest
I visualize, embrace the progress
Chin-high, puff, just a-step right to it
The choice is, there is no choice but to pursue it
Soul on the mind, mind on the soul
My struggle remains, but my inside grows

(Down like crumb and we dusted), good job
(Down like crumb and we dusted), good job
(Down like crumb and we dusted), good job
(Down like crumb and we dusted)

Against the grain we shall remain, huh
Yeah, steamin' on

(super-con-duper, sub-low to sunday)

Gain enough girth, gain enough ground
Movement tight, planet-wide flight
Inner-sight set to step to the hype
Left-to-the-field now, lookin' good
Wed till this wayward bounce
Proud to announce, I'm steadfast, stuck in my way
I heed not no hearsay, I put my trust in my own perceptions
And knowledge of self

(Down like crumb and we dusted), good job
(Down like crumb and we dusted), good job
(Down like crumb and we dusted), good job
(Down like crumb and we dusted), get yourself into hard life, good job

The power of the inner eye, huh
That's the strength of we
Groove, world, birth to the next realm
Motions splendid, it bring quality
Now my foresight see with 'nuff clarity
Motions splendid, it bring quality
Now my foresight see with 'nuff clarity

[Repeat: x4]
hold tight, hold tight",Dusted [Album Version],2000
Leftfield,"Burn, burn [Repeat x2]

Burn, burn, burn

Open up
Now open up

You lied, you faked
You cheated, you changed the stakes
Magnet toss that pie in the sky
Unrehearsed, let the bubbles burst
All in all, a dreaming circus
A fuel in the tea with parody
Tragedy or comedy
Probably publicity

Open up, make room for me
Now open up, make room for me

Lose myself inside your schemes
Go for the money, honey
Not the screen
Be a movie star, blah blah blah
Go the whole hog
Be bigger than God

Burn Hollywood burn, taking down Tinseltown
Burn Hollywood burn, burn down to the ground
Burn Hollywood burn, burn Hollywood burn
Take down Tinseltown, burn down to the ground

Down, into the ground

Burn, burn, burn
Burn",Open Up [Open Dub],2001
Leftfield,"A million guys they want free style
There will be no blows not freestyle
This style is not free
This style is expensive, alright
Old type jokes
Love me self I possessed
More like to death
Yigga yaw
Yes sir mister upfront crutch
My level is seldom seen
Few and far between
Dem folks they couldn't douse my cane
Learn to the mean
For brad pick 'e had
Slapped in the face
Strapped down
I get sunset to sunset
With no sweat yet
Cooin' our fret
By the doves them hold me
I'm picky with precision
I've made my decision then
Death itself can't hold us down
But the seeds of progress them done get sow My talk back
Broke the cane in four
Face flat to the floor
But then from the stress
To commence with a brand new sense o' sell You old Zulu
Comin' to
Tokyo train stop
Hipper to the crew
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Tougher than my cuts
And my baby like flex
But I won't waste my breath
I let action speak
Though this beat stands taller
Than the peak of Everest
I visualize and breach the progress
Then high pork chest
A bit right to it
The choice is there is no choice
But to pursue it
Soul undermine
Mind on the sole
My struggle remains
But my insight grows
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Against the grain
We shall remain
Huh yeah steamin' on
Soon become a new boss
Lord know the sun ain't cut
Gain enough glove
Gain enough crowd
Move in tight
Belly white fright
In the sight set
To step to the height
Left in the field now
Lookin' good
Went to this wayward bounce
'Bout to renounce
Some steadfast
Lookin' my way
I heed not my hearsay
I put my trust in my
Own possessions of knowledge itself
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Guitar
Down right crim and we dusted
Get yourself into hard love
Guitar
The power of the inner eye
Huh
Leds the strength of we
Go
War
Bounce to the next round
Motion splendid
It bring quality
Now I'm on four sides, see
We dump club a tip
Motion splendid
It bring quality
Now I'm on four sides, see
We dump club a tip
Four sides
Four sides
Four sides
(Repeat)",Dusted (Video),2005
Leftfield,"Burn, burn [Repeat x2]

Burn, burn, burn

Open up
Now open up

You lied, you faked
You cheated, you changed the stakes
Magnet toss that pie in the sky
Unrehearsed, let the bubbles burst
All in all, a dreaming circus
A fuel in the tea with parody
Tragedy or comedy
Probably publicity

Open up, make room for me
Now open up, make room for me

Lose myself inside your schemes
Go for the money, honey
Not the screen
Be a movie star, blah blah blah
Go the whole hog
Be bigger than God

Burn Hollywood burn, taking down Tinseltown
Burn Hollywood burn, burn down to the ground
Burn Hollywood burn, burn Hollywood burn
Take down Tinseltown, burn down to the ground

Down, into the ground

Burn, burn, burn
Burn",Open up (Video),2005
Leftfield,"Sonically we're in control
We're the diamond in your soul
Images come thick and fast
From the future, from the past

The film starts, the film ends,
Nothing is said in between.
Just sudden moments from someone else's story,
Will it ever be the same again?
Hours filled with conversation, no attention paid.
Too distracting convention, no need for friends.
Will it ever be the same again?
Will it ever be the same again?

You're original, with your own path
You're original, got your own way (x2)

Will it ever be the same again? (x2)
I need to hear that again
Because a dream starts, and a dream must end.

My mother told me, don't ever change
You're original, in your own way
My mother told me, don't ever change
You're original, got your own path

You're original (x2)
Will it ever be the same again? (x2)
I need to hear that again
Because a dream starts, and a dream must end.

You're original (x5)",Original (Video),2005
Leftfield,"This must be underwater love
The way I feel it slipping all over me
This must be underwater love
The way I feel it

O que que é esse amor, d'água
Deve sentir muito parecido a esse amor
O que que é esse amor, d'água
Deve sentir muito parecido a esse amor

Esse amor com paixão, ai
Esse amor com paixão, ai que coisa

After the rain comes sun
After the sun comes rain again
After the rain comes sun
After the sun comes rain again
After the rain comes sun
After the sun comes rain again

This must be underwater love
The way I feel it slipping all over me
This must be underwater love
The way I feel it

O que que é esse amor, d'água
Eu sei que eu não quero mais nada

Follow me now
To a place you only dreamt of
Before I came along

When I first saw you
I was deep in clear blue water
The sun was shining
Calling me to come and see you
I touched your soft skin
And you jumped in with your eyes closed
And a smile upon your face
Você vem, você cai
Você vem e cai
E vem aqui pra cá
Porque eu quero te beijar na sua boca
Que coisa louca
Vem aqui pra cá
Eu quero te beijar na sua boca
Ô que boca gostosa

After the rain comes sun
After the sun comes rain again
After the rain comes sun
After the sun comes rain again
Cai, cai e tudo tudo cai
E tudo cai pra lá e pra cá
Pra lá e pra cá
E vamos nadar
E vamos nadar e tudo tudo dá

This must be underwater love
The way I feel it slipping all over me
This must be underwater love
The way I feel it, oh",Underwater Love,2010
Leftfield & Lydon,"Burn burn, burn burn
Burn burn burn

Open up, now open up

You lied, you faked, you cheated, you changed the stakes
Magnet toss that pie in the sky, unrehearsed, let the bubbles burst
All in all, a three-ring circus of unity with parody
Tragedy or comedy, probably publicity

Open up, make room for me
Now open up, make room for me

Lose myself, inside your schemes
Go for the money, honey, not the screen
Be a movie star, blah blah blah
Go the whole hog, be bigger than God

Burn Hollywood burn, taking down Tinseltown
Burn Hollywood burn, burn down into the ground
Burn Hollywood burn, burn Hollywood burn
Take down Tinseltown, burn down to the ground

Down, into the ground

Burn burn burn
Burn burn burn
Burn burn burn",Open Up,2000
