Band,Lyrics,Song,Year
Oba Oba Samba House,"'Tô por aí, por toda a cidade
Curtindo saudade, 'tô por aí
No último volume o som do carro
Um gole de cerveja, um cigarro
Olhar perdido em alta madrugada
'Tô por aí

Pra onde ir, pra quem sorrir?
Em cada esquina aumenta a minha solidão
Meu desejo procurando Outra emoção
'Tô por aí, vou por aí

Eu morro de amor por ela
E ela nem aí (ela nem aí)
Saudade rasgando o peito
Pra onde ir?

Eu morro de amor por ela
E ela nem aí (ela nem aí)
Noite fria madrugada, 'tô por aí
Vou por aí, pra onde ir?

'Tô por aí, pra quem sorrir?
Em cada esquina aumenta a minha solidão
Meu desejo procurando Outra emoção
'Tô por aí, vou por aí

Eu morro de amor por ela
E ela nem aí (ela nem aí)
Saudade rasgando o peito
Pra onde ir?

Eu morro de amor por ela
E ela nem aí (ela nem aí)
Noite fria madrugada, 'tô por aí
Vou por aí, pra onde ir?",To Por Ai,2018
Oba Oba Samba House,"Lalalaiá
E lalalaiá
Lalalaiá

Você pode encontrar muitos amores
Mas ninguém vai te dar o que eu te dei
Podem até te dar algum prazer
Mas posso até jurar, você vai ver
Que ninguém vai te amar como eu te amei

Você pode provar milhões de beijos
Mas sei que você vai lembrar de mim
Pois sempre que um outro te tocar
Na hora você pode se entregar
Mas não vai me esquecer nem mesmo assim

Eu vou ficar
Guardado no seu coração
Na noite fria solidão
Saudade vai chamar meu nome
Eu vou ficar
Num verso triste de paixão
Em cada sonho de verão
No toque do seu telefone
Você vai ver!

Lalalaiá
Bate na palma e lalalaiá
Lalalaiá
E lalalaiá
Lalalaiá
E bate na palma e lalalaiá
Lalalaiá

Você pode provar milhões de beijos
Mas sei que você vai lembrar de mim
Pois sempre que um outro te tocar
Na hora você pode se entregar
Mas não vai me esquecer nem mesmo assim

Eu vou ficar
Guardado no seu coração
Na noite fria solidão
Saudade vai chamar meu nome
Eu vou ficar
Num verso triste de paixão
Em cada sonho de verão
No toque do seu telefone

Eu vou ficar
Guardado no seu coração
Na noite fria solidão
Saudade vai chamar meu nome
Eu vou ficar
Num verso triste de paixão
Em cada sonho de verão
No toque do seu telefone
Você vai ver

Lalalaiá
Bate na palma e lalalaiá
Lalalaiá
E lalalaiá
Lalalaiá
E bate na palma e lalalaiá
Lalalaiá",Você Vai Ver,2018
Oba Oba Samba House,"As luzes da cidade acesas
Clareando a foto sobre a mesa 
E eu comigo aqui trancado 
Nesse apartamento 

Olhando o brilho dos faróis
Eu me pego a pensar em nós 
Voando na velocidade 
Do meu pensamento

E saio a te procurar 
Nas esquinas, em qualquer lugar 
E as vezes chego a te encontrar 
Num gole de cerveja

E quando vem a lucidez 
Estou sozinho outra vez
E entao volto a conversar 
Com minha tristeza 

Vou chorar, desculpe mas eu vou chorar 
Não ligue, se eu não te ligar
Faz parte dessa solidão
Vou chorar, desculpe mas eu vou chorar 
Na hora em que você voltar
Perdoe o meu coração

As luzes da cidade acesas
Clareando a foto sobre a mesa 
E eu comigo aqui trancado 
Nesse apartamento 

Olhando o brilho dos faróis
Eu me pego a pensar em nós 
Voando na velocidade 
Do meu pensamento

E saio a te procurar 
Nas esquinas, em qualquer lugar 
E as vezes chego a te encontrar 
Num gole de cerveja

E quando vem a lucidez 
Estou sozinho outra vez
E entao volto a conversar 
Com minha tristeza 

Vou chorar, desculpe mas eu vou chorar 
Não ligue, se eu não te ligar
Faz parte dessa solidão
Vou chorar, desculpe mas eu vou chorar 
Na hora em que você voltar
Perdoe o meu coração

Vou chorar, desculpe mas eu vou chorar 
Não ligue, se eu não te ligar
Faz parte dessa solidão
Vou chorar, desculpe mas eu vou chorar 
Na hora em que você voltar
Perdoe o meu coração","Desculpe, Mas Eu Vou Chorar",2018
Oba Oba Samba House,"Não há disfarce nesse teu olhar
Incendeia o meu coração
Esse desejo te revelará
Em um simples gesto qual será sua intenção

Eu só quero que você entenda
Que o meu sentimento é verdadeiro
Não há mistérios quando o amor chegar

Seu olhar foi de encontro ao meu
E o meu destino está junto ao teu
Meu vício, mania
Eu desvendei os mistérios do seu coração

Seu olhar foi de encontro ao meu
E o meu destino está junto ao teu
Meu vício, mania
Eu desvendei os mistérios do seu coração

Oh oh, oh oh oh oh
Oh oh, oh oh oh oh

Você já percebeu que quando eu te vejo eu perco o chão?
Que o simples fato de te ouvir me faz perder toda razão
Quando você chega minha mão transpira
Minha noite brilha eu já não sei o que fazer
Já vi que esse lance 'tá ficando chato
Pois até meus atos não consigo mais conter
Não ligo se você nem 'tá ligando
Nem tão pouco se importando
Mesmo assim vou te dizer

Já dei tempo ao tempo
Mas o tempo não me ajuda
Se tento te esquecer
Só faço te querer
'Tá no meu pensamento
Sentimento que não muda
'To louco pra te ver
Só quero amar você

Já dei tempo ao tempo
Mas o tempo não me ajuda
Se tento te esquecer
Só faço te querer
'Tá no meu pensamento
Sentimento que não muda
'To louco pra te ver
Só quero amar você

Só quero amar você

Não ligo se você nem 'tá ligando
Nem tão pouco se importando
Mesmo assim vou te dizer

Já dei tempo ao tempo
Mas o tempo não me ajuda
Se tento te esquecer
Só faço te querer
'Tá no meu pensamento
Sentimento que não muda
'To louco pra te ver
Só quero amar você

Já dei tempo ao tempo
Mas o tempo não me ajuda
Se tento te esquecer
Só faço te querer
'Tá no meu pensamento
Sentimento que não muda
'To louco pra te ver
Só quero amar você

No Pagonejo do Oba Oba eh eh eh eh",Mistérios/Tempo Ao Tempo,2018
Oba Oba Samba House,"Passou da conta agora chega
Está escrito em meu olhar
Um sentimento quando acaba
Coração então desaba
Dá vontade de chorar

O beijo não é mais gostoso
Fazer amor não dá prazer
Já não te sinto em meu abraço
Só eu sei o que que eu passo
Com essa falta de você

Vai amanhecer
E dessa vez vou acordar sozinho
Vai ser melhor pra nós
Vai ser melhor pra mim
Vai ser melhor assim

Vai, vou te esquecer
Se você já não me quer mais na sua vida
Eu vou lembrar você
Mas tenho que esquecer
Nossos caminhos já não tem outra saída

O beijo não é mais gostoso
Fazer amor não dá prazer
Já não te sinto em meu abraço
Só eu sei o que, que eu passo
Com essa falta de você


Vai amanhecer
E dessa vez eu quero acordar sozinho
Vai ser melhor pra nós
Vai ser melhor pra mim
Vai ser melhor assim

Vai, vou te esquecer
Se você já não me quer mais na sua vida
Eu vou lembrar você
Mas tenho que esquecer
Nossos caminhos já não tem outra saída (outra saída)

Outra saída",Passou Da Conta,2018
Obacha,"Die Haze Knolle lockt, verführt zum Rauchen
ich will den Druck im Kopf und glühende Augen
Haze so Lila wie die Kuh von Milka 
sehe schon wieder die Kuh von Milka?! 
Jucken in der Lunge bringt mich zum Gras wickeln 
Grünes ruft wie 'ne Latina mit Arsch und Titten
Leute haben Stress mit Weed , fragen wegen Gras 
während ich schon Fresskick schieb auf Häagen Dazs.
Dein Kokolores kommt mir nich in die Tüte 
Bruda nimm mein Haze macht dicht und nich müde
Jetzt hast du Laberflash 
hör auf zu Texten überlass es lieber Frauen die Flat SMSen
Passt du nich auf hast du keinen Krümel schiebst abfuck wie Chinese über kleinen Lümmel  deshalb solltest du auf eine Regel achten zähl so viele Knospen du kannst bevor du schmachtest

Orange Haare und die Hellgrüne Haut
hol aus der Bauchtasche von Eastpak Tüten raus
Die gewählte Knospe riecht wie Käse mit Kotze 
wenn ich rauche sind die Augen wie bei Chinesen geschlossen
Ok, ich mach den Klebestreifen zu
aktiver THC-Gehalt durch Haze in meine Blut Nuttö
Kiffen ist gesünder als Obst und Gemüse 
deshalb pief ich täglich V8-Auspuff große Dübel
Wenn ich die Knospe aufmache riecht's wie das Arschlosch einer Südamerikanerin (Dschungelgeräusche)
Dein billiges Hanf mit Holzstängeln is Tabu
ich rauch lieber mein Hasch mit Goldstempel aus Kabul
Is' jut, rauch mit, lass mal dein 5er stecken
ein Zug reicht aus und du wirst Rückwärts sprechen
Habe die klebrigste Pflanze und Drogengeld
deshalb bin ich bewaffnet mit Crunchchips und Chocomel

Harz 4 , Harz 4 , Ha Ha Ha Ha Harz nich ein,zwei,drei sondern vier!
Harz 4 , Harz 4 , Ha Ha Ha Ha Harz nich ein,zwei,drei sondern vier!
Harz 4 , Harz 4 , Ha Ha Ha Ha Harz nich ein,zwei,drei sondern vier!
Harz 4 , Harz 4 , Ha Ha Ha Ha Harz nich ein,zwei,drei sondern vier!

Ahh , Obacha, ich rauch ein Blunt 
weg mit Kirschengeschmack, Grabis wird bei Kanacken im Viertel verpackt
Wo ich wohne und mir dann vom Chinamann 
(? für Teller pack von deinem Packet wieder 4 Viertel ab?)
Glänzende Knollen ohne Stängel bekommen ?
Fresskicks mit Cola,Chips & Mandelpralinen jeder 
um mich rum will vom Hase mal ziehen, ah
Blueberry Cheesy Haze , dicke Lachkicks 
im Chatroulette mit Ay Yildiz Base..
Wir sind streunende Köter die Träume gestört haben 
Menschen die nix tun sondern Bäume verkörpern
Druck in der Lunge durch THC intus jeder is auf Turkey 
und ein Dicker geht Dick plus
Hab bock auf Schokomuffin mit Kokosraspeln 
bin viel zu dicht und sehe schon Hologramme!",Harz 4,2013
Obadiah Parker,"My baby don't mess around
Because she loves me so
And this I know for sure

But does she really wanna
But can't stand to see me
Walk out the door

I can't stand to fight the feeling
'Cause the thought alone
Is killing me right now

I thank god for mom and dad
For sticking two together
'Cause we don't know how

Hey ya
Hey ya
Hey ya
Hey ya

You think you got it
Oh you think you got it
But got it just don't get it
Till there's nothing at all

We get together
Oh we get together
But separate's always better
When there's feelings involved

If what they say that
""Nothing is forever""
Then what makes, then what makes, then what makes
Love the exception

So why oh why oh why oh why oh why oh
Are we so in denial
When we know we're not happy here

Hey ya
Hey ya
Hey ya
Hey ya
Hey ya
Hey ya
Hey ya
Hey ya

Now alright now fellas
Oh what's cooler than being cool
I can't hear ya oh no
I said what's cooler than being cool

And alright alright alright alright
Alright alright alright alright alright
Alright alright
Alright now ladies

We're gonna break it down in just a few seconds here
Don't make me break it down for nothing
I wanna se ya all on your all's baddest behavior

I say lend me some sugar
I am your neighbor

Shake it
Shake shake shake it
Shake shake shake it
Shake shake shake it shake it shake it
Shake shake shake it like a Polaroid
Shake it
Shake shake shake it
Shake shake shake it
Shake shake shake it shake it shake it
Shake shake shake it like a Polaroid picture now
Shake it
Oh no shake it
Shake shake shake it shake it shake it
Shake shake shake it like a Polaroid picture now
Shake it
I say shake it
Shake shake shake it shake it
Oh no shake it up and shake it up

And hey ya
Hey ya
Hey ya
Hey ya
Whoah no hey ya
Hey ya
Whoah no hey ya
Hey ya
Hey ya
Hey ya",Hey Ya,2007
Obdulio Morales,"Yo soy el punto cubano
Que en La Manigua vivía
Cuando el mambí se batía
Con el machete en la mano
Con el machete en la mano

Tengo un poder soberano
Que me lo dio la sábana
De cantarle a la mañana
Brindándole mi saludo
A la palma, y al escudo
Y a mi bandera cubana, y a mi bandera cubana

Ay por eso canto a las flores
Y a la mañana que inspira
Ay le canto a Cuba querida
La tierra de mis amores
Ay le canto a Cuba querida
La tierra de mis amores

Soy la linda melodía
Que en el campestre retiro
Siempre le llevo al guajiro
La esperanza y la alegría
La esperanza y la alegría

En noches de romería
Inspiro a los trovadores
Cantantes y bailadores
Gozan con el zapateo
Y se olvidan de Morfeo
Para tributarme honores
Para tributarme honores

Ay por eso canto a las flores
Y a la mañana que inspira
Ay le canto a Cuba querida
La tierra de mis amores
Ay le canto a Cuba querida
La tierra de mis amores

Ahora me encuentro en La Habana
Entre orquestas y he gustado,
De cha-cha-chá disfrazado
Pongo una nota cubana
Pongo una nota cubana

Aquí como en la sabana
Mi música espiritual
Viene del cañaveral
Representando al mambí
A la tierra de Martí
Y a la enseña nacional
Y a la enseña nacional

Ay por eso canto a las flores
Y a la mañana que inspira
Ay le canto a Cuba querida
La tierra de mis amores
Ay le canto a Cuba querida
La tierra de mis amores",Yo Soy el Punto Cubano,1995
Oberhofer,"Oh oh
Oh oh

You're pushing me away from you
And there's nothing I can do
And I can't fight all of your battles for you

You're pushing me away from you
Oh and I know what I'll do
I'll ?
So I can get out of this mess

Ooh
Oh ooh

So I'll call you mine ?

You're pushing me away from you
And there's nothing I can do
And I can't fight all of your battles for you

You're pushing me away from you
Oh and I know what I'll do
Yeah, I know what I'll do
I know what I'll do

I'll get you out of my mind
I'll get you out of my mind
I'll get you out of my mind
Get you out of my mind

Shh!

Ooh
Ooh

You're pushing me away from you
And there's nothing I can do
And I can't fight all of your battles for you

You're pushing me away from you
Oh yeah, I know what I'll do

I'll get you right
Give you a ride
I'll get you right
Give you a ride
I'll get you right
Give you a ride
Outta town",Away Frm U,2011
Oberhofer,"OH I dont knoOw
Where I stand.
I hope you got my noOte
Buried in the sand
And girl I ho-O-ope your alright,
'Cause girl I kno-O-ow
I know ya!
Inside, outside, inside, outside
Who-O-oa! Inside, outside
Girl I hope your alright,
'Cause I know,I know ya!
Inside, outside, inside, outside
Whoa! Girl take me home!
Oh!.. I know oOOOoOOOo
We'll goOOo, We'll gOooO
But oh! I hope oO0oO
We'll grow, we'll grow, we'll grow.

I hope you know this
That I'm in love!
You could get any...anything you want
And oO0oO0oO I'm running,
Away!
I hope yoOOour running to!
You shine like goOOoOold
You shine like goOOoOold
You shine like goOOoOold
Like gold!
Oo0oO0oO!
You shine like gold
Like gold
Oo0oO0o!
WHOAH! WOoO!

And now I'm walking.. on the land
I can feel the heEat! In my hand
And oOOOoOOOo I'm falling,
Away
I hope you'll stay!
You shine like goOOOoOld!
You shine like goOOOoOld!
You shine like goOOOoOld!
Like gold!
Oo0Oo0oO!
You shine like gold
Like gold
Oo0Oo0oO
You shine like gold
Like gold 
Like gold 
Like gold 
You shine like gold
Like goOOOoOld!

You shine like gold 
You shine like gold 
You shine like gold 
You shine like gold 

You shine like gold 
You shine like gold 
You shine like gold 
You shine like gold 

You shine like OOooOoOO 
You shine like OOooOoOO 
You shine like OOooOoOO 
You shine like OOooOoOO 
You shine like OoOoOOo! 00000! oooooo!
OOooOOOo!
OOooOOOo!
OOooOOOo!

OOooOOOo!
OOooOOOo!
OOooOOOo!

OOooOOOo!
OOooOOOo!
OOooOOOo!",Gold,2012
