Band,Lyrics,Song,Year
Frankie Lymon & the Teenagers,"Little bitty pretty one
Come on and talk-a to me
A-lovey dovey dovey one
Come sit down on my knee

Tell you a story
Happened long time ago
A-little bitty pretty one
I've been watchin you grow",Little Bitty Pretty One,1995
Frankie Lymon & the Teenagers,"Well, buzz, buzz, buzz goes the bumble bee
Tweele, deedle, dee goes the bird
But the sound of your little voice, darling
Is the sweetest sound I've ever heard

I've seen the beauty of the red, red rose
Seen the beauty when the sky is blue
Seen the beauty of the evening sunset
But the beauty of you
Sweet as the honey from the honeycomb
Sweet are the grapes from the vine
But there's nothing as sweet as you, darling
And I hope someday you'll be mine

Well, buzz, buzz, buzz goes the bumble bee
Tweele, deedle, dee goes the bird
But the sound of your little voice, darling
Is the sweetest sound I've ever heard

I've seen the beauty of the red, red rose
Seen the beauty when the sky is blue
Seen the beauty of the evening sunset
But the beauty of you
Sweet as the honey from the honeycomb
Sweet are the grapes from the vine
But there's nothing as sweet as you, darling
And I hope someday you'll be mine
Hope someday you'll be mine
Hope someday you'll be mine
Hope someday you'll be mine
",Buzz Buzz Buzz,1997
Frankie Lymon & the Teenagers,"Took a walk and passed your house late last night
All the shades were pulled and drawn way down tight
From within, the dim light cast two silhouettes on the shade
Oh what a lovely couple they made

Put his arms around your waist, held you tight
Kisses I could almost taste in the night
Wondered why I'm not the guy who's silhouette's on the shade
I couldn't hide the tears in my eyes

Ah ah ah ah ah ah ah...
Ah ah ah ah ah ah ah...

Lost control and rang your bell, I was sore
Let me in or else I'll beat down your door
When two strangers who have been two silhouettes on the shade
oh what a shock ""you're on the wrong block""

Rushed out to your house with wings on my feet
Loved you like I'd never loved you, my sweet
Vowed that you and I would be two silhouettes on the shade
All of our days, two silhouettes on the shade

Ah ah ah ah ah ah ah...
Ah ah ah ah ah ah ah...
",Silhouettes,1997
Frankie Lymon & the Teenagers,"When they begin the beguine
It brings back the sound of music so tender,
It brings back a night of tropical splendor,
It brings back a memory ever green.
I'm with you once more under the stars,
And down by the shore an orchestra's playing
And even the palms seem to be swaying
When they begin the beguine.
To live it again is past all endeavor,
Except when that tune clutches my heart,
And there we are, swearing to love forever,
And promising never, never to part.
What moments divine, what rapture serene,
Till clouds came along to disperse the joys we had tasted,
And now when I hear people curse the chance that was wasted,
I know but too well what they mean;
So don't let them begin the beguine
Let the love that was once a fire remain an ember;
Let it sleep like the dead desire I only remember
When they begin the beguine.
Oh yes, let them begin the beguine, make them play
Till the stars that were there before return above you,
Till you whisper to me once more,
Darling, I love you!
And we suddenly know What heaven we're in,
When they begin the beguine",Begin the Beguine,1997
Frankie Lymon & the Teenagers,"Must you dance every dance with the same fortunate man?
You have danced with him since the music began.
Won't you change partners and dance with me?
Must you dance quite so close with your lips touching his
face?
Can't you see
I'm longing to be in his place?
Won't you change partners and dance with me?
Ask him to sit this one out. while you're alone,
I'll tell the waiter to tell him he's wanted on the
telephone.
You've been locked in his arms ever since heaven-knows-when.
Won't you change partners and then,
You may never want to change partners again.",Change Partners,1997
Frankie Lymon & the Teenagers,"Well buzz buzz buzz goes the bumble bee
A twiddledeedledee goes a bird
But the sound of your little voice, darling,
Its the sweetest sound Ive ever heard.
Well, Ive seen the beauty of the red, red rose,
Seen the beauty when the skies are blue,
Seen the beauty of the evening sunset- but the beauty of you!
Sweet is the honey from the honeycomb,
Sweet are the grapes of a vine,
But theres nothing as sweet as you, darling,
And I hope some day youll be mine!",Diana,1997
Frankie Lymon & the Teenagers,"
Footsteps, Footsteps, Footsteps, Footsteps,
Why did ya say goodbye to me
And now I'm lonely as could be?
And as I feel a teardrop fall,
I hear your footsteps down the hall
 
Walkin' away from me.
Why did ya say goodbye?
Why did ya make me cry?
Now ev'ry day I wonder 
Why, why, a-why, why, why, why?
 
You're such a haunting memory,
I pray that you'll come back to me?
But as I say my evening pray'rs,
I hear your footsteps on the stairs,
 
Walkin' away from me.
Why did ya say goodbye?
Why did ya make me cry?
Now ev'ry day I wonder 
Why, why, a-why, why, why, why?
Footsteps, Footsteps, Footsteps, Footsteps, Footsteps.
 

",Footsteps,1997
Frankie Lymon & the Teenagers,"The moon was all aglow
But heaven was in your eyes
The night that you told me
Those little white lies

The stars all seemed to know
You didn't mean all those sighs
The night that you told me
Those little white lies

I try, but there's no forgetting
When evenin' appears
I sigh but there's no regretting
In spite of my tears

Who wouldn't believe those lips
Who wouldn't believe those eyes
The night that you told me
Those little white lies

(Instrumental Break)

I try, but there's no forgetting
When evenin' appears
I sigh but there's no regretting
In spite of my tears

The Devil was in your heart
But Heaven was in your eyes
The night that you told me
Those little white lies
Those lies
Teeny-weeny little white lies",Fortunate Fellow,1997
Frankie Lymon & the Teenagers,"The warden threw a party in the county jail.
The prison band was there and they began to wail.
The band was jumpin' and the joint began to swing.
You should've heard those knocked out jailbirds sing.
Lets rock, everybody, lets rock.
Everybody in the whole cell block
Was dancin' to the jailhouse rock.

Spider Murphy played the tenor saxophone,
Little Joe was blowin' on the slide trombone.
The drummer boy from Illinois went crash, boom, bang,
The whole rhythm section was the purple gang.
Lets rock, everybody, lets rock.
Everybody in the whole cell block
Was dancin' to the jailhouse rock.

Number forty-seven said to number three:
You're the cutest jailbird I ever did see.
I sure would be delighted with your company,
Come on and do the jailhouse rock with me.
Lets rock, everybody, lets rock.
Everybody in the whole cell block
Was dancin' to the jailhouse rock.

The sad sack was a sittin' on a block of stone
Way over in the corner weepin' all alone.
The warden said, hey, buddy, don't you be no square.
If you can't find a partner use a wooden chair.
Lets rock, everybody, lets rock.
Everybody in the whole cell block
Was dancin' to the jailhouse rock.

Shifty Henry said to bugs, for heavens sake,
No ones lookin', now's our chance to make a break.
Bugsy turned to shifty and he said, nix nix,
I wanna stick around a while and get my kicks.
Lets rock, everybody, lets rock.
Everybody in the whole cell block
Was dancin' to the jailhouse rock.",Jailhouse Rock,1997
Frankie Lymon & the Teenagers,"The moon was all aglow
But heaven was in your eyes
The night that you told me
Those little white lies

The stars all seemed to know
You didn't mean all those sighs
The night that you told me
Those little white lies

I try, but there's no forgetting
When evenin' appears
I sigh but there's no regretting
In spite of my tears

Who wouldn't believe those lips
Who wouldn't believe those eyes
The night that you told me
Those little white lies

I try, but there's no forgetting
When evenin' appears
I sigh but there's no regretting
In spite of my tears

The Devil was in your heart
But Heaven was in your eyes
The night that you told me
Those little white lies
Those lies
Teeny-weeny little white lies",Little White Lies,1997
