Band,Lyrics,Song,Year
Softies,"I've been away and suddenly
you're a poet musing my return
what I did while I was gone
is none of your concern
you can write that I have changed
from how I was back then
just don't think that you could ever cry to me again

you can add this to your growing list
of heartfelt disappointment worn
like charms around your wrist

you're taking pictures every time I turn away
cutting pasting and making fun of everything I say
you can tell the whole wide world I don't know anything
just remember that everything I say I might not mean

you can add this to your growing list
of heartfelt disappointment worn
like charms around your wrist

and it's so sad if I was all you had
that wasn't how I planned it
it doesn't help you to demand it
if it's not there

you can add this to your growing list
of heartfelt disappointment worn
like charms around your wrist
you can add this to your growing list
of heartfelt disappointment worn
like charms around your wrist


 ",Charms Around Your Wrist,1995
Softies,"how could I let you do this again
how could I let myself be sucked into this thing
called friends
how could I let you hurt me this way
torturing myself day after day after day
you'd have thought I'd learned by now
want to let you go but don't know how

how could I let you kiss me like that
all of my hopes up only to be squashed flat
how could I think that you'd love me too
you're just a scared boy, the only kind that will do
I hope you'll soon lose your charm
that might save my heart from harm


",Could I,1995
Softies,"something you said is on my mind
I'm the one you thought you'd never find
a sudden coastal holiday makes you see me in a
different way
your voice sounds so hollow
I'm glad to have you following me

listing off my favorite things
you say I have too many dreams
but first I wished and now it's true
I'm becoming awfully fond of you
your voice sounds so hollow
I'm glad to have you following me

you didn't know me and still you called
I didn't find it strange at all
seeming like the thing to do
I knew it then and so did you
your voice was so hollow
I'm glad you've come to follow me
follow me, follow me
follow me, follow me

",Follow Me,1995
Softies,"last time I wrote you I meant to say sorry
I didn't mean for your eyes to get starry
trying to say it got stuck in my throat
but I meant every word that I wrote

next time I see you I'm sure you'll be better
easily past the effects of my letter
it looks not so sad written down
and it lessens with each passing town

it's fragile
fragile like you
like you

breaking your heart was not what I hoped for
I've said too much and can't possibly say more
maybe that's not being fair
so it's lucky I'm here and you're there

put it inside your cigar box forever
and maybe someday you'll forgive me for never
doing what you wanted most
but you can't send true love through the post

it's fragile
fragile like you
like you

","Fragile, Don't Crush",1995
Softies,"fireworks the night that we were going
to meet tiffany
flashbulbs popped and all the stars
fell into the sea
or was it a river you were walking
single file with me
oh my goodness what a charming personality

heart condition, you give me a heart condition

my days are full and nights are planned but I just
want to be with you
let's go out and shoplift low top converse tennis shoes
hey I heard your favorite colors
are brown and baby blue
or I mean it when I say that this
brand new love is true

heart condition, you give me a heart condition

my head is in the clouds and I'm not even tall
you're the one for me, boy there's no doubt at all

heart condition, you give me a heart condition

",Heart Condition,1995
Softies,"packing boxes all night
reading letters from you for the last time
for real
leaving you behind was easy
now I know how little you feel

now I wasted all my wishes on you
I have nothing left to gain
so goodbye, wishing you well and hello rain
I made a paper boat and watched it going down the drain
so goodbye, wishing you well and hello rain

thought I'd thrown them all away
finding one last souvenir behind
my bureau drawer
feeling sad all on my own
I don't need you for that anymore

and I wasted all my wishes on you
I have nothing left to gain
so goodbye, wishing you well and hello rain
I made a paper boat and watched it going down the drain
so goodbye, wishing you well and hello rain

you can't stand to see me losing
all my precious sinlessness
now my heart is out of your hands
you couldn't possibly want it back
any less

now I wasted all my wishes on you
I have nothing left to gain
so goodbye, wishing you well and hello rain
I made a paper boat and watched it going down the drain
so goodbye, wishing you well and hello rain
goodbye, wishing you well and hello rain 

",Hello Rain,1995
Softies,"there's no competing with him
I can't keep you warm like that
I can't love you the way he does
I can only love you more

there's no convincing me
that you'll still talk to me like you did
I can't bear to see you like this
it makes me love you more

and more than anything ever
you're beautiful and always so clever
you're everything good, I hope that I might be
I hope he sees even half of what I see

there's nothing keeping you with me
you can go away with him
there's no sense in rubbing it in
it makes me love you more

I can't compete with that boy
I can't make you feel like that
I can't love you the way he does
I can only love you more

and more each time you ignore me
this jealousy is starting to bore me
you can have him and I'll have my own
or maybe I'd just rather end up alone

",I Love You More,1995
Softies,"you're a sure sign of heaven above
and you're past the line between I like and I love
but I'm trusting you to always be mine and be true

and there's no reason we can't call it what it is
it's love it's love, it's love it's love

there's a good chance any time of the day
I'll be thinking of you in the nicest way
I haven't slept in days and I know that I'll feel this always

and there's no reason we can't call it what it is
it's love it's love, it's love it's love

I can't help but tell everyone
this is the best thing I've ever done
I owe you everything
you turned my winter to spring
this must be love
",It's Love,1995
Softies,"on a perfect afternoon
thinking you would be there soon
by the evening time
it was obvious you were no longer mine

you should have written, you might have called
you should have never led me on at all
but you were always a few days ahead of me
and there was always someone else instead of me
instead of me

sitting perfectly still
barely fighting off the chill
feeling cold, feeling dumb
it was becoming clear that you wouldn't come

you should have written, you might have called
you should have never made this plan at all
but you were always a few days ahead of me
and there was always someone else instead of me
instead of me
",Perfect Afternoon,1995
Softies,"since you asked me not to go I won't
but if you asked me if I know why
I'd have to say I don't

so silly me I thought you were the one
silly me are you having fun
and a promise is a promise still
if I have to stay up all night I will
waiting here in the dark until you tell

you're stumbling over what you say
and if I haven't hurt your feelings then
why do you act this way

so silly me I thought you were the one
silly me are you having fun
and a promise is a promise still
if I have to stay up all night I will
waiting here in the dark until you...

tell me when did this get old
when did you get so cold
I'm losing trying to figure how
and please don't try to spare my heart
it's much too late to start
caring what I'm feeling now

excuse me if I've lost my smile
I'm a little disappointed and this
might take me a while

so silly me I thought you were the one
silly me are you having fun
and a promise is a promise still
if I have to stay up all night I will
waiting here in the dark until you tell
until you tell
until you tell


",Until You Tell,1995
Softies,"He put her heart into his pocket
He didn't think to give it back
She didn't do a thing to stop it
Just one less thing now to unpack

Oh, now she's home
And since he never calls her
Then he'll never have to know

He drove away to watch the sunrise
She only saw it set away
He doesn't think of her the way she thinks of him
He fell asleep, she stayed awake

Oh, now she's home
And since he never calls her
Then he'll never have to know

She tries to write him a letter
All she can write is ""I love you""
This envelope will never make it to the postbox
She's feeling stupid and confused

Oh, now she's home
And since he never calls her
Then he'll never have to know...",He'll Never Have to Know,1996
Softies,"You're as skittish as me and I can see
The mirror image of fear in your eyes
As skittish as me and I can see
You're shy and scared and weird, you're so fucked up
You're perfect for me, can't you see
It couldn't be, that's why you appeal so much to me

You're as skittish as me, can't you see
If you show me you like me, it'll give me the creeps
As skittish as me, can't you see
I'm shy and scared and weird, I'm so fucked up
The only way it could be, can't you see
It couldn't be, that's why you appeal so much to me

Things seem so much better now that we're just friends
Although this feeling for you never seems to end

You're as skittish as me and I'd be pleased
If you'd admit you need some therapy
As skittish as me, can't you see
We're shy and scared and weird, we're so fucked up
You're perfect for me, can't you see
It couldn't be, that's why you appeal so much to me
That's why you appeal so much to me",As Skittish as Me,1996
