Band,Lyrics,Song,Year
Soulja Slim,"[C-Murder]
Niggas (what?)
Would you ride for the cause? (hell yeah!)
Would you die for the cause? (fuckin right!)
How many niggas would ride and die for you? (we riders!)

My name manifest pain to my enemies 
Holler see-Murder and bring bitches to their knees
Violent killers ready for blood marches 
Convicted murderers with open drug charges
Strapped with semi autos and po-po's
And nickle plated slug nose and we left the Calli cause
We made niggas, raised in ghetto's and slums
Totin chips and A-K's, money round drugs (ha)
Shoot first, and leave them standing in their shoes
We TRU niggas, bounded by blood and tatooes
Infiltrating my click, fool it ain't gonna happen
Us niggas been gettin paid before we started rapping
Situation getting sticky, cause the ???? the phone
Here comes the brigade, aiming straight for your home
ain't No Limit to the motherfucking thang, we a click
We rowdy, many niggas in the TRU click

[Chorus]
We riders
No Limit niggas
We riders 
We TRU niggas
We riders
We real niggas
We riders
We thug niggas (2X)

How many niggas want to ride and get paid
I plan to sell a hundred million records in four days
Gangstas make the world go round
But TRU niggas make gangsta shit go down
We come in your set flip your dope and get rich
Take over your block and your spot with number one hits
Money and power, ha, give me the world
Cause after dollars no cents, only time will tell
Ha, I'm goin through somethangs, fool, so stop hatin
You live for weed and money, I live for greens and bacon
And I ain't takin no shorts with my ghetto d
I stick to plan be	 and keep my eyes on my enemies
And if you want some nigga come and get some
We ride bourbans and llacs when its time to attack
So throw em up if you a real soldier
I'll make you say uhhhhh, I thought I told ya

Chorus 2X",Riders,2013
Soulja Slim,"[Featuring Mac Mr. Serv On] 
[C Murder] 
Yeah check this shit out. This is for all my real tank dogs 
My No Limit soldiers out there buying my shit 
Ya know this is for you you hear me? 
Show me love 
When you see me on the TV show me love 
On the video 
I got a tank around my chest representing my home 
I'm asking all the haters to leave me alone 
And uh much love to the calliope 
I'm at the Soul Train awards representing my court 
I did a show up in Texas with facing the boys 
South park, fifth ward, nigga bringing the noise 
Front row, nigga tatooed with TRU on his arm 
That's props, that's why I put it in this song 
Went to Cleveland for a three day tour 
At the party at the tele couldn't take no more 
My autograph sessions at the main event 
Thanking all my friends for the money they spent 
At the radio they loving my beats 
Ninety-three while we be mean green streats 
And my success goes to the man above 
But uh, I'd like to thank my fans for showing me love 
Show me love 
All my niggas on the southside 
Show me love 
All my niggas on the northside 
Show me love 
All my niggas on the eastside 
Show me love 
All my niggas on the westside 
[Mac] 
When I was underground everybody down 
Everybody show me love, cause I share common ground 
With those niggas that was broke they laughed and joked 
Them niggas was broke too but I'm a rapper so they think I'm not 
supposed to 
But they still on my team cause I got fame 
And everywhere I go people be yappin my name 
Yeah I know Mac, we go back, me and that nigga tight 
As a matter of fact he slept at my house the other night 
It's cool I let a lot of shit go cause I'm ambitious 
When I'm fed up, nigga, I'm vicious 
Hard to stay focused around these motherfucking locusts 
And not to mention all the cochroaches 
Crab ass niggas hate to see you lead a barrel 
Signed me a contract and got me a Camaro 
And now they acting like I did them wrong by progressing 
I'm guessing that they wanted me to stay up in sections with little 
pocket 
money 
To get a nigga who was going my way 
y'all niggas don't know, I got so much shit I won't say 
I'm damn near breaking in tears as I'm speaking these words 
This same motherfucker from the third, show me love nigga 
Ya heard me, to all my niggas on the southside 
Show me love 
Ya heard me, all my niggas on the northside 
Show me love 
Show a nigga some love nigga 
On the eastside 
Show me love 
And all my niggas on the westside 
[Mr. Serv-On] 
It's four in the morning, mamma got tears in her face 
Love from my tombstone try to relocate 
But in my tank lord I got faith 
Five hundred dollars or so for my block 
Lord knows I couldn't stop 
That's a long way from bad credit cards and selling rocks 
For the love I've got and in return I'm putting it down 
Chi town, on my gd's, on six and thirty hos 
And my vl's on the westside 
I ride with jack time ballers 
Drink alazay (?) and hennessee with Jakeville shot callers 
I'm gettin love from niggas on Breakstreet 
And Watts, and Cappanella park and LA 
The thirties in the Bay, brown love for my esses 
That's a long damn way from the parkway 
So when I'm home, see a nigga drop a nigga from above 
(Cmon, cmon) Show me love 
To all my niggas on the westside 
To all my niggas on the eastside 
To all my niggas on the northside 
To all my niggas on the southside 
To all my bangers on the westside 
To all my bangers on the eastside 
To all my bangers on the northside",Show Me Luv,2013
Soulja Slim,"This goes out to all my thug niggas and bitches out there (soldiers) 
At ease solute see MURDER all the motherfuckin' riders out there 
Representin' its motherfuckin' no limit up 
Bout it bout it rowdy rowdy 
Slodiers Soldiers Soldiers Soldiers 
Huh nigga what I'm a soldier (we soldiers) 
Huh nigga what we soldiers (we soldiers) 
Huh nigga what we soldiers (we soldiers) 
I'm a soldier (I'm a soldier) 
Huh nigga what I'm a soldier (I'm a soldier) 
Huh nigga what I'm a soldier (I'm a soldier) 
Huh nigga what I'm a soldier (I'm a soldier) 
All I want to be is a soldier (I'm a soldier) 
I'm a motherfuckin' No Limit Soldier 
[C-Murder] 
I'm a no limit soldier 'til I'm dead you can't worry me 
I represent the tank 'til a bitch nigga bury me 
TRU on my back initiated in blood 
Bout it niggas start fightin' when I walk in the club 
You could tell I'm a soldier by my army fatigues 
And you could I'm a killer by the way a nigga bleed 
Forever TRU I'm gone roll to your motherfuckin' city 
If I come to a show I've got a hundred thugs with me 
Scream No Limit 'cause I'm in it I represent it 
I never met a tank dawg that didn't business 
Nigga we killers by niggas countin' millions in paper 
Luteinent of a label full of soldiers nigga 
Huh nigga what we soldiers 
Huh nigga what we soldiers 
[Master P] 
Nigga nigga nigga mercenary killers street hustlers and dealers 
Nigga ghetto millionaires captains, colonels, luteinents 
We packin' G's niggas stackin' Ki's niggas M-16 .45 AK's niggas 
Follow me dumpin' niggas study humpin' I ain't Donald Trump 
But I keep the ghetto niggas and bitches jumpin' 
Huh nigga what we soldiers 
Huh nigga what we soldiers 
[Silkk the Shocker] 
Let's get ready to fuckin' rumble 
I'm a No Limit soldier nigga that's who 
Tank around my neck represent respect nigga 
Bout it full of fuckin' tattoos 
Am I ??? its the drugs and bud nigga clique for the common soldier 
Drug dealers real niggas and thugs 
'cause I'm bitch I'm a soldier fool I thought I told ya 
Ammunition fully loaded camoflauged Range Rover 
Against all odds Tru niggas don't fall nigga we ball 
Nigga army fatigue nigga weed up in my draws 
You don't want to take no poor wreck in my hand holdin' your bag 
About ??? throw up your soldier rag 
Nigga when the tank come through put some depth 
In you motherfuckin' step 
Fuck the rep I'm a soldier toldja that's 211 
[Fiend] 
War war in this Fiend I'm a surviving soldier 
You could tell by my breed or my feed 'cause if I bleed 
Its a color fatigues see my greed keep me hungry 
I'm a No Limit spar want to get it on 
When your gone blows have the tank up on your lawn 
Was born to bust out niggas protectin' my people 
Ain't no sequel blastin' and rappin' and my fool and I'm lethal 
They gone understand how to keep us so planned 
And how the fuck we stay on billboards more than the Marlboro man 
We soldiers 
Huh nigga what we soldiers 
Huh nigga what we soldiers 
[Mac] 
And to them fake soldiers below the street lights 
We watch them die holdin' their riches and they bitches 
Diggin' up ditches for the snitches in this ghetto 
Will it happen makin' some white rappin' checkin' out my toes 
Tell my hoes I never rest 'til they murder my foes 
When a cop done shot when a cop done dug and I watched 
Them bullets snatch me lookin' at my camoflauge 
Makin' sure they didn't blast me 
When I die bury me in my camoflauge 'cause I'll be down with 
My thug motherfuckers other niggas ride 'til its over 
We gone live and breath soldiers 
[Mia-X] 
I'm still on more times tryin' pay the bills with ryhmes 
Criminal thoughts makes my nine in the picture much clearer 
Its the biggest diva mama cat off the top 
Open shot on your block and drop the shit your system's got 
What no limit soldiers kickin' up dust in your face 
Rowdy rowdy when we march in the place we face 
None nigga don't you ever come fucked up 
Tryin' stun off flex you get more hoes than a hair net 
Miss X be the one Tru soldiers call mama 
Drama regulator lyrical lady alligator 
Fade ya motherfuckers now whatcha whatcha want do 
Bitch we comin' through bout to run over you we Tru 
Huh nigga what we soldiers 
Huh nigga what we soldiers 
[Big Ed] 
Steel toed boots camoflauged down with the soldier strut 
???? get out the way niggas duck nigga what 
Guerilla warfare should of had your ass about there 
With this impact display rip through backs and still we get some where 
Oh yea nigga what you gone do step to the tank 
Have niggas fight on who gone shoot you 
Big Ed is a captain atain hut sloute carry on as you were 
Gettin' rowdy with the tank dawg troops 
[Kane & Abel] 
When the tank roll up its like ten bombs blown up 
My military comrads don't give a single solitary fuck 
Pull the gat off the shelf niggas gone shit on they shelf 
My warriors want more war mentality drug dealin' 
Fatality fuck your feelings use my gun for proficent killings 
P gave the order Kane & Abel is willin' 
Spittin' ammunition leavin' loved ones missin' 
Come out this week we pistol whippin' makin' sure you listen 
WE soldiers 
Huh nigga what we soldiers 
Huh nigga what we soldiers 
[Mystikal] 
I'm a buffalo soldier smokin' dolja 
.45 caliber armered pistol when I load I could stop a bull dozer 
March there with my army I get marched over before 
You disrepect me you better server a hundred octobers in Angola 
Who as you were bitch stay still lay low 
You better fuckin' knock a hole in your A-O 
I'm marchin' with my AK one two three 
Ya'll niggas want to be like us but it ain't gone be 
Huh nigga what we soldiers",Soldiers,2013
Soulja Slim,"Yo, yo, what's up nigga? You know the streets is a jungle
You gotta survive out here
You need a strong mind to do the shit I do
You ever seen something blown up before
See that nigga cross the street in that Cutlass
Check this out

[Chorus x2]
Survival of the fittest, respect my come up
Survival of the fittest, you better not run up

I remember back in 89 a nigga used to steal
And now I got a Navi with a mothafucking grill
One time chase a nigga through the fucking alley
Mad cause I fucked up my only pair of Bally's
I used to smoke weed with the ballers after school
Mothafuckas wanted to hang cause I used to act a fool
Started slanging rocks because the shit was fun
I used to bang at niggaz just to see them run
People started hearing shit started recognizing me
Big timers fronted me some coke and a ride g
Dope became a business, no longer a hobby
I owed a nigga 5 g's so I started robbing
I knew I had to move before I had to bang him up
I'm a act a donkey if you don't respect my come up
Dumb niggaz die and real niggaz live
The ghetto is so wicked I can't even trust my kids

[Chorus x2]

Started in this game at the age of thirteen
Getting paid making money serving crack to the fiends
Hoes couldn't take me, niggaz gave me jealous looks
To the world I was a man, to the feds I was a crook
Put my face up in the paper, put my name in they books
Cause they see a nigga balling off the birds that I cooked
As the years went by still survival of the fittest
Now I'm riding in the tank representing to the fullest
Putting bullets in you bitches jealous niggaz in disguise
Shooting niggaz til we die, Gambino's on the rise
My nigga Fiend up by my side, my enemy bound to die
Got no mercy in my eyes label Gotti one of the realest

[Chorus x2]

I was born a bastard, my pops was a thug
Four years in the pen for transporting drugs
I was Known in the hood as a nigga with the weight
Bithces all up in my business, shipping keys from state to state
Triple beams in the project, Calliope where I broke 'em down
Razor blades and baking soda, pure white fuck the brown
My clientele was growing started investing in some other shit
Barber shops on every block, even had a weed spot
Moms and the kids put away up in the house
A fellas Cameras in the lawn to spook a nigga out
Pitbulls in the backyard trained to kill
Call my folks up on the phone before I made a deal
I'm one step ahead of a nigga doing wrong
That's why I'm still alive and been on top so fucking long
I had to spank some busters, to show 'em I mean business
The ghetto is so wicked its survival of the fittest

[Chorus x2]",Survival Of The Fittest,2013
Souljahz,"We're here to let you know no matter where you go
The language of love is spoken all around the world
Open up your eyes, let God change your mind
As everybody unites all around the world

C'mon and dance with me, move ya hands with me
Erase the colors of hate all around the world
Don't let the snake get ya just let the world hit ya
And take the sword with ya all around the world

We could hold hands and pray put a smile on your face
'Cause you don't never know
You could be gone today
You could be gone today

Let's join hand and sing this all around the world
Here's your chance, c'mon every boy and girl
Let's unite around the world, God made us all to love each other
C'mon everyone, everyone, everyone all around the world

We're here to make you see, how it's supposed to be
With all the love inside we don't know how to share it no, no
Open up your heart make a brand new start
Join the fiesta goin' down all around the world

Yo, we the Souljahz thought I told ya
Yo do ya thistle don't wait for no one to show ya
Get up and dance this is your chance do your thing yo
Watch out for Juanbertos, 'cause it might give you El Nino

Put a smile on your face get your word and read
Tomorrow's never guaranteed
You could be gone today
You good be gone today

Let's join hand and sing this all around the world
Here's your chance, c'mon every boy and girl
Let's unite around the world, God made us all to love each other
C'mon everyone, everyone, everyone all around the world

Hold up wait a minute let me get up in it
I bet y'all never thought we'd do it well guess what we did it
The Latin remix I flow in Espanol like
'Mi amigo donde esta el bano'

Yo, yo, yo, I told y'all not to turn it up
Y'all invited the Souljahz and now we gonna burn it up
This is for my amigo this is for my chicas
For all of y'all tossin' back the Horchata on the weekends

Havana, Cuba, Japan, Jamaica, Brazil and France
Papua New Guinea South Africa Fiji
North America, South America
Yo Puerto Rico ho, yo Puerto Rico

Let's join hand and sing this all around the world
Here's your chance, c'mon every boy and girl
Let's unite around the world, God made us all to love each other
C'mon everyone, everyone, everyone all around the world

c'mon and dance with me, move ya hands with me
Erase the colors of hate all around the world
Don't let the snake get ya just let the world hit ya
And take the sword with ya all around the world

We could hold hands and pray put a smile on your face
'Cause you don't never know
You could be gone today
You could be gone today

We the Souljahz thought I told ya
Yo do ya thistle don't wait for no one to show ya
Get up and dance this is your chance do your thing yo
From my youngest to my eldest playing bingo

Put a smile on your face get your word and read
Tomorrow's never guaranteed
You could be gone today
You good be gone today

All around the world, sing this all around the world
Here's your chance, c'mon every boy and girl
Let's unite around the world, God made us all to love each other
C'mon everyone, everyone, everyone all around the world

Sing this all around the world
Here's your chance, c'mon every boy and girl
Let's unite around the world, God made us all to love each other
C'mon everyone, everyone, everyone all around the world",All Around the World,2002
Souljahz,"I'ma start with the definition of real hip hop and true raps expression
Inner soul and beliefs through 4 A dat's
Or should I say 32 tracks of inner artifacts
From the heart the pressure just might arrest my cardiac

And perhaps it snaps some back if I don't cut it some slack
Release the spirit that be spittin' these lyrics, you can't react
There is no come back for those who come wack
Leave you shook with a hook from the Holy book for combat

Now what? You wanna battle me? It's ain't what it seems
You ain't up against the odds of me
You up against the odds of the Most High
Supreme Being

You took a turn for the worst and got cursed
You mess with a child of Jah
You deal with God first
'Round the earth and sea

Never fake or underestimate the power of the enemy
'Cause just when you think you got the devil out your vicinity
He snipes you from the roof and takes you out like he did Kennedy
And splatter your dreams all over the wall, laugh as you fall

Cut you off in the knees and make it hard to stand tall
And in the midst of it all, he got the gall to say no hope
So to cope you call a psychic and review your horoscope
You know what I call a horoscope? Exactly what it means
A scope into the horror of reality's bad dreams

They make it out to be
What it doesn't seem
Just to change it back to way it is
Nothing' but lies, kid

Where all my real live Souljahz at?
(Right here)
Where all my hip hop Souljahz at?
(Right here)
Where my true Souljahz at?
(Right here)

Where you at?
(Right here)
Where you at?
(Right here)

Now just throw your hands way up in the air
And wave 'em all around like you just don't care
And if you're here to get down
Lemme hear ya say, aw, yeah
(Aw, yeah)

You be feelin' it deep in your soul
Tryna' deny that yo peachy world done lost control
We live and die in the dust that we came from
No matter where everybody sing the same song

We all brothers and when you hear the missiles soar
You hit the floor like war, war, still can't find out what it's good for
Absolutely nothin', we killin' like we cannibals
Runnin' over somethin'

You life's a never ending story, runnin' from the nothin'
Don't say I didn't warm you when you see it comin'
Hell fire, brimstone, takin' you home
Came from dust, went to flesh tone and now you gone

Back to dust so in God we trust, get on the bus
Before you leave here, you never know when your time is up
Like the night your clock strikes 12, you lost your shoe
Or the carriage took your shirt to hell, what you gon' do now?

Where all my real live Souljahz at?
(Right here)
Where all my hip hop Souljahz at?
(Right here)
Where my true Souljahz at?
(Right here)

Where you at?
(Right here)
Where you at?
(Right here)

Now just throw your hands way up in the air
And wave 'em all around like you just don't care
And if you're here to get down
Lemme hear ya say, aw, yeah
(Aw, yeah)

Walked in the door, I asked you before
What you here for? And you shook to the core
Walked on the floor like it was a chore
And then you asked, Lord can you bless me times 4?

Na, na, na, I can't handle it
If your gonna rock, man, please bring in the gentle
Can tell by your sentiment that you weren't even feelin' it
But then, oh but I didn't it

1, 2, look out for my crew
'Cause we be rockin like and nobody knew
From our heads to our shoes, gotta keep it true
Gotta keep it righteous to Him our praise is due

To the ticktock, Souljahz don't stop
'Cause we, 'cause we bring that real hip hop
And we got the stuff to make ya head nod
And make ya, make ya body rock

Where all my real live Souljahz at?
(Right here)
Where all my hip hop Souljahz at?
(Right here)
Where my true Souljahz at?
(Right here)

Where you at?
(Right here)
Where you at?
(Right here)

Just throw your hands way up in the air
And wave 'em all around like you just don't care
And if you're here to get down
Lemme hear ya say, aw, yeah
(Aw yeah)

Where all my real live Souljahz at?
(Right here)
Where all my hip hop Souljahz at?
(Right here)
Where my true Souljahz at?
(Right here)

Where you at?
(Right here)
Where you at?
(Right here)

Now just throw your hands way up in the air
And wave 'em all around like you just, around like you just don't care
And if you're here to get down
Lemme hear ya say Aw, yeah
(Aw, yeah)
",The Anthem,2002
Souljahz,"Why do you hit me?
You know I ain't your punchin' bag
Since when do thorns try to hurt the roses?
And why are you always mad?

Said I, I'm so innocent, and you're, you're so ignorant
Raise your fist, hit or miss
Try to take my happiness
Well, that ain't happenin' to me no more

'Cause I, I, I found a loving father and I, I, I'm fly away
To a place where I can smile and cry
'Cause I know I'm gonna make it today, yeah
Said I know I'm gonna make it today

I woke up this mornin'
As I wiped the sleep from my eyes
Got a real good feelin', yeah
For the first time I had no reason to cry

So I said, ""My Father
Lord, thanks for the changin' my life
Lord, thanks for holdin' me, showin' me
What real love is like""

'Cause you're so true to me
So I try, try to be true to you
You love me when no one, no one even cared for me
So I can face the rain and smile again

'Cause I, I, I found a loving father and I, I, I'm fly away
To a place where I can smile and cry
'Cause I know I'm gonna make it today, yeah
Said I know I'm gonna make it today

What's the bottle for, and why are you so mad?
I thought that mama said you're supposed to be our loving dad
But alcohol done took control of your life
Now you do the same and try to take control of your wife and kids
So I'ma speak for all the quiet and scared
Too afraid to stand 'cause they can't face their fears

Take a look in the mirror, MJ says, ""Change your ways to see clearer""
God says, ""There's always a way out
Ain't no temptation that ain't played out""
Since the beginnin' of time, Satan's been roamin' the earth
Trying to tempt the weak willed to hate and hurt

And since sins birth, I know your lives been hard
Need to stop beatin' us and start beatin' your problems
So today is when we stop the hurt
Get up, it's 10 o'clock, yo, we're goin' to church

'Cause I, I, I found a loving father and I, I, I'm fly away
To a place where I can smile and cry
'Cause I know I'm gonna make it today, yeah
Said I know I'm gonna make

'Cause I, I, I found a loving father and I, I, I'm fly away
To a place where I can smile and cry
'Cause I know I'm gonna make it today
I know I'm gonna make it today
I know I'm gonna make it today",Beneath the Surface,2002
Souljahz,"We all talk, we all walk, we all do the things we want
We're so powerful we say, so why can't we stop the hate
So come on, tell me how to get to the place
Where all the color lines fade away

'Things ain't always what it seems', Martin Luther King
Said it and while you hate you regret it
But the world will never change until you openly admit it
And look, [unverified] at the color of my sin and then you'll get it

Yo, what about the great American dream
Where all men are created equal
Was that a twisted plot for the sequel?
Sewing seeds of hate so that your kids inherit evil

And the wonder why your peachy
Neighborhood isn't so peaceful, ooh, let freedom ring
And shake the entire being of America's dream
Let it ring from mountaintops to valley lows

My rally grows stronger with my hunger
For this land of the free, home of the brave
Mentally enslaved, we lost everything that our forefathers gained Pain?
My race still decides it as states we're united and by hate we're divided

We all talk, we all walk, we all do the things we want
We're so powerful we say, so why can't we stop the hate
So come on, tell me how to get to the place
Where all the color lines fade away

I ain't the first to paint this picture, reminisce on how my situation
Done got me thinkin' clear, oh my dear, baby
I'm sick of tryin' lately, y'all see me cryin' it's crazy
I thought we made it far from here, oh, oh, oh no
Forgive them Father for they don't know their problem's gone

Deeper than my skin, became king of the hole above their chin
Don't tell me nothin' 'cause I don't wanna hear it
God judges through your spirit, don't let your hate
See my color and dig my grave again

We all talk, we all walk, we all do the things we want
We're so powerful we say, so why can't we stop the hate
So come on, tell me how to get to the place
Where all the color lines fade away

Many have died, their very lives a living sacrifice
But they all remembered, they all remembered, yeah, yeah
Instead of walkin' let's march, instead of words, let's speak heart
Who needs the sunlight, when freedom reigns?

Yo, she was such a dignified child
It been a long while since she seen a stranger smile
Just moved to New York and they all hate her 'cause she can dance
Who ever said, havin' rhythm means you gotta be tan

She was taught to be color blind but her ears could hear
And every time they talked about her, her heart shed a tear
Come on, y'all don't hear me what else can I say
Listen let me tell you in a different way

We fight, betray, we know the games we play
And I can't figure out the reason why tell me why, it kills me
We say we're grown but yet fight over skin tone
Instead of helping each other we'd rather help are own

We all talk, we all walk, we all do the things we want
We're so powerful we say, so why can't we stop the hate
So come on, tell me how to get to the place
Where all the color lines fade away
",The Color Hate,2002
Souljahz,"Drop track not for money or fame after this
Y'all gone know the name it's Nureaumerica
Party time you can tell when the cars fill the parking lot
And the beats so bangin' you don't want it to stop

Huh, I know how you feel when T-boy prepares the track for my grill
I asked G-Hydro to spot me a dollar then I roll
To Juanbertos to get my horchata
I'm a keep it real, don't care how you feel
I'm here to change the way you think not to make a mill

Money only last so long like a played out song
But when you walkin' right you can't go wrong
So all my SoulJahz in or out the game put your hands in the air
And praise boost his name, and adjust your transmission
'Cause the words comin' outta the mouth of this Christian, uh

Jubilee, everybody sing with me
Jubilee, everybody dance with me
Jubilee, finally I've been set free
I'm free, free, yeah, yeah, yeah

Ay yo I go by the name of Joshua,
Hypnotically pronounce it with the yes why'all
Move yo feet when your the beat drop as
The heat drops to the floor go the world beggin' for more

See I said it before time to settle the score
Send my rebels to war never ignore heavenly doors
Seventy floor I bet you thought you'd never explore
The Souljahz and Tonex collabo' never before

don't get it twisted, you turned yo back and you missed it
Didn't understand so you dissed it
Get this Righteous Hip-hop done teamed up with Nureau
Title track 'Jubilee' you know

Yeah, I said it, I rap God and proudly admit
Give me a mic and I'll spit it till everyone of why'all get it
I don't really care who you are
What your name is, where you came from'
What gang you bang with'

'Cause in the end you answer to the same King that I do
Shoot one at Him and catch five back inside you
So put your guns away, sheath your swords
Heed the force let it be with you, power to my people

Or better yet power to my Souljahz around the globe
Holdin' it down, I see why'all, holdin' yo crown
Explodin' my sound and never stop until they send
The army for us, Zsa Zsa bring in the chorus

Jubilee, everybody sing with me
Jubilee, everybody dance with me
Jubilee, finally I've been set free
I'm free, free, yeah, yeah, yeah

Woke up this morning feelin' all right
'Cause I got the Jubilee kinda vibe
Uh, oh, didn't know girl got soul'
Flow to the beat and make ya loose control
And say Jub to the izz I L double izz E

Get up out your seat and move your body to be bizzeat
Hip-hop, you hop to the hip beats we drop
'Cause we go on and on ya know we won' stop
Didn't understand how we flipped it

Righteous hip-hop drops oh the world goes ballistic
T Bizzi on the beat bringin' heat
Get up out ya seat move ya feet
Like, like a dancin' machine or a dancing queen

c'mon, c'mon sing with me, I have, I have been set free
'Cause I believe in the kins most high
Messiah, Elohiem, my Christ
So throw your hands way up in the sky
Wave 'em side to side and get real live

don't let your chance of real love pass you by
Why'all can't deny testify till I die
Tonex and Souljahz callab oh my
Zsa Zsa girl c'mon take us to the sky

Jubilee, everybody sing with me
Jubilee, everybody dance with me
Jubilee, finally I've been set free
I'm free, free, yeah, yeah, yeah

Jubilee, everybody sing with me
Jubilee, everybody dance with me
Jubilee, finally I've been set free
I'm free, free, yeah, yeah, yeah",Jubilee,2002
Souljahz,"Yo, put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

We been doin' this for years and you just now heard of us
Four years containin' back stabbin' music murderers
Yeah, I was a younga MC, now I'm older but please
Don't think my mind, change only time change

And the clock moves quicker as the plot gets thicker now
Yeah, I'm a Christian, my position paints the picture list
DJ Niques composin' beats since he was under age
A true master of the art it's time to take the stage

We give props to those who keepin' it tight
Big ups to P.O.D. for always rockin' it right
In the middle of my cloudy day, drop to my knees and pray
Let me walk in light so my darkness will fade away

Lord, please cleanse me from without and within
Be sure to never let me doubt the evil powers of sin
And work magic, deflectin' fiery darts aimin' at my heart
I think it's time to play my part, yo, so dig it

Yo, put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

Put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

When I look around all I see is record companies
And MC's goin' bankrupt tryna be free
That ain't the way that is should be, no, not hardly
You got me pacin' knowin' that you're gonna
Try to bring me down, I'm sorry

We won't stop, you ask why, 'cause we can't stop
Hip hop make ya neck pop when the beat drops
Souljahz, don't stop, we keep on tryin'
Souljahz, don't stop, we keep on risin'

(Rise, we rise)
Throw your hands in the sky
Wave 'em side to side, cone on
(Rise, we rise, we rise, we rise)

Yo, put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

Put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

Hey yo, I keep it righteous while my rhymes ignite this
Mic and it might just be the time to recite this
Rhyme that I wrote in my room gotta keep rappin'
Man, I told ya the Souljahz was bound to make it happen

Got you askin', l ain't hear from the Souljahz in a while
Didn't they flip they style? Wasn't they just on trial?
C'mon, we just been on the road
From N.Y. to Germany, Hawaii 5.0

So think about it before you criticize my crew
'Cause when you point your finger at me
Three is pointed back at you
Actin' like a fool, whether it be jealousy or envy
Jealousy or envy, remember why we doin' this

It ain't about the Bentley, it ain't about the cars
Money, cash or the girls
It's a much bigger picture when you tryna change tha world
Righteous hip hop, from tha down-low to tha sip top
In yo sneakers or flip flops, coppin' spit wads

Yo, put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

Put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)
We keep on risin'

Yo, put your hands up
Take your shoes off
(What, what, what, what, what)
(What, what, what, what, what)

Put your hands up, turn the beat up
Take your shoes off, throw your feet up
(What, what, what, what, what)
We keep on risin'
(What, what, what, what, what)",Keep Risin',2002
