Band,Lyrics,Song,Year
Pepper Adams,"You went away
I let you
We broke the ties that bind
I wanted to forget you
And leave the past behind
Still, the magic of the night I met you
Seems to stay forever in my mind

The sky was blue
And high above
The moon was new
And so was love
This eager heart of mine was singing
Lover where can you be

You came at last
Love had its day
That day is past
You've gone away
This aching heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I'm so lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I grow lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The  night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me","Lover, Come Back to Me",2000
Pepper Adams,"Sophisticated lady tryin' to change my ways
Just because you're caught in your social maze
I think it's 'bout time that you realize
Your money and your power's got you mesmerized

Pretty lady, get back
Pretty lady, yea
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Educated lady with your college degree
Amazes me why you just can't see
Learned everything from your books on the shelf
But no one ever taught you how to think for yourself

Pretty lady, get back
Pretty lady, yea, sweet thing
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady take a lesson from me
I can help you be what you want to be
Together we'll see many brighter days
If it takes forever, gonna change your ways

Pretty lady, get back
Pretty lady, yea, sweet thing
Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone

Sophisticated lady put your blue jeans on
You're anybody's baby when your mama's gone",Sophisticated Lady,2000
Pepper Adams,"Yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now 

Yes, ma'm, we've decided 
No ma'm, we ain't gonna hide it 
Yes, ma'm, you're invited now 

By the way, by the way 
When we walk up to the preacher I'll say 

Yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now 

By the way, by the way 
When we run into the preacher I'll say 

I'll say yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now","Yes Sir, That's My Baby",2002
Pepper Adams,"You went away
I let you
We broke the ties that bind
I wanted to forget you
And leave the past behind
Still, the magic of the night I met you
Seems to stay forever in my mind

The sky was blue
And high above
The moon was new
And so was love
This eager heart of mine was singing
Lover where can you be

You came at last
Love had its day
That day is past
You've gone away
This aching heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I'm so lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me
When I remember every little thing

You used to do
I grow lonely
Every road I walk along
I walk along with you
No wonder I am lonely

The sky is blue
The  night is cold
The moon is new
But love is old
And while I'm waiting here
This heart of mine is singing
Lover come back to me",Lover Come Back To Me,2012
Pepper Adams,"If you hear
A song in blue
Like a flower crying
For the dew
That was my heart serenading you
My prelude to a kiss

If you hear a song that grows
From my tender sentimental woes
That was my heart trying to compose
A prelude to a kiss

Though it's just a simple melody
With nothing fancy
Nothing much
You could turn it to a symphony
A Shubert tune with a Gershwin touch

Oh how my love song gently cries
For the tenderness within your eyes
My love is a prelude that never dies
A prelude to a kiss

Though it's just a simple melody
With nothing fancy
Nothing much
You could turn it to a symphony
A Shubert tune with a Gershwin touch

Oh how my love song so gently cries
For the tenderness within your eyes
My love is a prelude that never dies
A prelude to a kiss",Prelude To a Kiss,2015
Pepper Adams,"You're my thrill
You do something to me
You send chills right through me
When I look at you 'cause you're my thrill
You're my thrill
How my pulse increases
I just go to pieces
Every time I look at you I can't keep still
Hm
Nothing seems to matter
Hm
Here's my heart on a silver platter
Oh where's my will
Why this strange desire

Flaming higher and higher
Every time I look at you
I can't keep still
You're my thrill",You're My Thrill,2017
Pepper Adams Quintet,"The very thought of you makes my heart sing
Like an April breeze on the wings of spring,
And you appear in all your splendor,
My one and only love.

The shadows fall and spread their mystic charms
In the hush of night while you're in my arms.
I feel your lips, so warm and tender,
My one and only love.

The touch of your hand is like heaven,
A heaven that I've never known.
The blush on your cheek whenever I speak
Tells me that you are my own.

You fill my eager heart with such desire.
Ev'ry kiss you give sets my soul on fire.
I give myself in sweet surrender,
My one and only love.",My One and Only Love,1957
Pepper Adams Quintet,"Unforgettable
That's what you are
Unforgettable
Tho' near or far
Like a song of love that clings to me
How the thought of you does things to me
Never before has someone been more
Unforgettable in every way
And forever more, that's how you'll stay
That's why darling it's incredible
That someone so unforgettable
Thinks that I am unforgettable too",Unforgettable,1957
Pepper Adams Quintet,"You're my thrill
You do something to me
You send chills right through me
When I look at you 'cause you're my thrill
You're my thrill
How my pulse increases
I just go to pieces
Every time I look at you I can't keep still
Hm
Nothing seems to matter
Hm
Here's my heart on a silver platter
Oh where's my will
Why this strange desire

Flaming higher and higher
Every time I look at you
I can't keep still
You're my thrill",You're My Thrill,1958
Pepper Adams Quintet,"Yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now 

Yes, ma'm, we've decided 
No ma'm, we ain't gonna hide it 
Yes, ma'm, you're invited now 

By the way, by the way 
When we walk up to the preacher I'll say 

Yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now 

By the way, by the way 
When we run into the preacher I'll say 

I'll say yes sir, that's my baby 
No sir, I don't mean maybe 
Yes sir, that's my baby now","Yes Sir, That's My Baby",1966
Pepper Mashay,"Well, alright...
How ya'll feelin' tonight?
Ya'll feelin' good?
Well you know... I'm feelin' mighty good tonight...
But you see baby... it's a little hot in here...
In more ways than one...
So I've got a little proposal to make to each and every one of you here tonight...
I think it's time... that we all... go dive in the pool...
Ya'll want to go dive in the pool?
I know ya'll want to go dive in the pool!
Come on! Come on! Let's go!
LET'S GET SOAKEN WET!
Now I know there's quite a few of you who don't quite get it yet...
But I want to see each and every one of you... in the pool, with me tonight...
Ya see baby... the vibe is right... and the feelin's right...
And we're all just one big happy family here tonight...
So I want to see each and every one of you, dive in the pool... with me, tonight...
Come on! Are ya ready? Come on! Come on boys! 
I want to see it! Are ya ready? Are ya ready? Come on? I want to hear it! 
LET'S GET SOAKEN WET!",Dive In The Pool,2000
Pepper Mashay,"Well, alright...
How ya'll feelin' tonight?
Ya'll feelin' good?
Well you know... I'm feelin' mighty good tonight...
But you see baby... it's a little hot in here...
In more ways than one...
So I've got a little proposal to make to each and every one of you here tonight...
I think it's time... that we all... go dive in the pool...
Ya'll want to go dive in the pool?
I know ya'll want to go dive in the pool!
Come on! Come on! Let's go!
LET'S GET SOAKEN WET!
Now I know there's quite a few of you who don't quite get it yet...
But I want to see each and every one of you... in the pool, with me tonight...
Ya see baby... the vibe is right... and the feelin's right...
And we're all just one big happy family here tonight...
So I want to see each and every one of you, dive in the pool... with me, tonight...
Come on! Are ya ready? Come on! Come on boys! 
I want to see it! Are ya ready? Are ya ready? Come on? I want to hear it! 
LET'S GET SOAKEN WET!",Dive in the Pool [Rub A Dub],2000
Pepper Mashay,"Like a fool I went and stayed too long
Now I'm wondering if your love's still strong
Oo, baby, here I am, signed, sealed, delivered, I'm yours!

Then that time I went and said goodbye
Now I'm back and not ashamed to cry
Oo, baby, here I am, signed, sealed, delivered, I'm yours!

Here I am baby
Signed, sealed, delivered, I'm yours
(You got my future in your hands)

Here I am baby
Signed, sealed, delivered, I'm yours
(You got my future in your hands)

I've done a lot of foolish things
That I really didn't mean, didn't I?
Seen a lot of things in this old world
When I touch them, they mean nothing, girl
Oo, baby, here I am, signed, sealed, delivered, I'm yours!
Oowee baby, you set my soul on fire
That's why I know you're my heart's only desire

Here I am baby
Signed, sealed, delivered, I'm yours
(You got my future in your hands)

Here I am baby
Signed, sealed, delivered, I'm yours
(You got my future in your hands)","Signed, Sealed, Delivered [Ralph Rosario Dub]",2004
