Band,Lyrics,Song,Year
Brain,"Cool Brain
Y'know, I think you might be better off
Focusing just a bit more
What, whatchu mean I'm f-
I'm locked in bro I'm
Whatchu mean?
No it sounds cool and all I'm just saying
Like you know
Maybe it could be a little less random
Or if you-
Man, don't get all high and mighty at me bro
My shit a wave bro
Fuck outta here
No totally and I like your music
I think it's-- I like it
I just think I'd love it Man
Let's just come up with some ideas for you
Like song topics and shit that's what you sayin?
Yeah exactly let's brainstorm some topics
Ohhh no you said brainstorm?
Uhh yeah just a brainstorm (Brain gotta think)
Brain don't even know
What's going on?
Usain Brain, they call me Usain Brain 'cause I'm fast
Brain in the club
Brain thinking up stuff
Brain pourin up
What's going on man?
Tell 'em Brain! Heyyy!

It's a brainstorm
It's a brainstorm
Time to think of some ideas
It's a brainstorm
It's a brainstorm
Everybody know the drill
Oh it's a brainstorm
It's a brainstorm
Time to get my ass in gear

Brain don't even know
But the Brain don't even know
But the Brain don't even know
What the fuck is happening?
Brain so overanalyzed
Scrutinizing every single move (So weird)
The Brain had no further questions Your Honor
Well I can testify

There was a brainstorm
There's a brainstorm
Time to think of some ideas
We in this it's a brainstorm
It's a brainstorm
Everybody know the drill
Oh it was a brainstorm
It's a brainstorm
Everybody know the drill
Woah Nelly it's a brainstorm
It's a brainstorm

What the fuck was that?
Did you even come up with anything or no?
No, not yet, but the process is underway now
So any minute
I should be cookin' I should be whippin' it up
Alright, take your time
It's your process just let me know
I'm always down to help whip or whatever you need, so
I'll be, I'll be in the kitchen
Whatchu want, whatchu gonna make?
Nah, I'm actually just gonna clean the kitchen
Oh alright, bet
You say bet now?
Yeah
Alright, see you later Brain",Brainstorm,2017
Brain,"Brain
LD
You mix some Brain with some LD

Never even done cocaine
I've never even done cocaine
I never even tried it, never even tried it
Never even tried it, you know I ain't lying
Never even done cocaine
I've never even done cocaine
I never even tried it, never even tried it
Never even tried it, I've been close-minded

Party girl, party girl
Out in LA with a party girl
I was all good with Bacardi, girl
Now she tryin' to up the ante
I was kinda drunk and handsy
Johnson looking long like Randy
Hoping that my pitch is strong
Now she's like ""let's do some bumps""
Ew, chill I don't do that (Ew!)
Poured a rail and she blew that
Now I'm scared, I look pussy
Spark the blunt 'cause I do that
She was sniffing that Tom Hanks
I was just sipping Chris Brown
She keep on sniffing that Zeus (Coke)
I keep my eyes on the ground
She like ""don't knock it 'till you try it""
That's some bullshit (yeah, I know)
Just do a line of this Betsy Ross
I started thinking, can't deny I'm a pussy
Like as a child I was so dissmissive of the baked potato 'till I tried that shit
Now the baked potato is my favorite kind potato
Now she got me wondering what else I left on the table
Twenty-eight, I still ain't done no anal (true)
And I'm unusually skeptical
But man oh man this bitch was raw
So I asked her for some Molly
She like ""start with Miley""
I'm like ""give me Molly""
Crazy 'cause I

Never even done cocaine
I've never even done cocaine
I never even tried it, never even tried it
Never even tried it, you know I ain't lying
Never even done cocaine
I've never even done cocaine
I never even tried it, never even tried it
Now I'm doing Molly, I hope I survive it

Brain
Flippin' a bitch and I'm poppin' this shit and I don't really feel it yet
He never done it before and I'm worried I'll feel neglect
But I ain't trippin'
Balmain, Brain 'bout to get to kissing
I'm sauced up, fucking with this breezy boo
Haven't eaten since four, man I need some food
Why these broke people looking at me? (you broke)
I'm feeling good and happy
Hold up the Molly kicking in now
I think I should sit down
Brain for the win now
I think we should dip now, girl let me know (we should dip)
Brain overwhelmed losing control of this front lobe (hello)
I was G'd up, now I'm T'd up
Like a ball playing motherfucker in Atlanta
Shout to Dwight Howard
In case she didn't let him (ew!)
And now I'm puking
Girl I blew it, but I was just doing my j-o-b

Brain, what the fuck is going on?
The molly got me shakin' and clenchin' on the jaw
It got me going crazy (It got me going crazy)
How the fuck you blame me?
You the one that popped MDMA
When you never ever even done cocaine
Never even done cocaine
Never even tried
Oooh Brain

I never even done cocaine
Never even done cocaine
I never even tried it, never even tried it
Never even tried it, you know I ain't lying
I never even done cocaine
I never even done cocaine
I never even tried it, never even tried it
Never even tried it, I've been close-minded
I never even done cocaine
Never even done cocaine (that Paul Rudd!)
I never even tried it, never even tried it (Sue Bird)
Never even tried it, you know I ain't lying (Meryl Streep)
I've never even done cocaine (Like Joan of Arc!)
I never even tried it, never even tried it (that Ross Perot)
Never even tried it, I've been close-minded (Betty Boop)",Cocaine,2017
Brain,"Brain
LD
Hey man, the way these bitches when they fuck on us
This shit, the friction in this shit hurt bro
You gotta talk to them bro
Ok

I tell her, I tell her, I tell her
Chill, girl
We should chill, girl
You been humpin' on me too fast, keep it real girl
The brain on the same page
Fucking another one, ""Damn, LD how do you slow a hoe down?""
I'm 'bout to show a hoe how
Baby girl, let's slow it down (yeah)
Drill her when I'm in it, I admit it
But I hate it when these bitches ridin' dick super quick
Aggressive ass movements hurt my dick (ow)
I don't know why, just the way my dick was built (oh)
Getting the impression when they get up on erection that they think it'd be impressive just to go full tilt (fast)
0 to 100 bitches going full Wilt
Seriously afraid that my dick might wilt (hurts)

Out and 'bout with my baddest bitch
Throw that hoe a middle management at the Radisson
While she hoppin' on the brain like a savage bitch
She fuck me ravenous
I'm assessing damages, shit
Coronating all the money bags
Coronating on her fucking ass
Orating, I don't like it fast
Pores chafing when she fuck me fast
(And the Brain don't even got no dick)
(Woah) But I got a dick, and I'm tryin'a do it like this

Let me fuck slow on you girl
Let me fuck slow on you girl
Where them hoes lookin' bomber than a landmine?
Will my bros that be fuckin' on 'em stay alive?
Let me fuck slow on you girl (chill, girl)
Let me fuck slow on you girl (said chill, girl)
And the Brain got them bitches on stand-by
And the Brain getting hungry Raisin Bran time

Chill girl, we should chill, girl (we should chill, girl)
I've been looking at them ol' breasts since they real, girl
Thinking through the words like I read it
(?) Brain, if you see a tight end then he toss like Bennett
1 in 7 down, going down like credit
Don't get shook like lettuce (lettuce)
Brain tryin'a get fucked
Brain tryin'a get sucked
Brain been in for a month
Fucked a bitch on that kiss cam
Yeah I been doing my thing
LD not even checking for Brain
Hey, we should go flirt with this dame, kay?
She should come flirt with the Brain

But this bitch has it all like a Genuardi's
Now my mouth is watering just like my spot for Hardee's
I'ma go chill with the girl be back (?) all day
Young L, I got a knack for hauling that
I might even get up in the bathroom stall with that
Please, you ain't been fucking like Brain
I got this shit like a car alarm when that car is parked around thieves (ooh)
Got this shit like gardener that's in charge of all of your trees (ooh)
Young LD got a poppin ass shirt check
Backstory, kinda poppin, where's my work check?
I might even go up to the bar and cover her check
And then you'll say what?

Let me fuck slow on you girl
Let me fuck slow on you girl
Where them hoes lookin' bomber than a landmine?
Will my bros that be fuckin' on 'em stay alive?
Let me fuck slow on you girl (chill, girl)
Let me fuck slow on you girl (said chill, girl)
And the Brain got them bitches on stand-by
And the Brain getting hungry, Raisin Bran time

I fuck, I fuck with Raisin Bran so heavy
That shit hard
Brain",F Slo,2017
Brain,"LD
AKA homicide
Yes, homicide

OG's knew I had it poppin'
IG lookin' Photoshopish (it's lit, it's real)
They just can't take charge so they floppin'
New shit looking like it's knocking
Rap game, not a game, well I ain't broke so it's cast off
Really I been keepin' shit a hunnid like the Cubbie tryin' to close it with a fast ball
I don't even do this shit for money but they buying it in droves like it's half-off
If Dicky gotta show out there
You know he 'bout to show out there
Rol' on my arm
Russ on a farm
Piston, new guard
They put the boy on the Jumbotron
Just to pump up the crowd
At my ten year reunion, like look at me now
Having good sex on the reg
New Tempur-Pedic, my bed
All of my lawyers are black
Shit is ironic as hell
But I guess that what happens when Jews started rappin'
Used to have turtles, no wonder I'm snappin'
Used to commercial, right, used to play Madden
No wonder they let me do both for a bag
I was not in a frat, I had never conformed
In a 2000 cab I had never performed
I ain't takin' no L's
Fuck what you sell
I barely pay for my drinks, doin' well
I tell 'em there is no need for the glitz
I don't need sparklers, they know that I'm lit
I'm on top of the world, fuck all these girls
I prefer momma to play with my curls
I can tell all of you rappers ain't thorough
Head hit the pillow and boom it's tomorrow
But how can you sleep? (ew, ew)

How can you sleep? (ew)
How can you sleep? (gross, how?)
How can you sleep? (how? Ew)
How can you sleep? (how? gross)
How can you sleep? (how? Ew)
How can you sleep?
You still asleep

How many bitch ass rappers I gotta slap today?
Put it on Worldstar even though Q passed away
Pull a .38 out of my pocket and then cock it
Leave a nigga on an island like he in cast away
Cock strong since them old Doc songs
Like an old Pac song, outta my mind
The lights on, but I'm not home
Something is wrong with me
I done brought six strippers from Vegas home with me
Trees By Game they getting blown with me
FaceTime with Karrueche, they on the phone with me
Tell K good night, I'm hype, I might ignite
Plastic cups, Promethazine and Sprite
Man I don't really know who's song is this
Who's weed I'm stealing and who's bong is this
And I don't really give a fuck 'cause I keep the ammo tucked and you can keep on swinging from my nuts
But don't say I can't rap like I'm not a Rap God
Like I won't break your fucking favorite rapper's rap jaw
I don't give a shit
Big or tall, short or small
I'll cut your dick off and sit it on Trump's wall
Then spray paint ""Fuck the President"" it's evident
Hip Hop dead, them new niggas irrelevant
Different color braids, you niggas stuck in the maze
Ain't grew up by a beach, so you rot in the wave
Man, I'm so glad that Guwop out
And rap fans still give a fuck what 2Pac 'bout
I'm right here, I don't give a fuck who hop out
Don't let Mark Zuckerberg get you knocked out
And don't try me over IG
Don't try to be subliminal and get it by me
I'm a criminal, I'll leave you hooked to a IV
Next to Jimmy Iovine over hood shit, but

You can start a rap shit
I ain't never lost at that shit
Let me clear it up, Proactive
I could walk up in this motherfucker looking everybody dead up in the eye, like we can rap for that shit
You'll get embarrased
I'll be in Paris, don't compare us
Flow the rarest
Got bitches in the bedroom, over sharing
Got an Aussie and a Brit like I’m going with Sharon
So apparent, heir apparent
But I don't want it next
Someone tell Complex it ain't complex
And what you lookin' at is now like a Timex
I am checked the on now off the clock like compound
I'm really adamant, you're really adequate
I'm really passionate, I'm Billy Madison
I'm the motherfucking graduate
Twenty ten with a pen, I didn't plan this shit
My plan legit, I manuscript it
It was living by the candle stick
But for the plaques I had to mantle it
All my friends thought Dicky was a joke
Now they tryin' to see a show
Now they out of breath, try to speak good
I remember everyone that didn't think I could
Every publicist who thought that I was mocking hood
Look who tryna to stop him jerk
Look who tryna to rap now
I don't even fuck with you
If what's done is done, how come I ain't done with you?
And if it's fucking done, come on how dumb is you?
Let me get another tissue
I'll be crying 'til the fucking bank pull that card again
From Charlamagne to Busta, Game, to Puff, to Sway plus love the pain
From Snoop to Chainz, it's all the same
Ain't no debate, they know who fake, they know who great
You don't know your place
Cameras around me, they don't know your place
Shooters around me 'cause I entertain
I got 'em shooting they movie
I could meet a bitch on a Tuesday
Girls come to me
Don't got jewelry
Don't feel bad when I bust in my Jacuzzi
Don't eat ass but it still be lookin' juicy
Front page, coming at you like a newsie
Hoes didn't choose me, now I'm choosing
Now I got a Jap on knees like sushi
Lil' Dick got vert, no Uzi
I might just pop that coochie, bruh
OG's knew I had it poppin'
How can you sleep? Ew
How can you sleep?",How Can U Sleep,2017
Brain,"Brain, you're so cute
Aight
I just, I felt really in the moment there
The way the light is just glistening off of your creases
I, I'm tryna focus, bro
Okay, okay, can I do one song like without you on this project?
Without me?
No, it'll still be your song, but you'll be more like a DJ Khaled of it
Like, the organizer, the facilitator as oppo
Like you pick the rappers but I just wanna go really hard
Like really bad without you be-
What makes you think I'd even pick you, bro?
Well, c'mon, Brain
We both know that you would pick me
Well this shit better be hard, bro",Interlude,2017
Brain,"Brain
I'm Brain
I'm Brain

Brain fuck a hood bitch (sup, bitch)
Brain don't give a single fuck (no, no, no, never)
Brain'll look a grown man right up in his face
Tell that man he should toughen up (knuck or buck)
Brain fuck a ant mound (it's soft yo)
Brain fuck with cream cheese (the spread)
The Brain fuck with poppy seeds (texture)
The Brain don't even got a penis
Swin Cash, balling like a bitch
Whoa, Nelly, I'm the shit right now
Library tryna get it in
Tell that loud li'l bitch pipe down

Brain got it on smash
Brain got the club jumpin'
(Brain got it on smash)
Everyday I wake up, get money, count it up
Do the math, Brain about to buy a new dick
Brain don't really give a damn at all (aw nah)
Lookin' at your bitch like damn, he wrong (him?)
Lookin' at your dick like damn, you soft
Lookin' at Lebron James brain like what's happenin'

Ay, young L, big pimpin'
You can call me Shawn
Son of rappers, and I'm a bitch
You can call me mom
Hit me when you need that shit
Lil Dicky like the John
Jammin' like Lebron
Ey, like the Fonz, ey
Yo, fuckin' her good, yeah
Fuckin' her good, yeah
Good as I could, yeah
Good as I could, yeah
Ay, look at my bitch
Look at her lips
Look at her good hair
Why my girl look like she work for a department store or something?
Why my girl look like she working for a Macy's?
Why your bitch lookin' like she work and shop at Ross?
Where I know you from?
I seen you, I'm just struggling to place it (huh)
Why I got a bitch butt-naked in the bath tub, while I'm in the shower that's adjacent?
I can see her contemplating masturbation
Hope she doesn't, that'd be weird
But I get it (woop)
I also got the neck so long like a giraffe
Suck on titties like a calf
Went a few rounds like a draft (yo)
Still got bitches
Still got bitches (yeah, yeah)
Still not different
Still not different (yeah, yeah)
I swear to God I'm bout to fuck Julia Roberts (swear)
I think a star is afoot we should converse
Baby I've been down south kickin' shit
Outhouse with the shit
Mike WiLL told me he was proud of my penmanship (thanks)
Brain feeling limitless
Dave, lemme finish this
Okie dokie Brain am I great? Like an immigrant

Brain (Brain), fuckin (fuckin), like (like)
He was Timberlake with his bad bitch (Jessica Biel)
Brain ain't got no dick but she don't care
I got no hair
Picture Brain rollin' 'round with a broke person, hmm
Picture that, yeah
Picture Brain rollin' 'round with the windows open
Screamin, ""I'm Brain!""

Brain got it on smash
Brain got the club jumpin'
(Brain got it on smash)
Everyday I wake up, get money, count it up
Do the math, Brain about to buy a new dick
Brain got it on smash
(Brain got it on smash)
Brain whoop yo bitch ass
(Brain gon' whoop yo bitch ass)
Not yo bitch like your girl, but you
You a bitch Brain would never hit a girl
Motherfuck your bitch

I be looking at her like Fnnnnnn
I be looking at her like Eeeeeeeeeegh
Lemme get it
Lemme get it
I be looking at her like Fnnnnnn
I be looking at her like Eeeeeeeeeegh
Lemme get it
Lemme get it
Lemme get it (fuck)
Every other brain can't even measure up
See me then
See me then
Faggot",On Smash,2017
Brain,"Ooh
Brain
LD
AKA 'Cream'
People are always saying to me
""Hey Cream, how do you come up with the stuff you come up with?"" (Because it's so cool)
And it's not even me
It's Brain!

Fuckin' with these hoes I'm a popular dude
Got some hot top like the popular do
Rest in peace B.I.G. but I'm cockin' 'em smooth
'Bout to go after two, I'm a hoe after two
And look, I still get shows like I'm rockin' a suit
I don't know if I prefer like a blonde or brunette
You get held up pickin' locks, robbery moves
I be scoffing at you like a prosperous jew
Hold up, Brain 'bout to spaz
What the fuck you want Brain do?
Come through and the club's all crowded (fuck)
Fuck you want Brain do when he can't even move when he in the club
Brain gotta make moves (fuck up out the way homie)
Brain got great moves (where you seen me dance dog?)
The Brain fuck with field hockey (what a sport)
The Brain knew Bin Laden
How you wanna do it, how you stoppin' the kid?
Just get it off your chest, rockin' a bit, chomp at the bit
I got to get another property, monopoly shit
And y'all sketchy motherfuckers like a comedy bit
I just met with Netflix on some comedy shit
Then I went to Costa Rica on a tropical trip
Parents worry 'bout the price, started talking and shit
But it's a nominal hit (peanuts), make it back in a jiff
Because

Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin' and whippin' and whippin' and
Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin' it up
The Brain thought of that one
The Brain whipped it up, Brain whipped it up

These rappers like Barry Melrose
We don't dislike you, we just don't really care
The Brain came through with a bottle of the Nair
Made my bitch rub it all over her pussy
My bitch likes Bun B
That's some new shit to meBitches that I used to be fuckin' with would only fuck with Houston's for grub and they frumpy
(Brain) The Brain heard about tidal wave in Seattle
They say it's imminent still no-one moved
The Brain just don't know why they don't think it matter
Humans can't breathe underwater, what gives?
Y'all wanna know why I stopped eatin' pussy? (Tell 'em)
'Cause I looked up the facts
If 85% of us have oral herpes who am I to say that I don't? (True)
And if I get oral herpes on the pussy and we fuck
Then I'm fucked (Fuck)
What? So what you want Brain do?
He know all the facts, what the fuck you want Brain do?
Middle of the pack, all you rappers is gum
Going in with the trash, I be chewin' 'em up
Brain fucked a thoroughbred down in Preakness
Like a horse, I ain't talkin' 'bout a bitch with a ass
Brain hear it all the time, he a genius
Hey, you a savvy motherfucker Brain, giving you that
I'm the type of motherfucker on a call with a CMO
Bitches tryna catch a glimpse, bitches at Sia shows
Girls look at me and think ""How does he fuck?""
Bet they heard through the grapevine
In daytime, I take dimes like a paid line, and make time
It's they prime, hittin' on the jew like it's a hate crime
Speaking of that, they won't even book me in Dubai (Why?)
Apparently for jews it can be hostile
So my new goal is to buy like, Dubai like
All of it
I don't know, I just wanna go there

Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin'
Oooh Brain is overwhelmed, he's fuckin' up, ohh Brain

Brain just been whippin' it up
Brain just been whippin' it up
Brain just been whippin' and whippin' and whippin' and
Brain just been whippin' it up
Feel like we goin' crazy
Feel like we goin' crazy
Real life is goin' crazy
Suck me, fuck me, drive me crazy",Whippin' It Up,2017
Brain,"Ey, ey Dmn!
L tapped twice on some ass like grams
(I just fucked)
Now what I'm doing?

I'm just pillow talking with a bitch
I'm just pillow talking with a bitch
I just finished spazzin' on a bitch
Now I'm pillow talking with a bitch

I'm like girl that was great, talk about a connection
Am I alone in my praise, do you share my assessment?
She like yeah that was nice, I enjoyed myself
Great, yeah
She like can you reach that shelf for my phone?
I'll take care the alarm
I'm like ""oh, for the morning, like to sleep?""
She like yeah, we just had sex
What did you think?
I was just gonna fuck you and leave?
No, I I hadn't thought that far ahead
But of course, can I get you a T-Shirt?
Oh, can you not tickle my hair?
It's just a personal thing, it's not you
Okay sorry for doing it
No, no, it’s just a personal thing, it’s not you
Okay cool. Yeah
Uhhh, so you're from Minnesota?
Only thing I know is that it's cold
Break it down, how's it compare to living in LA?
Well, I can't compare them they're so different
Y'know what I'm sayin?
Yeah, for sure
She like apples to oranges
Yeah, well you can still compare them but I hear ya
What's the deal with your family? Got any siblings?
She like I have a brother, I'm like oh what he do?
She like he in the Army
Oh, true
Uhh, do you fuck with the war?
She like huh, what did you just say?
Huh, like just now?
Yeah
Do you fuck to the war?
No, I don't fuck with the war
I'm like no, I don't fuck with the war
Just don't know how to react to the forces
I should have just thanked you of course -
Uh, why would you thank me?
Uh, I guess I assumed it would extend to the families but okay
While we on the topic
I been actually thinking about some shit
About the Army and Navy
What if tomorrow is the day
That the fucking aliens came
And invaded our nation?
Like, would we even be able to fuck with their shit?
Like do we have the type of weaponry to fuck with their ships?
So not at all, like would they just walk up in this motherfucker
Laughin' at us, and blastin' at us
And makin' everybody disintegrate and assimilate
Without a hint of intimidation?
Or could we do some shit to be making they heart race?
Granted I don't know the alien heart, but
You get what the fuck I'm sayin?
Like what the fuck would it be like?
Would they be like Earth go hard?
Or is it just another conquest?
Or would they be like damn earth go hard
They was harder than Simian
You ever talk to your brother about this uh type of stuff?
Then she like no
I'm like well what you think?
She like I don't concern myself with hypotheticals that couldn't be
I'm like girl what you mean?
She like I don't believe
In the war?
In aliens
Oh hold up
Hold up, wait
Girl what you sayin?
That all of the life in the universe happens to be where you stand?
I guess
What an enormous coincidence that shit would be
Do you see what I'm sayin'?
I can't hear what you're sayin'
Well the universe always expanding
There are infinite galaxies
Why would we be the anomaly?
She like that's no coincidence
I call that shit God
I'm like oh you're religious, bitch
You think it's all God
No, I know it's all God
No, I know that there might be a God
First off, nobody knows there's a God
Girl I think we should drop this
No, what's goin' on in your brain right now?

Brain uhh, brain on some other shit though
I been all up in the club for the year hey brain
I been killin' shit don't mind me
I'm just top flight
I could sure use a Sprite
I'm thirsty as fuck
Who gettin money?
That's brain
Who make decisions?
That's brain
Who make the hits?
That's been brain
Who run the whole operation?
That be brain
(Brain, can you just get back to the issue here)
Uh, can you just remind the brain?
(You're such an idiot, we're talking about God and if he exists)
Don't call brain names
The brain couldn't recall
But if I'm not mistaken this bitch to my left
Guaranteed there's a god
(I believe in a god, yes)
So god never wrong
God never wrong, right?
Yeah, that's like the whole point
(Brain just get there, please)
Hold up
So god made the earth
And god was like hold up, this shit is boring
It need more shit
God was like Imma put dinosaurs on that bitch
Dinosaurs on that bitch
Then he like why I put dinosaurs on that shit?
What is your brain even saying?
Can he get to the point?

Hold up brain you just did it
God ain't wrong what the fuck was he thinking
About what?
Bitch, the dinosaurs
He made the Earth for them
But then he like nah?
Dinosaurs are just blah?
What's your point?
I'mma cook up some blondes?
Like he was way off
I don't look like a dinosaur
Ho them things 35 feet
I'm like 5 foot 11
But on Tinder I'm 6 foot
Seen that Brachiosaurus
That thing fuckin' neck go to heaven
And that's just an expression bitch
There ain't no heaven
Ha, funny
I'm just messin' but if he ain't wrong
I guess this the exception
Can I talk now?
Go ahead
Look
Everything in life has purpose
You, chickens, a midget at a circus
What?
I don't interpret
She like that's not for me to determine
So dinosaurs purpose was to just die?
That's not for me to determine
But ok
I'm just a person
Okay, but think of the root of the argument girl
View how we started this girl, like you don't believe in the aliens
You confine God to earth girl, I find that shit silly salient
I just don't presume to know the plan
Bitch me neither but that's not what I've been sayin
But what are you sayin?
Why can't God fuck with aliens?
Why can't Earth just be like a fucking small side project for this guy?
Ok, look we just don't see eye to eye
Yeah but logically like you don't believe in your side
Yeah but you're like bringing up fucking dinosaurs
Like we could have shared the earth with them nobody knows
Yeah, there is hard soil evidence girl
Like what's next you don't fuck with Pangaea?
She like lets change the subject
Ok
(This bitch don't know about Pangaea, uhm)
Brain leave it alone
I'm starving, are you hungry by chance?
Oh my god I'm so hungry
Yes, do you wanna get a pizza?
Fuck yeah. fuck yeah, I'm on it
Also I'm sorry about that whole interrogation thing
Come on dude I'm a grown up
I'm capable of having intelligent conversations
Okay, I just fuck it
Okay back to this pizza I lean pepperoni
Ugh
Sausage?
How can you eat that shit?
No, no, no, this not Dominoes
This legit, is high quality meat and shit
No, no, I'm vegetarian
Oh right, well we can get half pepperoni
And half of whatever you like
Uh, ew, I can't have that shit
In the same box
Seriously? You're that against meat?
No, I'm that against us being gluttonous
Thinking that animals live on this earth to get eaten
Okay, is it how we treat them?
Uh, that sure doesn't help
Ok
She like I'm not opposed to us hunting
But now we not trackin' them down
We just breed them to eat
That's disgusting
You should honestly read on the subject
Alright hold up
Just because we're not running around with a bow and arrow
Doesn't mean we're not hunting these chickens
We just decided the place to do our hunting intelligently enough
To manipulate these animals and get them to do exactly what we want
That's my point we just incubate animals
Instead of just letting them live how they come
But, that's just your God at work bitch
Why we go hard on earth
What you think would happen right now
If you left my place
And there were like three wolves waiting for you
Wolves?
Bitch, they would tear your ass up
Viciously
Like they would eat your titties
And your pussy
That's what they do
And your face and shit
Humans are smarter bitch
That's what we do
She like apples to oranges
Bitch that phrase don't make no sense
Why can't fruit be compared?
She like I'm gonna leave
There's just all of these conflicting principles
Right, enjoy your pepperoni pizza
I will, that's my god given right
She like where is my bag?
Oh that leather one next to the trash?
That's the one right? Made out of cow, I think?
Uhh why are there no Ubers in this area?
So you don't eat the meat, you just be wearing the shit
I'm not listening dude
That's barbaric as shit
Do you come from the vikings?
Why are you even still talking?
Do you take peoples land?
Do you fuck with the war?
How are there no Ubers anywhere?
Just download Lyft, they are bigger in presence out here
I don't wanna add shit to my phone
Okay the choices are clear, ho
Ubers are not around here at all
Taxis will come but they real slow

And the brain gotta poop
T minus 5 till the brain gotta shit

I just downloaded Lyft, but it's being so glitchy
Uhh, look do you just want to sleep here?
Uhh no thanks
It's past 2 am
I'm not sharing a bed with you
You can sleep in my bed, I'll just sleep on the floor
Fine, you're sure?
Yeah, it's cool
I won't throw you out to the wolves
Oh my god, you are so annoying
I couldn't help myself
But can you at least throw me a pillow?

I'm just pillow talking with a bitch
I'm just pillow talking with a bitch
I just finished spazzin' on a bitch
Now I'm pillow talking with a bitch

Brain gotta poop still
Please don't neglect the brain
Please don't neglect the brain

Hold on, is that my Lyft?
Nah, I got a pizza
Full pepperoni too
So, you're not gonna wanna be a part of it
(But first you should poop)
(Please don't neglect the brain)",Pillow Talking,2015
Brain McDovey,"Honey why are you calling me so late
It's kinda hard to talk right now
Honey why are you cryin
Is everything okay
I gotta whisper cause I cant be too loud
Well, my girl's in the next room
Sometimes I wish she was you

I guess we never really moved on
It's really good to hear your voice sayin my name
It sounds so sweet
Comin from the lips of an angel

Hearin those words it makes me weak
And I never wanna say goodbye
But girl you make it hard to be faithful
With the lips of an angel

It's funny that you're callin me tonight
And yes I dreamt of you too
And does he know your talkin to me, will start a fight
No I don't think she has a clue
Well, my girl's in the next room
Sometimes I wish she was you

I guess we never really moved on
It's really good to hear your voice say my name
It sounds so sweet
Comin from the lips of an angel

Hearin those words it makes me weak
And I never wanna say goodbye
Oh girl you make it hard to be faithful
With the lips of an angel

It's really good to hear your voice say my name
It sounds so sweet
Comin from the lips of an angel
Hearin those words it makes me weak
And I never wanna say goodbye

Oh girl you make it hard to be faithful
With the lips of an angel
Oh girl you make it hard to be faithful
With the lips of an angel
Honey why are you callin me so late",Lips of an Angel,2007
Brain Surgeons,"Down around Biloxi
Pretty girls are swimming in the sea
Oh they look like sisters in the ocean
The boy will fill his pail with salted water
And the storms will blow from off towards New Orleans

The sun shines on Biloxi
The air is filled with vapors from the sea
And the boy will dig a pool beside the ocean
He sees creatures from a dream under the water
And the sun will set from off towards New Orleans

The stars can see Biloxi
The stars can find their faces in the sea
We are walking in the evening by the ocean
We are splashing naked in the water
And the sky is red from off towards New Orleans",Biloxi,1999
