Band,Lyrics,Song,Year
Teddy Kotick,"I've got you under my skin.
I've got you deep in the heart of me.
So deep in my heart that you're really a part of me.
I've got you under my skin.
I'd tried so not to give in.
I said to myself, this affair never will go so well.
But why should I try to resist when, baby, I know down well
I've got you under my skin?

I'd sacrifice anything come what might
For the sake of havin' you near
In spite of a warnin' voice that comes in the night
And repeats, repeats in my ear,
Don't you know, you fool, you never can win?
Use your mentality, wake up to reality.
But each time that I do just the thought of you
Makes me stop before I begin
Cause I've got you under my skin.

I would sacrifice anything come what might
For the sake of havin' you near
In spite of the warning voice that comes in the night
And repeats, how it yells in my ear,
Don't you know, you fool, ain't no chance to win
Why not use your mentality, get up, wake up to reality?
And each time I do just the thought of you
Makes me stop just before I begin
Cause I've got you under my skin.
And I like you under my skin.",I've Got You Under My Skin,2012
Teddy Kotick,"Say, it's only a paper moon
Sailing over a cardboard sea
But it wouldn't be make-believe
If you believed in me

Yes, it's only a canvas sky
Hanging over a muslin tree
But it wouldn't be make-believe
If you believed in me

Without your love
It's a honky tonk parade
Without your love
It's a melody played in a penny arcade

It's a Barnum and Bailey world
Just as phony as it can be
But it wouldn't be make-believe
If you believed in me

Say, it's only a paper moon
Sailing over a cardboard sea
But it wouldn't be make-believe
If you believed in me

Yes, it's only a canvas sky
Hanging over a muslin tree
But it wouldn't be make-believe
If you believed in me

Without your love
It's a honky-tonk parade
Without your love
It's a melody played in a penny arcade

It's a Barnum and Bailey world
Just as phony as it can be
But it wouldn't be make-believe
If you believed in me

It's phony it's plain to see
How happy I would be
If you believed in me",Its Only a Paper Moon,2012
Teddy Lee Orchestra,"Ain't she sweet? See her walking down that street.
Yes I ask you very confidentially, ain't she sweet?
Ain't she nice? Look her over once or twice.
Yes I ask you very confidentially, ain't she nice?
Just cast an eye in her direction, oh me oh my, ain't that perfection?
Oh I repeat, well, don't you think that's kinda neat?
Yes I ask you very confidentially, ain't she sweet?

Ain't she sweet? See her walking down that street.
Yes I ask you very confidentially, ain't she sweet?
Ain't she nice? Look her over once or twice.
Yes I ask you very confidentially, ain't she nice?
Just cast an eye in her direction, oh me oh my, ain't that perfection?
Oh I repeat, well, don't you think that's kinda neat?
Yes I ask you very confidentially, ain't she sweet?

Oh I repeat, well, don't you think that's kinda neat?
Yes I ask you very confidentially, ain't she sweet?

Oh I repeat, well, don't you think that's kinda neat?
Yes I ask you very confidentially, ain't she sweet?",Ain't She Sweet,2007
Teddy Lee Orchestra,"When they begin the beguine
It brings back the sound of music so tender
It brings back a night of tropical splendor
It brings back a memory ever green

I'm with you once more under the stars
And down by the shore an orchestra's playing
And even the palms seem to be swaying
When they begin the beguine

To live it again is past all endeavor
Except when that tune clutches my heart
And there we are, swearing to love forever
And promising never, never to part

What moments divine, what rapture serene
Till clouds came along to disperse the joys we had tasted
And now when I hear people curse the chance that was wasted
I know but too well what they mean

So don't let them begin the beguine
Let the love that was once a fire remain an ember
Let it sleep like the dead desire I only remember
When they begin the beguine

Oh yes, let them begin the beguine, please make them play
Till the stars that were there before return above you
Till you whisper to me once more, ""Darling, I love you""
Then we suddenly know what heaven we're in
When they begin the, begin the, begin the beguine

When they begin the, begin the, begin the beguine
When they begin the beguine",Begin the Beguine,2007
Teddy Mac,"You make me feel so young
You make me feel though spring has sprung
And every time I see you grin
I'm such a happy individual

The moment that you speak
I wanna go play hide-and-seek
I wanna go and bounce that moon
Just like a toy balloon

You and I, we are just like a couple of tots
Running across the meadow
Picking up lots of forget-me-nots

You make me feel so young
You make me feel there are songs to be sung
Bells to be rung and a wonderful fling to be flung

And even when I'm old and gray
I wanna feel the way I do today
'Cause you make me feel so young

You make me feel so young
You make me feel so spring has sprung
And every time I see you grin
I'm such a happy individual

The moment that you speak
I wanna go play hide-and-seek
I wanna go and bounce that moon
Just like a toy balloon

You and I, we are just like a couple of tots
Running across the meadow
Picking up lots of forget-me-nots

You make me feel so young
You make me feel there are songs to be sung
Bells to be rung
And a wonderful fling to be flung

And even when I'm old and gray
I wanna feel the way I do today
You make me feel so young",You Make Me Feel So Young,2016
Teddy Martin,"Les gens qui voient de travers
Pensent que les bancs verts
Qu'on voit sur les trottoirs
Sont faits pour les impotents ou les ventripotents
Mais c'est une absurdité
Car à la vérité
Ils sont là c'est notoire
Pour accueillir quelque temps les amours débutants

Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'foutant pas mal du regard oblique
Des passants honnêtes
Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'disant des ""je t'aime"" pathétiques
Ont des petites gueules bien sympathiques

Ils se tiennent par la main
Parlent du lendemain
Du papier bleu d'azur
Que revêtiront les murs de leur chambre à coucher
Ils se voient déjà doucement
Elle cousant, lui fumant
Dans un bien-être sûr
Et choisissent les prénoms de leur premier bébé

Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'foutant pas mal du regard oblique
Des passants honnêtes
Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'disant des ""je t'aime"" pathétiques
Ont des p'tit's gueules bien sympathiques

Quand la sainte famille machin
Croise sur son chemin
Deux de ces malappris
Elle leur décoche hardiment des propos venimeux
N'empêche que toute la famille
Le père, la mère, la fille
Le fils, le Saint Esprit
Voudrait bien de temps en temps pouvoir s'conduire comme eux

Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'foutant pas mal du regard oblique
Des passants honnêtes
Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'disant des ""je t'aime"" pathétiques
Ont des p'tit's gueules bien sympathiques

Quand les mois auront passé
Quand seront apaisés
Leurs beaux rêves flambants
Quand leur ciel se couvrira de gros nuages lourds
Ils s'apercevront émus
Qu'c'est au hasard des rues
Sur un d'ces fameux bancs
Qu'ils ont vécu le meilleur morceau de leur amour

Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'foutant pas mal du regard oblique
Des passants honnêtes
Les amoureux qui s'bécottent sur les bancs publics
Bancs publics, bancs publics
En s'disant des ""je t'aime"" pathétiques
Ont des p'tit's gueules bien sympathiques",Les Amoureux Des Bancs Publics,2011
Teddy Morgan,"Come back and take this hurt off me
Baby, come back and take this hurt off me
'Cause, I'm too young to be in misery
Now baby, come back and take this hurt off me

I'll be waiting at the bus station
'Cause that's where you left me standin'
I got my clothes in a twenty-five cent locker
(Fool!) I be here (fool!)
'Till the Greyhound (fool!)
Bring you back again, girl
(Fool! fool! fool! fool!)

Come back and take this hurt off me
Baby, come back and take this hurt off me
'Cause I'm too young to be in misery, now
Baby, come back and take this hurt off me

I knocked on my mother's door
She said, a 'Don, walk on in'
'Son, you don't have to say a mumblin' word
I know your woman done and left ya, again'
(She left me! she left me! she left me! yes, she did)

I say, now
Come back and take this hurt off me
Baby, come back and take this hurt off me

Baby, baby, baby, baby, baby, now
What kind of love could this be now?
Baby, baby, baby, I don't know what you've got
'Sho' that's it's got me'
(It's got 'em! it's got 'em! it's got 'em!
Mercy!

But now, I've been to see my doctor, yeah
(I been to see the doctor, now)
He did all he could
(He did all he could)
But there was nothin'
He could do for me, girl
You're the only one who could
(Come-come, come, come, come, come)
Come on baby, now

Come back and take this hurt off me
Baby, come back and take this hurt off me

It's hurtin' me
(Hurtin' me)
Heartbreak, now
(Hurtin' me)

It's hurtin' me, now
(It''s hurtin' me)
Heartache
(It's hurtin' me)

Too much pain
(It's hurtin' me)
Come back, again
(It's hurtin' me)

I need your lovin' 
(It's hurtin' me)
Mercy, baby
(It's hurtin' me)

Heartbreak, now
(It's hurtin' me).",Take This Hurt Off Me,1996
Teddy Pain,"[t-pain]
Aw shit hay JB
Yo hu dat hu dat girl is over there
Damn man she cant be a hoe
I don't believe it
Fuck that I'm gona talk to her

Ohhhhweeeeee
Thats right
Back at him man
Ok t-pain ay ay hay
Man I gotta thang for a girl that I don't even know
Everybody in the hood say she a hoe
But I don't think so Ima try you anyway
I could turn a ho into a housewife any day
It can even go the other way around
Thats because of the pimpin from teddy penderazzdoun
Ok here come the manipulation
I ain't tryin to please her with my money percipertation
Aviona watch and the Aviona(piece!)
Yellow bracelet and the king johnny (teeth!)
I could be like hey miss lady
I got a black and grey Mercedes
I got a Cadillac car and a Cadillac truck
Man why I got the feeling she really don't give a fuck really give fuck
I wanna get to know her
And if I give her the keys to my crib Ima sit her down and show her she can

[hook]
Lay down and let me lay with you
If you stay around then ima stay with you
Ain't no way I'm leavin girl lets talk about it
Come here ima show you how to love somebody

[T-pain]
She a cool super duper down ass bitch
If she was a cup of liquor I would down that bitch like
Dun dun dun dun dun dun duuuun!nappy boy queen
God damn I hadn't crowned that bitch bitch!
2 weeks and we done fell into it


And ain't nobody have to tell her to do it
I'm asking some questions about before me
I had to make sure I knew she wasn't a hoe
She just looking for a nigga that can treat her like damn
Take her to the movies buy her brand new thangs
But niggas treat her like oh!skeet!skrrrrrrrr!
Never heard of em rippin up a phone of em never heard a word from em
But she ain't got to worry bout them niggas
Live life shawty you can do without them niggas
But what can I say?
Tell em kiss your ass cause at the end of the day you gotta place to

[hook]

[t-pain]
Don't listen to dem they just jealous of you and me
I care less bout what you did it ain't got nuttin do with me
I'm in love you are too lets do what we do
And baby girl ima show you how to love somebody
Don't listen to dem they just jealous of you and me
I care less bout what you did it ain't got nuttin do with me
I'm in love you are too so lets do what we do
And baby girl ima show you how to love somebody

[hook]

[hook]",Show U How,2007
Teddy Penderazdoun,"Hey, what's up, girl? 
What took you so?
Long stop playing
Who? 
Don't worry about if I carry 'em around 
If I didn't have one, you would mad 
Don't worry about that, I got that

T-pain
Hey, baby, give me a reason so I can touch it how I want to (touch it how I want to)
And make love to you how them other lame niggas want to
Go on, girl, what you gon' do?
On my nappy head you can pull my nappy dreads if you want to
Shawty, I'm a put it on you
And make you think that you the girl that I be singing all my songs to
You got me thinking that me and you went to drinkin'
When you sippin' that Patron we been and got it on, boo
But for now we just sit and chill
You never had love making like this for real
Come on, baby, you just appeal
Now take it slow, let me take it down low, let's go, let's go
So you know it's about to go down now (go down now)
Speed it up, baby, can't slow down now (slow down now)
Tell ya closet freak she can come out now (come out now)
Why you think they call me Teddy Penderazdoun?

[Chorus:]
And now I know 
You didn't expect me to go low
Now you know
From the top to bottom, now that I got you
I'm a stick, stick, stick, stick, stick, oh
I'm a stick, stick, stick, stick, stick, oh
And now I know 
You didn't expect me to just 
Turn you 'round, spread it out, and put it down
From the top to the bottom and now that I got you
I'm a stick, stick, stick, stick, stick, oh
I'm a stick, stick, stick, stick, stick, oh

You got a nigga all swole like a T-pain show in Tallahassee
Never put that ass on hold, I'm to nasty
Don't ever underestimated T-pain
You should have known when I was biting on you belly button chain
That you are about to receive some of that good tongue
Tryin' tell me not to do like you don't want none
Tryin' to sit up in the bed, tryin' to act all calm
Acting like it ain't good, tryin' to hold that cum
But you know that I'm the best, you know your Teddy Verset
It's the first ten minutes, you ain't felt shit yet
I got the whips, I got the chain, I got the handcuffs, too
But ain't none of that for me; I'm about to handcuffs you
That's the freaky shit; I keep on skeeting shit and leaving leaky shit
I take her ass back to the church, a preacher and deacon shit
I'm beating it; let's try computer love, I keep deleting it
I'm fucking under the dresser, the bedroom floor, and the sheets and shit

[Chorus]

What you doing?
Take ya pants off
Not that fast; do it slower
You gon' kill... ruin the mood
Move ya hand, let me see

Baby girl, let a nigga slide in them guts
My little man wanna hide them guts
I'm a take my time with them guts
And, baby girl, when I'm in them guts
You ain't gotta worry bout ya man 'cause
I bet he can't do it like me (nope, nope)
I bet he can't do it like me (nope, nope)

And now I know 
You didn't expect me to go low
Now you know
From the top to bottom, now that I got you
I'm a stick, stick, stick, stick, stick, oh
I'm a stick, stick, stick, stick, stick, oh
And now I know 
You didn't expect me to just 
Turn you 'round, spread it out, and put it down",Put It Down,2007
Teddy Penderazdoun,"[t-pain]
Aw shit hay JB
Yo hu dat hu dat girl is over there
Damn man she cant be a hoe
I don't believe it
Fuck that I'm gona talk to her

Ohhhhweeeeee
Thats right
Back at him man
Ok t-pain ay ay hay
Man I gotta thang for a girl that I don't even know
Everybody in the hood say she a hoe
But I don't think so Ima try you anyway
I could turn a ho into a housewife any day
It can even go the other way around
Thats because of the pimpin from teddy penderazzdoun
Ok here come the manipulation
I ain't tryin to please her with my money percipertation
Aviona watch and the Aviona(piece!)
Yellow bracelet and the king johnny (teeth!)
I could be like hey miss lady
I got a black and grey Mercedes
I got a Cadillac car and a Cadillac truck
Man why I got the feeling she really don't give a fuck really give fuck
I wanna get to know her
And if I give her the keys to my crib Ima sit her down and show her she can

[hook]
Lay down and let me lay with you
If you stay around then ima stay with you
Ain't no way I'm leavin girl lets talk about it
Come here ima show you how to love somebody

[T-pain]
She a cool super duper down ass bitch
If she was a cup of liquor I would down that bitch like
Dun dun dun dun dun dun duuuun!nappy boy queen
God damn I hadn't crowned that bitch bitch!
2 weeks and we done fell into it


And ain't nobody have to tell her to do it
I'm asking some questions about before me
I had to make sure I knew she wasn't a hoe
She just looking for a nigga that can treat her like damn
Take her to the movies buy her brand new thangs
But niggas treat her like oh!skeet!skrrrrrrrr!
Never heard of em rippin up a phone of em never heard a word from em
But she ain't got to worry bout them niggas
Live life shawty you can do without them niggas
But what can I say?
Tell em kiss your ass cause at the end of the day you gotta place to

[hook]

[t-pain]
Don't listen to dem they just jealous of you and me
I care less bout what you did it ain't got nuttin do with me
I'm in love you are too lets do what we do
And baby girl ima show you how to love somebody
Don't listen to dem they just jealous of you and me
I care less bout what you did it ain't got nuttin do with me
I'm in love you are too so lets do what we do
And baby girl ima show you how to love somebody

[hook]

[hook]",Show U How,2007
