Band,Lyrics,Song,Year
Paper Lace,"Daddy was a cop
On the east side of Chicago
Back in the you S A
Back in the bad old days

In the heat of a summer night
In the land of the dollar bill
When the town of Chicago died
And they talk about it still

When a man named Al Capone
Tried to make that town his own
And he called his gang to war
With the forces of the law

I heard my mama cry
I heard her pray the night Chicago died
Brother what a night it really was
Brother what a fight it really was, glory be

I heard my mama cry
I heard her pray the night Chicago died
Brother what a night the people saw
Brother what a fight the people saw, yes indeed

And the sound of the battle rang
Through the streets of the old east side
'Til the last of the hoodlum gang
Had surrendered up or died

There was shouting in the street
And the sound of running feet
And I asked someone who said
'Bout a hundred cops are dead

I heard my mama cry
I heard her pray the night Chicago died
Brother what a night it really was
Brother what a fight it really was, glory be

I heard my mama cry
I heard her pray the night Chicago died
Brother what a night the people saw
Brother what a fight the people saw, yes indeed

Then there was no sound at all
But the clock upon the wall

Then the door burst open wide
And my daddy stepped inside
And he kissed my mama's face
And he brushed her tears away

The night Chicago died
The night Chicago died
Brother what a night the people saw
Brother what a fight the people saw, yes indeed

The night Chicago died
The night Chicago died
Brother what a night it really was
Brother what a fight it really was, glory be",The Night Chicago Died [Rare on CD],2017
Paper Lions,"We walk through graveyards with our boots on
Leap the stranger stones
Pulled on our skies by our retriever
You lose your breath and hit the snow

And we run by the vault where they keep all the cold bodies 
To be buried
And I fall 'cause he's up on my back and he's so heavy 
To be carried

Watching our breath, it collects on the window pane
Words read backwards by you
Pushing through tunnels of snow pressing in on me
Pulling me out by my boots

Running away from the truth
The bodies in the winter are coming for you
Running away from the truth
The bodies in the winter are coming for you

There is a tower with a steeple if you wanna climb
If you're a coward we may be hurtful, trying your best not to cry

In the dark and the dust and what else, look around on our knees
The ladder's raised
And we jump to the top where we hold by the skin of our teeth
Out of the haze

Then at the top chatter stops and we take it in
Towering giants from here
Climbing back down while the darkness surrounds us
One by one we disappear

Running away from the truth
The bodies in the winter are coming for you
Running away from the truth
The bodies in the winter are coming for you",Bodies in the Winter,2012
Paper Lions,"When I first learned to ride
She said you will lose your life

I was completely mesmerized
White lies, a wooden fence

Always tell me
I'll be right beside
In my periphery
Never leave me

Women passing by like seasons in my life
Each dictating lines, ghostwriters

I smoked behind the wheel
She said, you don't drive too fast

I was completely hypnotized
Young love to keep me warm

Always tell me
I'll be right beside you
In my periphery
Never leave me

Women passing by like seasons in my life
Each dictating lines, ghostwriters

Two sides of a story told
From birth now to getting older
The wooden fence built up with the little lies
Ghostwriters came and took my hand to guide
Ghostwriters, the women in my life

Two sides of a story told
One part of the whole
The young love was enough to keep me warm at night
Ghostwriters came and took me like the tide
Ghostwriters the women that were in my life",Ghostwriters,2012
Paper Lions,"If I were to tell you
Put your hand inside a hornets nest
Jump from rooftops
Hold your breath

Watch until the lights go
With my father and his oldest friend
Turn off the power
I'm not sure what he meant

You better run you little liar
If I get you we're even
For the last time you were right
We're out the door, we're leaving

Racing to the trail's end
Playing in an abandoned car
Great grandfather
Left it in the forest parked

Balance on the rim ties
The brook run through the broken arch
Three times repaired
There is no money left

Closed off the entrance
The last time that we went

You better run you little liar
If I get you we're even
For the last time you were right
We're out the door, we're leaving

We're out the door
We're out the door
We're out the door and we're leaving

You better run you little liar
If I get you we're even
For the last time you were right
We're out the door, we're leaving

We're out the door
I'm out the door and I'm leaving",Little Liar,2012
Paper Lions,"My Friend
We're pushing out the door
The winner isn't last
We rise up through the floor
You jump the hatch and then 
Come crashing down
The best show off of all
You call out and your arm is pulp
I know you are my friend, 
And if I never met you, 
I would be different
He makes the casting call
While we gain thirty pounds
We decorate the walls
Tell stories that we never tell again
The laughing camera shakes
It's funny how we never got the take
I know you are my friend, 
And if I never met you,
I would be different
I know you are my friend, 
And if I never met you, 
I would be different, 
And if I never met you
I know you are my friend",My Friend,2012
Paper Lions,"Philadelphia on my mind
We climbed in a van
My sister cried
Appalachians in my eyes
But we didn't care
My Walkman died

Seven strong; no wonder it took us so long to get to here
Sleepless, this tangle of arms and legs won't let me get no rest

Listen to the parents talk
It's getting hard to sit here while the parents talk
Running up and down the block
Sick of running up and down the block

They ask us, what's the rush?
We never did that much
We've been waiting for a long, long time

City streets
My uncle took the wheel and nearly killed us all
Court-side
My brothers laced up their pumps like they always do

Listen to the parents talk
It's getting hard to sit here while the parents talk
Running up and down the block
Sick of running up and down the block

They ask us, what's the rush?
We never did that much
We've been waiting for a long, long time",Philadelphia,2012
Paper Lions,"She made a move on me after I lit her fire
I bought her magazines and kept her up all night
Keep her cool, go back to school, try not to lie

Throw away my genesis, my genesis, caught up with you
Siding with my sensitive, my sensitive, if I follow through

It’s a line between head and heart
Hold on to reason as it falls appart
Peel away my thickest skin
I hesitate and you pull me in

We burn our skin and whisper things about our friends
We jump the bridge and hold our breath and we descend
We dance around the room, around the elephant

Throw away my genesis, my genesis, caught up with you
Siding with my sensitive, my sensitive, if I follow through

It’s a line between head and heart
Hold on to reason as it falls appart
Peel away my thickest skin
I hesitate and you pull me in",Pull Me In,2012
Paper Lions,"July breeze is calling me
From fast asleep
I’m on my feet
Over the lands, under our wheels
From shifting nails, umbrella seas

The wooden walk we’d run
Mapping out the day
Following the sun

We’d build sandcastles
We’d build sandcastles
Knowing that they wash away
We’d build sandcastles
We’d build sandcastles
Knowing that they wash away

Panning for gold, in riverbeds
“Don’t feed the birds.” my mother said
And in the dunes, where lovers meet
We’d wake the dead, my cousin screams

We wouldn’t walk we’d run
Mapping out the day
Hiding from the sun

We’d build sandcastles
We’d build sandcastles
Knowing that they wash away
We’d build sandcastles
We’d build sandcastles
Knowing that they wash away
Wash away

We’d build sandcastles
We’d build sandcastles
Knowing that they wash away
Build sandcastles
Knowing that they wash away",Sandcastles,2012
Paper Moon,"The leaves are turning
Shades of gold falling to the ground
It takes me back to
Better days when you were still around

but I cannot go on without your memory
Even though it hurts to be inside of me

I already know how you feel
I don't mean that much to you
Close my eyes pretend you are here
One side is black
Impossible to not look back

the moon is waxing
Then it's full waiting to extend
It never looks back
Moons ahead carries no regrets

but I am not so strong dwelling constantly
It's clear you have moved on much too easily

I already know how you feel
I don't mean that much to you
Close my eyes pretend you are here
One side is red
A glimmer of a ???

the summer sun has been lost
To winter chills of ice and snow
Can I create warmth in the cold?
Remember what I knew long ago

I already know how you feel
I don't mean that much to you
Close my eyes pretend you are here
When the sky is blue
I'll no longer think of
When the sky is blue
I'll no longer think of you
I'll no longer think of you
I'll no longer think of you
I'll no longer think of you
",Better Days,2002
Paper Moon,"Under the island, middle of a mountain
There is a big bad boomin' system
Blowin' speaker, woofers and tweeters
Amplifiers, melted wires
The party exploded, the core is corroded
Under ground, the Paget Sound
Cause a shiftin' and a driftin'
Big black boom box stuck in the hot rock
It's in there flowin' in there growin'
You don't believe me that this scenery 
Could be a cold blooded killer

It's gonna blow -- Volcano

Now the island is shiftin', the plates are liftin'
The core is creamy, docile and dreamy
Stopped up and steamy
Happy campers poop in their pampers 
When the mountain becomes a fountain
Of white hot lava molten magma
Super sonic plate tectonics
Stereo phonic lava and tonic
The boom is bionic
Sony shut down, magnavox meltdown
Ballistic breakdown 
Hi-fi heatwave, lo-fi lava cave
That sulfur smells, Mt. St. Helens
Pompeii was Yellin'

It's gonna blow -- Volcano",Volcano (Paper Moon),2003
